hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p18_hook_left_main_001,0.361793607,0.476788684,0.293642657,0.265047704,0.217580683,0.194814632,0.071167651,0.068245168,0.047657462,0.511558705,0.780770654,0.700007069,0.703754132,-0.032786601
p18_hook_left_main_002,0.358870799,0.494042535,0.270326594,0.288865995,0.225228394,0.228602365,0.071168499,0.069857266,0.04766199,0.492112429,0.844920761,0.739078261,0.629575354,
p18_hook_left_main_003,0.360167647,0.500452594,0.293807626,0.295434116,0.183479716,0.18018105,0.067998877,0.067018371,0.047670392,0.496825092,0.796480915,0.706584168,0.662361955,
p18_hook_left_main_004,0.335011179,0.449018017,0.213715221,0.265419811,0.192558245,0.163459924,0.071176223,0.069618615,0.047640366,0.496136844,0.638675571,0.595913953,,
p18_hook_left_main_005,0.300227973,0.440739477,0.257712474,0.224891951,0.186765807,0.177734365,0.070480134,0.066569679,0.047622262,0.46549639,0.652785332,0.59659865,,
p18_hook_left_main_006,0.322022686,0.481640146,0.310509706,0.274347287,0.188661656,0.186975937,0.070085735,0.066820093,0.047631755,0.498830155,0.766398567,0.686128043,,
p18_hook_left_main_007,0.363102534,0.490780595,0.302339727,0.2740025,0.221239073,0.254287057,0.070692976,0.069179445,0.047778407,0.522723436,0.854576444,0.755020542,,
p18_hook_left_main_008,0.342499562,0.476471082,0.307121676,0.279454647,0.232116834,0.229149551,0.070180218,0.068487423,0.047656646,0.486501993,0.869399903,0.75453053,,
p18_hook_left_main_009,0.353600048,0.478320006,0.295788039,0.267772799,0.210278751,0.213794606,0.070314797,0.067283936,0.047633619,0.482562213,0.825014304,0.722278677,,
p18_hook_left_main_010,0.232725315,0.357294862,0.181343223,0.178562761,0.118284643,0.116527547,0.070851142,0.067543821,0.047619066,0.534544433,0.250366786,0.33562008,,
p18_hook_left_main_011,0.356668697,0.484387079,0.299802315,0.302667524,0.173904963,0.207780173,0.072715525,0.069109026,0.047779483,0.496267493,0.811845786,0.717172298,,
p18_hook_left_main_012,0.350864069,0.501687826,0.288234785,0.314235795,0.177088141,0.194720145,0.071618032,0.067522656,0.047745873,0.506735044,0.792738279,0.706937308,,
p18_hook_left_main_013,0.350987997,0.47513975,0.301084746,0.293659221,0.175270456,0.216031867,0.070941891,0.068163944,0.047645074,0.501233522,0.798559344,0.709361598,,
p18_hook_left_main_014,0.370599528,0.470158028,0.275710423,0.24781827,0.209128643,0.215384846,0.069071629,0.066569974,0.047651108,0.463462549,0.812606318,0.707863187,,
p18_hook_left_main_015,0.369780529,0.473405287,0.309411403,0.313881014,0.218974756,0.210638109,0.070783423,0.068177192,0.047726077,0.501679231,0.872948056,0.761567409,,
p18_hook_left_main_016,0.335562814,0.490574747,0.310689472,0.284258142,0.15391682,0.180769057,0.070481529,0.067274344,0.047633029,0.491452104,0.755767927,0.67647318,,
p18_hook_left_main_017,0.351259579,0.443175219,0.339140746,0.242952815,0.188832012,0.194660276,0.081629452,0.065387327,0.047634311,0.420165422,0.839035948,0.713374791,,
p18_hook_left_main_018,0.375195404,0.507019084,0.326160379,0.307701273,0.209656899,0.256085319,0.078446476,0.069630606,0.047668615,0.539970964,0.889990193,0.784984425,,
p18_hook_left_main_019,0.36533312,0.482324721,0.313058991,0.261814377,0.208549239,0.197551967,0.069131015,0.067415054,0.047651173,0.471355648,0.836662002,0.727070096,,
p18_hook_left_main_020,0.371620611,0.495281753,0.307283152,0.303443117,0.233485769,0.273696639,0.072459112,0.069164792,0.047670829,0.545046455,0.901949889,0.794878859,,
p18_hook_left_main_021,0.353124461,0.497210088,0.290095814,0.292392791,0.152481142,0.173529142,0.070405844,0.068037466,0.047648276,0.515402744,0.727849837,0.664115709,,
p18_hook_left_main_022,0.374117241,0.47352806,0.294585937,0.304979564,0.188739998,0.214591277,0.070405629,0.06916899,0.047656104,0.543415194,0.787107974,0.71400014,,
p18_hook_left_main_023,0.372585317,0.498661263,0.290196779,0.296746578,0.181261696,0.232972728,0.070574609,0.068336622,0.047709573,0.502778675,0.836932213,0.736686152,,
p18_hook_left_main_024,0.357269265,0.486804616,0.302832298,0.278085518,0.182121317,0.176016263,0.069445195,0.067663311,0.047644244,0.478131546,0.78870128,0.69553036,,
p18_hook_left_main_025,0.371497461,0.479605399,0.298342183,0.291778862,0.237287126,0.281750896,0.071944248,0.069834524,0.047650059,0.524807598,0.90496596,0.790918452,,
p18_hook_left_main_026,0.334271156,0.469003446,0.295722716,0.282479251,0.182157885,0.223744393,0.069083444,0.06771303,0.047623519,0.519594733,0.767238332,0.692945252,,
p18_hook_left_main_027,0.385272546,0.507805337,0.314503648,0.302693782,0.199038396,0.258977514,0.078455899,0.068457673,0.047719174,0.530387576,0.883601173,0.777637094,,
p18_hook_left_main_028,0.35903784,0.492452996,0.296559062,0.294079519,0.172341883,0.20341671,0.070001457,0.067295105,0.047671658,0.497999987,0.793230523,0.704661362,,
p18_hook_left_main_029,0.369654926,0.498594768,0.295393113,0.287940735,0.182979216,0.239540492,0.068274145,0.06733509,0.047748605,0.485038766,0.859588726,0.747223738,,
p18_hook_left_main_030,0.362553542,0.491245765,0.300640952,0.30004948,0.154483111,0.193744394,0.069265973,0.067753814,0.047682151,0.499054365,0.782494653,0.697462567,,
p18_hook_left_post_001,0.16359125,0.308826124,0.097601245,0.102083963,0.095506379,0.071601501,0.070391642,0.067332732,0.04761905,0.486105147,0.011768053,0.154069182,,
p18_hook_left_post_002,0.363999774,0.487511703,0.279647669,0.268875522,0.163028851,0.207015649,0.070488148,0.0671589,0.047652424,0.465958385,0.785511474,0.689645547,,
p18_hook_left_post_003,0.35931975,0.492404346,0.300800801,0.293683007,0.16490274,0.180653952,0.071616722,0.0689447,0.047665017,0.498619692,0.770213241,0.688735176,,
p18_hook_left_post_004,0.36542903,0.497010818,0.293968833,0.290411652,0.1617562,0.21144812,0.069791609,0.068607722,0.047693675,0.487938121,0.802696242,0.708268806,,
p18_hook_left_post_005,0.358302857,0.496189413,0.278780629,0.281605183,0.15035411,0.192206664,0.068816846,0.066829339,0.047719418,0.460975623,0.777404749,0.682476011,,
p18_hook_left_post_006,0.354325293,0.493318949,0.280047437,0.280839842,0.148627926,0.203179563,0.068936754,0.066699703,0.047648948,0.471871889,0.772127803,0.682051029,,
p18_hook_left_post_007,0.323000319,0.445102262,0.248057839,0.228946495,0.18075093,0.20907944,0.070409363,0.067358497,0.047621216,0.506545691,0.642923728,0.602010317,,
p18_hook_left_post_008,0.310933302,0.482049476,0.284717438,0.265557444,0.152362214,0.175902261,0.06940327,0.068614981,0.047629924,0.468449917,0.710382935,0.63780303,,
p18_hook_left_post_009,0.367251789,0.502687155,0.279654019,0.27893152,0.187337878,0.251969211,0.068651181,0.066722234,0.047763801,0.461591747,0.87493593,0.750932675,,
p18_hook_left_post_010,0.355518153,0.500714793,0.281306194,0.289802714,0.161664771,0.208472886,0.070571898,0.06996131,0.047688306,0.476209484,0.795569894,0.699761771,,
p18_hook_left_pre_001,0.361757039,0.462300274,0.335701718,0.284792908,0.17994233,0.214476143,0.072088459,0.066438979,0.047664205,0.537049584,0.794588514,0.717326835,,
p18_hook_left_pre_002,0.367916135,0.475911235,0.317297795,0.282718679,0.209711515,0.214484508,0.069687806,0.067219033,0.047712503,0.503252615,0.844957873,0.742446296,,
p18_hook_left_pre_003,0.348842158,0.492067343,0.305201755,0.274953201,0.148168158,0.162470242,0.070258013,0.069360498,0.047684679,0.474688846,0.743673853,0.662978351,,
p18_hook_left_pre_004,0.358389579,0.458833082,0.294531051,0.281047704,0.174875799,0.197600616,0.072580558,0.06665524,0.04763962,0.471048558,0.785540118,0.69119265,,
p18_hook_left_pre_005,0.36053092,0.474993254,0.302176745,0.285127764,0.183165096,0.200798065,0.070656348,0.064803906,0.047663472,0.482318871,0.812913425,0.713735059,,
p18_hook_left_pre_006,0.343530922,0.47285683,0.299363524,0.268291498,0.145949595,0.153833174,0.071642497,0.068743349,0.047636009,0.478842416,0.701760894,0.63488535,,
p18_hook_left_pre_007,0.373020369,0.470750515,0.30801059,0.272881233,0.195108405,0.248509793,0.081481032,0.071254,0.047680304,0.488463537,0.844074368,0.737391119,,
p18_hook_left_pre_008,0.373175299,0.482850104,0.289215018,0.276687146,0.194263809,0.262748154,0.091805596,0.071252445,0.04779401,0.480219744,0.846236435,0.736431427,,
