hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p13_hook_left_main_001,0.37103692,0.415380756,0.312538381,0.322554677,0.162872653,0.222341968,0.059599926,0.058601889,0.047815417,0.482574685,0.852726799,0.741681165,0.709751191,-0.064936074
p13_hook_left_main_002,0.350768012,0.421563134,0.309554848,0.247999553,0.192207049,0.185923815,0.067000554,0.063839391,0.04763051,0.460263462,0.772071047,0.678528771,0.653268261,
p13_hook_left_main_003,0.336466989,0.41217934,0.300583617,0.306214446,0.17011085,0.153621452,0.063702988,0.061369723,0.04762497,0.459894734,0.760509568,0.670325118,0.718204335,
p13_hook_left_main_004,0.331042638,0.41200759,0.302059635,0.309296935,0.169390066,0.164939235,0.062712671,0.061167709,0.047622302,0.490379704,0.742787693,0.667065296,,
p13_hook_left_main_005,0.347361045,0.421047048,0.314264572,0.257467213,0.186762767,0.158760563,0.065303423,0.062291027,0.047627366,0.454551815,0.759609517,0.668092207,,
p13_hook_left_main_006,0.350407892,0.426645549,0.330549762,0.230105163,0.194165188,0.174538898,0.065994921,0.063210846,0.047630181,0.444999821,0.785734039,0.683513773,,
p13_hook_left_main_007,0.339916424,0.413415849,0.314402757,0.226475701,0.136371862,0.134462087,0.066849473,0.06338613,0.047632217,0.414754339,0.690681622,0.607903437,,
p13_hook_left_main_008,0.374720185,0.437756033,0.323605898,0.29736314,0.214387158,0.271892138,0.071382868,0.072734835,0.04771092,0.522879757,0.883407801,0.775249388,,
p13_hook_left_main_009,0.377398865,0.464145201,0.308875102,0.324827989,0.165719232,0.262010713,0.060618655,0.060897339,0.047727554,0.532915016,0.866848034,0.766668129,,
p13_hook_left_main_010,0.353895875,0.428491867,0.310742648,0.253846845,0.187789379,0.187625091,0.065454297,0.062999711,0.047789724,0.441097444,0.801563417,0.693423625,,
p13_hook_left_main_011,0.370295067,0.471761677,0.303906911,0.330459461,0.168260486,0.253402529,0.060504369,0.061049555,0.0477927,0.539655014,0.854546277,0.760078898,,
p13_hook_left_main_012,0.343950201,0.453945314,0.300515859,0.2371026,0.174576553,0.171973829,0.066721318,0.064033988,0.047631129,0.440068386,0.756097909,0.661289052,,
p13_hook_left_main_013,0.371885539,0.470977757,0.314237848,0.314384673,0.169355774,0.266438149,0.061088592,0.062117444,0.047798394,0.535171292,0.865323965,0.766278163,,
p13_hook_left_main_014,0.368511749,0.470220013,0.301758274,0.33765189,0.166211032,0.25851099,0.060869559,0.059495762,0.04778991,0.541309655,0.861490025,0.765435914,,
p13_hook_left_main_015,0.372345018,0.472395109,0.290691486,0.333729509,0.172244885,0.258804339,0.061242081,0.060160383,0.047841357,0.540069263,0.855558632,0.760911821,,
p13_hook_left_main_016,0.377257293,0.478342245,0.308432404,0.342897555,0.171588447,0.264772571,0.062151311,0.062641233,0.047819766,0.552450315,0.876511988,0.779293486,,
p13_hook_left_main_017,0.370791318,0.476552432,0.29575227,0.336736127,0.164274834,0.256144828,0.06086889,0.059782503,0.047684834,0.55550649,0.838016658,0.753263608,,
p13_hook_left_main_018,0.358933719,0.454013783,0.27524038,0.329962781,0.166848411,0.245405525,0.061133965,0.061938689,0.047644674,0.528274308,0.809216712,0.724933991,,
p13_hook_left_main_019,0.351554613,0.431502151,0.307486987,0.256177599,0.189251879,0.172751352,0.065756116,0.062913246,0.047625034,0.460021456,0.768769651,0.676145193,,
p13_hook_left_main_020,0.362365657,0.447561729,0.28177069,0.323347393,0.165389748,0.242276289,0.060507055,0.060823654,0.047717016,0.510873892,0.823705085,0.729855727,,
p13_hook_left_main_021,0.37054568,0.458541366,0.301532472,0.338742442,0.163356546,0.246463395,0.059429646,0.060500247,0.047897574,0.542699409,0.841241528,0.751678892,,
p13_hook_left_main_022,0.343483219,0.444863394,0.297936039,0.253974305,0.221423572,0.217504392,0.071217602,0.066889691,0.047634662,0.478369455,0.809288213,0.710012586,,
p13_hook_left_main_023,0.216773357,0.319630915,0.164075069,0.181705516,0.111736681,0.084578256,0.068746505,0.066475422,0.047619455,0.516871576,0.191664973,0.289226954,,
p13_hook_left_main_024,0.365402994,0.426074313,0.302486167,0.237580481,0.191187226,0.20263778,0.067574857,0.064294905,0.047626747,0.461731578,0.776603283,0.682141771,,
p13_hook_left_main_025,0.378513511,0.449172786,0.308052192,0.327489828,0.171924838,0.237415574,0.061955341,0.060523326,0.047999373,0.504496004,0.870526482,0.760717339,,
p13_hook_left_main_026,0.361604157,0.419139237,0.316699388,0.238353987,0.198689421,0.180132394,0.066779662,0.064109403,0.047626308,0.437411834,0.792591101,0.68603732,,
p13_hook_left_main_027,0.376777895,0.467337165,0.306297854,0.329343933,0.168102141,0.244735935,0.061266951,0.061621757,0.047804286,0.529472459,0.856648161,0.75849545,,
p13_hook_left_main_028,0.376808534,0.453195879,0.313886013,0.343189682,0.16789,0.245895019,0.060456809,0.060951188,0.047785943,0.530491082,0.872690935,0.770030979,,
p13_hook_left_main_029,0.375365794,0.473547554,0.330581919,0.319553291,0.208533112,0.24707036,0.068748461,0.071528248,0.047694796,0.543946909,0.883810961,0.781851745,,
p13_hook_left_main_030,0.37725945,0.452272817,0.323642315,0.330994704,0.174444218,0.246854714,0.061408382,0.061905867,0.047948604,0.527802278,0.877236054,0.772405921,,
p13_hook_left_post_001,0.36891445,0.474154799,0.314191354,0.322346375,0.163370634,0.259508725,0.060436744,0.061216188,0.047768848,0.519253355,0.878660985,0.770838696,,
p13_hook_left_post_002,0.35260316,0.426589092,0.298062089,0.248566585,0.186703361,0.181577709,0.06620274,0.063029577,0.047626213,0.444451408,0.770420117,0.672629505,,
p13_hook_left_post_003,0.358903863,0.430696228,0.307256811,0.244775504,0.192902257,0.191526299,0.066739746,0.0638202,0.04762619,0.449483333,0.790456414,0.68816449,,
p13_hook_left_post_004,0.365116535,0.440601474,0.279808586,0.227426862,0.198631182,0.164745502,0.067005298,0.064342619,0.047628565,0.407897272,0.777309622,0.666485917,,
p13_hook_left_post_005,0.356776714,0.430421446,0.308565106,0.245272798,0.197380413,0.170168325,0.066789843,0.063609123,0.047629103,0.438986087,0.785860421,0.681798121,,
p13_hook_left_post_006,0.360775851,0.4278235,0.305324001,0.288375812,0.185184748,0.197596424,0.064903015,0.062210001,0.04765052,0.454762605,0.826367413,0.714885971,,
p13_hook_left_post_007,0.349170969,0.429734602,0.283008377,0.238881237,0.190115196,0.149942118,0.066065145,0.063467437,0.047626196,0.42666581,0.736125701,0.643287734,,
p13_hook_left_post_008,0.355900515,0.426465226,0.29215386,0.271827233,0.195907527,0.159241164,0.066509593,0.063655375,0.047628104,0.416523497,0.80397485,0.687739444,,
p13_hook_left_post_009,0.369419743,0.486112326,0.29422483,0.327367213,0.169868316,0.236251787,0.060906114,0.062644926,0.047775147,0.538889982,0.831993352,0.744062341,,
p13_hook_left_post_010,0.221074792,0.326830353,0.133986884,0.15268184,0.093687884,0.073707285,0.075420899,0.067677289,0.047619343,0.43639485,0.188388483,0.262790393,,
p13_hook_left_pre_001,0.360634717,0.438101901,0.301556969,0.248611054,0.189751748,0.19275759,0.064918661,0.063339802,0.047638382,0.428188191,0.81649005,0.699999492,,
