straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p19_straight_main_001,0.30499221,0.417374006,0.25796225,0.304310972,0.227855618,0.214317756,0.048243321,0.047738965,0.047619145,0.612542451,0.692497248,0.668510809,0.729607067,-0.08909726
p19_straight_main_002,0.376001908,0.427613859,0.364798034,0.333090469,0.322795481,0.245386266,0.048739117,0.056326411,0.050510325,0.679919887,0.916416486,0.845467506,0.594458783,
p19_straight_main_003,0.369757957,0.452560558,0.348640131,0.295733908,0.302450878,0.211997267,0.048524337,0.04839037,0.048841949,0.695303624,0.81626012,0.779973171,0.683556043,
p19_straight_main_004,0.374178452,0.447275501,0.333112504,0.315531976,0.31718766,0.229418151,0.048593115,0.054375853,0.04932831,0.64975835,0.889452436,0.81754421,,
p19_straight_main_005,0.372521718,0.429554804,0.32853077,0.33306873,0.309184334,0.23269613,0.048731896,0.054493028,0.050065037,0.657325262,0.880346977,0.813440463,,
p19_straight_main_006,0.367571156,0.439128464,0.330729624,0.314087264,0.305834668,0.237905238,0.048800422,0.053677759,0.049284609,0.658744978,0.867481777,0.804860738,,
p19_straight_main_007,0.356174894,0.425694457,0.32907817,0.320485365,0.282988335,0.231282673,0.048680684,0.052568065,0.048645092,0.665995691,0.82498241,0.777286394,,
p19_straight_main_008,0.359136582,0.396667938,0.278727509,0.295747889,0.289158776,0.214057544,0.048403282,0.048021599,0.047740447,0.606641959,0.790378515,0.735257549,,
p19_straight_main_009,0.328855803,0.400588014,0.287793811,0.280375682,0.241271809,0.195346316,0.048406294,0.049013634,0.047705073,0.667357299,0.644900784,0.651637739,,
p19_straight_main_010,0.305557769,0.381969006,0.307925857,0.237163046,0.256858238,0.174276752,0.048651599,0.048137182,0.047623219,0.71218172,0.544417466,0.594746742,,
p19_straight_main_011,0.370147939,0.412391541,0.320822831,0.323393977,0.29280598,0.239332997,0.048705517,0.052818201,0.048926231,0.656754103,0.847213597,0.790075749,,
p19_straight_main_012,0.365859248,0.415277328,0.329860979,0.304416858,0.285048755,0.241463946,0.04883341,0.053734645,0.04932569,0.638989687,0.846525795,0.784264962,,
p19_straight_main_013,0.365494933,0.412600929,0.314441973,0.308989809,0.289416824,0.250108846,0.048725197,0.052256378,0.049582304,0.648478801,0.839676272,0.78231703,,
p19_straight_main_014,0.347253233,0.405910185,0.316666937,0.277630176,0.261480609,0.212999802,0.048686762,0.050276685,0.047987796,0.644728304,0.739967545,0.711395772,,
p19_straight_main_015,0.353146978,0.410302946,0.316371152,0.292978842,0.258607874,0.236573658,0.048844421,0.050962615,0.048136292,0.666452644,0.758737554,0.731052081,,
p19_straight_main_016,0.345586235,0.396754906,0.301661257,0.258605344,0.260558738,0.216481298,0.048742003,0.050276502,0.048068845,0.607481448,0.741006607,0.700949059,,
p19_straight_main_017,0.356491624,0.402894195,0.306496148,0.287338873,0.282772063,0.227736883,0.048645591,0.052547204,0.048943374,0.583602893,0.836473313,0.760612187,,
p19_straight_main_018,0.349716598,0.431406817,0.319723171,0.287351344,0.267997845,0.210549838,0.048767995,0.051694565,0.048670524,0.627182001,0.78590109,0.738285363,,
p19_straight_main_019,0.362059109,0.415930909,0.319308106,0.284742358,0.28228129,0.218246453,0.048768179,0.052980546,0.050146741,0.59361723,0.833912721,0.761824074,,
p19_straight_main_020,0.362711666,0.42071972,0.331111709,0.309289184,0.288264616,0.249970269,0.0488951,0.05445138,0.050082469,0.626138855,0.875412239,0.800630224,,
p19_straight_main_021,0.358829892,0.405548344,0.321264235,0.286346582,0.281397125,0.222276871,0.048748061,0.052313845,0.049378246,0.607082659,0.821681785,0.757302048,,
p19_straight_main_022,0.338387016,0.425846704,0.304113192,0.259690853,0.247574999,0.211232299,0.048696646,0.050930725,0.048319489,0.599401853,0.743317331,0.700142688,,
p19_straight_main_023,0.319783384,0.413373702,0.242947507,0.259303927,0.19604096,0.218097991,0.048934771,0.048289985,0.047619454,0.578661702,0.642043746,0.623029133,,
p19_straight_main_024,0.329950676,0.394577358,0.288110542,0.249634843,0.246694922,0.2055927,0.048597322,0.050041194,0.047952816,0.59993759,0.691745803,0.664203339,,
p19_straight_main_025,0.355446496,0.420159463,0.320297422,0.283578734,0.279164449,0.219583275,0.048790528,0.054028166,0.049468204,0.612997254,0.810822627,0.751475015,,
p19_straight_main_026,0.357928492,0.435531384,0.317002533,0.257802555,0.27906681,0.210429562,0.048519765,0.047915108,0.04955589,0.628456756,0.772924448,0.72958414,,
p19_straight_main_027,0.204648837,0.342072672,0.194758478,0.167697879,0.137910474,0.13071718,0.048655212,0.047992241,0.047619067,0.537624236,0.30228917,0.37288969,,
p19_straight_main_028,0.351275651,0.428326713,0.315889586,0.252895472,0.257885368,0.206669277,0.048727154,0.051316407,0.048301347,0.577017541,0.782829241,0.721085731,,
p19_straight_main_029,0.351906188,0.422782907,0.317847772,0.2625639,0.26515212,0.21407495,0.048644073,0.052304557,0.049040034,0.57268761,0.808742341,0.737925922,,
p19_straight_main_030,0.357694846,0.436975952,0.343684771,0.279825865,0.288091845,0.211883445,0.048711054,0.054629299,0.049643804,0.590688086,0.861765784,0.780442475,,
p19_straight_post_001,0.304667698,0.451148475,0.235788071,0.293677667,0.161354214,0.119922111,0.048021487,0.047684319,0.047621738,0.470019822,0.664618589,0.606238959,,
p19_straight_post_002,0.289369108,0.400296102,0.250066978,0.249732686,0.186159889,0.171020722,0.048009731,0.047762788,0.047622885,0.509813344,0.633534453,0.59641812,,
p19_straight_post_003,0.276386086,0.424770148,0.241197368,0.265102549,0.186947013,0.161328826,0.048052449,0.047698935,0.047619723,0.47924777,0.665197049,0.609412266,,
p19_straight_post_004,0.258237384,0.395050419,0.2590588,0.250560945,0.136580374,0.119555737,0.049153158,0.047694721,0.047619381,0.496586519,0.537567269,0.525273044,,
p19_straight_post_005,0.293800012,0.414061682,0.24162145,0.257510673,0.122887606,0.110725134,0.047961554,0.047711678,0.047619201,0.493179274,0.543740085,0.528571842,,
p19_straight_post_006,0.290667616,0.411781105,0.246015184,0.245301086,0.126236389,0.11118523,0.047947227,0.04769033,0.047619314,0.476807947,0.54846211,0.526965861,,
p19_straight_post_007,0.194552619,0.299058103,0.174980073,0.130626268,0.150305227,0.099229664,0.048074408,0.047677279,0.047619049,0.505689918,0.233707806,0.31530244,,
p19_straight_post_008,0.340720318,0.40671604,0.345028128,0.229429916,0.280904067,0.208053251,0.048403954,0.04832358,0.047803116,0.561471351,0.815056556,0.738980994,,
p19_straight_post_009,0.352585339,0.426242441,0.348383703,0.264659169,0.303275432,0.236563687,0.048253813,0.047736693,0.04774299,0.650284086,0.835502341,0.779936865,,
p19_straight_post_010,0.339510363,0.442290999,0.309876318,0.263326611,0.23500287,0.228064845,0.04813524,0.047692138,0.048316425,0.592128833,0.771212559,0.717487441,,
p19_straight_pre_001,0.348642488,0.456676427,0.258656726,0.280924355,0.216178065,0.103853926,0.048268704,0.047722102,0.047635628,0.563058248,0.653819415,0.626591065,,
p19_straight_pre_002,0.369257577,0.467940713,0.272211651,0.266404542,0.319590163,0.226457488,0.049217653,0.057383029,0.050001083,0.529304494,0.901583294,0.789899654,,
