uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p02_uppercut_right_main_001,0.135878927,0.326522946,0.1921412,0.237503657,0.181342612,0.107281373,0.048552789,0.047723477,0.047624776,0.584602938,0.305665957,0.389347051
p02_uppercut_right_main_002,0.160262576,0.354421646,0.181342353,0.250044471,0.21508,0.122555943,0.048213653,0.047899305,0.0476461,0.546294686,0.422256804,0.459468168
p02_uppercut_right_main_003,0.143175351,0.360502796,0.204214651,0.238719745,0.208148178,0.102009167,0.048227214,0.047864835,0.047639953,0.550346071,0.395882339,0.442221459
p02_uppercut_right_main_004,0.130737756,0.352942682,0.2076314,0.222707179,0.214287273,0.093250479,0.048287217,0.047846567,0.047633686,0.547697857,0.372018793,0.424722512
p02_uppercut_right_main_005,0.155736861,0.376157153,0.208706864,0.26210312,0.237207308,0.105937684,0.04814672,0.047841738,0.047630222,0.569049668,0.453338568,0.488051898
p02_uppercut_right_main_006,0.190745142,0.383922189,0.252150215,0.281395233,0.249920907,0.149389826,0.04829634,0.048066989,0.047635896,0.608577212,0.553705125,0.570166751
p02_uppercut_right_main_007,0.18407882,0.383752361,0.248327907,0.286520622,0.259733195,0.132283039,0.048292401,0.047921922,0.047640298,0.60118155,0.552630087,0.567195526
p02_uppercut_right_main_008,0.153464759,0.382264654,0.223037059,0.262433824,0.223860278,0.103686171,0.048221699,0.047843463,0.047635377,0.6130033,0.410100453,0.470971307
p02_uppercut_right_main_009,0.150067765,0.355993457,0.210399177,0.265884672,0.225557423,0.110944759,0.048105294,0.047900973,0.047644839,0.603946009,0.404535858,0.464358903
p02_uppercut_right_main_010,0.153028882,0.342977268,0.190397352,0.244693725,0.221325077,0.103823387,0.048891801,0.047783573,0.04762567,0.56266614,0.387384282,0.439968839
p02_uppercut_right_main_011,0.218515177,0.421297976,0.293898204,0.329509385,0.268242243,0.167473801,0.048496844,0.048720957,0.047700634,0.614016338,0.706878103,0.679019574
p02_uppercut_right_main_012,0.227167198,0.408874211,0.257943326,0.326172151,0.269910819,0.182719971,0.048654929,0.04811357,0.047659727,0.563421151,0.733539485,0.682503985
p02_uppercut_right_main_013,0.183640577,0.379112669,0.236173266,0.281362212,0.215562044,0.132357303,0.04826711,0.047873134,0.047626305,0.555372203,0.53388524,0.540331329
p02_uppercut_right_main_014,0.182802701,0.383211833,0.286086162,0.281191935,0.222980555,0.133104024,0.048127156,0.048024848,0.047628138,0.596051598,0.552566685,0.565612159
p02_uppercut_right_main_015,0.098759875,0.280094913,0.194091715,0.204303128,0.166471116,0.079026236,0.048564635,0.04772957,0.047620786,0.608706071,0.164488914,0.297754061
p02_uppercut_right_main_016,0.138823322,0.325194169,0.218861079,0.249492246,0.199862828,0.101038988,0.048595704,0.047742558,0.047622143,0.608498186,0.334208955,0.416495724
p02_uppercut_right_main_017,0.1247143,0.307794237,0.190164295,0.230558216,0.175742134,0.081901837,0.048185528,0.047700823,0.047621295,0.580225075,0.255090138,0.352630619
p02_uppercut_right_main_018,0.136005109,0.238236198,0.178394041,0.231680285,0.173150773,0.106807273,0.049294543,0.047717842,0.047621064,0.544308525,0.275429388,0.356093129
p02_uppercut_right_main_019,0.123464922,0.31055862,0.195917241,0.232260097,0.176970901,0.096675014,0.048098053,0.047769424,0.047622107,0.604203494,0.257269671,0.361349818
p02_uppercut_right_main_020,0.112208783,0.295204674,0.180282219,0.231589674,0.182738931,0.083969861,0.048305301,0.047725729,0.047620462,0.596180791,0.226518892,0.337417462
p02_uppercut_right_main_021,0.124245564,0.280131333,0.172967161,0.20235605,0.166222992,0.089348234,0.052502559,0.04804228,0.047620822,0.559370423,0.212569645,0.316609879
p02_uppercut_right_main_022,0.100800922,0.278484421,0.144294641,0.201350857,0.151921597,0.077715927,0.048438594,0.047741841,0.047620732,0.556398001,0.148553974,0.270907182
p02_uppercut_right_main_023,0.071983578,0.273272333,0.128015874,0.159270136,0.124178181,0.059282782,0.048477321,0.047740325,0.047619983,0.545982848,0.03688223,0.189612415
p02_uppercut_right_main_024,0.059832144,0.223971452,0.116383196,0.180875327,0.095547442,0.078860771,0.048806238,0.047702726,0.047619758,0.522845848,0.029409553,0.177440441
p02_uppercut_right_main_025,0.064583846,0.20444657,0.094018788,0.177682936,0.091606229,0.062771152,0.04812386,0.04767937,0.047619523,0.453384714,0.04693684,0.168871202
p02_uppercut_right_main_026,0.065241735,0.215030354,0.09353242,0.174567412,0.09172313,0.064817325,0.048242727,0.047706226,0.04761982,0.46352316,0.040364294,0.167311954
p02_uppercut_right_main_027,0.046184044,0.220186269,0.108989205,0.147880655,0.091742564,0.049213172,0.048164194,0.047753718,0.047619303,0.447451281,0.022831852,0.150217681
p02_uppercut_right_main_028,0.051719467,0.225406513,0.117161535,0.14803093,0.085629397,0.050154209,0.048164753,0.047673361,0.047619284,0.450662423,0.02801314,0.154807925
p02_uppercut_right_main_029,0.05235325,0.236988992,0.117229176,0.148890633,0.101349973,0.059937109,0.048320736,0.047724284,0.04761915,0.489431607,0.021948503,0.162193434
p02_uppercut_right_main_030,0.178723499,0.376267819,0.245603745,0.299936833,0.207137999,0.125535267,0.049804362,0.048028867,0.047623947,0.558561022,0.538967034,0.54484523
p02_uppercut_right_post_001,0.156519859,0.355843619,0.213558698,0.265915902,0.171821323,0.11519719,0.048550455,0.047960456,0.047622231,0.538514221,0.426868129,0.460361956
p02_uppercut_right_post_002,0.080307953,0.30122724,0.194313875,0.208377002,0.12861365,0.067863958,0.049101366,0.048222042,0.047620284,0.579400593,0.147360696,0.276972665
p02_uppercut_right_post_003,0.053438558,0.287849826,0.152201582,0.153477193,0.103235543,0.057396142,0.054104088,0.048114539,0.047619614,0.545555103,0.024398553,0.180745518
p02_uppercut_right_post_004,0.057283721,0.277359666,0.117025405,0.164520405,0.08502555,0.056102843,0.04935306,0.047727193,0.047619743,0.485447242,0.042851135,0.175629967
p02_uppercut_right_post_005,0.056065334,0.226044936,0.098121387,0.154567339,0.103034879,0.058385446,0.048372015,0.047665474,0.047619543,0.448747529,0.046288855,0.167026457
p02_uppercut_right_post_006,0.053390042,0.23535999,0.106789002,0.168761174,0.081507787,0.055231778,0.048339158,0.04769047,0.047619618,0.472145414,0.023648751,0.15819775
p02_uppercut_right_post_007,0.052742248,0.23741729,0.109889123,0.161850344,0.101979625,0.073780503,0.048373752,0.047719129,0.047619176,0.499581119,0.032129199,0.172364775
p02_uppercut_right_post_009,0.115298963,0.29936922,0.159248506,0.220309073,0.179475158,0.109245985,0.048369458,0.047792465,0.047624176,0.536563106,0.28110682,0.357743706
p02_uppercut_right_post_010,0.05989787,0.275510063,0.144300287,0.128803685,0.141420546,0.053139901,0.048358364,0.047709254,0.047619832,0.541269027,0.033303383,0.185693076
p02_uppercut_right_pre_001,0.152140568,0.36871772,0.215378876,0.235464895,0.209816916,0.130452905,0.048423109,0.047787537,0.047626978,0.553743932,0.44068742,0.474604373
p02_uppercut_right_pre_002,0.144591749,0.359628152,0.206804381,0.229887931,0.222536191,0.125678855,0.048363937,0.047766022,0.047628473,0.553608493,0.426198922,0.464421794
p02_uppercut_right_pre_003,0.152757908,0.356060189,0.22136853,0.257155693,0.220745695,0.124223554,0.048108298,0.047692,0.04762224,0.553869716,0.465391448,0.491934928
p02_uppercut_right_pre_004,0.126227824,0.330466357,0.195565488,0.207336195,0.206575771,0.113686021,0.048103188,0.047712814,0.047625231,0.572084871,0.32144611,0.396637738
p02_uppercut_right_pre_005,0.11767821,0.304214812,0.162035873,0.209761843,0.193572384,0.099590192,0.04811262,0.047711621,0.047623932,0.540181916,0.278432185,0.356957105
p02_uppercut_right_pre_006,0.167836792,0.379514319,0.206162403,0.276745015,0.221186777,0.136149839,0.048496682,0.047838494,0.047631115,0.552835025,0.506646382,0.520502975
p02_uppercut_right_pre_007,0.167096331,0.398753797,0.242519457,0.274257421,0.246861267,0.123914041,0.048133094,0.047844868,0.047627699,0.577688562,0.535650986,0.548262259
p02_uppercut_right_pre_008,0.166319253,0.372669873,0.223630805,0.266950921,0.229489588,0.129163983,0.048431453,0.047870384,0.047626624,0.549671172,0.514316872,0.524923162
p02_uppercut_right_pre_009,0.137433635,0.347323298,0.217836971,0.2218547,0.191613909,0.108365718,0.048318758,0.047785227,0.047624878,0.548675251,0.375998476,0.427801508
p02_uppercut_right_pre_010,0.165456906,0.369444259,0.217286342,0.249127149,0.217453638,0.128453247,0.04814567,0.047837283,0.047640898,0.541430494,0.481454522,0.499447314
AVG,0.124518991,0.318081578,0.18555903,0.225430433,0.178594292,0.099589677,0.048620996,0.047837787,0.047627839,0.548917816,0.302613258,0.376504625
