uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p18_uppercut_left_main_001,0.188402642,0.268911066,0.120862639,0.117941312,0.15437929,0.102191975,0.048838611,0.047717575,0.047619048,0.652431649,0.010283628,0.202928035,0.595822432,-0.087584886
p18_uppercut_left_main_002,0.328905715,0.447504829,0.292565406,0.247942857,0.273502531,0.216930641,0.048149764,0.047655146,0.047619754,0.572910217,0.791956219,0.726242418,0.554452755,
p18_uppercut_left_main_003,0.343428484,0.445635612,0.317439239,0.303009785,0.250811638,0.157299658,0.048410465,0.047660952,0.047623084,0.657640547,0.715802706,0.698354058,0.642037641,
p18_uppercut_left_main_004,0.325691877,0.453564199,0.26589274,0.284180747,0.231208456,0.149200921,0.048904226,0.047681695,0.047620763,0.573572457,0.698358862,0.660922941,,
p18_uppercut_left_main_005,0.338286642,0.443125491,0.304487664,0.258952056,0.273733111,0.147079466,0.048334511,0.04767368,0.047634937,0.552479029,0.766265368,0.702129466,,
p18_uppercut_left_main_006,0.353635031,0.419541894,0.264532005,0.250638079,0.252579519,0.165606025,0.048274358,0.047694524,0.047625584,0.50018494,0.770400068,0.68933553,,
p18_uppercut_left_main_007,0.184562007,0.267986894,0.15665032,0.122045666,0.148573245,0.094129798,0.049594332,0.04772866,0.047619048,0.674030538,0.011662031,0.210372583,,
p18_uppercut_left_main_008,0.335304033,0.447766846,0.325634672,0.289907912,0.273611055,0.197443326,0.048539613,0.047699634,0.047627328,0.625440421,0.795129171,0.744222546,,
p18_uppercut_left_main_009,0.352276007,0.43706912,0.301850738,0.248826496,0.276429051,0.201551157,0.048347677,0.047667964,0.047622419,0.557831411,0.812658516,0.736210384,,
p18_uppercut_left_main_010,0.337889936,0.445773363,0.32557899,0.28772576,0.28379147,0.212952579,0.049294491,0.047692229,0.047624297,0.63913263,0.804316918,0.754761632,,
p18_uppercut_left_main_011,0.336743989,0.438624576,0.290458091,0.264114437,0.168706186,0.166513153,0.075759469,0.051310212,0.0476197,0.490617126,0.707186979,0.642216023,,
p18_uppercut_left_main_012,0.179055709,0.269860377,0.096764342,0.109487014,0.13102908,0.083930346,0.048831797,0.047665222,0.047619049,0.576539402,0.007910155,0.178498929,,
p18_uppercut_left_main_013,0.31145676,0.41787974,0.213788706,0.199360208,0.217568808,0.159665297,0.048858084,0.04775403,0.047619096,0.642961645,0.464202017,0.517829906,,
p18_uppercut_left_main_014,0.227478815,0.322715923,0.087094361,0.116615564,0.178311512,0.103767343,0.048453082,0.047653207,0.047619092,0.564373665,0.141522201,0.26837764,,
p18_uppercut_left_main_015,0.343700842,0.440465346,0.304995582,0.264432054,0.264524795,0.185487234,0.0484771,0.047698954,0.047626936,0.602448954,0.752246946,0.707307549,,
p18_uppercut_left_main_016,0.33945643,0.438897286,0.313355019,0.268675203,0.268256854,0.201735616,0.04917715,0.047704679,0.047629794,0.614703309,0.769640679,0.723159468,,
p18_uppercut_left_main_017,0.346958152,0.444767804,0.313780553,0.267492654,0.239469993,0.188046016,0.048672758,0.047682417,0.047627097,0.60313752,0.748968316,0.705219077,,
p18_uppercut_left_main_018,0.287325931,0.372363324,0.215796189,0.16743917,0.254441459,0.137955831,0.048526634,0.04771871,0.047619095,0.615300965,0.437535001,0.49086479,,
p18_uppercut_left_main_019,0.305860238,0.424278931,0.284103018,0.253906262,0.239621791,0.169889844,0.048385939,0.047707384,0.047622146,0.537697137,0.724411857,0.668397441,,
p18_uppercut_left_main_020,0.338081148,0.450540225,0.251259822,0.258371745,0.252672289,0.168291936,0.048436659,0.047653982,0.047619619,0.53771234,0.736083144,0.676571903,,
