hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p11_hook_left_main_001,0.370162347,0.455066932,0.279557656,0.32289642,0.198842909,0.254540783,0.069095855,0.066473708,0.04765364,0.507694164,0.859589644,0.754021,0.730033794,
p11_hook_left_main_002,0.365759915,0.444561985,0.279044166,0.314663458,0.192172551,0.252758517,0.065850248,0.064679972,0.047641484,0.497247011,0.851173474,0.744995535,0.735445046,0.111614764
p11_hook_left_main_003,0.328193266,0.455425987,0.264620576,0.229397101,0.213284277,0.167181225,0.071727113,0.069973239,0.047632089,0.418922938,0.737777337,0.642121017,0.623830282,
p11_hook_left_main_004,0.364736112,0.465189908,0.270927313,0.302579849,0.196147057,0.252335053,0.065931285,0.066129285,0.047656509,0.500243404,0.835691557,0.735057111,,
p11_hook_left_main_005,0.3586037,0.466369478,0.284662452,0.24283337,0.211834178,0.164746135,0.070727947,0.069330839,0.047635978,0.430756417,0.783113726,0.677406533,,
p11_hook_left_main_006,0.363666258,0.470241997,0.27427463,0.292150295,0.202239426,0.209067639,0.069290175,0.06876651,0.047628476,0.477596309,0.814071192,0.713128727,,
p11_hook_left_main_007,0.370414513,0.461835808,0.278718532,0.314028303,0.192563949,0.267787551,0.066345972,0.065517003,0.048099067,0.493629037,0.880378364,0.764353566,,
p11_hook_left_main_008,0.349152987,0.452687565,0.266461625,0.301136151,0.197860494,0.251172128,0.067325127,0.065276877,0.047626054,0.49213481,0.82583325,0.725723718,,
p11_hook_left_main_009,0.360937477,0.447118288,0.282614909,0.292481551,0.199852487,0.253667654,0.066286112,0.066107511,0.047645676,0.498300959,0.835556123,0.734379574,,
p11_hook_left_main_010,0.36821012,0.468554795,0.291777591,0.247435105,0.210870901,0.175071472,0.071058665,0.068549204,0.047727566,0.439667486,0.79910948,0.691276882,,
p11_hook_left_main_011,0.370568081,0.432498704,0.274390319,0.306224571,0.198199499,0.257546,0.067166677,0.066164446,0.04763044,0.501172142,0.840175237,0.738474309,,
p11_hook_left_main_012,0.364983766,0.468974427,0.307860542,0.335177146,0.229554111,0.249890498,0.071161744,0.077042054,0.048370646,0.516353009,0.906205471,0.789249732,,
p11_hook_left_main_013,0.357306288,0.454052169,0.274638005,0.292013359,0.20396439,0.248530588,0.067090398,0.065725163,0.047664721,0.484111203,0.840271643,0.733423511,,
p11_hook_left_main_014,0.343801665,0.459691221,0.286691444,0.243083928,0.225731497,0.168759123,0.071182026,0.069089496,0.04770341,0.413306747,0.809864401,0.690897105,,
p11_hook_left_main_015,0.363720726,0.45986077,0.273787779,0.3034128,0.200780134,0.240553949,0.06633345,0.066553968,0.047623753,0.493161614,0.836337049,0.733384419,,
p11_hook_left_main_016,0.370806573,0.453902537,0.276404827,0.292658761,0.197089351,0.260934774,0.067744275,0.064709065,0.047664094,0.495842122,0.844659699,0.740014425,,
p11_hook_left_main_017,0.366598912,0.472010155,0.28008552,0.289158039,0.197440207,0.252538389,0.066202851,0.065157782,0.047650579,0.519777405,0.820814368,0.730503279,,
p11_hook_left_main_018,0.347497279,0.464263151,0.283351349,0.274576177,0.209368859,0.222741704,0.070020106,0.070024698,0.047632675,0.471940737,0.814955476,0.712051054,,
p11_hook_left_main_019,0.379639596,0.455461548,0.279488809,0.305731659,0.198113903,0.255710073,0.065794893,0.064749515,0.047965795,0.489318688,0.873404736,0.758178921,,
