uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p23_uppercut_right_main_001,0.245853626,0.423463882,0.245906349,0.268473897,0.237776394,0.300965282,0.048207623,0.048353218,0.047633401,0.468010883,0.865285318,0.746102987
p23_uppercut_right_main_002,0.232785525,0.406241798,0.26418335,0.278331193,0.213354278,0.267961595,0.047930446,0.048028016,0.047631582,0.402783348,0.887371068,0.741994752
p23_uppercut_right_main_003,0.187346643,0.407253059,0.242210788,0.280261958,0.216590051,0.227932805,0.061208616,0.05792953,0.047620769,0.38465201,0.803892509,0.678120359
p23_uppercut_right_main_004,0.23175655,0.387181251,0.252171639,0.291277694,0.226146901,0.262107509,0.050816557,0.050010547,0.047658167,0.435651892,0.843573067,0.721196715
p23_uppercut_right_main_005,0.254774857,0.405431969,0.262888094,0.287303813,0.212974259,0.222084489,0.04780855,0.047923741,0.047652893,0.417665604,0.847085301,0.718259392
p23_uppercut_right_main_006,0.238176017,0.407546981,0.233858713,0.287510372,0.183382536,0.241428922,0.048204002,0.047742411,0.04762884,0.415990648,0.81475957,0.695128894
p23_uppercut_right_main_007,0.261043981,0.443634307,0.254034038,0.295629599,0.230382694,0.271091164,0.048381446,0.049192007,0.047715477,0.464327518,0.883466668,0.757724923
p23_uppercut_right_main_008,0.262895743,0.407234126,0.269793881,0.287367162,0.210412837,0.227711339,0.047917274,0.047875279,0.047818254,0.42019187,0.858107399,0.726732741
p23_uppercut_right_main_009,0.203880578,0.410313042,0.247612798,0.287849627,0.18429238,0.199199373,0.063593641,0.056839976,0.04762543,0.388144712,0.77157989,0.656549337
p23_uppercut_right_main_010,0.204252312,0.4107343,0.245252471,0.274301546,0.192675681,0.210034529,0.06408846,0.057553368,0.047621106,0.375600924,0.780960675,0.65935275
p23_uppercut_right_main_011,0.263485889,0.385236649,0.263491171,0.285163977,0.209502024,0.24393767,0.048612633,0.049366326,0.047741908,0.417701489,0.854386961,0.723381319
p23_uppercut_right_main_012,0.243153968,0.448421902,0.267686691,0.277419251,0.165788266,0.180492796,0.048119115,0.048773347,0.047641581,0.439021315,0.749048983,0.656040683
p23_uppercut_right_main_013,0.257358511,0.387969583,0.256220111,0.296449774,0.189319124,0.211746594,0.04960219,0.048980479,0.047722526,0.408986854,0.813864946,0.692401519
p23_uppercut_right_main_014,0.26301079,0.441799211,0.266593206,0.279059717,0.166635395,0.173240331,0.048789666,0.047979818,0.047633789,0.436341775,0.752186337,0.657432968
p23_uppercut_right_main_015,0.255032096,0.42917839,0.252787314,0.304067305,0.197508272,0.235060601,0.048758066,0.048587159,0.047653615,0.444861305,0.829696751,0.714246117
p23_uppercut_right_main_016,0.205403238,0.380269948,0.256345085,0.29443625,0.158569086,0.198003266,0.049066409,0.047915634,0.047656027,0.392291764,0.774123385,0.659573899
p23_uppercut_right_main_017,0.252837662,0.444710459,0.261735933,0.296011742,0.205416058,0.238161214,0.048950239,0.048728966,0.04798483,0.455398779,0.839514125,0.724279521
p23_uppercut_right_main_018,0.261876031,0.463052787,0.281808466,0.286368211,0.217557839,0.25192269,0.048814667,0.049270308,0.047744088,0.480706387,0.863880395,0.748928192
p23_uppercut_right_main_019,0.26633694,0.449190893,0.279101818,0.295173359,0.218066631,0.244135826,0.048456992,0.049166537,0.047858744,0.475710346,0.863255234,0.746991768
p23_uppercut_right_main_020,0.286518063,0.439485876,0.268857514,0.270269582,0.168885588,0.183420601,0.048254795,0.047903861,0.04767922,0.45338456,0.753620775,0.663549911
p23_uppercut_right_main_021,0.212782587,0.416326616,0.249747704,0.28052848,0.129632126,0.155339193,0.048542162,0.048364075,0.047649626,0.423609634,0.65575976,0.586114722
p23_uppercut_right_main_022,0.28432055,0.446645687,0.280598033,0.294183308,0.21668871,0.260282911,0.048308978,0.048822318,0.04769592,0.495477954,0.867092738,0.755608302
p23_uppercut_right_main_023,0.277141062,0.438193088,0.263988046,0.285197893,0.229693783,0.245585308,0.049132154,0.048011387,0.047761681,0.472716352,0.855104399,0.740387985
p23_uppercut_right_main_024,0.234899388,0.412064961,0.216505003,0.174281605,0.177555302,0.152022157,0.048402863,0.047820739,0.047621041,0.479065462,0.519502267,0.507371226
p23_uppercut_right_main_025,0.280323853,0.434378883,0.255590046,0.294809473,0.199284801,0.226751031,0.048688868,0.04870849,0.047878975,0.451432362,0.829488983,0.716071997
p23_uppercut_right_main_026,0.299792844,0.444120275,0.268512107,0.283635026,0.173143552,0.178134377,0.048382778,0.048521838,0.047721616,0.45926683,0.767321294,0.674904954
p23_uppercut_right_main_027,0.276468478,0.438658212,0.258025749,0.290915975,0.218419472,0.244675779,0.048796678,0.049126895,0.048416669,0.456635528,0.85742004,0.737184686
p23_uppercut_right_main_028,0.270142411,0.449750421,0.282004714,0.29048676,0.22104751,0.260459633,0.049942427,0.049152644,0.04778698,0.477144272,0.879627285,0.758882381
p23_uppercut_right_main_029,0.267888202,0.446994485,0.236671005,0.236681449,0.167513044,0.17286087,0.048214831,0.048022998,0.047658723,0.441391852,0.683358934,0.610768809
p23_uppercut_right_main_030,0.237410789,0.386221675,0.22495827,0.274366299,0.120609883,0.178074952,0.048213598,0.047826399,0.047672899,0.384321545,0.691777115,0.599540444
p23_uppercut_right_post_001,0.24103007,0.402560707,0.25817691,0.275881631,0.148034669,0.178236842,0.048732937,0.049442846,0.04770508,0.388835093,0.744466316,0.637776949
p23_uppercut_right_post_002,0.213562434,0.388460156,0.226520346,0.291466014,0.127741874,0.19086875,0.048024678,0.047828441,0.047930996,0.406032461,0.686364919,0.602265182
p23_uppercut_right_post_003,0.282982391,0.436227352,0.253008181,0.278900759,0.216624191,0.248862982,0.049075649,0.048211387,0.047684082,0.449592508,0.853563556,0.732372242
p23_uppercut_right_post_004,0.187710218,0.388855251,0.236848808,0.282062797,0.136381269,0.150830763,0.067983631,0.057977064,0.047707211,0.38466342,0.626242524,0.553768793
p23_uppercut_right_post_005,0.274527219,0.38824024,0.253659012,0.289532937,0.185271207,0.226969758,0.048984404,0.047923387,0.047668247,0.405849389,0.828754383,0.701882885
p23_uppercut_right_post_006,0.245356298,0.391310077,0.248132464,0.309145121,0.112901171,0.182489253,0.048507423,0.047747105,0.047628686,0.448872933,0.679684042,0.610440709
