straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p21_straight_main_001,0.319859417,0.467740244,0.273901704,0.285684696,0.367172132,0.30230179,0.048568277,0.051828182,0.051143166,0.622612411,0.931790102,0.839036795
p21_straight_main_002,0.324444658,0.485881209,0.247134423,0.283240685,0.378598693,0.315206918,0.048473579,0.054405503,0.053942219,0.641246018,0.914667228,0.832640865
p21_straight_main_003,0.111858197,0.315612231,0.100746447,0.105813917,0.200297323,0.174819576,0.049375565,0.048132743,0.047619054,0.665895838,0.066255966,0.246147928
p21_straight_main_004,0.287193391,0.488733807,0.221351136,0.296358846,0.365023628,0.34859589,0.049113857,0.057126437,0.051830179,0.645812628,0.900403977,0.824026573
p21_straight_main_005,0.293607674,0.48568084,0.213634383,0.279179405,0.346827343,0.352172023,0.048499396,0.056960979,0.049152228,0.625152194,0.887339117,0.80868304
p21_straight_main_006,0.288147798,0.499521636,0.25840761,0.297858165,0.352259184,0.357171693,0.050454956,0.048391482,0.049704815,0.666136863,0.929132221,0.850233614
p21_straight_main_007,0.279504425,0.489743735,0.244568835,0.296023578,0.375351773,0.326658218,0.049497919,0.058410913,0.05375317,0.622658568,0.926382771,0.83526551
p21_straight_main_008,0.300052249,0.489908462,0.25399465,0.295570141,0.367744906,0.330068575,0.049180882,0.061548795,0.051465144,0.635569841,0.928214979,0.840421438
p21_straight_main_009,0.251249556,0.410085259,0.233142809,0.287751973,0.242533415,0.279218307,0.050098936,0.048396266,0.047645557,0.519709648,0.792246645,0.710485546
p21_straight_main_010,0.295070535,0.491663629,0.251708324,0.303453726,0.355335745,0.328954257,0.049515226,0.059783063,0.048851633,0.638544142,0.919273285,0.835054542
p21_straight_main_011,0.326960959,0.487738437,0.23712304,0.290363533,0.354517277,0.338739237,0.049277096,0.056366267,0.049501685,0.63640403,0.920594279,0.835337205
p21_straight_main_012,0.296712619,0.483837785,0.242017582,0.284920323,0.365946225,0.353836578,0.048472908,0.061312327,0.050266168,0.647517548,0.91333256,0.833588056
p21_straight_main_013,0.276199957,0.417485601,0.233436962,0.285547575,0.221093022,0.278322077,0.048116223,0.047792987,0.047624637,0.509299194,0.797328797,0.710919916
p21_straight_main_014,0.260532745,0.36322492,0.216623594,0.289803049,0.193101597,0.253639036,0.049687364,0.048772642,0.047812168,0.492825423,0.714168895,0.647765853
p21_straight_main_015,0.319364376,0.49567162,0.23343727,0.294067316,0.363901793,0.298323682,0.048905389,0.058689497,0.056760625,0.626938421,0.8902664,0.811268006
p21_straight_main_016,0.265228333,0.49186307,0.226769214,0.317460957,0.35952886,0.32462592,0.049279965,0.054266434,0.05390819,0.641074972,0.893039738,0.817450308
p21_straight_main_017,0.264519428,0.397656927,0.236301709,0.283776091,0.203869107,0.282351214,0.049275426,0.04851028,0.047692614,0.512339637,0.768336644,0.691537542
p21_straight_main_018,0.216144999,0.36018539,0.198870417,0.172864545,0.185881414,0.26070768,0.047776161,0.047648722,0.047619065,0.533622328,0.521355079,0.525035254
p21_straight_main_019,0.301876292,0.479971277,0.273523537,0.304652913,0.365089526,0.308461464,0.04913958,0.059643396,0.051983006,0.634735226,0.929697355,0.841208716
p21_straight_main_020,0.2919569,0.439858123,0.25346038,0.318276355,0.277230443,0.288447295,0.048159901,0.04804921,0.047695025,0.582053982,0.861638179,0.77776292
p21_straight_main_021,0.280417175,0.432255444,0.280472958,0.306751404,0.359459359,0.289457624,0.049227201,0.048150637,0.054268366,0.63433853,0.888752863,0.812428563
p21_straight_main_022,0.254021443,0.402797321,0.2325663,0.296214827,0.212590137,0.282860928,0.048354836,0.048260205,0.047662149,0.497910278,0.789841563,0.702262178
p21_straight_main_023,0.292334748,0.488049906,0.252003814,0.295784897,0.367165102,0.321692122,0.048921544,0.06069273,0.051657506,0.622977319,0.925878255,0.835007974
p21_straight_main_024,0.320620419,0.490815827,0.24992416,0.316919515,0.369963727,0.29567555,0.048536366,0.057394702,0.053363077,0.642888431,0.919784385,0.836715599
p21_straight_main_025,0.301132734,0.495441734,0.235750384,0.309642544,0.368366305,0.287854069,0.048754227,0.05835377,0.056474539,0.62421968,0.896688338,0.81494774
p21_straight_main_026,0.288735281,0.460192793,0.25807017,0.315252612,0.357645489,0.300773897,0.048562874,0.05035819,0.050804458,0.641938882,0.898492588,0.821526476
p21_straight_main_027,0.30526577,0.47769107,0.268567088,0.319113355,0.367619865,0.286327568,0.05016022,0.055100009,0.05227449,0.643445973,0.914921722,0.833478997
p21_straight_main_028,0.297081704,0.47916211,0.255525134,0.320283854,0.371032184,0.314917686,0.050087642,0.05729248,0.055606858,0.638751023,0.930880082,0.843241364
p21_straight_main_029,0.30367818,0.490842457,0.240221166,0.31250698,0.362666743,0.290235583,0.048592335,0.055556386,0.055995536,0.633336674,0.893448219,0.815414756
p21_straight_main_030,0.286894861,0.487835022,0.249756827,0.310064626,0.365285207,0.270730483,0.049017452,0.054909884,0.054493812,0.619105854,0.889270206,0.8082209
p21_straight_post_001,0.211589206,0.358303553,0.175748971,0.136895032,0.160978794,0.167751192,0.047941807,0.047731776,0.047619119,0.565168904,0.312402785,0.388232621
p21_straight_post_002,0.323067755,0.488878276,0.262149286,0.316864205,0.336695488,0.261800148,0.050296131,0.04823684,0.050567309,0.661124528,0.858426172,0.799235679
p21_straight_post_003,0.260686382,0.397002064,0.226854209,0.311701313,0.190900732,0.193283751,0.049005443,0.047808355,0.047620063,0.519430963,0.679241999,0.631298688
p21_straight_post_004,0.255387465,0.416449352,0.258162403,0.300565083,0.326700998,0.248524695,0.048949514,0.047757287,0.048112058,0.620415264,0.791753413,0.740351968
