uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p14_uppercut_right_main_001,0.294470053,0.441965581,0.238275967,0.296612338,0.129854967,0.140457332,0.049273849,0.047726085,0.04764582,0.462963446,0.661202502,0.601730785,0.640022852,
p14_uppercut_right_main_002,0.353503137,0.455115064,0.29023873,0.354128604,0.182656104,0.178123203,0.052237757,0.048635385,0.048045078,0.537077497,0.816388086,0.732594909,0.645790469,-0.026651883
p14_uppercut_right_main_003,0.321864178,0.451467372,0.285595888,0.341511095,0.17141877,0.169109477,0.04967747,0.048032599,0.048118533,0.514670259,0.784400683,0.703481556,0.672442352,
p14_uppercut_right_main_004,0.296335696,0.469384659,0.281304436,0.322836382,0.143753852,0.144333768,0.052461942,0.047771972,0.0476955,0.484593673,0.736699728,0.661067912,,
p14_uppercut_right_main_005,0.285761818,0.472345916,0.270543687,0.318446032,0.146466512,0.139045808,0.049258552,0.047681796,0.047695711,0.513394311,0.699178679,0.643443369,,
p14_uppercut_right_main_006,0.271312604,0.464575183,0.258825199,0.315146037,0.14470043,0.132999091,0.049036099,0.047725509,0.047621882,0.472259874,0.699240441,0.631146271,,
p14_uppercut_right_main_007,0.302016353,0.427244249,0.288866662,0.313632972,0.162919325,0.20283877,0.049907157,0.047806691,0.048172362,0.495623827,0.787634698,0.700031437,,
p14_uppercut_right_main_008,0.32523627,0.42361475,0.268017694,0.32583628,0.204110234,0.163256486,0.0492848,0.047697623,0.04762457,0.496473665,0.788012566,0.700550895,,
p14_uppercut_right_main_009,0.349595756,0.451736,0.285699944,0.307485729,0.187798581,0.23827207,0.050061802,0.04772489,0.047898996,0.532064347,0.831442721,0.741629209,,
p14_uppercut_right_main_010,0.332881542,0.410766618,0.253250118,0.320979416,0.188566354,0.223646621,0.049482908,0.047712781,0.047629363,0.503823844,0.793526459,0.706615674,,
p14_uppercut_right_main_011,0.276088426,0.43869359,0.274908551,0.298674662,0.126888323,0.142610632,0.04904421,0.047662615,0.047658345,0.43769497,0.718187698,0.63403988,,
