hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p19_hook_right_main_001,0.270819672,0.37409161,0.21796338,0.228920094,0.12681456,0.102876099,0.057834155,0.04787936,0.04761941,0.453496762,0.479432019,0.471651442,0.391587519,0.049041886
p19_hook_right_main_002,0.22007701,0.310814881,0.187019795,0.163570299,0.116759318,0.122274228,0.06192085,0.048476746,0.047619053,0.512665416,0.265569871,0.339698535,0.410622581,
p19_hook_right_main_003,0.316932552,0.334399387,0.244014385,0.194060008,0.189124755,0.214617781,0.058326159,0.049066361,0.04762662,0.603711618,0.497280359,0.529209737,0.361580694,
p19_hook_right_main_004,0.223195583,0.31566125,0.185685763,0.164510301,0.117229144,0.135321901,0.061638467,0.048128453,0.047619132,0.450446645,0.345336598,0.376869612,,
p19_hook_right_main_005,0.167841635,0.254947042,0.122552695,0.084632917,0.079986012,0.066068001,0.060274837,0.048348781,0.047619057,0.471720456,0.020436794,0.155821893,,
p19_hook_right_main_006,0.197506065,0.280566858,0.133932309,0.098176345,0.102982908,0.082413443,0.06095204,0.048285972,0.04761905,0.478714124,0.103303049,0.215926372,,
p19_hook_right_main_007,0.357577093,0.413625072,0.296925514,0.233315247,0.16710961,0.148921029,0.063538546,0.05047583,0.047785455,0.473196972,0.691439749,0.625966916,,
p19_hook_right_main_008,0.199712957,0.203232823,0.125722689,0.079516103,0.125821625,0.106754441,0.056047173,0.047931841,0.047619074,0.551008377,0.020083632,0.179361055,,
p19_hook_right_main_009,0.20110164,0.283058325,0.179175738,0.113603084,0.112622397,0.112682189,0.060156636,0.048427272,0.047619058,0.529437182,0.156128833,0.268121338,,
p19_hook_right_main_010,0.28001404,0.295792118,0.222101916,0.15460589,0.157919623,0.183811863,0.057028936,0.048392717,0.047620914,0.598946604,0.342095052,0.419150518,,
p19_hook_right_main_011,0.299679153,0.291824227,0.200730886,0.164375131,0.136556917,0.19656718,0.059544694,0.048254093,0.04762589,0.537643612,0.388162168,0.433006602,,
p19_hook_right_main_012,0.188873881,0.26850635,0.134321813,0.114411307,0.103261929,0.090212378,0.064416508,0.048318311,0.047619051,0.485178053,0.105893142,0.219678615,,
p19_hook_right_main_013,0.166973802,0.285041553,0.173154513,0.105401416,0.104732499,0.103757152,0.061645103,0.048870752,0.047619048,0.483409252,0.153668745,0.252590897,,
p19_hook_right_main_014,0.266978249,0.366069007,0.245816577,0.180233249,0.148279799,0.149756201,0.063142321,0.048515361,0.047619117,0.486648644,0.478079068,0.480649941,,
p19_hook_right_main_015,0.246953582,0.27716611,0.170305561,0.116037158,0.132482455,0.155588314,0.057472948,0.04791997,0.047619647,0.583494636,0.184731923,0.304360737,,
p19_hook_right_main_016,0.356835046,0.374369262,0.287986388,0.243247734,0.18009962,0.254346275,0.057835571,0.048759064,0.047740397,0.603464911,0.66260742,0.644864667,,
p19_hook_right_main_017,0.261787966,0.280777902,0.187590891,0.128400278,0.143831709,0.171485375,0.056742127,0.047971419,0.047619927,0.579114497,0.256051053,0.352970086,,
p19_hook_right_main_018,0.208446941,0.282414349,0.146042458,0.121674,0.08256561,0.085235097,0.064389327,0.048682771,0.047619076,0.447335175,0.155359984,0.242952541,,
p19_hook_right_main_019,0.34135767,0.342373092,0.221265051,0.197389921,0.140669271,0.232689174,0.057942498,0.048964734,0.047737474,0.490811548,0.57921085,0.552691059,,
p19_hook_right_main_020,0.207786871,0.223261878,0.119523719,0.095198351,0.085294244,0.11599946,0.058044686,0.04801725,0.047619195,0.511148527,0.050317462,0.188566781,,
p19_hook_right_main_021,0.277046412,0.360783537,0.297331319,0.173304433,0.192092726,0.154757717,0.068807865,0.054696512,0.047623224,0.536409968,0.513784901,0.520572421,,
p19_hook_right_main_022,0.204664843,0.305554847,0.131725075,0.128469486,0.103920326,0.107028394,0.060469097,0.048072996,0.047619056,0.488368774,0.162903125,0.26054282,,
p19_hook_right_main_023,0.23690654,0.338468294,0.188184044,0.190572196,0.10514328,0.117503184,0.061143579,0.048237566,0.047619092,0.514467329,0.300260737,0.364522715,,
p19_hook_right_main_024,0.325950172,0.346689065,0.24692424,0.198979427,0.151064561,0.20638753,0.055133977,0.048497853,0.04764356,0.551838471,0.528668851,0.535619737,,
p19_hook_right_main_025,0.262609069,0.323101052,0.243872771,0.155578791,0.185643059,0.162139353,0.065331189,0.051448595,0.047619275,0.552451277,0.407426393,0.450933858,,
p19_hook_right_main_026,0.330901331,0.350630534,0.299109023,0.202472232,0.197498659,0.238189198,0.065175511,0.054695387,0.047744537,0.570409946,0.625270721,0.608812488,,
p19_hook_right_main_027,0.319888642,0.361567464,0.277082774,0.212608809,0.139982204,0.120697645,0.065422467,0.052956765,0.047658258,0.511920172,0.50206171,0.505019249,,
p19_hook_right_main_028,0.305991075,0.351905015,0.209284006,0.15929389,0.141219729,0.225597783,0.058204727,0.048445103,0.047640987,0.492630696,0.50566935,0.501757753,,
p19_hook_right_main_029,0.230756412,0.304911958,0.201512602,0.145790891,0.118432599,0.132138103,0.0683453,0.048701833,0.047619075,0.487709155,0.296414188,0.353802678,,
