uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p09_uppercut_left_main_001,0.332587941,0.417343937,0.290827468,0.305419955,0.225477624,0.254222973,0.048177999,0.047948506,0.047631218,0.565378177,0.825479379,0.747449018,0.770471304,-0.031393962
p09_uppercut_left_main_002,0.350731665,0.440343801,0.297444587,0.332096281,0.261312538,0.254081519,0.048916575,0.048592561,0.047667627,0.621851147,0.859910554,0.788492732,0.732756246,
p09_uppercut_left_main_003,0.343285914,0.449276971,0.285154083,0.293639358,0.261866355,0.243822569,0.049187612,0.048092427,0.047683558,0.59524029,0.829249533,0.75904676,0.764150208,
p09_uppercut_left_main_004,0.329502511,0.441954071,0.296787749,0.302556194,0.263182172,0.231376192,0.049312347,0.048143351,0.047645844,0.575144669,0.842010805,0.761950964,,
p09_uppercut_left_main_005,0.359723589,0.429783706,0.310989808,0.32650755,0.262109629,0.252782895,0.049041058,0.048739525,0.047647945,0.629127044,0.854724268,0.787045101,,
p09_uppercut_left_main_006,0.356990939,0.43017292,0.289307488,0.331175001,0.234046542,0.249408905,0.048237255,0.047999888,0.047630337,0.599102712,0.840058407,0.767771698,,
p09_uppercut_left_main_007,0.346855261,0.453014194,0.297964914,0.294603572,0.261519811,0.261123749,0.049007533,0.048072022,0.047646388,0.622350334,0.835224654,0.771362358,,
p09_uppercut_left_main_008,0.355861459,0.457161306,0.321366323,0.331441658,0.270952386,0.283067591,0.049011805,0.049603484,0.047682019,0.66379748,0.887818731,0.820612356,,
p09_uppercut_left_main_009,0.345960965,0.44883702,0.301066783,0.285783579,0.261825146,0.266531074,0.048527063,0.047875873,0.047641548,0.613073429,0.841678411,0.773096916,,
p09_uppercut_left_main_010,0.335025457,0.430941161,0.276466007,0.291120572,0.237401799,0.244624876,0.048221289,0.047855322,0.047626709,0.546238528,0.828912839,0.744110546,,
p09_uppercut_left_main_011,0.300555323,0.443345749,0.29411497,0.296436056,0.285821844,0.296640508,0.049363692,0.048992917,0.047636372,0.635943374,0.846297266,0.783191098,,
p09_uppercut_left_main_012,0.353251184,0.461514097,0.30201351,0.284167027,0.280277889,0.260753725,0.04913426,0.04834093,0.04764177,0.617384665,0.856654455,0.784873518,,
p09_uppercut_left_main_013,0.333079271,0.429466164,0.268821097,0.292372373,0.252982555,0.248940847,0.048221308,0.04788711,0.047630147,0.537756945,0.846809837,0.754093969,,
p09_uppercut_left_main_014,0.342852766,0.453074725,0.296440088,0.319127316,0.270182199,0.253261709,0.049105254,0.048099028,0.047666985,0.636784633,0.840043141,0.779065589,,
p09_uppercut_left_main_015,0.344725468,0.449195091,0.335186053,0.286026182,0.268806808,0.265646288,0.049611776,0.048559782,0.047678066,0.640567399,0.851474444,0.788202331,,
p09_uppercut_left_main_016,0.35551298,0.464916952,0.314378906,0.332814285,0.276888987,0.273720806,0.048858806,0.049161231,0.047668387,0.667325085,0.881771062,0.817437269,,
p09_uppercut_left_main_017,0.358642833,0.451998212,0.301087663,0.313156329,0.260698824,0.249327582,0.049023396,0.048619965,0.047646459,0.618688215,0.851564994,0.781701961,,
p09_uppercut_left_main_018,0.327043138,0.454317843,0.32199662,0.289963233,0.258033901,0.234120099,0.048827726,0.047912546,0.047640685,0.622821016,0.814376529,0.756909875,,
p09_uppercut_left_main_019,0.355435178,0.46489411,0.315359114,0.294090344,0.267095269,0.263655623,0.049443063,0.048320551,0.047634563,0.641513206,0.848094077,0.786119816,,
p09_uppercut_left_main_020,0.349509658,0.433007896,0.290329603,0.282295163,0.241018564,0.254467033,0.048207431,0.047876649,0.047630672,0.567533248,0.833585299,0.753769684,,
p09_uppercut_left_main_021,0.354694232,0.435567326,0.281160467,0.318135202,0.247283127,0.250199405,0.048043935,0.047972967,0.047635105,0.583053892,0.850245768,0.770088205,,
p09_uppercut_left_main_022,0.347084026,0.430406011,0.289107627,0.312730497,0.24849159,0.252593994,0.04819207,0.047928732,0.047627965,0.593080191,0.838943865,0.765184763,,
p09_uppercut_left_main_023,0.308756201,0.457356485,0.313276052,0.331586812,0.278451705,0.249462315,0.049728738,0.049589159,0.047658787,0.626439203,0.868636533,0.795977334,,
p09_uppercut_left_main_024,0.349218527,0.433597609,0.288412176,0.297126445,0.254349106,0.264074626,0.04819637,0.047952031,0.047635611,0.589690814,0.84598872,0.769099348,,
p09_uppercut_left_main_025,0.349162328,0.439045579,0.287272219,0.284785446,0.240091232,0.251238952,0.048171845,0.047877602,0.047628482,0.558296309,0.842408589,0.757174905,,
p09_uppercut_left_main_026,0.323060851,0.456837059,0.302524556,0.282631484,0.274932741,0.250430496,0.048865839,0.048064599,0.047635232,0.61681856,0.821116818,0.75982734,,
p09_uppercut_left_main_027,0.342936864,0.431070425,0.278726595,0.276059131,0.242856806,0.251053756,0.048068285,0.047853691,0.047625974,0.547535388,0.830354374,0.745508678,,
p09_uppercut_left_main_028,0.307455987,0.452264276,0.296028315,0.296798141,0.279216341,0.257774334,0.049180671,0.048500879,0.047641253,0.588601567,0.861772977,0.779821554,,
p09_uppercut_left_main_029,0.318297777,0.432169821,0.267260331,0.272504129,0.229481682,0.237962865,0.048138968,0.047715451,0.047624578,0.509091157,0.817174613,0.724749576,,
p09_uppercut_left_main_030,0.310441141,0.435476221,0.271540903,0.300021186,0.233268847,0.246802684,0.048391717,0.047859912,0.0476272,0.538813227,0.826799845,0.74040386,,
p09_uppercut_left_post_001,0.349865824,0.446340362,0.312114628,0.288615656,0.27820527,0.257043543,0.049108693,0.048192454,0.047637028,0.64116564,0.830382041,0.773617121,,
p09_uppercut_left_post_002,0.290080879,0.445958757,0.313497656,0.243091304,0.273790363,0.237880948,0.049168331,0.048142505,0.047731756,0.618635982,0.758996396,0.716888272,,
p09_uppercut_left_post_003,0.343241234,0.450378046,0.303311375,0.290233015,0.253248454,0.227815378,0.048687204,0.048284323,0.047639074,0.59221958,0.822856199,0.753665213,,
p09_uppercut_left_post_004,0.349401791,0.427131033,0.266398718,0.285669558,0.236402697,0.232073112,0.047987799,0.04770502,0.047624413,0.52644355,0.82540145,0.73571408,,
p09_uppercut_left_post_005,0.343731594,0.451196049,0.313053428,0.283422027,0.264004649,0.222586769,0.048716484,0.048011494,0.04763641,0.61253091,0.809751093,0.750585038,,
p09_uppercut_left_post_006,0.308642841,0.376454061,0.215059629,0.229275031,0.240366055,0.225634334,0.048053613,0.047732755,0.047620202,0.55686242,0.637192298,0.613093335,,
p09_uppercut_left_post_007,0.293061044,0.44615589,0.303692761,0.305808514,0.273447736,0.246365844,0.049280292,0.048737136,0.047648449,0.585285475,0.853527846,0.773055135,,
p09_uppercut_left_post_008,0.327787767,0.421416257,0.281911483,0.296309299,0.247296538,0.236942521,0.048333159,0.047950864,0.04762825,0.568198188,0.804328516,0.733489418,,
p09_uppercut_left_post_009,0.323075064,0.429277478,0.2682513,0.272652321,0.231521429,0.244624985,0.047962962,0.047700449,0.047627809,0.514462777,0.820762407,0.728872518,,
p09_uppercut_left_post_010,0.317256851,0.430522714,0.273086645,0.313635456,0.232089576,0.249296345,0.047962112,0.047797195,0.047628186,0.550590577,0.833435945,0.748582335,,
p09_uppercut_left_pre_001,0.338146291,0.425760005,0.283267591,0.293968352,0.221063923,0.201429121,0.048253555,0.047803733,0.047622988,0.554885877,0.768815637,0.704636709,,
p09_uppercut_left_pre_002,0.345567706,0.419955772,0.275917451,0.310714953,0.221715814,0.210250289,0.048063382,0.047656935,0.047623807,0.561006444,0.784522365,0.717467589,,
p09_uppercut_left_pre_003,0.311413941,0.451527369,0.297923111,0.305396399,0.271407861,0.243723237,0.049202128,0.048561263,0.047637939,0.619698088,0.820303776,0.760122069,,
p09_uppercut_left_pre_004,0.363003842,0.460247103,0.308093181,0.33380425,0.271377657,0.256578373,0.049202915,0.049223742,0.04765056,0.661874464,0.859912294,0.800500945,,
p09_uppercut_left_pre_005,0.343366779,0.452638741,0.300666363,0.287588252,0.27141311,0.26508585,0.04884775,0.04798724,0.047669451,0.604082414,0.860546528,0.783607294,,
p09_uppercut_left_pre_006,0.365184,0.465401103,0.323447448,0.336124414,0.262649736,0.276090652,0.049168689,0.049672512,0.047664284,0.679181469,0.873157441,0.814964649,,
p09_uppercut_left_pre_007,0.344338844,0.467007262,0.306562831,0.309938608,0.262271705,0.260914251,0.048927947,0.048137629,0.047647709,0.620146011,0.864518849,0.791206998,,
