hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p18_hook_right_main_001,0.326184703,0.438230703,0.227677032,0.274231957,0.180413034,0.218582574,0.055285473,0.047710624,0.047718634,0.49082531,0.731735791,0.659462647,0.537507919,-0.030816334
p18_hook_right_main_002,0.212700582,0.345932396,0.14415846,0.084056195,0.114862053,0.114915577,0.056133191,0.047796775,0.047619053,0.42419795,0.25169687,0.303447194,0.471698242,
p18_hook_right_main_003,0.305537409,0.419089861,0.196914931,0.232302976,0.144226276,0.203084458,0.05574498,0.047781819,0.047621685,0.396472822,0.680685254,0.595421525,0.502514576,
p18_hook_right_main_004,0.259164386,0.395790583,0.200316711,0.169508463,0.105240226,0.139881469,0.056348454,0.047943907,0.047619192,0.423175905,0.460796314,0.449510192,,
p18_hook_right_main_005,0.349619387,0.458704803,0.223345678,0.228778198,0.151471381,0.178929384,0.057869468,0.047902543,0.047838917,0.384101388,0.74709365,0.638195971,,
p18_hook_right_main_006,0.326372402,0.413928075,0.233325889,0.231332854,0.160273131,0.212890089,0.056809551,0.047833448,0.048054692,0.428838297,0.714782288,0.628999091,,
p18_hook_right_main_007,0.333038569,0.458872824,0.227737934,0.252780514,0.150241406,0.19602107,0.056920148,0.047770482,0.047717478,0.402448034,0.760032011,0.652756818,,
p18_hook_right_main_008,0.301438831,0.401736209,0.202767358,0.226158823,0.147617048,0.207669538,0.055916526,0.047884217,0.04787627,0.385664259,0.687549171,0.596983698,,
p18_hook_right_main_009,0.263179666,0.384019719,0.191278389,0.239097248,0.096241411,0.1372162,0.054978975,0.047760577,0.047620134,0.398412845,0.530947658,0.491187214,,
p18_hook_right_main_010,0.153181119,0.27373911,0.079842054,0.03828889,0.170109697,0.075297573,0.056344405,0.04785551,0.047619048,0.494703777,0.013502435,0.157862838,,
p18_hook_right_main_011,0.319674375,0.458924372,0.248519114,0.209732702,0.263884171,0.25884739,0.058639739,0.048119153,0.047730007,0.476667517,0.827150025,0.722005272,,
p18_hook_right_main_012,0.219520812,0.358785648,0.145609446,0.115383592,0.098970175,0.11639774,0.055753229,0.047824166,0.047619065,0.3733959,0.334458652,0.346139826,,
p18_hook_right_main_013,0.31217612,0.445730286,0.293183613,0.226600964,0.221978296,0.247921608,0.055791373,0.048120845,0.047761544,0.48579615,0.819644266,0.719489831,,
