uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p24_uppercut_left_main_001,0.320581366,0.388922464,0.303269725,0.255152041,0.232640854,0.251994708,0.052081995,0.047759761,0.047619717,0.586156715,0.742355939,0.695496172,0.595498837,-0.036551231
p24_uppercut_left_main_002,0.296437292,0.363693112,0.283382328,0.232033627,0.214619603,0.214021903,0.052580597,0.047781027,0.047619131,0.595494652,0.608259679,0.604430171,0.563039116,
p24_uppercut_left_main_003,0.322200753,0.366897069,0.30745299,0.262410356,0.234863517,0.222955052,0.052130507,0.04777507,0.04761911,0.585773269,0.719484553,0.679371168,0.599590347,
p24_uppercut_left_main_004,0.312540069,0.360805533,0.271386711,0.230367827,0.202947955,0.213060549,0.050623323,0.047777926,0.047619714,0.468292673,0.723203188,0.646730034,,
p24_uppercut_left_main_005,0.282919529,0.307090907,0.293238506,0.252523164,0.195312366,0.175577219,0.051175155,0.048277735,0.047626813,0.545632629,0.597923353,0.582236136,,
p24_uppercut_left_main_006,0.305553806,0.381815035,0.278828624,0.225671813,0.227891905,0.24991525,0.052898185,0.047748915,0.047620783,0.520254709,0.738617872,0.673108923,,
p24_uppercut_left_main_007,0.325481517,0.422107051,0.274208758,0.281103883,0.234083751,0.273019979,0.051616506,0.04770726,0.047619301,0.60375748,0.767063002,0.718071345,,
p24_uppercut_left_main_008,0.257300871,0.378181105,0.261656451,0.28638244,0.185413066,0.24937793,0.051608182,0.04781879,0.047620556,0.554108421,0.677690516,0.640615888,,
p24_uppercut_left_main_009,0.242140236,0.282410186,0.250453854,0.23230531,0.164712812,0.175029005,0.051028987,0.048223619,0.047621859,0.565309358,0.451504327,0.485645837,,
p24_uppercut_left_main_010,0.295260771,0.384435968,0.256567505,0.233915787,0.166055699,0.212299928,0.051868867,0.047744415,0.047619963,0.517472158,0.627379516,0.594407308,,
p24_uppercut_left_main_011,0.265877725,0.40160739,0.260603419,0.268822303,0.216951548,0.231155248,0.051320063,0.047698811,0.04762164,0.538422118,0.705807577,0.655591939,,
p24_uppercut_left_main_012,0.096879053,0.274652589,0.090095284,0.106516333,0.094083188,0.130843963,0.050858082,0.047675764,0.047619057,0.45890479,0.083717804,0.1962739,,
p24_uppercut_left_main_013,0.278781452,0.414849194,0.286542446,0.261230624,0.208320804,0.233069693,0.050979416,0.047721096,0.047621348,0.54073454,0.729613216,0.672949613,,
p24_uppercut_left_main_014,0.289654152,0.337114571,0.258139366,0.224526396,0.210323121,0.238498673,0.051952256,0.047747599,0.047619128,0.504360282,0.670047773,0.620341526,,
p24_uppercut_left_main_015,0.306571368,0.374249575,0.281544799,0.240594307,0.226106872,0.25779078,0.051582068,0.047775599,0.047619349,0.536653374,0.740596832,0.679413795,,
p24_uppercut_left_main_016,0.242013968,0.369556547,0.219390834,0.228818489,0.126886248,0.174235533,0.050725106,0.047680433,0.047619458,0.44235935,0.551088064,0.51846945,,
