hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p16_hook_left_main_001,0.36526753,0.402971041,0.314592132,0.258880396,0.281228466,0.28481125,0.073484987,0.07032301,0.047783652,0.604452448,0.812727163,0.750244748,0.688757025,-0.029279074
p16_hook_left_main_002,0.3487146,0.383540477,0.316095401,0.246622678,0.254148932,0.26122207,0.070474099,0.068904214,0.047693854,0.590527436,0.750084799,0.70221759,0.654391928,
p16_hook_left_main_003,0.360487029,0.4162473,0.328560987,0.251786825,0.268009392,0.161778176,0.074040782,0.07018646,0.047984057,0.569989257,0.726572001,0.679597178,0.683671002,
p16_hook_left_main_004,0.330867592,0.392450224,0.310982719,0.213060082,0.224523602,0.1684725,0.0705593,0.068911402,0.047644744,0.531284851,0.648904407,0.613618541,,
p16_hook_left_main_005,0.36174736,0.41603116,0.331525954,0.31258137,0.291437881,0.242943497,0.071843349,0.072402248,0.047871286,0.62492422,0.835644992,0.77242876,,
p16_hook_left_main_006,0.341971581,0.40718201,0.308540085,0.243769521,0.26175591,0.194526826,0.073528683,0.070016661,0.047890924,0.52753777,0.751885125,0.684580919,,
p16_hook_left_main_007,0.347684653,0.420920062,0.308091693,0.264998514,0.266569336,0.196238012,0.073770063,0.071314766,0.047665623,0.577754941,0.737367755,0.689483911,,
p16_hook_left_main_008,0.361943906,0.409924985,0.329548557,0.284862537,0.25245556,0.250435764,0.069210283,0.06781707,0.048039265,0.571801853,0.832330956,0.754172225,,
p16_hook_left_main_009,0.357930962,0.418565706,0.318109875,0.240739633,0.26453741,0.171492083,0.072061988,0.069623541,0.047987886,0.556765457,0.724591116,0.674243418,,
p16_hook_left_main_010,0.3620419,0.413999879,0.319432158,0.273462999,0.292828728,0.23243917,0.074651009,0.071002685,0.04770648,0.608054769,0.788538277,0.734393225,,
p16_hook_left_main_011,0.349644123,0.434319859,0.311102166,0.255943281,0.267792882,0.163325978,0.074052547,0.071665931,0.047943703,0.560043747,0.728986676,0.678303797,,
p16_hook_left_main_012,0.355738645,0.420572851,0.340796685,0.275352091,0.28216831,0.22392508,0.072620411,0.071839131,0.04776486,0.583212556,0.821421154,0.749958575,,
p16_hook_left_main_013,0.325867313,0.455729372,0.320003295,0.261234141,0.266229924,0.234861212,0.073513567,0.070290109,0.047986651,0.581966184,0.786984857,0.725479255,,
p16_hook_left_main_014,0.335005757,0.436461381,0.315118831,0.226629947,0.236345781,0.186031254,0.072728104,0.070459404,0.047658168,0.565822663,0.678709133,0.644843192,,
p16_hook_left_main_015,0.347832661,0.452297127,0.324762272,0.275484412,0.272766878,0.219894068,0.070345116,0.071343243,0.048124393,0.589737596,0.802968893,0.738999504,,
p16_hook_left_main_016,0.146322941,0.26741845,0.156508474,0.123854675,0.190563784,0.099647532,0.073364272,0.069618601,0.047619059,0.533171206,0.133344662,0.253292625,,
p16_hook_left_main_017,0.342030658,0.456406623,0.33332888,0.249566743,0.257172887,0.206008867,0.074778635,0.07124867,0.047672907,0.591030648,0.749101759,0.701680426,,
p16_hook_left_main_018,0.341766026,0.443715374,0.327219868,0.263982347,0.274215238,0.219177081,0.074313197,0.071679192,0.047719557,0.601963768,0.769708523,0.719385097,,
p16_hook_left_main_019,0.318959312,0.418887175,0.317005519,0.257908599,0.26816584,0.214711238,0.074314114,0.070802865,0.047641941,0.580887379,0.73631605,0.689687449,,
p16_hook_left_main_020,0.309303038,0.425800876,0.301175132,0.234316873,0.262308183,0.171704125,0.073590855,0.07056696,0.04762035,0.59760633,0.63496216,0.623755411,,
p16_hook_left_main_021,0.324749961,0.450294267,0.288601991,0.285475813,0.267974534,0.220856954,0.073154102,0.071297232,0.047939016,0.568464717,0.778966186,0.715815746,,
p16_hook_left_main_022,0.325921485,0.447857731,0.309506039,0.222178646,0.239254535,0.19351889,0.069097132,0.068353824,0.047681387,0.495933538,0.758748673,0.679904133,,
p16_hook_left_main_023,0.353341085,0.441827534,0.329512151,0.283472319,0.234990761,0.244042833,0.067765965,0.066058639,0.047731387,0.629861576,0.762604235,0.722781437,,
p16_hook_left_main_024,0.290117203,0.417241579,0.343808543,0.234157087,0.20689637,0.143869316,0.068969627,0.067775048,0.04775771,0.493690718,0.693506562,0.633561809,,
p16_hook_left_main_025,0.346631564,0.436886644,0.342627507,0.269149151,0.19535837,0.300419629,0.062380146,0.064452579,0.047884628,0.588137211,0.821784983,0.751690651,,
p16_hook_left_main_026,0.353850522,0.453617009,0.335571922,0.314372065,0.229460901,0.149593875,0.071037411,0.069972645,0.048109596,0.60720404,0.730506216,0.693515563,,
p16_hook_left_main_027,0.35917781,0.451711427,0.346849323,0.327938811,0.272217706,0.309930978,0.072411509,0.0767147,0.047766687,0.698609418,0.849797505,0.804441079,,
p16_hook_left_main_028,0.371795523,0.450209241,0.324435699,0.312589685,0.227275818,0.172710922,0.07212343,0.069688487,0.048187654,0.604163497,0.744514203,0.702408991,,
p16_hook_left_main_029,0.359395488,0.417263469,0.329148715,0.241736696,0.28134023,0.268203848,0.073279415,0.070884001,0.047654345,0.620456962,0.778471918,0.731067431,,
p16_hook_left_main_030,0.339511499,0.416254036,0.311524178,0.250895761,0.233103938,0.170992779,0.072136823,0.069377087,0.047732738,0.559707388,0.68463693,0.647158067,,
p16_hook_left_post_001,0.333144301,0.452379109,0.303774367,0.272248552,0.219922866,0.168636383,0.071953621,0.07067486,0.047811734,0.549713826,0.709747931,0.6617377,,
p16_hook_left_post_002,0.319112044,0.426723494,0.31643978,0.207809091,0.256239512,0.1910081,0.070738702,0.06785115,0.047700803,0.541293004,0.703103598,0.65456042,,
p16_hook_left_post_003,0.338075544,0.395550164,0.28029894,0.210198018,0.238598266,0.190902056,0.071189437,0.069632722,0.047637341,0.535586102,0.649269465,0.615164456,,
p16_hook_left_post_004,0.347911138,0.428879175,0.301189238,0.307094099,0.279896019,0.263939536,0.073482358,0.072418537,0.047944924,0.596576228,0.834643444,0.76322328,,
p16_hook_left_post_005,0.318670833,0.415696769,0.322654477,0.221709549,0.24510018,0.186956605,0.071571177,0.068941364,0.047646479,0.540236168,0.702028689,0.653490933,,
p16_hook_left_post_006,0.318448985,0.41820669,0.29242662,0.246533737,0.237068449,0.151405291,0.072387641,0.069587028,0.047621312,0.577674583,0.6125535,0.602089825,,
p16_hook_left_post_007,0.335939549,0.418694226,0.295987161,0.234778943,0.24619925,0.166204344,0.072610128,0.069832844,0.047637015,0.546077409,0.672475594,0.634556138,,
p16_hook_left_post_008,0.303557197,0.450328208,0.319923304,0.249056763,0.234992218,0.161974486,0.073383079,0.069254314,0.04770104,0.539302845,0.706540084,0.656368913,,
p16_hook_left_post_009,0.323298968,0.451164485,0.293153185,0.288178021,0.216678473,0.154759,0.07233866,0.070666041,0.047993349,0.541982836,0.701609601,0.653721572,,
p16_hook_left_post_010,0.319523134,0.432053101,0.315283154,0.230677976,0.234662567,0.17076566,0.070291479,0.067509366,0.047809682,0.537035077,0.696993596,0.64900604,,
p16_hook_left_pre_001,0.357780493,0.433445034,0.29933592,0.251658525,0.25362445,0.224963769,0.072456804,0.07124937,0.047702606,0.567028406,0.753404575,0.697491724,,
p16_hook_left_pre_002,0.343890016,0.433084667,0.299702489,0.250445176,0.271307996,0.225625982,0.074436075,0.071442729,0.047667548,0.54298865,0.780807383,0.709461763,,
p16_hook_left_pre_003,0.362567533,0.443067645,0.309044196,0.239388339,0.243508254,0.179445288,0.07255542,0.070219402,0.04784664,0.532201209,0.737698155,0.676049071,,
p16_hook_left_pre_004,0.367671279,0.45619908,0.332708095,0.257178746,0.231072771,0.177771699,0.069965976,0.069682889,0.047981359,0.582315798,0.732875288,0.687707441,,
p16_hook_left_pre_005,0.346727941,0.436243272,0.304273312,0.227495757,0.239595377,0.212631351,0.070507931,0.068511964,0.047770661,0.522931674,0.752835686,0.683864482,,
p16_hook_left_pre_006,0.359972135,0.431459642,0.300516261,0.244469298,0.262207091,0.188553107,0.073073571,0.070302955,0.047691728,0.560679346,0.725691713,0.676188003,,
p16_hook_left_pre_007,0.367976787,0.452584356,0.313314895,0.251237001,0.270568062,0.155904781,0.075483347,0.070600311,0.048054512,0.553239381,0.743277029,0.686265735,,
p16_hook_left_pre_008,0.339487912,0.441871727,0.310217118,0.237734255,0.270925118,0.163010464,0.07503204,0.07107562,0.047809671,0.55224235,0.716143554,0.666973193,,
p16_hook_left_pre_009,0.37263647,0.434255751,0.308976605,0.24227318,0.266544692,0.203133543,0.072881786,0.070382433,0.047955982,0.55198416,0.770123038,0.704681375,,
p16_hook_left_pre_010,0.347384659,0.429974203,0.296481442,0.232811197,0.250602583,0.175205485,0.075569392,0.07171198,0.047764942,0.544893002,0.692227611,0.648027229,,
AVG,0.339187933,0.427169313,0.312195746,0.253199598,0.251848246,0.199811655,0.072230191,0.070122766,0.047804277,0.568614924,0.728974748,0.680866801,,
