straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p19_straight_main_001,0.327188455,0.447370582,0.294614336,0.322160546,0.237074371,0.235952387,0.054713575,0.047754387,0.047621059,0.639272865,0.775462891,0.734605884,0.758515731,-0.09461739
p19_straight_main_002,0.372929639,0.437967075,0.373876407,0.354827835,0.320066521,0.271680572,0.052963434,0.057285939,0.052025826,0.71549554,0.931247791,0.866522116,0.646226501,
p19_straight_main_003,0.362883884,0.460735612,0.352980078,0.323872922,0.303164361,0.238371335,0.054061102,0.049341183,0.048569805,0.732324435,0.83166822,0.801865085,0.740843891,
p19_straight_main_004,0.369695289,0.46015559,0.340436725,0.34597799,0.316933053,0.25614266,0.05246501,0.056071133,0.051301487,0.687332499,0.911475363,0.844232504,,
p19_straight_main_005,0.370606333,0.442525155,0.334034962,0.355460065,0.310661921,0.256026733,0.052991863,0.055922605,0.052078586,0.683630568,0.902936852,0.837144967,,
p19_straight_main_006,0.365204718,0.448648583,0.342221014,0.342937297,0.308952741,0.26311135,0.053333658,0.055463011,0.0509564,0.697889606,0.891278761,0.833262014,,
p19_straight_main_007,0.356939778,0.441053731,0.336792685,0.340444743,0.284385458,0.262601774,0.05272226,0.054626826,0.049228127,0.695347283,0.856469064,0.80813253,,
p19_straight_main_008,0.358319672,0.413794074,0.260868388,0.319398799,0.242007813,0.228698533,0.053749759,0.0480612,0.047801404,0.597768774,0.775929765,0.722481468,,
p19_straight_main_009,0.32952515,0.416639685,0.284615687,0.305103752,0.247490272,0.23128723,0.052202264,0.049237863,0.047699322,0.694363537,0.685251746,0.687985284,,
p19_straight_main_010,0.302765266,0.387782377,0.283937381,0.269649346,0.202229426,0.187399764,0.054794551,0.048125381,0.047621007,0.666152656,0.551380844,0.585812387,,
p19_straight_main_011,0.370116807,0.426083619,0.32059295,0.345877234,0.295074085,0.268284991,0.052785765,0.053542759,0.04964175,0.68482923,0.873003848,0.816551463,,
p19_straight_main_012,0.366250971,0.429310925,0.333551086,0.332870497,0.285802408,0.27199716,0.052642817,0.055155715,0.050521675,0.675496859,0.873354293,0.813997062,,
p19_straight_main_013,0.366022287,0.423013972,0.308450882,0.333845548,0.289987509,0.279833004,0.05265043,0.052237496,0.050787148,0.672431154,0.864177824,0.806653823,,
p19_straight_main_014,0.348680909,0.420333375,0.313431405,0.309587943,0.264243641,0.253965923,0.052522333,0.050462337,0.047982636,0.685627663,0.774665844,0.74795439,,
p19_straight_main_015,0.351829888,0.417008184,0.319007295,0.317248698,0.260855476,0.2699909,0.052740015,0.051532493,0.048249378,0.694918213,0.78972445,0.761282579,,
p19_straight_main_016,0.34695361,0.408450057,0.301903758,0.287135504,0.259862871,0.254099379,0.052636161,0.050404425,0.048061034,0.642873838,0.773003009,0.733964258,,
p19_straight_main_017,0.360061046,0.414511989,0.307880455,0.314180188,0.284157051,0.255726478,0.052640668,0.052921737,0.050207192,0.615677813,0.863247333,0.788976477,,
p19_straight_main_018,0.351114923,0.445323664,0.314217135,0.315010661,0.26535101,0.242386999,0.052629838,0.051391386,0.048717019,0.651660245,0.81608785,0.766759568,,
p19_straight_main_019,0.362764567,0.430096209,0.314588929,0.312991226,0.282041791,0.25090081,0.052640293,0.052542035,0.05115891,0.625399948,0.86059452,0.790036149,,
p19_straight_main_020,0.36244938,0.435637509,0.332157346,0.32935793,0.284958642,0.283783103,0.052879852,0.053647027,0.051255728,0.658665029,0.896900834,0.825430092,,
p19_straight_main_021,0.361688611,0.419322858,0.322172261,0.31523407,0.279994026,0.25399233,0.052622538,0.052568591,0.050023042,0.641671199,0.850065094,0.787546926,,
p19_straight_main_022,0.340864763,0.440199291,0.303131898,0.288201893,0.24726597,0.244818113,0.052362941,0.050713355,0.048287007,0.632678235,0.775212497,0.732452218,,
p19_straight_main_023,0.316649407,0.449263412,0.272018027,0.31665374,0.209339539,0.207998716,0.05500352,0.048438998,0.04769412,0.594614975,0.722082722,0.683842398,,
p19_straight_main_024,0.331552389,0.408428895,0.285451383,0.282933695,0.248384133,0.24105764,0.052165151,0.049960201,0.047997833,0.634736575,0.72827885,0.700216167,,
p19_straight_main_025,0.356136445,0.430230762,0.316251066,0.310399308,0.279257784,0.251167421,0.052389337,0.053259489,0.049930221,0.641129715,0.838501938,0.779290271,,
p19_straight_main_026,0.351775455,0.442131684,0.316335076,0.286491525,0.275817199,0.237706634,0.053639481,0.04943415,0.049236359,0.655399269,0.790262691,0.749803664,,
p19_straight_main_027,0.225134932,0.36639927,0.215177328,0.218290072,0.137520398,0.147720366,0.054507987,0.047953237,0.047619062,0.589356992,0.351604521,0.422930262,,
p19_straight_main_028,0.352153674,0.442013925,0.313809846,0.281346825,0.260527017,0.235513291,0.052314544,0.051636383,0.048690216,0.605204652,0.814855813,0.751960465,,
p19_straight_main_029,0.353884796,0.436801429,0.313566326,0.28997112,0.261983807,0.243504209,0.052395783,0.052064801,0.049963634,0.596728331,0.837285902,0.76511863,,
p19_straight_main_030,0.359433185,0.448250531,0.346967773,0.304803361,0.288155348,0.244677321,0.052368093,0.05478857,0.051127584,0.627670398,0.886228159,0.808660831,,
p19_straight_post_001,0.319464029,0.46805883,0.277491333,0.299163606,0.162014482,0.11969582,0.052861733,0.047717966,0.047645344,0.494316942,0.709544817,0.644976454,,
p19_straight_post_002,0.31311072,0.458596022,0.3046186,0.282492696,0.227462765,0.177774074,0.052935129,0.047746194,0.04775238,0.572817786,0.759913533,0.703784809,,
p19_straight_post_003,0.272841839,0.45440276,0.271597556,0.289524053,0.203639927,0.17602905,0.053222703,0.047729124,0.047622777,0.530127739,0.70493228,0.652490918,,
p19_straight_post_004,0.273492643,0.449407876,0.314698258,0.2656041,0.167496338,0.119810993,0.053017164,0.047716743,0.047650623,0.535717001,0.643281079,0.611011855,,
p19_straight_post_005,0.290362756,0.446603662,0.277066842,0.26868786,0.139144259,0.11007178,0.052866874,0.047728311,0.047622884,0.497137708,0.609209064,0.575587657,,
p19_straight_post_006,0.285056428,0.470703115,0.304048627,0.257526662,0.155229428,0.110826689,0.052689943,0.047687594,0.04764022,0.49601653,0.663376909,0.613168795,,
p19_straight_post_007,0.188805271,0.336123113,0.177852687,0.159887085,0.165008994,0.109144579,0.053291354,0.047688023,0.047619049,0.550108942,0.254348581,0.343076689,,
p19_straight_post_008,0.344650121,0.427301644,0.333873838,0.249292518,0.243820552,0.243977726,0.05387258,0.048358111,0.048135057,0.590132312,0.801668863,0.738207897,,
p19_straight_post_009,0.356894333,0.454989005,0.33552578,0.296372994,0.246067316,0.253690983,0.054801903,0.04785614,0.047830099,0.639132592,0.832897523,0.774768044,,
p19_straight_post_010,0.360904119,0.480575678,0.345070854,0.288075612,0.279061213,0.254357111,0.053705462,0.047782186,0.049800629,0.645321498,0.873707777,0.805191893,,
p19_straight_pre_001,0.34354186,0.456680347,0.243826673,0.296129215,0.148658833,0.102705697,0.053942334,0.047701759,0.04762371,0.48677598,0.652217844,0.602585285,,
