uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p23_uppercut_left_main_001,0.315556625,0.429160814,0.246285504,0.269956952,0.260550875,0.234752062,0.047915001,0.047704024,0.047619332,0.572899086,0.754486772,0.700010466,0.653742768,-0.071702328
p23_uppercut_left_main_002,0.334953712,0.417069422,0.258569108,0.300708134,0.270325569,0.281356865,0.047971966,0.048177853,0.047625333,0.61603895,0.812233235,0.75337495,0.621703721,
p23_uppercut_left_main_003,0.290353942,0.43165807,0.274271348,0.285981283,0.257463755,0.250264815,0.04783682,0.0476664,0.047619211,0.589339706,0.784673391,0.726073285,0.693406048,
p23_uppercut_left_main_004,0.323031204,0.423603322,0.28002349,0.299849152,0.263625678,0.22459349,0.047911855,0.047860065,0.047623194,0.575663562,0.808792299,0.738853678,,
p23_uppercut_left_main_005,0.278730298,0.450289695,0.284064849,0.258134543,0.280859517,0.205253098,0.050780843,0.047657583,0.047619742,0.532182959,0.802532642,0.721427737,,
p23_uppercut_left_main_006,0.25312686,0.431460482,0.261002897,0.265389444,0.249396708,0.185824492,0.047902968,0.047659719,0.047619588,0.498651976,0.753625806,0.677133657,,
p23_uppercut_left_main_007,0.243537149,0.424061459,0.275174005,0.261991295,0.24730626,0.162091146,0.047876005,0.047652216,0.047619072,0.492988273,0.736442184,0.66340601,,
p23_uppercut_left_main_008,0.253671472,0.427189604,0.267266881,0.261665522,0.244339987,0.171083406,0.047918551,0.047662496,0.047619239,0.469927024,0.76347914,0.675413505,,
p23_uppercut_left_main_009,0.25795084,0.427041292,0.28147555,0.259232652,0.241560799,0.176605427,0.047849064,0.04765577,0.047619286,0.483575811,0.764783329,0.680421074,,
p23_uppercut_left_main_010,0.265067101,0.449706923,0.257051162,0.246293743,0.245136982,0.184981627,0.049279695,0.047715819,0.047621718,0.490176219,0.745909259,0.669189347,,
p23_uppercut_left_main_011,0.245339091,0.431523517,0.269421556,0.259434216,0.252850862,0.170915951,0.047944136,0.047660547,0.047619475,0.474088886,0.759875606,0.67413959,,
p23_uppercut_left_main_012,0.256916486,0.42781721,0.278626553,0.260264681,0.250128038,0.184129387,0.04781419,0.047639621,0.047619477,0.491116377,0.769427945,0.685934475,,
p23_uppercut_left_main_013,0.242039631,0.428624214,0.273920373,0.254112478,0.234979475,0.161929973,0.048036978,0.047663617,0.047620048,0.473444429,0.730466553,0.653359916,,
p23_uppercut_left_main_014,0.270066357,0.436554882,0.260660876,0.260059185,0.207822686,0.156054612,0.048140327,0.047721276,0.047621751,0.490469636,0.696308297,0.634556699,,
p23_uppercut_left_main_015,0.257673241,0.418222248,0.273474613,0.25775946,0.189773776,0.140624351,0.047960532,0.04767422,0.047620104,0.488893986,0.663237226,0.610934254,,
p23_uppercut_left_main_016,0.248389535,0.408670291,0.27164109,0.258040113,0.189494779,0.145324224,0.048079054,0.047657465,0.047620293,0.466926656,0.676638594,0.613725013,,
p23_uppercut_left_main_017,0.262724407,0.407969637,0.270619399,0.258345323,0.177352258,0.139694808,0.047879229,0.047640213,0.047619306,0.481570995,0.652449345,0.60118584,,
p23_uppercut_left_main_018,0.238462024,0.403164141,0.268083287,0.243468541,0.190115474,0.150033074,0.047940563,0.047658386,0.047620793,0.438122644,0.684122049,0.610322227,,
p23_uppercut_left_main_019,0.265930098,0.399166123,0.275174061,0.250537552,0.191095051,0.14802634,0.04790339,0.047645728,0.047619265,0.487841139,0.659200317,0.607792564,,
p23_uppercut_left_main_020,0.273764752,0.448337748,0.271588935,0.23808378,0.257567458,0.207732246,0.048329232,0.047870078,0.047622447,0.49005766,0.791023096,0.700733465,,
p23_uppercut_left_main_021,0.275106386,0.437124928,0.263243195,0.246355445,0.237005845,0.230925961,0.049904367,0.047904973,0.047621015,0.500689926,0.776178212,0.693531726,,
p23_uppercut_left_main_022,0.224904009,0.423447145,0.270057369,0.249737996,0.166119632,0.135533577,0.047842459,0.047653724,0.04761958,0.420931757,0.672860038,0.597281553,,
p23_uppercut_left_main_023,0.26387989,0.443811756,0.261587934,0.251034486,0.175908583,0.141705801,0.048225041,0.047688239,0.047619971,0.457286475,0.67813726,0.611882024,,
p23_uppercut_left_main_024,0.239736186,0.416030346,0.265102852,0.254055348,0.154401308,0.137293631,0.048325536,0.047655133,0.047619644,0.446827181,0.641827971,0.583327734,,
p23_uppercut_left_main_025,0.241539201,0.424207313,0.275683851,0.24632463,0.170402817,0.134527086,0.048196708,0.047667195,0.047619659,0.443688535,0.664505008,0.598260066,,
p23_uppercut_left_main_026,0.280351825,0.444132571,0.253023069,0.216548041,0.229293156,0.182997337,0.047991727,0.04777446,0.0476204,0.468861987,0.723247765,0.646932031,,
p23_uppercut_left_main_027,0.26252913,0.440328607,0.256447938,0.239797663,0.209847979,0.207274432,0.048039872,0.04774326,0.047620366,0.498010918,0.715288239,0.650105043,,
p23_uppercut_left_main_028,0.210346753,0.417362441,0.242503784,0.2582386,0.163633317,0.132636416,0.048515852,0.047679211,0.047619318,0.452694914,0.611167031,0.563625396,,
p23_uppercut_left_main_029,0.27216613,0.439857387,0.270292021,0.233013869,0.212710384,0.170688959,0.048205169,0.04779351,0.04762065,0.457132447,0.734220176,0.651093857,,
p23_uppercut_left_main_030,0.243078236,0.417780842,0.281517132,0.26229889,0.186407448,0.141565359,0.048164162,0.047664427,0.04761961,0.471324915,0.681226244,0.618255845,,
p23_uppercut_left_post_001,0.268759482,0.446736416,0.257568394,0.240152488,0.200409822,0.215827709,0.048123646,0.047749827,0.047621477,0.445347843,0.77292465,0.674651608,,
p23_uppercut_left_post_002,0.21565439,0.414287549,0.215238045,0.241583097,0.160294115,0.134512984,0.048054095,0.047649263,0.047619144,0.419276348,0.601297818,0.546691377,,
