hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p16_hook_left_main_001,0.354479558,0.420139966,0.316091232,0.290979691,0.3485841,0.269748754,0.071629516,0.074384517,0.047697668,0.618496854,0.886297394,0.805957232,0.750632425,-0.024441133
p16_hook_left_main_002,0.364451691,0.41038928,0.327814093,0.280256216,0.331147,0.260372007,0.068066295,0.064952336,0.047684115,0.618850964,0.871509936,0.795712244,0.730427567,
p16_hook_left_main_003,0.370151771,0.431414044,0.318956753,0.28084022,0.340027779,0.168321406,0.07212539,0.069596168,0.047671197,0.615645839,0.795043625,0.741224289,0.7548687,
p16_hook_left_main_004,0.354171739,0.425468922,0.318069367,0.245516789,0.313138976,0.192631823,0.068126328,0.065605508,0.047726024,0.573204369,0.79399501,0.727757818,,
p16_hook_left_main_005,0.356650071,0.420812434,0.323142662,0.332869377,0.369057362,0.212023216,0.069196642,0.069355795,0.047729235,0.658861463,0.866404767,0.804141776,,
p16_hook_left_main_006,0.345472781,0.426470539,0.310248925,0.272732299,0.33276716,0.192232738,0.071926686,0.067059451,0.047722835,0.562900526,0.834427698,0.752969547,,
p16_hook_left_main_007,0.364970525,0.446241957,0.315931252,0.316208334,0.362549008,0.191843985,0.072186032,0.070561653,0.047860102,0.641264759,0.847413286,0.785568728,,
p16_hook_left_main_008,0.359378648,0.416273843,0.317562681,0.312481404,0.354379227,0.211744239,0.066858529,0.067000427,0.04784996,0.632756367,0.857412948,0.790015974,,
p16_hook_left_main_009,0.364659106,0.437164047,0.321980027,0.271215138,0.34691891,0.163309288,0.069836044,0.067408207,0.047732439,0.60736323,0.801863989,0.743513761,,
p16_hook_left_main_010,0.344381541,0.425835454,0.312499598,0.305862855,0.384056884,0.22392126,0.072431853,0.067676737,0.047882055,0.647436289,0.861711649,0.797429041,,
p16_hook_left_main_011,0.351371115,0.440002125,0.298914142,0.297798029,0.325197848,0.155567715,0.071609808,0.067860597,0.047665564,0.612678597,0.765864552,0.719908766,,
p16_hook_left_main_012,0.358685458,0.431614458,0.337302247,0.318604868,0.362578525,0.207822682,0.071362002,0.073081481,0.048119731,0.65300913,0.862859938,0.799904696,,
p16_hook_left_main_013,0.331290598,0.464100203,0.302555311,0.280496759,0.345891192,0.219828724,0.07114686,0.066856778,0.047635321,0.633457438,0.819489348,0.763679775,,
p16_hook_left_main_014,0.356649183,0.468508254,0.311190983,0.273846251,0.300203004,0.188800707,0.070860793,0.06800473,0.047745943,0.618106175,0.771684371,0.725610912,,
p16_hook_left_main_015,0.353097324,0.452744525,0.304546965,0.289376311,0.350052325,0.209500594,0.067561375,0.06744886,0.047627463,0.656825769,0.80670535,0.761741476,,
p16_hook_left_main_016,0.197132131,0.304426608,0.205551572,0.142244616,0.239724218,0.129987442,0.07147335,0.067262915,0.047619286,0.564646602,0.296473475,0.376925413,,
p16_hook_left_main_017,0.358509666,0.476240545,0.330852059,0.298015914,0.341405077,0.203473428,0.072054238,0.068771696,0.047674816,0.673870808,0.817213983,0.77421103,,
p16_hook_left_main_018,0.347679505,0.457950023,0.318080271,0.298252674,0.332643341,0.208677173,0.072467879,0.071063288,0.047646988,0.642815506,0.815234588,0.763508863,,
p16_hook_left_main_019,0.361128922,0.447944444,0.33175918,0.292305197,0.357947674,0.222133716,0.072121222,0.069764382,0.047708241,0.645315412,0.859218638,0.79504767,,
p16_hook_left_main_020,0.344636523,0.474032236,0.330039245,0.291456401,0.337598927,0.198332317,0.070831045,0.06895964,0.047652796,0.642311443,0.822472096,0.7684239,,
p16_hook_left_main_021,0.332616005,0.458801177,0.259853446,0.290500251,0.338393326,0.181074148,0.070115218,0.068138444,0.047624932,0.622090409,0.752996212,0.713724471,,
p16_hook_left_main_022,0.363025894,0.461925597,0.306425127,0.252937078,0.327295799,0.18244413,0.066313167,0.064856593,0.047771348,0.553469839,0.837279462,0.752136575,,
p16_hook_left_main_023,0.360668559,0.470253798,0.319333703,0.297695004,0.307740593,0.192181059,0.065581796,0.062476806,0.047692147,0.620308305,0.823055157,0.762231102,,
p16_hook_left_main_024,0.315418174,0.4394959,0.329735797,0.273979729,0.290200373,0.141452562,0.067432976,0.064358774,0.047784809,0.557976209,0.765906882,0.70352768,,
p16_hook_left_main_025,0.35050749,0.475658643,0.327874455,0.290698608,0.288837412,0.260075044,0.060284168,0.061601055,0.047754954,0.650723007,0.847870993,0.788726597,,
p16_hook_left_main_026,0.357444586,0.486623014,0.317291214,0.330454218,0.272903705,0.150310904,0.06845124,0.066674946,0.0476822,0.65921917,0.744027122,0.718584736,,
p16_hook_left_main_027,0.372246458,0.477494579,0.342530531,0.349581154,0.352515195,0.282118362,0.070617746,0.074352236,0.048107015,0.732476459,0.909649613,0.856497666,,
p16_hook_left_main_028,0.361782853,0.454612537,0.288167141,0.324517552,0.289382364,0.153729311,0.069632945,0.069284268,0.047624789,0.660640688,0.709497947,0.694840769,,
p16_hook_left_main_029,0.369633467,0.44304735,0.321693552,0.282614276,0.366234386,0.251510621,0.071541825,0.069809041,0.047791561,0.663209264,0.860425751,0.801260805,,
p16_hook_left_main_030,0.340021501,0.452522229,0.301676877,0.325296564,0.298441259,0.17350585,0.069865733,0.067398945,0.047795364,0.615383884,0.785106091,0.734189429,,
p16_hook_left_post_001,0.352161942,0.481624278,0.294938929,0.304993939,0.267465026,0.165443397,0.070234807,0.067789764,0.047765516,0.606094285,0.750936682,0.707483963,,
p16_hook_left_post_002,0.362200849,0.467689042,0.32395236,0.238472907,0.313927221,0.213843616,0.068817878,0.065370191,0.047897313,0.573136419,0.836919011,0.757784233,,
