hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p07_hook_right_main_001,0.26468613,0.427533465,0.28400195,0.346026342,0.320754031,0.275828134,0.054036064,0.05321681,0.048160237,0.649328945,0.851908195,0.79113442,0.790860066,
p07_hook_right_main_002,0.273870487,0.479476232,0.291304753,0.337224569,0.33737369,0.297942587,0.055369117,0.058503224,0.050147216,0.686197088,0.874903369,0.818291485,0.813046511,0.035533056
p07_hook_right_main_003,0.281513372,0.46669885,0.267320768,0.288694611,0.351033596,0.321882666,0.053676912,0.052817826,0.048152245,0.687882632,0.844899996,0.797794787,0.777513456,
p07_hook_right_main_004,0.252059493,0.42661928,0.261104897,0.324791618,0.281371448,0.285659821,0.052884347,0.051110292,0.047674287,0.620651227,0.811400119,0.754175451,,
p07_hook_right_main_005,0.24508968,0.441535263,0.272282778,0.328155822,0.281896296,0.252176578,0.054521437,0.054228046,0.048087482,0.60749726,0.799929683,0.742199956,,
p07_hook_right_main_006,0.24951373,0.476543149,0.28632052,0.319419074,0.293133275,0.297370661,0.052422966,0.052948093,0.053866577,0.617978645,0.864442566,0.790503389,,
p07_hook_right_main_007,0.268466017,0.482037906,0.298611772,0.335273237,0.334761804,0.287671812,0.054262466,0.059191761,0.050686661,0.665816559,0.885616478,0.819676502,,
p07_hook_right_main_008,0.267156086,0.467740603,0.296241355,0.347862714,0.325510929,0.296055499,0.052388818,0.054706186,0.056969631,0.671430575,0.88007078,0.817478718,,
p07_hook_right_main_009,0.289682669,0.467912923,0.283206902,0.30737661,0.361788212,0.288640605,0.05517163,0.060138791,0.05250768,0.673292476,0.863307365,0.806302898,,
p07_hook_right_main_010,0.251713996,0.450390886,0.307246829,0.308387287,0.313567914,0.271376559,0.052633926,0.053991674,0.054567405,0.602466211,0.871073312,0.790491181,,
p07_hook_right_main_011,0.268235832,0.47969471,0.293128553,0.326910996,0.324570828,0.269338438,0.052359269,0.05296055,0.049062906,0.647790089,0.871733161,0.804550239,,
p07_hook_right_main_012,0.285575345,0.459251776,0.284949635,0.319641079,0.298148564,0.273959986,0.051917561,0.050742225,0.048078263,0.634734994,0.850413169,0.785709716,,
p07_hook_right_main_013,0.295791655,0.460814335,0.277909738,0.337249042,0.329106783,0.287326595,0.053497661,0.052939271,0.049897959,0.670578709,0.866376766,0.807637349,,
p07_hook_right_main_014,0.27625248,0.474987003,0.278796541,0.334156412,0.330605001,0.296954642,0.053380838,0.054509094,0.053404895,0.671526642,0.866955886,0.808327113,,
