straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p19_straight_main_001,0.282113135,0.404324642,0.245862196,0.300612993,0.219402021,0.202564313,0.049634241,0.047853117,0.047619131,0.573248615,0.675786805,0.645025348,0.727082407,-0.067861496
p19_straight_main_002,0.3690327,0.445839893,0.362928241,0.327068005,0.295772269,0.229119156,0.048649461,0.052236905,0.04884842,0.645577772,0.912104569,0.83214653,0.586358667,
p19_straight_main_003,0.350499765,0.464127953,0.328592208,0.283258965,0.263594323,0.205966723,0.049114351,0.047690045,0.048052255,0.631535708,0.796697965,0.747149288,0.654220164,
p19_straight_main_004,0.361348397,0.468777513,0.331547372,0.312571676,0.287396754,0.2221846,0.048452067,0.04938572,0.048871435,0.61613865,0.891643639,0.808992142,,
p19_straight_main_005,0.369180522,0.459276449,0.336083927,0.327412016,0.283247242,0.2288621,0.048536519,0.049678311,0.049521326,0.64383224,0.885231506,0.812811726,,
p19_straight_main_006,0.362318422,0.46615552,0.333141802,0.315343908,0.275808679,0.228567362,0.048535262,0.049295915,0.048885045,0.633593921,0.872646799,0.800930936,,
p19_straight_main_007,0.354088801,0.459381336,0.341338722,0.308712569,0.26306667,0.223500869,0.048649227,0.05032538,0.048308961,0.644801808,0.837108849,0.779416737,,
p19_straight_main_008,0.359650155,0.434009469,0.282558609,0.302862241,0.298682028,0.206681595,0.050471904,0.053559323,0.047880855,0.617022241,0.804932294,0.748559278,,
p19_straight_main_009,0.332615872,0.435347749,0.289923405,0.265516001,0.215103394,0.186030188,0.048455234,0.048167525,0.047647082,0.629645672,0.655458292,0.647714506,,
p19_straight_main_010,0.305273759,0.385243621,0.289014646,0.239851496,0.251886368,0.166914828,0.050888691,0.052819488,0.047624351,0.6605557,0.56516352,0.593781174,,
p19_straight_main_011,0.369859277,0.442383528,0.329586954,0.320047401,0.271249919,0.233348789,0.048472853,0.048350278,0.048913719,0.647419914,0.854240461,0.792194297,,
p19_straight_main_012,0.364952054,0.444076114,0.334125825,0.303177742,0.264859991,0.232982537,0.048489931,0.049984829,0.048800003,0.621223366,0.856925336,0.786214745,,
p19_straight_main_013,0.367070792,0.423358382,0.313525684,0.305575045,0.269463256,0.248954446,0.048532088,0.04886211,0.049652967,0.62183695,0.850122163,0.781636599,,
p19_straight_main_014,0.348265428,0.432080628,0.313011087,0.280713341,0.236094492,0.205195543,0.048491422,0.048639188,0.047780203,0.618986798,0.74808207,0.709353488,,
p19_straight_main_015,0.352856161,0.440640212,0.324296691,0.291840488,0.238911017,0.234407833,0.048570349,0.048083042,0.047855784,0.660195107,0.76800772,0.735663936,,
p19_straight_main_016,0.349200741,0.431795494,0.324190286,0.264255759,0.239900462,0.212302531,0.048552569,0.048710778,0.047921976,0.618179087,0.754800812,0.713814295,,
p19_straight_main_017,0.357118554,0.426415733,0.312902718,0.288311604,0.261383767,0.232260092,0.048454911,0.050167141,0.048748973,0.579669431,0.845678128,0.765875519,,
p19_straight_main_018,0.352429367,0.448313147,0.315455721,0.290126934,0.250336271,0.212380907,0.048570559,0.051614804,0.048191165,0.6102086,0.796036191,0.740287914,,
p19_straight_main_019,0.355244966,0.452050876,0.32468308,0.286561447,0.264045132,0.211703763,0.048406202,0.052199093,0.049460337,0.583912947,0.842567803,0.764971346,,
p19_straight_main_020,0.361210967,0.44574386,0.340939114,0.309558114,0.271548771,0.247056771,0.04860564,0.053397634,0.050614587,0.622483843,0.881746288,0.803967554,,
p19_straight_main_021,0.362652118,0.433253504,0.323435187,0.289806107,0.262824008,0.218518835,0.048501936,0.051175113,0.048816406,0.595474244,0.833904752,0.7623756,,
p19_straight_main_022,0.343308557,0.447146377,0.320572708,0.265294731,0.230943822,0.209760643,0.048503591,0.049230008,0.047929687,0.60451837,0.757485778,0.711595556,,
p19_straight_main_023,0.29829147,0.425060571,0.253115024,0.265606271,0.176376104,0.190333786,0.049394033,0.047789027,0.047619873,0.540587415,0.644873339,0.613587562,,
p19_straight_main_024,0.332816856,0.421639482,0.292498495,0.250408397,0.228160645,0.206657168,0.0486741,0.049252946,0.047762631,0.589156885,0.706384628,0.671216305,,
p19_straight_main_025,0.350681975,0.429886536,0.31595151,0.288913701,0.258239164,0.216685246,0.04839745,0.050216027,0.049218252,0.583792912,0.824112249,0.752016448,,
p19_straight_main_026,0.350186538,0.444319242,0.270489743,0.267684776,0.18585518,0.207538354,0.048835441,0.047683404,0.048234316,0.528205291,0.742504753,0.678214914,,
p19_straight_main_027,0.204227314,0.293798528,0.19405417,0.175777341,0.123187659,0.134689786,0.049364945,0.047800327,0.047619095,0.497560181,0.31344408,0.36867891,,
p19_straight_main_028,0.353857599,0.460295961,0.323494215,0.258403787,0.239519522,0.203538597,0.048405492,0.049250278,0.048086581,0.57951384,0.791780194,0.728100288,,
p19_straight_main_029,0.356461254,0.454020072,0.316358806,0.268565589,0.249138065,0.212022455,0.048577119,0.051936483,0.048588963,0.569878942,0.81718365,0.742992238,,
p19_straight_main_030,0.351959497,0.464657374,0.324169596,0.283005611,0.263901596,0.20601559,0.048384991,0.051053131,0.049236184,0.555444188,0.866505382,0.773187024,,
p19_straight_post_001,0.301782149,0.455240257,0.250690432,0.301454372,0.16464772,0.11777536,0.048734309,0.04773031,0.047621963,0.490853521,0.671414798,0.617246415,,
p19_straight_post_002,0.299945009,0.405769589,0.267134716,0.259130085,0.182323247,0.175183659,0.048793936,0.047715208,0.047620319,0.525891169,0.65197102,0.614147065,,
p19_straight_post_003,0.281824957,0.43519855,0.251596972,0.275567997,0.189415781,0.167556815,0.048811436,0.047732466,0.047620254,0.504964536,0.677823593,0.625965876,,
p19_straight_post_004,0.25573974,0.346464815,0.270278654,0.260146023,0.126278789,0.127312042,0.050534328,0.047778506,0.047619704,0.488730546,0.534089359,0.520481716,,
p19_straight_post_005,0.292858886,0.350271935,0.261893097,0.267179443,0.122242659,0.110776104,0.048609811,0.047707744,0.047619486,0.476642079,0.555111464,0.531570648,,
p19_straight_post_006,0.282157751,0.34276313,0.256692232,0.252728864,0.115654255,0.110732534,0.048752428,0.047702378,0.047619418,0.45144368,0.5405154,0.513793884,,
p19_straight_post_007,0.189718498,0.323574156,0.182218833,0.138527244,0.141244733,0.091296162,0.049165014,0.047745957,0.047619052,0.510557756,0.23652663,0.318735968,,
p19_straight_post_008,0.332881945,0.443485246,0.357664209,0.242698871,0.275719462,0.209605576,0.050814631,0.058849938,0.048589717,0.575147236,0.824904492,0.749977315,,
p19_straight_post_009,0.308982426,0.424545847,0.301921938,0.268218028,0.221483625,0.221932626,0.049557641,0.047846757,0.04767228,0.599997301,0.728799234,0.690158654,,
