uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p23_uppercut_left_main_001,0.337374782,0.441604897,0.280585424,0.282069288,0.271847635,0.232044213,0.04815275,0.047701577,0.047625321,0.560856861,0.839375163,0.755819672,0.67986026,0.013776901
p23_uppercut_left_main_002,0.349723677,0.450494303,0.298029303,0.306722659,0.295567879,0.288551545,0.04834356,0.048056254,0.047715266,0.641203084,0.891681384,0.816537894,0.657409838,
p23_uppercut_left_main_003,0.328022482,0.418833358,0.284251387,0.289851685,0.271104962,0.267758149,0.048147002,0.047677175,0.04762041,0.582067471,0.846966022,0.767496457,0.643632937,
p23_uppercut_left_main_004,0.317642078,0.432751854,0.28822755,0.301989313,0.248899601,0.241245345,0.048229594,0.047706152,0.047784475,0.556315172,0.837527054,0.75316349,,
p23_uppercut_left_main_005,0.276759888,0.43861766,0.278778213,0.245995809,0.28004737,0.217927809,0.051548563,0.04770463,0.047620144,0.521867035,0.797632621,0.714902945,,
p23_uppercut_left_main_006,0.267074769,0.426636838,0.281366826,0.257957893,0.256879158,0.199812898,0.0483036,0.047668671,0.047619865,0.477080572,0.811651541,0.71128025,,
p23_uppercut_left_main_007,0.261811367,0.403566125,0.285179927,0.266864098,0.253516566,0.174848704,0.048151211,0.04766377,0.047620024,0.472986032,0.785667243,0.69186288,,
p23_uppercut_left_main_008,0.260410225,0.409313042,0.280098446,0.254364535,0.243980559,0.180228793,0.048097558,0.047665478,0.047619393,0.459042104,0.779260917,0.683195273,,
p23_uppercut_left_main_009,0.25899676,0.410540773,0.288758789,0.246216463,0.233663475,0.187085378,0.047985379,0.047655784,0.047621226,0.456208924,0.779444917,0.682474119,,
p23_uppercut_left_main_010,0.284174764,0.433167446,0.280470576,0.247730589,0.254185665,0.194513972,0.049843651,0.047730188,0.047621049,0.475873436,0.804236074,0.705727283,,
p23_uppercut_left_main_011,0.248177395,0.423048394,0.2694958,0.242057015,0.253024187,0.171604867,0.048171606,0.047657416,0.047623127,0.454528741,0.761891315,0.669682543,,
p23_uppercut_left_main_012,0.255892404,0.41250252,0.281901981,0.266425116,0.23772878,0.191434492,0.047928504,0.047658994,0.047620306,0.454670713,0.800065389,0.696446986,,
p23_uppercut_left_main_013,0.252517268,0.419104285,0.295528967,0.272424679,0.240210672,0.186166792,0.048362277,0.047666732,0.047623156,0.475120752,0.798145636,0.701238171,,
p23_uppercut_left_main_014,0.278651467,0.420423743,0.286454127,0.263560469,0.226310534,0.162083009,0.0482811,0.047740602,0.047621091,0.492827446,0.742692545,0.667733015,,
p23_uppercut_left_main_015,0.271028627,0.407180389,0.284896269,0.275174473,0.200638182,0.154481197,0.048235105,0.047658373,0.047620333,0.479661461,0.723106402,0.65007292,,
p23_uppercut_left_main_016,0.263956287,0.398510471,0.281363211,0.252007297,0.202456631,0.158788669,0.0481741,0.047658679,0.047620188,0.459998136,0.715640977,0.638948125,,
p23_uppercut_left_main_017,0.29219279,0.406928682,0.287405709,0.259154172,0.196407697,0.153437889,0.047996893,0.04765191,0.047620388,0.490743012,0.703211359,0.639470855,,
p23_uppercut_left_main_018,0.248205639,0.401034676,0.278285783,0.264282309,0.200873887,0.157101397,0.048121321,0.047656927,0.047624322,0.439424249,0.732661463,0.644690299,,
p23_uppercut_left_main_019,0.291752336,0.390608777,0.281925849,0.263079721,0.19898537,0.164965931,0.048031225,0.047660676,0.047621181,0.48755168,0.709592374,0.642980166,,
p23_uppercut_left_main_020,0.288477189,0.425850117,0.271712079,0.239929312,0.267435194,0.243870183,0.048367115,0.047854565,0.047626174,0.507374578,0.819334634,0.725746617,,
p23_uppercut_left_main_021,0.300195663,0.432083741,0.280757176,0.259728144,0.245290194,0.230367348,0.050956857,0.047805943,0.047624154,0.494428462,0.836760416,0.73406083,,
p23_uppercut_left_main_022,0.22596276,0.406769252,0.276568754,0.224093154,0.173221626,0.131929557,0.048009455,0.047651146,0.047619567,0.40550064,0.66304813,0.585783883,,
p23_uppercut_left_main_023,0.266986416,0.420682408,0.285224593,0.241871075,0.19198051,0.15213368,0.048459805,0.047672287,0.047619875,0.464041582,0.699757372,0.629042635,,
p23_uppercut_left_main_024,0.261717473,0.413651037,0.283476086,0.270354792,0.183652936,0.144178169,0.0484263,0.047672192,0.047620543,0.454113762,0.712616365,0.635065584,,
p23_uppercut_left_main_025,0.250892155,0.408853768,0.285949287,0.233977068,0.180898151,0.132803389,0.048326437,0.047668199,0.047619905,0.432268675,0.680464777,0.606005946,,
p23_uppercut_left_main_026,0.286599911,0.411594663,0.259223596,0.214081288,0.236817467,0.183348383,0.04814846,0.047788107,0.047620884,0.481545235,0.711462881,0.642487587,,
p23_uppercut_left_main_027,0.283918936,0.406741587,0.279306123,0.262798874,0.227692837,0.204971945,0.04822114,0.047810839,0.047621341,0.478474166,0.790091246,0.696606122,,
p23_uppercut_left_main_028,0.23032302,0.413787601,0.278871074,0.257902376,0.179607276,0.141759286,0.048596993,0.047689263,0.047620047,0.438887316,0.691445006,0.615677699,,
p23_uppercut_left_main_029,0.28505928,0.423820051,0.270091039,0.222435452,0.234842148,0.183322989,0.048390225,0.047729779,0.047620477,0.483312274,0.732578193,0.657798418,,
p23_uppercut_left_main_030,0.251268402,0.400092243,0.28573744,0.26829601,0.196396711,0.145885573,0.048199688,0.047671341,0.047621905,0.460319145,0.708161986,0.633809134,,
p23_uppercut_left_post_001,0.288523113,0.439831298,0.273069309,0.250858768,0.219916097,0.211917072,0.048223105,0.047712596,0.047628459,0.462095427,0.803865101,0.701334199,,
