uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p21_uppercut_left_main_001,0.322875388,0.444189857,0.280695616,0.25021702,0.314077959,0.265309203,0.048212743,0.047750903,0.047624749,0.549231436,0.88374386,0.783390133,0.732402305,-0.094035321
p21_uppercut_left_main_002,0.30911742,0.447053109,0.301058457,0.258162285,0.313946694,0.287290052,0.048080241,0.048135586,0.047661559,0.594558561,0.882933675,0.796421141,0.573295585,
p21_uppercut_left_main_003,0.284488029,0.456124365,0.278880851,0.24478298,0.329570013,0.267455488,0.048136318,0.04779707,0.047628176,0.559213627,0.872885452,0.778783905,0.667330906,
p21_uppercut_left_main_004,0.237101652,0.420273611,0.199242144,0.224941558,0.273589702,0.241345716,0.047942778,0.047730414,0.047626902,0.569513375,0.640539444,0.619231623,,
p21_uppercut_left_main_005,0.269646928,0.435819715,0.239475085,0.253487346,0.298076845,0.316432342,0.047989104,0.047740064,0.047626944,0.595747207,0.804303765,0.741736798,,
p21_uppercut_left_main_006,0.308711143,0.46566378,0.300236804,0.237715927,0.314847938,0.262490601,0.048389739,0.048045205,0.047665338,0.577904247,0.865002894,0.7788733,,
p21_uppercut_left_main_007,0.281057466,0.436783177,0.323909265,0.259252102,0.291775212,0.313041752,0.048199167,0.048341867,0.047702113,0.615155658,0.868976965,0.792830573,,
p21_uppercut_left_main_008,0.276333935,0.456924648,0.292461148,0.239314208,0.311767649,0.289109179,0.048125957,0.047821409,0.047631425,0.571733879,0.8692231,0.779976333,,
p21_uppercut_left_main_009,0.278854611,0.428361693,0.31355391,0.252415636,0.269654916,0.304961949,0.048160583,0.048441843,0.047669151,0.589697977,0.840935054,0.765563931,,
p21_uppercut_left_main_010,0.240393109,0.430422871,0.276515447,0.260526743,0.267413388,0.312870938,0.048160329,0.047949571,0.047654131,0.596250625,0.795476807,0.735708952,,
p21_uppercut_left_main_011,0.276443585,0.440873575,0.320281243,0.249097111,0.267470705,0.310045099,0.048323036,0.048739401,0.047686813,0.591288391,0.851609421,0.773513112,,
p21_uppercut_left_main_012,0.288878978,0.481963672,0.289948344,0.242685205,0.296558182,0.282562132,0.04847271,0.047959724,0.047740467,0.556608273,0.882466945,0.784709344,,
p21_uppercut_left_main_013,0.293448643,0.446475491,0.331603431,0.263468125,0.281481095,0.317426811,0.048210801,0.049391389,0.047767615,0.595148343,0.904817995,0.811917099,,
p21_uppercut_left_main_014,0.283278807,0.473045408,0.289953366,0.235192779,0.294528562,0.277244991,0.048436821,0.047905676,0.047639379,0.535120517,0.88150568,0.777590131,,
p21_uppercut_left_main_015,0.290764341,0.453722146,0.333605389,0.256198018,0.275445307,0.305005545,0.048306437,0.048909485,0.047746727,0.598187934,0.880943718,0.796116983,,
p21_uppercut_left_main_016,0.289665918,0.462594068,0.324669777,0.266557896,0.276949398,0.305173392,0.048317997,0.048384802,0.047695015,0.604719613,0.884063172,0.800260104,,
p21_uppercut_left_main_017,0.270853065,0.452631843,0.309889081,0.263330247,0.290009761,0.297043404,0.048300243,0.048182591,0.047694852,0.591845558,0.870365333,0.7868094,,
p21_uppercut_left_main_018,0.2667264,0.424426486,0.242887406,0.224089065,0.279498339,0.259593707,0.047969103,0.047664431,0.047623885,0.527502794,0.769128952,0.696641104,,
p21_uppercut_left_main_019,0.285172035,0.475436355,0.297751356,0.240302955,0.292932247,0.279419521,0.04848744,0.048037753,0.047734674,0.548123733,0.885029114,0.7839575,,
p21_uppercut_left_main_020,0.271229197,0.430100418,0.279015011,0.240451699,0.271329402,0.276505643,0.048037771,0.048404874,0.047659278,0.578513716,0.780581418,0.719961107,,
p21_uppercut_left_main_021,0.256127808,0.445082181,0.28638303,0.226993677,0.284195468,0.25969725,0.048033064,0.04765267,0.047623066,0.492060574,0.854981268,0.74610506,,
p21_uppercut_left_main_022,0.186875532,0.311576487,0.088901773,0.158800664,0.183420251,0.170090242,0.048082479,0.0476821,0.047625951,0.557521024,0.236655099,0.332914876,,
p21_uppercut_left_main_023,0.263466361,0.44111434,0.290675738,0.250338204,0.307539938,0.264332309,0.048232174,0.048580661,0.0476931,0.570791101,0.834838349,0.755624174,,
p21_uppercut_left_main_024,0.291728767,0.464932926,0.273792583,0.239073102,0.292107142,0.250975838,0.049777664,0.047979916,0.047901691,0.529789714,0.847094752,0.75190324,,
p21_uppercut_left_main_025,0.262929354,0.421504649,0.294808797,0.222606664,0.28044097,0.269350976,0.048937416,0.048519659,0.047664928,0.586293597,0.76173838,0.709104945,,
p21_uppercut_left_main_026,0.276547704,0.426078486,0.32159962,0.243745457,0.285653657,0.252020671,0.048802609,0.049282085,0.0477152,0.579657291,0.812005972,0.742301368,,
