uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p06_uppercut_left_main_001,0.331278862,0.429337825,0.276203471,0.313114986,0.229275278,0.242904492,0.049049452,0.048026103,0.047622796,0.54399451,0.835971657,0.748378513
p06_uppercut_left_main_002,0.355627583,0.447282728,0.290912224,0.302909992,0.24310001,0.251726635,0.049497413,0.048410764,0.047632127,0.545252834,0.883815894,0.782246976
p06_uppercut_left_main_003,0.352484775,0.452137614,0.285324605,0.295839208,0.259405952,0.283786497,0.049095881,0.047704249,0.047627922,0.568946461,0.898758878,0.799815153
p06_uppercut_left_main_004,0.35314042,0.450042064,0.27183867,0.268990909,0.166939231,0.142076426,0.048245246,0.04767419,0.047633509,0.464999838,0.729895335,0.650426686
p06_uppercut_left_main_005,0.337141502,0.405786663,0.276666763,0.281895059,0.240025916,0.229335666,0.049445263,0.048125638,0.047631214,0.549029946,0.790334485,0.717943123
p06_uppercut_left_main_006,0.348059121,0.435022404,0.280643721,0.279886533,0.254531573,0.27048151,0.049293792,0.047849164,0.047630731,0.541776333,0.874332044,0.774565331
p06_uppercut_left_main_007,0.356322527,0.413785038,0.309955981,0.303771242,0.255850756,0.258496335,0.049769593,0.047802406,0.047622878,0.584286679,0.866088858,0.781548204
p06_uppercut_left_main_008,0.334382277,0.409308357,0.293921378,0.322249006,0.25470548,0.260751281,0.048898018,0.047706107,0.047620142,0.586241905,0.854443579,0.773983077
p06_uppercut_left_main_009,0.324195284,0.427452267,0.269892159,0.263134352,0.246792158,0.223234738,0.049061096,0.047893286,0.047627252,0.465448847,0.852174922,0.7361571
p06_uppercut_left_main_010,0.309793993,0.444969985,0.267046429,0.26091223,0.234744176,0.206572994,0.048887289,0.0476862,0.047622319,0.463477395,0.82807784,0.718697707
p06_uppercut_left_main_011,0.34078366,0.424911104,0.258733733,0.27459003,0.129931043,0.170292215,0.048785798,0.047679008,0.047627535,0.52215665,0.641235409,0.605511781
p06_uppercut_left_main_012,0.339410658,0.390954564,0.29683814,0.297962921,0.13447122,0.1392009,0.048422764,0.047991194,0.04762873,0.482464903,0.69761274,0.633068389
p06_uppercut_left_main_013,0.340037566,0.412305118,0.286732216,0.259573131,0.134391378,0.15056355,0.048590941,0.047696257,0.047624919,0.476706107,0.678062211,0.61765538
p06_uppercut_left_main_014,0.325272617,0.423417867,0.275237494,0.289944728,0.14779957,0.139473371,0.049167215,0.047717739,0.047620853,0.493724852,0.679340348,0.623655699
p06_uppercut_left_main_015,0.323843175,0.456892657,0.280189283,0.272669044,0.159339279,0.123077615,0.074011406,0.051075435,0.047619282,0.462698064,0.681017835,0.615521903
p06_uppercut_left_main_016,0.311973325,0.430676146,0.273549866,0.272619594,0.238255125,0.16402444,0.048776543,0.047693065,0.047623932,0.516228998,0.746825515,0.67764656
p06_uppercut_left_main_017,0.333248927,0.410362075,0.302289395,0.319604164,0.259073834,0.142908348,0.048507334,0.048284575,0.047645227,0.541009112,0.796075427,0.719555532
p06_uppercut_left_main_018,0.338553371,0.436831085,0.284525258,0.279376985,0.239493648,0.167918584,0.048807281,0.047692072,0.047642636,0.529599561,0.773387124,0.700250855
p06_uppercut_left_main_019,0.329739653,0.415687022,0.285491028,0.253477892,0.229684773,0.124411137,0.048662269,0.047739484,0.047627028,0.495688825,0.714525088,0.648874209
p06_uppercut_left_main_020,0.318590463,0.430171997,0.286160065,0.251143954,0.247221947,0.137525726,0.048872659,0.047954657,0.04762427,0.498928879,0.740650101,0.668133734
p06_uppercut_left_main_021,0.341594042,0.405377497,0.322258729,0.284979333,0.23920202,0.138743384,0.048718588,0.047728174,0.04762251,0.544935575,0.756062438,0.692724379
p06_uppercut_left_main_022,0.339332484,0.40851242,0.295322067,0.262513703,0.229694263,0.133893703,0.049081826,0.048053525,0.04763871,0.523496057,0.713243094,0.656318983
p06_uppercut_left_main_023,0.31533478,0.459540104,0.279522678,0.270186053,0.180651641,0.090839431,0.048703143,0.047906781,0.047620055,0.418257958,0.738912378,0.642716052
p06_uppercut_left_main_024,0.349575975,0.452694035,0.282464448,0.264118531,0.215194611,0.130557361,0.048618246,0.047656474,0.047624823,0.458948137,0.777847198,0.68217748
p06_uppercut_left_main_025,0.326553372,0.42391035,0.289804458,0.310052482,0.265841213,0.156388843,0.048603147,0.047697616,0.047637513,0.546782333,0.787660497,0.715397048
p06_uppercut_left_main_026,0.341371536,0.459387784,0.273038477,0.267801281,0.253449282,0.142876459,0.049368365,0.047946394,0.047619903,0.48957467,0.790780692,0.700418886
p06_uppercut_left_main_027,0.357085171,0.466413772,0.258810291,0.272620378,0.254986503,0.141878464,0.049611544,0.047787396,0.047619905,0.484672287,0.799840618,0.705290119
p06_uppercut_left_main_028,0.325762655,0.422346802,0.303336937,0.302295412,0.24402959,0.158740047,0.048464294,0.04774006,0.047628989,0.558193957,0.766350871,0.703903797
p06_uppercut_left_main_029,0.332724178,0.404775274,0.278484631,0.273679201,0.226265311,0.133886138,0.048858293,0.048720647,0.047646548,0.535070281,0.683228493,0.638781029
p06_uppercut_left_main_030,0.354726135,0.458176217,0.285819798,0.291261499,0.258043486,0.155082132,0.049335989,0.047744499,0.047627273,0.536389153,0.803492371,0.723361406
p06_uppercut_left_post_001,0.343399894,0.449682159,0.271003611,0.286173841,0.248630492,0.169801208,0.048892509,0.04769379,0.047619506,0.543301999,0.76885447,0.701188729
p06_uppercut_left_post_002,0.354547407,0.448822195,0.276088317,0.280768811,0.251677557,0.173771243,0.049333005,0.047938366,0.047623288,0.534004256,0.791568458,0.714299198
p06_uppercut_left_post_003,0.313188306,0.42204712,0.219497786,0.198675046,0.230129974,0.152415078,0.048583977,0.047688219,0.047620598,0.491606307,0.623429698,0.583882681
p06_uppercut_left_post_004,0.322679578,0.441399304,0.304464305,0.28733807,0.259947361,0.137292212,0.048651907,0.04768912,0.047621251,0.5135763,0.799738294,0.713889696
p06_uppercut_left_post_005,0.305697118,0.439094389,0.299012441,0.262897055,0.239541128,0.11868501,0.048703206,0.047779346,0.047624172,0.458347759,0.777039839,0.681432215
p06_uppercut_left_post_006,0.342430361,0.458433948,0.298896107,0.324708126,0.258476182,0.154567684,0.049016778,0.047710272,0.047619866,0.573339961,0.806874994,0.736814484
p06_uppercut_left_post_007,0.331885674,0.459119344,0.284387416,0.276609615,0.249338763,0.11089801,0.048988894,0.04790459,0.047619628,0.446135531,0.814210348,0.703787902
p06_uppercut_left_post_008,0.343546367,0.46027067,0.304416648,0.306764465,0.257406245,0.142363366,0.048922101,0.047669526,0.047619948,0.558221254,0.798107057,0.726141316
p06_uppercut_left_post_009,0.333328167,0.45623552,0.284059403,0.263709406,0.252962926,0.129741785,0.049917314,0.04804683,0.047619746,0.479270368,0.789092118,0.696145593
p06_uppercut_left_post_010,0.284655624,0.414272192,0.283147501,0.246458977,0.174869136,0.0653721,0.048276793,0.04773545,0.047620987,0.47617556,0.590906398,0.556487147
p06_uppercut_left_pre_001,0.312050079,0.438853245,0.253308363,0.252391555,0.200842509,0.171767147,0.048558484,0.048090135,0.047629598,0.474686024,0.721877809,0.647720273
p06_uppercut_left_pre_002,0.312936633,0.446812047,0.257718487,0.257116188,0.214937485,0.195796879,0.048474723,0.048387264,0.04767538,0.451136082,0.799033703,0.694664417
p06_uppercut_left_pre_003,0.31320992,0.414418806,0.184520695,0.168404193,0.206840946,0.216582545,0.049386772,0.047910733,0.047619733,0.483597263,0.600905907,0.565713314
p06_uppercut_left_pre_004,0.334479574,0.475751237,0.265839873,0.289280832,0.229228312,0.197622309,0.048760779,0.048692261,0.047729176,0.492273114,0.837204347,0.733724977
p06_uppercut_left_pre_005,0.258279869,0.462002845,0.250957023,0.248310128,0.218378208,0.187248802,0.048866121,0.048055864,0.047621771,0.445213447,0.763511665,0.6680222
p06_uppercut_left_pre_006,0.267262689,0.347542041,0.159268926,0.144185519,0.188342347,0.170007702,0.048716383,0.047750332,0.047622713,0.404877209,0.506223429,0.475819563
p06_uppercut_left_pre_007,0.318221383,0.469141995,0.248548343,0.285500444,0.24482622,0.200113656,0.048604412,0.047981594,0.047682359,0.485450062,0.828350123,0.725480105
p06_uppercut_left_pre_008,0.319082994,0.450717438,0.25399781,0.27265922,0.22883363,0.175471372,0.048858425,0.048491084,0.047657425,0.500638126,0.759222463,0.681647162
p06_uppercut_left_pre_009,0.237274936,0.325641801,0.104943216,0.106934195,0.142236811,0.17827936,0.048951987,0.04775381,0.047619283,0.487163005,0.27280306,0.337111044
p06_uppercut_left_pre_010,0.253409009,0.410525726,0.247769753,0.273396957,0.205957694,0.132179845,0.048327343,0.047672062,0.047621246,0.449873299,0.691272878,0.618853004
AVG,0.325790113,0.431985057,0.271457208,0.26990913,0.223515884,0.167832515,0.049400052,0.047960476,0.047630584,0.503557361,0.75040542,0.676351002
