uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p15_uppercut_left_main_001,0.333442462,0.457913754,0.296662006,0.296608845,0.218833874,0.221597591,0.048266243,0.050259672,0.047783591,0.569595914,0.792942661,0.725938637,0.678425943,-0.017585211
p15_uppercut_left_main_002,0.347573306,0.472987205,0.296374528,0.313513113,0.233955377,0.214601915,0.048684281,0.051380574,0.048353996,0.544352491,0.858619697,0.764339535,0.68376251,
p15_uppercut_left_main_003,0.321192279,0.433024215,0.244052862,0.286907241,0.248610158,0.184168908,0.048097164,0.048659877,0.047643794,0.519364924,0.768142442,0.693509187,0.70134772,
p15_uppercut_left_main_004,0.359461274,0.438575679,0.210132433,0.28009865,0.265785202,0.195813744,0.048089171,0.048672265,0.047679511,0.507045822,0.791060498,0.705856095,,
p15_uppercut_left_main_005,0.355840611,0.458491513,0.259068046,0.30474856,0.250383116,0.213470777,0.0482498,0.051163429,0.048309041,0.519826424,0.854628412,0.754187815,,
p15_uppercut_left_main_006,0.35503,0.460176651,0.274312069,0.281861266,0.262899559,0.230942704,0.048271194,0.05099233,0.0478469,0.536964703,0.855214653,0.759739668,,
p15_uppercut_left_main_007,0.354018317,0.447296097,0.221661761,0.271968984,0.278315117,0.192845692,0.048086757,0.048928019,0.047687792,0.492587426,0.81838954,0.720648906,,
p15_uppercut_left_main_008,0.18769528,0.280836899,0.116554378,0.109621708,0.117433418,0.068575669,0.047910927,0.047692029,0.047619681,0.529860141,0.054229207,0.196918487,,
p15_uppercut_left_main_009,0.313269648,0.438602674,0.129766431,0.227789986,0.183578488,0.148144163,0.048031004,0.047708741,0.047623085,0.397964001,0.619969044,0.553367531,,
p15_uppercut_left_main_010,0.371425457,0.462978441,0.254581889,0.293237982,0.280188103,0.219450392,0.048392757,0.052803094,0.048706944,0.522546739,0.878435866,0.771669128,,
p15_uppercut_left_main_011,0.343175386,0.452477311,0.224826976,0.277814372,0.243675753,0.216910287,0.048004949,0.048774695,0.047697339,0.42796855,0.872569776,0.739189408,,
p15_uppercut_left_main_012,0.322618072,0.398603266,0.181477668,0.26822787,0.234631225,0.154735314,0.048067829,0.048085911,0.047643864,0.491754904,0.659982785,0.60951442,,
p15_uppercut_left_main_013,0.35311405,0.450923053,0.232564471,0.296282273,0.277537594,0.197314718,0.048049446,0.04942339,0.047745755,0.524913665,0.827127523,0.736463365,,
p15_uppercut_left_main_014,0.345354299,0.447972228,0.302169973,0.27944694,0.257707317,0.210588045,0.048273162,0.050598464,0.047739007,0.535353774,0.843493363,0.751051486,,
p15_uppercut_left_main_015,0.344282883,0.412046688,0.179514187,0.2516482,0.263226332,0.159969646,0.048394708,0.048422916,0.047658095,0.488524878,0.697112596,0.634536281,,
p15_uppercut_left_main_016,0.353174314,0.423529752,0.206052733,0.288168931,0.267011359,0.184596911,0.048123496,0.048676598,0.047671561,0.523430329,0.76095564,0.689698046,,
p15_uppercut_left_main_017,0.216061807,0.328902576,0.187765115,0.156696165,0.138376599,0.118536552,0.047941412,0.047863719,0.047620532,0.48540614,0.318319196,0.368445279,,
p15_uppercut_left_main_018,0.352003115,0.458928474,0.258171945,0.285613261,0.268054612,0.211107074,0.048022487,0.049428842,0.047952151,0.501592513,0.869444359,0.759088805,,
p15_uppercut_left_main_019,0.350025687,0.434510511,0.218943339,0.247405507,0.263331008,0.182090481,0.048162493,0.048920148,0.047735348,0.453594186,0.798454117,0.694996138,,
