jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p16_jap_main_001,0.274727691,0.482361308,0.335672893,0.278827376,0.2143072,0.170735104,0.050170621,0.049446436,0.04764639,0.574668176,0.74652365,0.694967008,0.779673073,0.025863377
p16_jap_main_002,0.357390449,0.506183356,0.322078299,0.314339227,0.300382714,0.248129923,0.048097226,0.055204437,0.047802858,0.632528765,0.915790193,0.830811764,0.731922462,
p16_jap_main_003,0.328294057,0.507004876,0.295542221,0.312605454,0.302778897,0.241631855,0.047987446,0.04834965,0.047621277,0.619927634,0.892872644,0.810989141,0.706059085,
p16_jap_main_004,0.299056501,0.507277237,0.300053602,0.312242997,0.307789632,0.272192495,0.047959334,0.054005738,0.04772837,0.600949637,0.929393861,0.830860594,,
p16_jap_main_005,0.341865513,0.508738756,0.31163751,0.328723419,0.318386238,0.268782076,0.051166888,0.055017931,0.047855948,0.652214088,0.930536735,0.847039941,,
p16_jap_main_006,0.317137061,0.505596124,0.308969743,0.326770434,0.299392731,0.275230412,0.04805832,0.054161668,0.047715658,0.622277101,0.933693994,0.840268927,,
p16_jap_main_007,0.322442205,0.49825241,0.314541869,0.319044616,0.297489105,0.286448912,0.048059135,0.053987428,0.047871143,0.62929871,0.932893446,0.841815025,,
p16_jap_main_008,0.333836563,0.504805212,0.326984001,0.334484167,0.306280493,0.29950883,0.048097861,0.053017681,0.04784121,0.683728529,0.937688291,0.861500363,,
p16_jap_main_009,0.314530187,0.493628486,0.307509808,0.313104824,0.297160502,0.28611711,0.047879153,0.051314977,0.047719316,0.610042753,0.934752297,0.837339433,,
p16_jap_main_010,0.369632119,0.504643523,0.316827238,0.316430966,0.31082498,0.287048661,0.047889731,0.053016102,0.048195435,0.665809671,0.93616685,0.855059696,,
p16_jap_main_011,0.333956434,0.498190033,0.320656491,0.30811335,0.299957978,0.279945396,0.048028523,0.05341585,0.047911107,0.631628974,0.925983807,0.837677357,,
p16_jap_main_012,0.321488239,0.479532655,0.321825164,0.303090498,0.299973526,0.259774836,0.047861555,0.053312768,0.047704659,0.587843332,0.932238126,0.828919688,,
p16_jap_main_013,0.323176793,0.498955005,0.318233026,0.334725172,0.291195517,0.295168663,0.050263385,0.054710008,0.04785496,0.667143422,0.912004638,0.838546274,,
p16_jap_main_014,0.322209613,0.501174678,0.309849131,0.315282647,0.287825295,0.289837437,0.05034984,0.048656418,0.047637602,0.640003675,0.911645526,0.830152971,,
p16_jap_main_015,0.302621919,0.491276932,0.321956849,0.319746339,0.300548381,0.296763651,0.048029712,0.05576132,0.048059588,0.62987945,0.937530167,0.845234952,,
p16_jap_main_016,0.295288744,0.503738037,0.313168604,0.294468536,0.262104681,0.185904288,0.050379278,0.048088771,0.047625063,0.561416338,0.838657975,0.755485484,,
p16_jap_main_017,0.136579214,0.314610217,0.118091707,0.108615052,0.120347034,0.11405741,0.047859883,0.047714875,0.047619048,0.588614353,0.039338602,0.204121328,,
p16_jap_main_018,0.342736411,0.493713075,0.354872239,0.321592845,0.308764732,0.301552444,0.048011847,0.054995009,0.048585249,0.69923125,0.936829757,0.865550205,,
p16_jap_main_019,0.322390533,0.486675715,0.344223716,0.321905581,0.301105824,0.279453192,0.048108661,0.05564003,0.048163582,0.651179493,0.930371136,0.846613643,,
p16_jap_main_020,0.339538874,0.502885794,0.29690663,0.284395489,0.28621147,0.237018848,0.047654394,0.047937041,0.047619156,0.591621774,0.879790299,0.793339741,,
p16_jap_main_021,0.345712693,0.503038725,0.334158408,0.293938945,0.299596566,0.285658337,0.047861337,0.054172555,0.048880301,0.649480468,0.91811164,0.837522288,,
p16_jap_main_022,0.321002792,0.50225298,0.304872669,0.284458122,0.27417609,0.250018731,0.049232518,0.048163288,0.047625634,0.584427072,0.881201769,0.79216936,,
p16_jap_main_023,0.276368169,0.497023981,0.318255121,0.291349756,0.210771649,0.175871266,0.049910344,0.049300282,0.047633652,0.561407535,0.764287763,0.703423695,,
p16_jap_main_024,0.273934913,0.496513673,0.292188325,0.268013992,0.178168008,0.162820836,0.051391935,0.048534986,0.047620403,0.491782228,0.74396765,0.668312023,,
p16_jap_main_025,0.303110393,0.496034091,0.302571554,0.281405541,0.226154945,0.187021325,0.049526378,0.048828853,0.047623076,0.544430942,0.796476157,0.720862592,,
p16_jap_main_026,0.300731741,0.507160821,0.315424216,0.278577867,0.228344487,0.204755123,0.048773187,0.048462158,0.047629306,0.56075598,0.814646139,0.738479092,,
p16_jap_main_027,0.324414999,0.499051679,0.305850423,0.303574069,0.282657407,0.228931618,0.049515693,0.050330569,0.047665378,0.588512997,0.884478935,0.795689153,,
p16_jap_main_028,0.329907046,0.496014277,0.304833078,0.255313344,0.264198807,0.233768281,0.049680306,0.048284647,0.047633116,0.559957224,0.846420433,0.76048147,,
p16_jap_main_029,0.310721548,0.486117768,0.311834953,0.288446165,0.158051079,0.206631104,0.047690464,0.048731232,0.047631163,0.570638475,0.737065233,0.687137205,,
p16_jap_main_030,0.337867389,0.505662157,0.354971193,0.321508533,0.174475667,0.2826668,0.048036963,0.053622947,0.048117538,0.640499484,0.853817044,0.789821776,,
p16_jap_post_001,0.309364362,0.483689088,0.31281649,0.275007998,0.320781398,0.252277719,0.060100505,0.049277305,0.047697984,0.591283597,0.890703753,0.800877707,,
p16_jap_post_002,0.292048541,0.496916121,0.299225385,0.28192757,0.123987523,0.203333305,0.049884897,0.048166688,0.047620801,0.441386539,0.805551829,0.696302242,,
p16_jap_post_003,0.318370034,0.50617831,0.322819654,0.302988123,0.256591908,0.191071251,0.057768928,0.051311259,0.047665072,0.625351328,0.794024295,0.743422405,,
p16_jap_post_004,0.316633556,0.50184014,0.300651736,0.276758924,0.12085606,0.177385024,0.084427999,0.064182022,0.047619998,0.447152855,0.737220868,0.650200464,,
p16_jap_post_005,0.343601188,0.50553075,0.305543083,0.30807341,0.284793385,0.19560632,0.049290671,0.048147492,0.047634133,0.594535722,0.867115024,0.785341234,,
p16_jap_post_006,0.301284091,0.489168572,0.306194758,0.280903535,0.235852475,0.181851609,0.049903771,0.048368706,0.047620607,0.571035,0.772476708,0.712044195,,
p16_jap_post_007,0.315243392,0.491554973,0.318508674,0.285335392,0.251274868,0.210786546,0.051383912,0.050141493,0.047629206,0.586810042,0.820184483,0.750172151,,
p16_jap_post_008,0.331042919,0.491427508,0.324710237,0.289959333,0.256559206,0.190109689,0.049488486,0.048322884,0.047631511,0.592730216,0.822634503,0.753663216,,
p16_jap_post_009,0.269816943,0.494033719,0.304661425,0.277324382,0.192317921,0.174240841,0.049902551,0.048100946,0.047620614,0.540089797,0.740246751,0.680199665,,
p16_jap_post_010,0.338486355,0.491605679,0.308727111,0.268755422,0.264671654,0.200137659,0.048716785,0.049946053,0.047628675,0.575843678,0.820354624,0.74700134,,
p16_jap_pre_001,0.255090758,0.486746762,0.283046709,0.268169743,0.247771788,0.211384016,0.048153801,0.048867286,0.047633042,0.481494448,0.841331784,0.733380583,,
p16_jap_pre_002,0.255326177,0.478389975,0.289961364,0.275142144,0.195170613,0.172169104,0.051450043,0.047921205,0.047634922,0.481701857,0.765518886,0.680373777,,
p16_jap_pre_003,0.25518794,0.495797925,0.28619015,0.254867407,0.198913447,0.173797388,0.05040398,0.048524865,0.047624388,0.469564787,0.76583582,0.67695451,,
p16_jap_pre_004,0.252223347,0.492804709,0.28613404,0.250606491,0.223787768,0.187701478,0.052359305,0.048714798,0.047631928,0.479049731,0.786777814,0.694459389,,
p16_jap_pre_005,0.248362684,0.487775881,0.281013195,0.252575389,0.242286562,0.211269582,0.052461596,0.048904524,0.047743019,0.465854332,0.831216949,0.721608164,,
p16_jap_pre_006,0.253109057,0.483482094,0.284044877,0.243365673,0.251948358,0.209887707,0.051868364,0.048898063,0.047652568,0.45502997,0.843400387,0.726889262,,
p16_jap_pre_007,0.241204101,0.487343945,0.292122033,0.243830538,0.232860378,0.197906716,0.049702452,0.049058232,0.04764292,0.468394147,0.805734233,0.704532207,,
p16_jap_pre_008,0.250321251,0.486158909,0.279885184,0.242503533,0.250488496,0.208897936,0.051139931,0.048630419,0.047665014,0.457594158,0.83492025,0.721722422,,
p16_jap_pre_009,0.249108313,0.488054807,0.272196434,0.245134857,0.228256303,0.191246236,0.048792225,0.04864179,0.047744666,0.455727891,0.798242736,0.695488282,,
p16_jap_pre_010,0.245538018,0.496796412,0.287717841,0.244621965,0.227410985,0.192572428,0.049702485,0.04851916,0.047639269,0.457569263,0.811302106,0.705182253,,
AVG,0.301280677,0.492268197,0.305014621,0.286058943,0.252320055,0.22654155,0.050408692,0.050776617,0.04775635,0.570601978,0.834599371,0.755400153,,
