uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p18_uppercut_left_main_001,0.184935886,0.268467953,0.116020951,0.136475285,0.149370649,0.093381933,0.0510254,0.047671434,0.047619061,0.638021458,0.020304209,0.205619384
p18_uppercut_left_main_002,0.320949109,0.447325324,0.295952214,0.258591772,0.289496743,0.215163461,0.049420179,0.047672626,0.047621413,0.581705382,0.806499429,0.739061215
p18_uppercut_left_main_003,0.341725568,0.450551823,0.316675656,0.306869197,0.245395751,0.146844986,0.050025562,0.047672417,0.047624505,0.650354849,0.710835016,0.692690966
p18_uppercut_left_main_004,0.312698952,0.454720643,0.288355222,0.290634283,0.236892157,0.146031116,0.052150224,0.047693429,0.047621995,0.615809895,0.677878834,0.659258153
p18_uppercut_left_main_005,0.339567185,0.446460975,0.296507237,0.260771453,0.281593016,0.153621375,0.050017205,0.047689255,0.04762207,0.58461062,0.742666624,0.695249823
p18_uppercut_left_main_006,0.340284272,0.421889825,0.276759771,0.253138979,0.247165676,0.171622395,0.049571913,0.047764112,0.047624895,0.533437443,0.745106884,0.681606052
p18_uppercut_left_main_007,0.182792373,0.274707178,0.151668498,0.125827743,0.157321361,0.084062574,0.053376617,0.047712512,0.047619107,0.667909455,0.013974791,0.21015519
p18_uppercut_left_main_008,0.326796965,0.442198555,0.313463247,0.275057673,0.270542026,0.185057663,0.050012171,0.0476655,0.04762569,0.628162565,0.745403525,0.710231237
p18_uppercut_left_main_009,0.345238627,0.442055447,0.306159399,0.245702977,0.28275039,0.188728663,0.050102175,0.047685091,0.047622857,0.583752156,0.778251064,0.719901391
p18_uppercut_left_main_010,0.329483968,0.454393127,0.324859767,0.288691984,0.287993384,0.219187846,0.053050945,0.047709867,0.047628095,0.650637611,0.797900847,0.753721876
p18_uppercut_left_main_011,0.318270054,0.458588413,0.289572295,0.265539914,0.170249047,0.165000949,0.077222905,0.050298057,0.047620893,0.503505874,0.695196243,0.637689133
p18_uppercut_left_main_012,0.172176486,0.284993384,0.111929458,0.117642369,0.133008635,0.080525516,0.051539447,0.047667057,0.0476191,0.591485483,0.016537521,0.189021909
p18_uppercut_left_main_013,0.314445225,0.431277038,0.239618275,0.234283937,0.232897256,0.15854072,0.050278653,0.047673222,0.047619308,0.6441933,0.543316385,0.57357946
p18_uppercut_left_main_014,0.238616447,0.355834805,0.121724466,0.144074882,0.19930748,0.112295414,0.049984833,0.04767361,0.047619141,0.600380319,0.222988593,0.33620611
p18_uppercut_left_main_015,0.338151794,0.45415753,0.304365089,0.263729532,0.276411864,0.182780007,0.050684453,0.047743226,0.04762252,0.607117664,0.757863934,0.712640053
p18_uppercut_left_main_016,0.345805693,0.445313296,0.306484523,0.277128074,0.270997967,0.204660339,0.051752201,0.047687179,0.047623359,0.61805973,0.773084538,0.726577096
p18_uppercut_left_main_017,0.346922194,0.447092666,0.300282467,0.274376795,0.24854638,0.185513852,0.050690132,0.04770286,0.047624939,0.611177676,0.740298607,0.701562328
p18_uppercut_left_main_018,0.306965757,0.391613917,0.236426367,0.185895109,0.265648216,0.163728809,0.050255056,0.047702809,0.047619248,0.629725319,0.517562004,0.551210998
p18_uppercut_left_main_019,0.307395664,0.424798683,0.273850779,0.265872872,0.231972376,0.173664971,0.049424594,0.047685757,0.047624414,0.555754962,0.703156053,0.658935726
p18_uppercut_left_main_020,0.336655177,0.441911443,0.261220867,0.250525722,0.240735148,0.158117994,0.049493237,0.047645975,0.047619217,0.590544195,0.657715317,0.63756398
p18_uppercut_left_main_021,0.33339622,0.44363625,0.30302236,0.254068149,0.249086514,0.171777037,0.050617156,0.047713249,0.047627105,0.616946178,0.697600245,0.673404025
p18_uppercut_left_main_022,0.306372278,0.434329962,0.207984099,0.200156567,0.232749967,0.158221698,0.05325844,0.04768374,0.047619311,0.617442744,0.502132382,0.53672549
p18_uppercut_left_main_023,0.339556935,0.42899462,0.311886423,0.266405705,0.229639676,0.155351105,0.049669416,0.04770817,0.047620685,0.582600597,0.706039026,0.669007497
p18_uppercut_left_main_024,0.326074851,0.456868768,0.330145337,0.279694435,0.24865046,0.189548173,0.050414107,0.047658398,0.047622036,0.655892228,0.722354289,0.702415671
p18_uppercut_left_main_025,0.312754184,0.456688405,0.294573232,0.256409245,0.246916183,0.178726313,0.050223376,0.047658497,0.04761994,0.611853038,0.694876823,0.669969687
p18_uppercut_left_main_026,0.356351321,0.442339153,0.318728622,0.277469571,0.281485685,0.20741001,0.052944789,0.047706897,0.047622838,0.654580455,0.764405217,0.731457788
p18_uppercut_left_main_027,0.332938542,0.457046485,0.30173978,0.271263282,0.246878013,0.157923368,0.051100535,0.04765363,0.047619753,0.608800224,0.710116466,0.679721593
p18_uppercut_left_main_028,0.345526452,0.455325118,0.311760875,0.279732724,0.290029911,0.227499654,0.050225497,0.04765465,0.047621839,0.646338063,0.806474217,0.758433371
p18_uppercut_left_main_029,0.192435144,0.273816454,0.136570828,0.121685473,0.166220506,0.094882882,0.050957636,0.047716633,0.047619072,0.635037411,0.053824988,0.228188715
p18_uppercut_left_main_030,0.334080738,0.440244871,0.298206061,0.245348088,0.280123467,0.199736286,0.054285758,0.047681195,0.047620788,0.619733954,0.730944963,0.69758166
p18_uppercut_left_post_001,0.345081743,0.443085908,0.313688596,0.287564521,0.273141816,0.2246696,0.052503704,0.047670847,0.047623132,0.664472583,0.769959619,0.738313508
p18_uppercut_left_post_002,0.277715609,0.366999013,0.180688246,0.198218938,0.227493251,0.14817465,0.054332022,0.047735187,0.047619104,0.631694605,0.385488075,0.459350034
p18_uppercut_left_post_003,0.344796576,0.440977124,0.311893943,0.273822243,0.290963416,0.240231168,0.051157492,0.047675741,0.047623715,0.641632073,0.810025373,0.759507383
p18_uppercut_left_post_004,0.184507531,0.278929076,0.143075615,0.133756402,0.174857178,0.097673245,0.051009397,0.047721734,0.047619056,0.697899755,0.019384317,0.222938949
p18_uppercut_left_post_005,0.173137966,0.279587569,0.129769347,0.114612872,0.166949633,0.091123626,0.055851968,0.047713366,0.047619052,0.616868345,0.044961136,0.216533299
p18_uppercut_left_post_006,0.345618515,0.450592229,0.309158678,0.278305579,0.268691175,0.190398975,0.051252046,0.04767169,0.047622858,0.63766656,0.752693321,0.718185293
p18_uppercut_left_post_007,0.309917344,0.390348622,0.203291788,0.233634933,0.266087738,0.184157798,0.05252227,0.047689413,0.047619095,0.626396523,0.554984828,0.576408337
p18_uppercut_left_post_008,0.336905927,0.442904657,0.289510642,0.245404578,0.262226596,0.208705351,0.050684053,0.047714149,0.047625564,0.593738221,0.745782733,0.70016938
p18_uppercut_left_post_009,0.330503927,0.44678744,0.2972219,0.265026051,0.257865357,0.206439166,0.050535667,0.047680119,0.047622392,0.611433179,0.748492665,0.707374819
p18_uppercut_left_post_010,0.167953856,0.276818114,0.097839629,0.107593169,0.15590268,0.093583269,0.049941968,0.047705761,0.047619051,0.577131612,0.037870276,0.199648676
p18_uppercut_left_pre_001,0.174379683,0.298396513,0.118569601,0.152503866,0.133632535,0.087416376,0.050986342,0.047675091,0.047619084,0.588223529,0.078283949,0.231265823
