jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p09_jap_main_001,0.29387101,0.497044515,0.333273926,0.291349151,0.260997064,0.249563304,0.048728006,0.049589646,0.047623067,0.585779858,0.884463938,0.794858714,0.783828333,0.087408194
p09_jap_main_002,0.282349728,0.491278619,0.326202355,0.301306134,0.261762806,0.266726993,0.048658836,0.048969935,0.047624512,0.592007026,0.891696057,0.801789348,0.762006655,
p09_jap_main_003,0.274262873,0.490596418,0.324248082,0.3016399,0.260346117,0.270230788,0.048490853,0.049146189,0.047634359,0.586618444,0.892130075,0.800476586,0.674598461,
p09_jap_main_004,0.288018081,0.493340846,0.32802532,0.288407804,0.254203472,0.271015215,0.048756685,0.049015562,0.047622231,0.582743303,0.88803448,0.796447127,,
p09_jap_main_005,0.282385188,0.481210091,0.328118993,0.302165858,0.249871431,0.25967747,0.049725725,0.052501458,0.04764633,0.582709651,0.873646591,0.786365509,,
p09_jap_main_006,0.272275793,0.498951531,0.330699053,0.285500093,0.266947669,0.264920714,0.048808802,0.048915903,0.047626435,0.56960745,0.904614311,0.804112252,,
p09_jap_main_007,0.269572356,0.469074983,0.32066988,0.288640815,0.256175788,0.25414133,0.04952349,0.051134737,0.047624215,0.572889302,0.850418351,0.767159636,,
p09_jap_main_008,0.278358973,0.490969897,0.329293378,0.304969619,0.269009959,0.265046298,0.048801093,0.049401823,0.047632019,0.590362637,0.902407612,0.80879412,,
p09_jap_main_009,0.303183564,0.481570783,0.342714507,0.292063757,0.260516947,0.261546185,0.048568882,0.048179283,0.047627443,0.625474282,0.860551123,0.79002807,,
p09_jap_main_010,0.25729154,0.474057009,0.317297755,0.276381315,0.267532284,0.266399813,0.0488685,0.048856987,0.047629679,0.564732242,0.864552139,0.77460617,,
p09_jap_main_011,0.263876283,0.48340153,0.319966559,0.283828738,0.263313367,0.271237626,0.048736681,0.04892553,0.047659128,0.563537631,0.886323683,0.789487868,,
p09_jap_main_012,0.259820589,0.470956339,0.321755018,0.281504207,0.264660882,0.263962186,0.048890222,0.049402158,0.047657662,0.580602621,0.851016511,0.769892344,,
p09_jap_main_013,0.266321232,0.474616325,0.328643464,0.292966292,0.265576889,0.255223184,0.048888895,0.049960419,0.047638664,0.599397096,0.847037002,0.772745031,,
p09_jap_main_014,0.299554932,0.487444196,0.338893091,0.294385859,0.260300942,0.246537905,0.049110643,0.048989917,0.047621052,0.6026526,0.870907434,0.790430984,,
p09_jap_main_015,0.27604369,0.479202647,0.329103762,0.300212869,0.252040498,0.23804986,0.049429346,0.051424308,0.047647512,0.583594931,0.849157072,0.769488429,,
p09_jap_main_016,0.267314211,0.479552997,0.330096094,0.29810293,0.268002432,0.268694327,0.049016128,0.049915336,0.047755119,0.589446921,0.885421693,0.796629261,,
p09_jap_main_017,0.271210751,0.475317102,0.322336148,0.284791158,0.257844204,0.250433386,0.048750168,0.049758988,0.047690948,0.574299877,0.849701546,0.767081046,,
p09_jap_main_018,0.268577267,0.475697144,0.332387226,0.299907036,0.255238447,0.25389347,0.049278659,0.051037113,0.047652081,0.600657855,0.846450216,0.772712508,,
p09_jap_main_019,0.308874242,0.466374016,0.315021512,0.274027399,0.257046693,0.277026186,0.04863639,0.048274431,0.047639504,0.6166064,0.829307905,0.765497453,,
p09_jap_main_020,0.281704453,0.481113395,0.316055973,0.290537133,0.26155462,0.266691581,0.049296129,0.049276365,0.047754166,0.584500558,0.869583422,0.784058562,,
p09_jap_main_021,0.280886344,0.483161219,0.337555879,0.296158967,0.262697367,0.270510634,0.049003796,0.049775024,0.047672824,0.608817625,0.875513228,0.795504547,,
p09_jap_main_022,0.27250888,0.484119946,0.319809525,0.298516709,0.250774847,0.264809694,0.048563617,0.049425732,0.047740286,0.574871827,0.874747195,0.784784585,,
p09_jap_main_023,0.277616003,0.482092891,0.323617851,0.301267963,0.259073572,0.258970934,0.048800791,0.049255575,0.047667116,0.58191782,0.878910728,0.789812855,,
p09_jap_main_024,0.25927871,0.486164871,0.326995601,0.296092328,0.25835088,0.264484653,0.048771316,0.048952835,0.047669022,0.57528709,0.880414816,0.788876498,,
p09_jap_main_025,0.277717497,0.492369698,0.331379282,0.306318083,0.256026455,0.254085116,0.048726628,0.049429255,0.047687197,0.581644704,0.889865159,0.797399022,,
p09_jap_main_026,0.272955874,0.487185754,0.324803656,0.298453026,0.261329721,0.256571029,0.048793947,0.048701537,0.047657732,0.567667917,0.892022889,0.794716397,,
p09_jap_main_027,0.287468452,0.485253627,0.336409727,0.315305111,0.255099052,0.244960914,0.048800363,0.049167568,0.047620215,0.592767039,0.882787691,0.795781495,,
p09_jap_main_028,0.276800877,0.485640755,0.327126395,0.300133188,0.264489994,0.266524543,0.049156952,0.049770015,0.047674181,0.588186119,0.887674115,0.797827716,,
p09_jap_main_029,0.24375901,0.447293236,0.302012235,0.253053315,0.253124881,0.251341826,0.049033036,0.049254295,0.047625493,0.559961054,0.774935082,0.710442874,,
p09_jap_main_030,0.26623082,0.4702983,0.314197794,0.299961787,0.258849187,0.236437266,0.049302337,0.050478266,0.047623156,0.576863879,0.834262592,0.757042978,,
p09_jap_post_001,0.269563137,0.4630895,0.332292537,0.28198461,0.235793651,0.236191652,0.048654526,0.049812197,0.047637584,0.575823654,0.810044027,0.739777915,,
p09_jap_post_002,0.271515114,0.466277299,0.328862471,0.28752286,0.250633067,0.235446689,0.048957221,0.050691733,0.047626032,0.580663035,0.821788077,0.749450564,,
p09_jap_post_003,0.271013001,0.452372072,0.308975618,0.268855493,0.257956758,0.260396094,0.048855133,0.048876003,0.047639869,0.592925685,0.79782201,0.736353113,,
p09_jap_post_004,0.271793771,0.464593219,0.321833687,0.295360492,0.249256331,0.243588594,0.049170477,0.050993607,0.047622432,0.593879168,0.816002399,0.74936543,,
p09_jap_post_005,0.259394042,0.47181274,0.32235081,0.282267378,0.239092336,0.255331097,0.049119114,0.051142329,0.04762134,0.559771133,0.835952803,0.753098302,,
p09_jap_post_006,0.268514376,0.479244355,0.314868611,0.293197727,0.251488088,0.260420642,0.04860758,0.04852521,0.047636701,0.57159551,0.860472938,0.77380971,,
