hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p02_hook_left_main_001,0.223520712,0.418462175,0.273593558,0.273990924,0.179256069,0.158454408,0.061632217,0.060367269,0.047632645,0.417300797,0.713453553,0.624607727
p02_hook_left_main_002,0.218950524,0.420713475,0.278626527,0.251117993,0.178560582,0.159508221,0.060816219,0.060485952,0.047651233,0.395610288,0.715761302,0.619715997
p02_hook_left_main_003,0.208600265,0.409787006,0.231130448,0.241472521,0.166217832,0.14981633,0.061682635,0.060235403,0.047621175,0.402744997,0.617487259,0.553064581
p02_hook_left_main_004,0.173143219,0.36378178,0.194351741,0.20331375,0.144467755,0.149444042,0.066423395,0.059796361,0.047619914,0.380908326,0.493925893,0.460020623
p02_hook_left_main_005,0.199384666,0.421533872,0.224982283,0.262481413,0.164310595,0.179906247,0.061761911,0.058451258,0.047619774,0.426737927,0.636201582,0.573362485
p02_hook_left_main_006,0.189339501,0.391009617,0.211734842,0.241593143,0.147277385,0.130278183,0.060849992,0.060723009,0.047620583,0.403475619,0.537309456,0.497159305
p02_hook_left_main_007,0.187330587,0.384692245,0.213380194,0.242977893,0.136569472,0.137417252,0.060578622,0.06077276,0.04762024,0.416092493,0.519134551,0.488221934
p02_hook_left_main_008,0.185234706,0.389724862,0.220056841,0.256437795,0.146962648,0.124629667,0.061539679,0.062673511,0.047619992,0.401076234,0.549970005,0.505301874
p02_hook_left_main_009,0.114876852,0.315659282,0.154818321,0.188122789,0.085343045,0.094116087,0.060775529,0.059268623,0.047620443,0.40069023,0.252364613,0.296862298
p02_hook_left_main_010,0.188719303,0.387701257,0.220452208,0.249905269,0.148835131,0.12742026,0.060383368,0.059498414,0.047620092,0.411829986,0.543342236,0.503888561
p02_hook_left_main_011,0.213346375,0.39753871,0.216927945,0.245500945,0.155790367,0.135362622,0.061277809,0.06105109,0.04762125,0.406154009,0.573312005,0.523164606
p02_hook_left_main_012,0.23537105,0.428581039,0.286275801,0.296614882,0.177472627,0.142105553,0.062017876,0.062882987,0.047636822,0.429893884,0.722114049,0.634447999
p02_hook_left_main_013,0.19125559,0.392438359,0.231296131,0.267908729,0.14893573,0.124411803,0.060992643,0.061250487,0.047621101,0.424055968,0.557904397,0.517749868
p02_hook_left_main_014,0.199223525,0.40564848,0.234873947,0.266343057,0.161909127,0.132562929,0.060471911,0.061372215,0.047621014,0.418449045,0.599132826,0.544927691
p02_hook_left_main_015,0.204937706,0.413579337,0.241407169,0.274183758,0.166157184,0.157178379,0.060895843,0.060386202,0.04762201,0.428537186,0.640017774,0.576573598
p02_hook_left_main_016,0.205805049,0.396247211,0.233846238,0.264058422,0.13866643,0.140242512,0.060262154,0.060132286,0.047619866,0.428746401,0.568906741,0.526858639
p02_hook_left_main_017,0.220764073,0.433946909,0.242323658,0.289144778,0.153584334,0.182021524,0.059724361,0.058449459,0.047622309,0.459178809,0.659069459,0.599102264
p02_hook_left_main_018,0.191600461,0.387057854,0.209041422,0.243124579,0.159634553,0.122762663,0.06090609,0.061658759,0.047621054,0.407086962,0.537708063,0.498521733
p02_hook_left_main_019,0.237129997,0.418933767,0.25779122,0.283371432,0.176106913,0.14686928,0.061509775,0.061042876,0.04765404,0.416654109,0.698173975,0.613718015
p02_hook_left_main_020,0.226125005,0.379093506,0.217795799,0.250194113,0.160701797,0.124486344,0.061357087,0.06183945,0.047620741,0.41899826,0.560041017,0.51772819
p02_hook_left_main_021,0.203567317,0.377860066,0.209923914,0.247951691,0.14840881,0.123145265,0.061888291,0.061520117,0.04762098,0.428562593,0.510783212,0.486117026
p02_hook_left_main_022,0.189613675,0.382953626,0.219437293,0.244309484,0.146365567,0.132611004,0.060860997,0.060831975,0.047620707,0.423914535,0.52341076,0.493561893
p02_hook_left_main_023,0.206426949,0.396076005,0.216463194,0.256209523,0.155628752,0.127850817,0.061498915,0.061354308,0.04762027,0.400785476,0.577499089,0.524485005
p02_hook_left_main_024,0.216414641,0.411436998,0.247256074,0.277475426,0.165760644,0.126571982,0.061644074,0.062171425,0.047621724,0.423624688,0.626193016,0.565422517
p02_hook_left_main_025,0.154439051,0.359251277,0.196665375,0.227908571,0.109139161,0.107377045,0.061608652,0.060453463,0.047619692,0.426155992,0.389656859,0.400606598
p02_hook_left_main_026,0.201277957,0.384682537,0.223879006,0.250787711,0.153067433,0.114699334,0.061163108,0.061222738,0.047620227,0.417169507,0.538106269,0.50182524
p02_hook_left_main_027,0.212825255,0.447369894,0.255979438,0.276350537,0.177793373,0.096519099,0.065823514,0.064590897,0.047626603,0.437799825,0.610499996,0.558689945
p02_hook_left_main_028,0.049480055,0.256340695,0.144511039,0.095542332,0.03103162,0.028171486,0.059119944,0.058923922,0.047619059,0.352397855,0.015125378,0.116307121
p02_hook_left_main_029,0.184345175,0.391207804,0.208993139,0.259942727,0.136284118,0.127945245,0.061137664,0.059847281,0.047621081,0.4148217,0.524525908,0.491614645
p02_hook_left_main_030,0.219247965,0.400149957,0.216264202,0.27479702,0.155206489,0.142215919,0.061029957,0.060986209,0.047620235,0.401302029,0.615804657,0.551453869
p02_hook_left_post_001,0.221400805,0.45090387,0.251626571,0.274438458,0.165022543,0.141887729,0.061066143,0.06024897,0.047634214,0.404101776,0.684888775,0.600652675
p02_hook_left_post_002,0.129533348,0.360597477,0.158165878,0.205971924,0.105361083,0.100985376,0.060590915,0.060109672,0.047620151,0.394780379,0.337162125,0.354447601
p02_hook_left_post_003,0.127557366,0.35182435,0.170791327,0.212427067,0.103677959,0.115462227,0.060554416,0.059774592,0.047619572,0.404086732,0.352354966,0.367874496
p02_hook_left_post_004,0.128755707,0.347979548,0.184255939,0.200563758,0.10654814,0.119703564,0.060022562,0.059401351,0.047619552,0.409442898,0.359515588,0.374493781
p02_hook_left_post_005,0.172054701,0.380385976,0.200387033,0.226670555,0.149922278,0.130834565,0.061388706,0.060593127,0.047621905,0.391056031,0.512199136,0.475856204
p02_hook_left_post_006,0.169681606,0.398025779,0.205998468,0.241154414,0.142198731,0.13225975,0.061179578,0.06088774,0.047620066,0.403799817,0.521194613,0.485976174
p02_hook_left_post_007,0.143319238,0.372336666,0.177590575,0.224814301,0.11384952,0.115153404,0.060515766,0.059860718,0.047619761,0.402445928,0.4044266,0.403832399
