uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p23_uppercut_left_main_001,0.326908572,0.434667469,0.280250572,0.29848175,0.291216627,0.221528966,0.048643322,0.048177695,0.04762798,0.612500977,0.799547023,0.743433209,0.691615029,-0.069810563
p23_uppercut_left_main_002,0.356480472,0.44317096,0.285615539,0.317067533,0.314014448,0.285565306,0.048653102,0.049213564,0.04770197,0.659056343,0.884125541,0.816604782,0.668295518,
p23_uppercut_left_main_003,0.328568885,0.434305229,0.303573199,0.329867216,0.29741915,0.236507395,0.048621208,0.048604122,0.047639623,0.63065258,0.859224856,0.790653173,0.738106082,
p23_uppercut_left_main_004,0.365313729,0.468417132,0.305087678,0.328273711,0.313365163,0.232541636,0.048829717,0.051066687,0.047806939,0.649419375,0.886251729,0.815202023,,
p23_uppercut_left_main_005,0.294828106,0.459984185,0.301511548,0.276232388,0.29703067,0.165041027,0.051279542,0.048052593,0.047622026,0.565329112,0.795307795,0.72631419,,
p23_uppercut_left_main_006,0.275485695,0.439466951,0.29200039,0.286070985,0.266169683,0.168955952,0.048801531,0.04803455,0.047626577,0.532995076,0.781595213,0.707015172,,
p23_uppercut_left_main_007,0.265398573,0.419233256,0.305701424,0.288432705,0.265138236,0.144048934,0.04868207,0.047915919,0.047623742,0.531092847,0.759470824,0.690957431,,
p23_uppercut_left_main_008,0.276588012,0.440652111,0.302630527,0.270743363,0.260398171,0.147280323,0.048781787,0.048014325,0.047623104,0.511986961,0.773646517,0.69514865,,
p23_uppercut_left_main_009,0.282969238,0.436871062,0.303834049,0.272436647,0.253766324,0.152693753,0.048599241,0.047917942,0.047621404,0.524326689,0.765052835,0.692834991,,
p23_uppercut_left_main_010,0.283413964,0.444659266,0.289729581,0.28127905,0.251545997,0.183457087,0.04967097,0.047887203,0.04762258,0.541890756,0.768967796,0.700844684,,
p23_uppercut_left_main_011,0.268193059,0.454475655,0.297659733,0.266657951,0.280975681,0.150281242,0.048863351,0.048920967,0.047622132,0.536398894,0.765308309,0.696635484,,
p23_uppercut_left_main_012,0.281137328,0.451131261,0.304613529,0.301375471,0.284781909,0.165362662,0.048601178,0.048612789,0.047623749,0.558931692,0.806526565,0.732248103,,
p23_uppercut_left_main_013,0.262346771,0.437440533,0.296064069,0.279909366,0.252382508,0.153836597,0.04906236,0.047960794,0.04762376,0.529033515,0.746868122,0.68151774,,
p23_uppercut_left_main_014,0.288218884,0.429246292,0.294592288,0.286484069,0.231769165,0.155327981,0.04915559,0.047990218,0.047624734,0.546945055,0.724278825,0.671078694,,
p23_uppercut_left_main_015,0.290604241,0.452362677,0.293572065,0.280937147,0.217882462,0.133766272,0.048907244,0.048656999,0.047626457,0.525181015,0.72366663,0.664120945,,
p23_uppercut_left_main_016,0.272629617,0.431466891,0.306089144,0.277734708,0.224770958,0.132969057,0.048728354,0.04788124,0.047623505,0.528180951,0.712197071,0.656992235,,
p23_uppercut_left_main_017,0.29212115,0.432690107,0.294630703,0.277387875,0.211070532,0.130820149,0.048528396,0.047833265,0.04762612,0.528258499,0.696873492,0.646288994,,
p23_uppercut_left_main_018,0.261291621,0.438573617,0.295541301,0.294038578,0.215275638,0.147715404,0.048930902,0.048216564,0.047624716,0.521306129,0.727496267,0.665639225,,
p23_uppercut_left_main_019,0.30030836,0.418223604,0.295378877,0.271280406,0.220191767,0.143959493,0.048578298,0.048207474,0.047622799,0.540298243,0.698514783,0.651049821,,
p23_uppercut_left_main_020,0.289311838,0.435647708,0.295560221,0.262552699,0.275746117,0.223565255,0.049310198,0.048403221,0.047625502,0.587415714,0.776124724,0.719512021,,
p23_uppercut_left_main_021,0.297603142,0.431428968,0.294888363,0.274334634,0.260122167,0.214366041,0.051369699,0.048368741,0.047640552,0.56987224,0.778256652,0.715741328,,
p23_uppercut_left_main_022,0.244414498,0.436908394,0.29783982,0.256181602,0.19870703,0.114850588,0.048612109,0.047912961,0.047620427,0.471763106,0.685322082,0.621254389,,
p23_uppercut_left_main_023,0.288914144,0.431786784,0.296835334,0.272684157,0.203068587,0.134871719,0.04927576,0.047908131,0.04762354,0.511973821,0.70342417,0.645989066,,
p23_uppercut_left_main_024,0.287421315,0.447511814,0.293511754,0.283226907,0.210538297,0.139811932,0.049757225,0.048248449,0.047631771,0.524499872,0.718415541,0.66024084,,
p23_uppercut_left_main_025,0.261379029,0.443850947,0.300911073,0.268462593,0.201399447,0.116677187,0.049124834,0.04799278,0.047621702,0.501050175,0.686685174,0.630994674,,
p23_uppercut_left_main_026,0.295198638,0.44811466,0.286426602,0.246922773,0.257656701,0.175526295,0.048609072,0.047970947,0.047624382,0.551279823,0.73182966,0.677664709,,
