hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p26_hook_right_main_001,0.22511355,0.438462182,0.278048531,0.2708083,0.200178445,0.210871984,0.059730551,0.049453224,0.048611686,0.508889055,0.708988436,0.648958622,0.521239353,0.14031183
p26_hook_right_main_002,0.062335204,0.261584778,0.091969908,0.086764087,0.077850642,0.03912467,0.059282663,0.04803094,0.047619079,0.331995334,0.056046201,0.138830941,0.537674127,
p26_hook_right_main_003,0.081601907,0.28336836,0.149586312,0.106825883,0.10261727,0.106687425,0.06032038,0.048351742,0.047619793,0.543143511,0.03191258,0.185281859,0.397362297,
p26_hook_right_main_004,0.048376329,0.252300512,0.089148109,0.080230932,0.040227643,0.02223633,0.062576754,0.048280584,0.047619087,0.29084141,0.016755003,0.098980926,,
p26_hook_right_main_005,0.051504056,0.234470338,0.087892404,0.082079861,0.036485649,0.032840793,0.062346345,0.048354771,0.04761913,0.292057313,0.015569465,0.09851582,,
p26_hook_right_main_006,0.231704831,0.468907802,0.29662525,0.266899983,0.206978998,0.192324088,0.059548184,0.049115437,0.051097593,0.551537467,0.688431269,0.647363129,,
p26_hook_right_main_007,0.167031121,0.40595672,0.227584011,0.140283639,0.133017015,0.239827615,0.065373308,0.051826943,0.047619808,0.501572314,0.4552476,0.469145015,,
p26_hook_right_main_008,0.06902167,0.256830467,0.11572137,0.112099008,0.053075448,0.07056225,0.061616558,0.048449001,0.047619612,0.335120546,0.10465536,0.173794916,,
p26_hook_right_main_009,0.250447915,0.47481003,0.299321787,0.276851418,0.190137845,0.232528314,0.059416436,0.049127565,0.048443903,0.541357413,0.749939924,0.687365171,,
p26_hook_right_main_010,0.236249141,0.450310724,0.303468459,0.272172397,0.189384062,0.233360901,0.058708575,0.048885269,0.04824497,0.564638705,0.706594534,0.664007786,,
p26_hook_right_main_011,0.091524484,0.32402838,0.155607635,0.092637546,0.095966811,0.156627527,0.065241599,0.050589959,0.047619264,0.491136361,0.139712078,0.245139363,,
p26_hook_right_main_012,0.160089774,0.36294669,0.212861559,0.231287666,0.097182454,0.141237947,0.063006485,0.048447053,0.04761976,0.323020909,0.549362213,0.481459822,,
p26_hook_right_main_013,0.273758754,0.46231545,0.310969416,0.283998096,0.205626388,0.250541435,0.059895538,0.048923638,0.047840203,0.564674446,0.786974684,0.720284613,,
p26_hook_right_main_014,0.048730175,0.277311824,0.118883736,0.103829614,0.060705071,0.096968284,0.061533153,0.048487711,0.04761905,0.382699021,0.086191928,0.175144056,,
p26_hook_right_main_015,0.258308686,0.466412732,0.321625024,0.287583242,0.202648156,0.219931586,0.057224587,0.048791757,0.048804573,0.590276073,0.736238714,0.692449922,,
p26_hook_right_main_016,0.210797319,0.410453802,0.219799894,0.262902367,0.088848498,0.186112921,0.062220103,0.048054121,0.047619331,0.331476039,0.672394661,0.570119074,,
p26_hook_right_main_017,0.260020272,0.458163221,0.295105092,0.287826021,0.204170939,0.240441475,0.057251664,0.048922867,0.048150834,0.588085159,0.732629215,0.689265998,,
p26_hook_right_main_018,0.276757668,0.460392601,0.306991091,0.288585003,0.212079051,0.207493765,0.058709358,0.049490846,0.04775482,0.554593888,0.759963506,0.69835262,,
p26_hook_right_main_019,0.187279881,0.386379658,0.222078388,0.266215243,0.090642082,0.15378394,0.06142004,0.048590583,0.047619566,0.345394682,0.604936026,0.527073623,,
p26_hook_right_main_020,0.19729197,0.402322796,0.213382204,0.267949209,0.10135363,0.196617888,0.063823335,0.048367266,0.047619707,0.342423009,0.66816496,0.570442375,,
p26_hook_right_main_021,0.282490324,0.467373883,0.321086035,0.282117718,0.208501119,0.276949715,0.05953744,0.049219536,0.047974762,0.603657194,0.793954908,0.736865594,,
p26_hook_right_main_022,0.248380181,0.47407246,0.323729482,0.281714214,0.211571671,0.218624026,0.063121362,0.05169253,0.047902015,0.548596846,0.772045043,0.705010584,,
