jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p08_jap_main_001,0.231343396,0.463787278,0.266176848,0.283464272,0.227489683,0.253842163,0.047778473,0.048252533,0.047636164,0.410720297,0.910103759,0.760288721,0.806493036,0.021049924
p08_jap_main_002,0.243217867,0.471227966,0.27193936,0.306985583,0.243921733,0.227854157,0.047775652,0.048673599,0.047622407,0.444924517,0.904179976,0.766403338,0.743159628,
p08_jap_main_003,0.249978076,0.474155047,0.335404325,0.305701129,0.251538979,0.226245193,0.047894437,0.051264478,0.047676586,0.503738444,0.911954342,0.789489573,0.722109705,
p08_jap_main_004,0.24599516,0.48195832,0.321307334,0.318758745,0.259828649,0.227513314,0.047875725,0.051906146,0.047713794,0.519625752,0.904933804,0.789341389,,
p08_jap_main_005,0.233919436,0.474989485,0.32165743,0.305888382,0.249110927,0.229781301,0.047752803,0.048775382,0.0476465,0.517325598,0.884781925,0.774545027,,
p08_jap_main_006,0.261031859,0.478726241,0.310401341,0.341889612,0.278684864,0.187104315,0.047886571,0.0488744,0.047773902,0.557064366,0.873473698,0.778550898,,
p08_jap_main_007,0.283841524,0.495861732,0.337461034,0.344896664,0.294638657,0.222630268,0.047795994,0.051011527,0.04770674,0.599318212,0.926149619,0.828100197,,
p08_jap_main_008,0.276185443,0.469606955,0.344872795,0.304502749,0.291980989,0.245994682,0.047721689,0.049431062,0.047731068,0.570174455,0.927760666,0.820484803,,
p08_jap_main_009,0.293189958,0.487897452,0.340580644,0.321499144,0.300179016,0.221818568,0.047858546,0.049234314,0.04766493,0.59038178,0.919883902,0.821033265,,
p08_jap_main_010,0.25637618,0.492318728,0.314344302,0.30542745,0.336089555,0.235287187,0.0477349,0.048789346,0.047676747,0.594960039,0.908534816,0.814462383,,
p08_jap_main_011,0.274863636,0.495072211,0.33122394,0.301711464,0.330654663,0.193615869,0.048391182,0.053267059,0.047646773,0.577343799,0.900596502,0.803620691,,
p08_jap_main_012,0.253097236,0.454743052,0.325189573,0.298031563,0.341191363,0.237928676,0.047680568,0.048281785,0.047685804,0.574263127,0.919497152,0.815926945,,
p08_jap_main_013,0.271797601,0.472377609,0.322375977,0.296550885,0.332214309,0.215831239,0.047868867,0.048580821,0.047744436,0.56902457,0.907012363,0.805616025,,
p08_jap_main_014,0.283833412,0.503277729,0.332736948,0.32943878,0.320654069,0.212258452,0.047739838,0.048385663,0.047724082,0.600094095,0.927739549,0.829445913,,
