hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p09_hook_right_main_001,0.352899044,0.474020909,0.319899714,0.346087942,0.29193068,0.237739621,0.050050999,0.053800956,0.048969043,0.649883722,0.893975713,0.820748116,0.808277666,-0.008383255
p09_hook_right_main_002,0.356276091,0.451302715,0.336571704,0.355172582,0.2916345,0.24281898,0.050496754,0.050482218,0.048247042,0.66993476,0.897628348,0.829320271,0.795417491,
p09_hook_right_main_003,0.34315836,0.472367826,0.335429355,0.341378612,0.289894273,0.228939633,0.050439007,0.054730541,0.048212725,0.653227661,0.882885015,0.813987809,0.803800746,
p09_hook_right_main_004,0.355186344,0.453859696,0.346412521,0.357244608,0.265669847,0.248590249,0.048500602,0.049577618,0.048030438,0.666122748,0.895824977,0.826914308,,
p09_hook_right_main_005,0.329953406,0.47008825,0.348241205,0.351335151,0.28255489,0.248181493,0.048991439,0.047839175,0.047911187,0.668490926,0.901164676,0.831362551,,
p09_hook_right_main_006,0.353440845,0.450603883,0.324436426,0.355884772,0.282595238,0.246029816,0.048543648,0.049902485,0.048844843,0.676209674,0.871930913,0.813214541,,
p09_hook_right_main_007,0.360255536,0.466823083,0.338834386,0.35682891,0.260980237,0.241801056,0.048678419,0.049616594,0.048071055,0.676878685,0.874278699,0.815058695,,
p09_hook_right_main_008,0.368416264,0.482986752,0.353797053,0.35426382,0.239030922,0.240813787,0.048620477,0.049566698,0.048397884,0.666817273,0.887027507,0.820964437,,
p09_hook_right_main_009,0.355279411,0.449035697,0.346204748,0.338291885,0.284287865,0.243096749,0.04865548,0.050038194,0.048079615,0.670472727,0.880227649,0.817301172,,
p09_hook_right_main_010,0.35280952,0.462543189,0.35284981,0.336106915,0.31297832,0.255356998,0.050700973,0.058206689,0.048356455,0.683438742,0.908081072,0.840688373,,
p09_hook_right_main_011,0.351024669,0.4579972,0.335834167,0.353449398,0.27986684,0.246989781,0.048674496,0.048964935,0.047864981,0.682092996,0.881002734,0.821329812,,
p09_hook_right_main_012,0.330034011,0.415687635,0.270180824,0.324724003,0.237910162,0.221189729,0.049286678,0.047802754,0.047622314,0.605895984,0.765765523,0.717804661,,
p09_hook_right_main_013,0.355753949,0.452216356,0.331035261,0.35276527,0.275824698,0.252524058,0.048662361,0.050901254,0.048517993,0.656108528,0.898305363,0.825646312,,
p09_hook_right_main_014,0.350489048,0.441879412,0.32860221,0.343843634,0.268317957,0.249897987,0.048608367,0.049840294,0.048046035,0.633118332,0.894113434,0.815814903,,
p09_hook_right_main_015,0.339528529,0.449438902,0.328403363,0.347873419,0.245955768,0.239524433,0.04861842,0.04926298,0.047986476,0.651650868,0.849578358,0.790200111,,
p09_hook_right_main_016,0.340585424,0.459278762,0.348507429,0.353344052,0.29187075,0.263008884,0.049128548,0.054621606,0.04906037,0.67615211,0.913268933,0.842133886,,
p09_hook_right_main_017,0.337273102,0.453290373,0.354305867,0.345734457,0.255725342,0.235911326,0.048708535,0.049319812,0.048418874,0.635863064,0.892067778,0.815206364,,
p09_hook_right_main_018,0.339904599,0.457448174,0.341409995,0.313188156,0.294683264,0.270485505,0.050317615,0.054562057,0.048148813,0.660766424,0.888150513,0.819935287,,
