uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p16_uppercut_right_main_001,0.310977455,0.415716748,0.242772468,0.314737321,0.217243336,0.227832553,0.052744959,0.04800675,0.047629476,0.597168573,0.709002878,0.675452586,0.683429677,0.009282911
p16_uppercut_right_main_002,0.300528076,0.422683061,0.258383825,0.304186547,0.197599709,0.26253304,0.050474321,0.048818662,0.047953121,0.592912035,0.731829702,0.690154402,0.697262664,
p16_uppercut_right_main_003,0.319238109,0.436123945,0.284715168,0.325451736,0.253573609,0.270983433,0.051102514,0.048084015,0.04779596,0.682433712,0.771038945,0.744457375,0.687979753,
p16_uppercut_right_main_004,0.29510419,0.42146741,0.233870852,0.299231927,0.19831104,0.209716238,0.050847792,0.047933091,0.047637794,0.605763873,0.638482536,0.628666937,,
p16_uppercut_right_main_005,0.294793428,0.421984893,0.245382426,0.336053099,0.177550731,0.21318508,0.051775831,0.047877244,0.047653453,0.621343908,0.653853768,0.64410081,,
p16_uppercut_right_main_006,0.311213482,0.409027825,0.229805822,0.292575516,0.178374919,0.211790244,0.051493079,0.047906854,0.048912567,0.570259272,0.646636929,0.623723632,,
p16_uppercut_right_main_007,0.278964911,0.441915273,0.240518747,0.299572628,0.198057327,0.208489545,0.050208786,0.050445233,0.047732202,0.560177783,0.694377404,0.654117518,,
p16_uppercut_right_main_008,0.293731478,0.424948773,0.250018584,0.245424791,0.212027681,0.186115628,0.050979485,0.049218696,0.047652592,0.555667255,0.642621995,0.616535573,,
p16_uppercut_right_main_009,0.345052913,0.441428157,0.274082268,0.332681557,0.283531608,0.241095934,0.053893956,0.051366897,0.048433848,0.631436279,0.827154431,0.768438985,,
p16_uppercut_right_main_010,0.322850649,0.433887309,0.249987189,0.32360665,0.232580641,0.240824143,0.049989139,0.049783233,0.047635392,0.634246904,0.73333485,0.703608466,,
p16_uppercut_right_main_011,0.302750524,0.425482454,0.230460231,0.307499974,0.220969395,0.236668801,0.050811893,0.047995555,0.047643578,0.627104302,0.677648662,0.662485354,,
p16_uppercut_right_main_012,0.304454156,0.436291163,0.236924643,0.298768094,0.278248448,0.264907129,0.050787439,0.049283178,0.047633845,0.652928617,0.7378489,0.712372815,,
p16_uppercut_right_main_013,0.325720417,0.422350346,0.25899084,0.317543003,0.247906206,0.214326049,0.050341662,0.048183839,0.047735937,0.613984913,0.743190677,0.704428948,,
p16_uppercut_right_main_014,0.332827839,0.42661531,0.249236743,0.316534914,0.285140402,0.257881639,0.050566169,0.050927859,0.047653851,0.629568583,0.794968163,0.745348289,,
p16_uppercut_right_main_015,0.338418856,0.449823868,0.298985034,0.323531382,0.285833847,0.186225866,0.049635284,0.049190875,0.047737389,0.647418069,0.783841517,0.742914482,,
p16_uppercut_right_main_016,0.322292291,0.459830836,0.257449548,0.295859675,0.222995204,0.193066802,0.049431629,0.048523194,0.047639158,0.599181177,0.708407974,0.675639935,,
p16_uppercut_right_main_017,0.315503134,0.445815829,0.282900259,0.307593857,0.216812385,0.183988202,0.049817361,0.048352,0.047647356,0.603352585,0.713614325,0.680535803,,
p16_uppercut_right_main_018,0.292530514,0.436667575,0.246694006,0.295406519,0.21582905,0.210928765,0.049809896,0.050294035,0.047933103,0.592282036,0.683412953,0.656073678,,
p16_uppercut_right_main_019,0.31015229,0.442533202,0.244257306,0.300989059,0.207380561,0.193088708,0.049936619,0.04971714,0.047781774,0.583170205,0.684012281,0.653759658,,
p16_uppercut_right_main_020,0.309757069,0.433190146,0.243918787,0.316106136,0.283464567,0.255496118,0.050080982,0.048048208,0.0476705,0.614227304,0.801176345,0.745091633,,
p16_uppercut_right_main_021,0.291936595,0.42198016,0.243521672,0.303897797,0.193925694,0.189169996,0.049548668,0.049454686,0.047625368,0.559584721,0.672843159,0.638865627,,
p16_uppercut_right_main_022,0.290573482,0.436036699,0.240007883,0.330532975,0.223768582,0.191068204,0.050327504,0.053021964,0.04764729,0.593688502,0.694325889,0.664134673,,
p16_uppercut_right_main_023,0.289810216,0.404764772,0.23863004,0.301284518,0.211535281,0.21350635,0.050810247,0.047811432,0.047625586,0.605818961,0.648927588,0.635995,,
p16_uppercut_right_main_024,0.293180462,0.447493599,0.245904792,0.293801321,0.254810874,0.257233108,0.051008373,0.047924501,0.047635582,0.57784905,0.783890602,0.722078136,,
p16_uppercut_right_main_025,0.312379448,0.424183801,0.243225551,0.29655848,0.27217,0.260355148,0.050826954,0.052144489,0.047636071,0.606113288,0.770922469,0.721479715,,
p16_uppercut_right_main_026,0.328577702,0.429207115,0.249363197,0.294844233,0.23626938,0.21678514,0.049768507,0.049390404,0.047688073,0.582743148,0.737117712,0.690805343,,
p16_uppercut_right_main_027,0.306209943,0.409029718,0.258249863,0.302672755,0.228982258,0.230765226,0.050450343,0.049409499,0.047687228,0.606775024,0.712425059,0.680730049,,
p16_uppercut_right_main_028,0.264706422,0.434886705,0.235842384,0.288295277,0.276723103,0.253055932,0.050736324,0.052803116,0.04762809,0.575946477,0.762071505,0.706233997,,
p16_uppercut_right_main_029,0.281253014,0.436161478,0.239914777,0.301350727,0.223628337,0.224988797,0.050280169,0.050290289,0.048209996,0.588267578,0.700583315,0.666888594,,
p16_uppercut_right_main_030,0.298321173,0.421057111,0.243829778,0.295204106,0.235264263,0.191818013,0.050281335,0.049985054,0.047794594,0.601678199,0.66752692,0.647772304,,
p16_uppercut_right_post_001,0.321087466,0.433692451,0.237229776,0.300245163,0.215840942,0.200509643,0.05057895,0.050514153,0.047993499,0.602907279,0.673182036,0.652099609,,
p16_uppercut_right_post_002,0.309063602,0.419745947,0.270384685,0.306922857,0.247091152,0.193841024,0.050328043,0.048934178,0.047624898,0.650584787,0.677505701,0.669429427,,
p16_uppercut_right_post_003,0.287136113,0.421146256,0.225729467,0.290254592,0.250567269,0.189666532,0.048807314,0.047810427,0.047620905,0.600678504,0.658092397,0.640868229,,
p16_uppercut_right_post_004,0.319920423,0.446258478,0.263154924,0.317577411,0.28052811,0.300141115,0.050006859,0.048918868,0.0477381,0.64429938,0.840258694,0.7814709,,
p16_uppercut_right_post_005,0.326969964,0.431259019,0.22012956,0.292316786,0.247040467,0.223581521,0.050936404,0.051206184,0.047633892,0.590522787,0.710626642,0.674595486,,
p16_uppercut_right_post_006,0.328946902,0.470606314,0.249229116,0.317309417,0.3096138,0.278077608,0.051581462,0.049145712,0.047918178,0.643585872,0.847974196,0.786657699,,
p16_uppercut_right_post_007,0.316269781,0.427062227,0.237379763,0.300217481,0.212221676,0.187890968,0.049700355,0.051111971,0.047752519,0.576487617,0.676965385,0.646822055,,
p16_uppercut_right_post_008,0.314085298,0.47405261,0.240359452,0.311787137,0.289342685,0.264302596,0.049910665,0.048800191,0.047838733,0.627551342,0.8148902,0.758688542,,
p16_uppercut_right_post_009,0.320560893,0.444390106,0.267848001,0.321507153,0.202642079,0.24907208,0.050023699,0.048510967,0.047660985,0.624491949,0.744555383,0.708536353,,
p16_uppercut_right_post_010,0.295421845,0.422543522,0.230517972,0.315556367,0.2206102,0.203421538,0.050608748,0.048049113,0.047703668,0.611887703,0.671274323,0.653458337,,
p16_uppercut_right_pre_001,0.33352261,0.469051288,0.246654315,0.313535948,0.266825621,0.284544981,0.050136753,0.049141083,0.048253808,0.651371792,0.801467678,0.756438912,,
p16_uppercut_right_pre_002,0.307369392,0.422047446,0.2296322,0.295004006,0.252420181,0.227118847,0.051621521,0.047942293,0.047632528,0.608489982,0.702716663,0.674448659,,
p16_uppercut_right_pre_003,0.302788302,0.461790878,0.260272365,0.291767523,0.256225158,0.193214173,0.049899309,0.049363011,0.04766679,0.575145778,0.753117509,0.69972599,,
p16_uppercut_right_pre_004,0.319341536,0.420741317,0.263901484,0.296994229,0.208799369,0.212236432,0.049325725,0.05073259,0.048006885,0.607592395,0.686180898,0.662604347,,
p16_uppercut_right_pre_005,0.316220261,0.435001731,0.250474043,0.30545405,0.227473704,0.197260227,0.049765109,0.05106504,0.048323597,0.625319996,0.673570184,0.659095128,,
p16_uppercut_right_pre_006,0.301493599,0.471933697,0.247076466,0.28187871,0.243818395,0.183807884,0.050891739,0.049445366,0.047655567,0.566237843,0.721984644,0.675260604,,
p16_uppercut_right_pre_007,0.295578837,0.4335273,0.228380735,0.287291066,0.209104397,0.191003779,0.04960953,0.050129647,0.047771099,0.538378538,0.687414971,0.642704041,,
p16_uppercut_right_pre_008,0.294314574,0.450011725,0.247715134,0.264055304,0.231263372,0.198646628,0.049570716,0.049975799,0.04764502,0.553146673,0.702856028,0.657943222,,
p16_uppercut_right_pre_009,0.328176784,0.440746441,0.250886621,0.30221194,0.196178244,0.222658333,0.051205241,0.050569547,0.048303934,0.590655923,0.709189624,0.673629514,,
p16_uppercut_right_pre_010,0.34012851,0.48023212,0.274418396,0.330132497,0.274686973,0.257735785,0.053511094,0.052716176,0.048728061,0.645875982,0.834549025,0.777947112,,
AVG,0.309244139,0.435768523,0.248784383,0.304076324,0.236256045,0.22313243,0.050535729,0.049525486,0.047815269,0.604966089,0.722309233,0.68710629,,
