straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p11_straight_main_001,0.364730163,0.454719911,0.233422083,0.328863219,0.325262864,0.263750962,0.04900573,0.054043166,0.049437923,0.57979288,0.910366598,0.811194483,0.780365587,-0.03330148
p11_straight_main_002,0.361482078,0.459031031,0.249463101,0.328428087,0.313205489,0.26681759,0.048831431,0.053450342,0.049893419,0.588198092,0.909035893,0.812784553,0.740179488,
p11_straight_main_003,0.359944763,0.464628528,0.265086922,0.288624879,0.298134379,0.280238201,0.050175892,0.065076363,0.048222552,0.543417226,0.91830719,0.805840201,0.773480968,
p11_straight_main_004,0.361832723,0.463421097,0.249009171,0.324999594,0.335228737,0.277996968,0.049214336,0.054905036,0.053376801,0.605324462,0.921375332,0.826560071,,
p11_straight_main_005,0.323354189,0.380132508,0.198588782,0.263165743,0.197194215,0.221663989,0.048780443,0.047684109,0.047621672,0.435251432,0.746693555,0.653260918,,
p11_straight_main_006,0.34826907,0.460889807,0.259150889,0.303340149,0.322550785,0.244046521,0.048832132,0.055306295,0.049559505,0.549937766,0.912834448,0.803965443,,
p11_straight_main_007,0.356687413,0.468174651,0.260433425,0.320061969,0.327654008,0.244672068,0.049253228,0.057286935,0.049168196,0.585726817,0.905645005,0.809669549,,
p11_straight_main_008,0.348880068,0.475439883,0.256491354,0.320322688,0.324714997,0.252332842,0.048705104,0.060284951,0.053508329,0.560252672,0.926479929,0.816611752,,
p11_straight_main_009,0.343934735,0.470626177,0.242917765,0.312638642,0.328886635,0.251358649,0.049420368,0.057980485,0.051225807,0.551942296,0.916249662,0.806957452,,
p11_straight_main_010,0.304784128,0.381292086,0.204303429,0.261340439,0.200836477,0.23004717,0.048487376,0.047680278,0.047620242,0.448878655,0.737719793,0.651067452,,
p11_straight_main_011,0.344003912,0.474960119,0.262036525,0.338746588,0.313806505,0.264677324,0.049172952,0.056260776,0.049697947,0.589742092,0.925979126,0.825108016,,
p11_straight_main_012,0.342567311,0.471386496,0.254102093,0.3301053,0.313692791,0.265281178,0.048878859,0.056247563,0.050212483,0.578788276,0.918039737,0.816264298,,
p11_straight_main_013,0.314687378,0.376434339,0.212213521,0.26104033,0.211129539,0.214581282,0.048634462,0.047698285,0.047622524,0.438295984,0.754061035,0.65933152,,
p11_straight_main_014,0.348105058,0.4799169,0.252300723,0.345199491,0.317631141,0.26836247,0.048500701,0.054627165,0.049961758,0.619660524,0.907853804,0.82139582,,
p11_straight_main_015,0.34834339,0.475531561,0.259988573,0.337159134,0.319551382,0.267178952,0.048944824,0.053917387,0.050400711,0.618414308,0.907694977,0.820910777,,
p11_straight_main_016,0.34520041,0.47116897,0.258506812,0.286362609,0.296240354,0.2614312,0.049105467,0.055305254,0.048682662,0.532742518,0.909016863,0.79613456,,
p11_straight_main_017,0.346500609,0.469712869,0.265501018,0.346443648,0.323828151,0.25036618,0.048889984,0.055662668,0.049556688,0.601508874,0.920829842,0.825033551,,
p11_straight_main_018,0.356227107,0.463998302,0.257522805,0.330233073,0.315948629,0.250984311,0.049007998,0.058630205,0.052923424,0.589726542,0.899613513,0.806647422,,
p11_straight_main_019,0.347310052,0.473826419,0.269729615,0.322864649,0.32144878,0.243548424,0.049259202,0.06216874,0.05524055,0.572067468,0.914102577,0.811492044,,
p11_straight_main_020,0.354000767,0.465235163,0.259997303,0.354344252,0.322151245,0.235089566,0.049086976,0.054401934,0.051238698,0.58365445,0.92597706,0.823280277,,
p11_straight_main_021,0.343825157,0.456651006,0.275170513,0.324892159,0.298056792,0.241181508,0.049451017,0.063438061,0.049688717,0.521561979,0.937477353,0.812702741,,
p11_straight_main_022,0.346490344,0.48282418,0.276502543,0.337035142,0.317893007,0.295025552,0.048321563,0.057606522,0.049340182,0.659218684,0.908956574,0.834035207,,
p11_straight_main_023,0.320392865,0.388624179,0.235684626,0.291147908,0.213858697,0.254546786,0.048613171,0.047756757,0.047622079,0.512702618,0.777819364,0.69828434,,
p11_straight_main_024,0.339696599,0.450502553,0.256819348,0.330166404,0.318343165,0.223699994,0.04874169,0.053348711,0.049638967,0.557433911,0.898335825,0.796065251,,
p11_straight_main_025,0.345382074,0.465802094,0.263304973,0.320757932,0.317591908,0.259368186,0.049224771,0.054252898,0.050412608,0.58965353,0.907703132,0.812288251,,
p11_straight_main_026,0.345439278,0.470101662,0.273399046,0.326695823,0.313639982,0.245798222,0.049381914,0.055534317,0.0584465,0.549204606,0.938980629,0.822047822,,
p11_straight_main_027,0.306122177,0.385145501,0.207814917,0.264332476,0.204162137,0.210956348,0.04866525,0.047682547,0.047620846,0.435304804,0.748796761,0.654749174,,
p11_straight_main_028,0.349461124,0.468416201,0.256104006,0.288457474,0.310786775,0.230921063,0.050089498,0.068180465,0.051193474,0.487250782,0.922919514,0.792218894,,
p11_straight_main_029,0.322127398,0.407215058,0.23629207,0.280752713,0.225000538,0.224127668,0.048933046,0.047705343,0.047623871,0.459521773,0.818158921,0.710567776,,
p11_straight_main_030,0.317324614,0.381223208,0.235102801,0.250881104,0.208931233,0.232812173,0.048764906,0.047711384,0.047621515,0.447366978,0.771839841,0.674497982,,
p11_straight_post_001,0.331520932,0.384624269,0.23747418,0.266898485,0.215989871,0.22856262,0.048454652,0.047710822,0.047621464,0.45802198,0.789172256,0.689827173,,
p11_straight_post_002,0.310686412,0.399972136,0.23706018,0.266510954,0.219552566,0.234016726,0.04847625,0.048399987,0.047625854,0.442020314,0.809439908,0.699214029,,
p11_straight_post_003,0.358636056,0.46512497,0.249617003,0.30651477,0.323572304,0.258354743,0.048777437,0.054629278,0.051271219,0.568579746,0.911798208,0.808832669,,
p11_straight_post_004,0.373454103,0.48040496,0.250732342,0.302347761,0.316105382,0.252858065,0.049201023,0.054163172,0.051827458,0.5746358,0.90519665,0.806028395,,
p11_straight_post_005,0.357291561,0.475381114,0.249856045,0.29805446,0.316645836,0.245177545,0.049030028,0.055918414,0.0494397,0.563189156,0.892927889,0.794006269,,
p11_straight_post_006,0.357447234,0.470997343,0.247319714,0.270003243,0.314896445,0.244392147,0.049304973,0.05506712,0.052286564,0.520332688,0.899920697,0.786044294,,
p11_straight_post_007,0.374164368,0.472415685,0.254375555,0.269684198,0.303662841,0.245287705,0.049515101,0.05347426,0.051707659,0.532532394,0.895664693,0.786725003,,
p11_straight_post_008,0.317853233,0.382606334,0.213272865,0.249080151,0.216297128,0.218848404,0.048726698,0.047802497,0.04761973,0.479401303,0.712001159,0.642221202,,
p11_straight_post_009,0.323760194,0.443216793,0.227510761,0.267174258,0.225316241,0.220650603,0.04900368,0.04849718,0.047620849,0.464980423,0.800888717,0.700116229,,
p11_straight_post_010,0.336957225,0.392561516,0.244632341,0.247880489,0.224190825,0.222962417,0.048918475,0.047758617,0.04762014,0.47253753,0.781454791,0.688779613,,
p11_straight_pre_001,0.375770888,0.472016317,0.207613499,0.338390298,0.308538077,0.263658675,0.049096248,0.050977004,0.049630242,0.588500254,0.889230644,0.799011527,,
p11_straight_pre_002,0.360797663,0.467001925,0.218427421,0.338843326,0.322272901,0.258677863,0.049134016,0.057531513,0.050762601,0.583683199,0.895945035,0.802266484,,
p11_straight_pre_003,0.352383593,0.471956332,0.217518586,0.337163619,0.328733668,0.247328318,0.049439757,0.060761317,0.051870401,0.572459571,0.894834266,0.798121858,,
p11_straight_pre_004,0.35652749,0.474379867,0.21394186,0.294591949,0.32038877,0.242820956,0.04959049,0.055607065,0.051276915,0.517644364,0.899963818,0.785267982,,
p11_straight_pre_005,0.352774985,0.471306263,0.239042359,0.294054041,0.328747903,0.236521773,0.049323142,0.057716875,0.050673719,0.544432258,0.894184352,0.789258724,,
p11_straight_pre_006,0.365183769,0.469236755,0.236295998,0.302871312,0.313712175,0.22940897,0.049522957,0.056252996,0.053102349,0.516180469,0.910907317,0.792489263,,
p11_straight_pre_007,0.351928708,0.456131566,0.249240981,0.299135838,0.291971201,0.26747687,0.050346502,0.066110673,0.051668942,0.508219218,0.921417244,0.797457836,,
p11_straight_pre_008,0.34014678,0.402609656,0.254865554,0.285086041,0.231627263,0.236627203,0.048863199,0.048797904,0.047619744,0.482331723,0.840349905,0.732944451,,
p11_straight_pre_009,0.340132575,0.407851834,0.247375459,0.283633515,0.244935245,0.220622232,0.049164171,0.047862826,0.047620497,0.473824819,0.836136861,0.727443249,,
