jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p04_jap_main_001,0.291042571,0.507650478,0.343151332,0.293523909,0.237410627,0.202479112,0.048771854,0.048032934,0.047621723,0.529061173,0.891067581,0.782465658,0.774699063,0.316357447
p04_jap_main_002,0.249081588,0.492679569,0.309983717,0.264456368,0.222026615,0.200595852,0.049095344,0.048817509,0.04761937,0.513901655,0.800237792,0.714336951,0.72801179,
p04_jap_main_003,0.284809367,0.495259824,0.332433152,0.248496965,0.219413339,0.242840322,0.048078561,0.04858376,0.047619833,0.481140218,0.896307184,0.771757094,0.411654343,
p04_jap_main_004,0.249689834,0.488692821,0.292706852,0.263850293,0.222601387,0.245960728,0.048399943,0.047852436,0.047619149,0.489662073,0.851041309,0.742627538,,
p04_jap_main_005,0.244949665,0.50446401,0.318839126,0.271611095,0.232571102,0.289178164,0.048249153,0.048572527,0.047620498,0.533576437,0.897414755,0.78826326,,
p04_jap_main_006,0.248030662,0.503242194,0.324700792,0.275716702,0.24860289,0.293048696,0.048460221,0.049974938,0.047700375,0.540553944,0.918605652,0.805190139,,
p04_jap_main_007,0.246946446,0.505732194,0.334338911,0.278068808,0.238692737,0.300621056,0.048106745,0.048525496,0.047759607,0.546241112,0.924182688,0.810800215,,
p04_jap_main_008,0.224573601,0.49779559,0.295721959,0.289904597,0.252848668,0.244435908,0.04803303,0.048119972,0.047835054,0.472882175,0.914832956,0.782247722,,
p04_jap_main_009,0.22981769,0.494119265,0.278414333,0.275297303,0.241508313,0.247508263,0.048829656,0.047874574,0.047619404,0.465342507,0.88532806,0.759332394,,
p04_jap_main_010,0.234024389,0.498106379,0.291050385,0.276853718,0.228130577,0.252031908,0.0490486,0.0487034,0.047619493,0.516523675,0.844847443,0.746350313,,
p04_jap_main_011,0.233444966,0.500638862,0.315632887,0.271785991,0.226902349,0.268170353,0.048955901,0.047963894,0.047629056,0.491863119,0.902259227,0.779140395,,
p04_jap_main_012,0.229311055,0.4895761,0.27952142,0.281458113,0.221842672,0.222636663,0.049359501,0.048720933,0.047620618,0.427808466,0.880879261,0.744958023,,
p04_jap_main_013,0.22165422,0.489252178,0.309700351,0.263785061,0.224545674,0.237019352,0.048751731,0.047904774,0.047621819,0.458052707,0.875096197,0.74998315,,
p04_jap_main_014,0.224626471,0.487798718,0.320909213,0.246412862,0.225743026,0.246655056,0.049232293,0.047847537,0.047619128,0.474598566,0.863525832,0.746847652,,
p04_jap_main_015,0.235440722,0.495252921,0.301734625,0.255461916,0.213569598,0.23630826,0.048564447,0.048005608,0.047621094,0.437460342,0.879504033,0.746890926,,
p04_jap_main_016,0.25477712,0.502148163,0.348039168,0.2802984,0.228733482,0.282660949,0.048611777,0.048792493,0.047653918,0.550129897,0.907963595,0.800613485,,
p04_jap_main_017,0.243855443,0.49171845,0.347389245,0.279785007,0.232413686,0.24261766,0.05030576,0.048869747,0.047644501,0.524432758,0.882519548,0.775093511,,
p04_jap_main_018,0.237279028,0.509166555,0.358265403,0.291705183,0.223778946,0.288171201,0.048705045,0.048555182,0.047626595,0.580615382,0.895714913,0.801185053,,
p04_jap_main_019,0.231539155,0.50010781,0.294356846,0.280672236,0.229471952,0.230630093,0.04859289,0.048097956,0.047625354,0.44719596,0.897887023,0.762679704,,
p04_jap_main_020,0.2436391,0.494378503,0.347932802,0.28476896,0.2286019,0.267704834,0.048045268,0.048794822,0.04763801,0.530554317,0.910675624,0.796639232,,
p04_jap_main_021,0.238288086,0.496667271,0.366520937,0.280815171,0.235026273,0.235313488,0.048470858,0.049308664,0.047703257,0.514840749,0.911803644,0.792714775,,
p04_jap_main_022,0.239663583,0.509676148,0.342678085,0.276498906,0.235837068,0.294390649,0.048250692,0.049469713,0.047719758,0.561541232,0.904608473,0.801688301,,
p04_jap_main_023,0.237610882,0.492643105,0.294856262,0.266000789,0.233651238,0.232098637,0.048775362,0.047816055,0.047621448,0.451518862,0.885730416,0.75546695,,
p04_jap_main_024,0.234529234,0.505340444,0.324021799,0.278446259,0.238364716,0.293101495,0.048098746,0.04914001,0.047664788,0.541205705,0.905918965,0.796504987,,
p04_jap_main_025,0.229236656,0.492677512,0.263762458,0.270170828,0.233542686,0.223124497,0.04840711,0.047810347,0.047619444,0.443142695,0.857287234,0.733043872,,
p04_jap_main_026,0.258379608,0.510687175,0.354146156,0.267468496,0.240393397,0.264315021,0.048306153,0.048918772,0.047715656,0.537408516,0.915564327,0.802117584,,
p04_jap_main_027,0.267611467,0.505467631,0.347922367,0.280964738,0.231167992,0.261108054,0.048200342,0.048949451,0.047720874,0.538076574,0.913034946,0.800547434,,
p04_jap_main_028,0.258965624,0.505484349,0.357873876,0.271907577,0.243142959,0.268749496,0.048239042,0.048442716,0.047644532,0.562020092,0.904401098,0.801686796,,
p04_jap_main_029,0.254698946,0.504277749,0.325420174,0.282667279,0.239525618,0.273240893,0.048562722,0.04872946,0.047661333,0.54127404,0.903279931,0.794678164,,
p04_jap_main_030,0.227834161,0.494394212,0.291349465,0.254525566,0.242845493,0.246027853,0.047940515,0.047917042,0.047619991,0.457211948,0.882795767,0.755120621,,
p04_jap_post_001,0.278883073,0.477055791,0.306418004,0.30314293,0.190043276,0.200981162,0.049457243,0.047826453,0.047619118,0.536750694,0.791347735,0.714968622,,
p04_jap_post_002,0.205283079,0.397171204,0.226861923,0.21521319,0.15074785,0.154671051,0.048762553,0.048012565,0.047619083,0.50253609,0.488925925,0.493008974,,
p04_jap_post_003,0.272261204,0.501499893,0.358935975,0.28378212,0.242037089,0.277888696,0.049324273,0.048236651,0.047657535,0.593433323,0.897252768,0.806106934,,
p04_jap_post_004,0.26677288,0.501172896,0.347501035,0.318015656,0.231402668,0.278017465,0.051371939,0.04902427,0.047619826,0.620945616,0.878145411,0.800985472,,
p04_jap_post_005,0.277826243,0.495532591,0.346630968,0.323696258,0.233700064,0.221585971,0.048435125,0.047997287,0.047619243,0.568554121,0.889497921,0.793214781,,
p04_jap_post_006,0.221790837,0.476736961,0.311544612,0.273030944,0.223793791,0.258803509,0.0484695,0.047873357,0.04761908,0.565580428,0.793402228,0.725055688,,
p04_jap_post_007,0.254269867,0.504377542,0.344640459,0.291241896,0.23649834,0.291729143,0.049326693,0.050076932,0.047640162,0.613842537,0.872269724,0.794741568,,
p04_jap_post_008,0.1808617,0.450008681,0.295043115,0.205366464,0.200620412,0.234986065,0.048982847,0.047970809,0.047619154,0.504943274,0.683392506,0.629857736,,
p04_jap_post_009,0.22023896,0.481761143,0.313324679,0.244728685,0.229566027,0.252775538,0.049372952,0.047914233,0.047619088,0.525096126,0.808006982,0.723133725,,
p04_jap_post_010,0.266009747,0.507605034,0.3297132,0.282477691,0.246894253,0.26886376,0.048585826,0.048635115,0.047626015,0.55604877,0.903185383,0.799044399,,
p04_jap_pre_001,0.12871676,0.341070285,0.19533626,0.151721733,0.119009198,0.083578186,0.048355029,0.047886731,0.047619089,0.519828579,0.20822305,0.301704709,,
p04_jap_pre_002,0.172715384,0.381146802,0.182333593,0.241012318,0.132237687,0.103794489,0.047991498,0.047812107,0.047619048,0.502052445,0.382523947,0.418382497,,
p04_jap_pre_003,0.167566763,0.363260467,0.16582223,0.171465025,0.097683292,0.078042857,0.047801954,0.047766004,0.047619074,0.464129321,0.258894,0.320464597,,
p04_jap_pre_004,0.255558636,0.476403724,0.320551379,0.257026264,0.213751865,0.194453658,0.0483157,0.048916093,0.04762217,0.506858162,0.789261883,0.704540767,,
p04_jap_pre_005,0.250432495,0.483513929,0.317458541,0.282279704,0.222816037,0.190411355,0.0489068,0.049002021,0.04762003,0.513485162,0.812128497,0.722535496,,
p04_jap_pre_006,0.126984112,0.371456813,0.206216702,0.191634838,0.128360551,0.09939536,0.04784081,0.047792475,0.047619048,0.554826264,0.266083451,0.352706295,,
p04_jap_pre_007,0.116134319,0.363182838,0.189468356,0.181603126,0.125492006,0.100383155,0.048956401,0.047965051,0.047619048,0.549629064,0.231384121,0.326857604,,
p04_jap_pre_008,0.092023936,0.321524905,0.141990705,0.156572784,0.09343838,0.075102834,0.049329668,0.04795761,0.047619048,0.523709673,0.089631761,0.219855135,,
p04_jap_pre_009,0.092512971,0.308468326,0.131900497,0.116082185,0.092079588,0.070314316,0.048009838,0.047836027,0.04761905,0.469595458,0.082702912,0.198770676,,
p04_jap_pre_010,0.211572968,0.436545904,0.265658573,0.239658301,0.185530104,0.14156131,0.048582393,0.047881774,0.047619079,0.554897223,0.548937842,0.550725657,,
AVG,0.227275345,0.472091838,0.298214498,0.258662624,0.211372189,0.224201688,0.048672566,0.048389926,0.047641573,0.518131584,0.76759027,0.692752665,,
