straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p05_straight_main_001,0.266364966,0.483498472,0.251847508,0.307433434,0.331476141,0.350597434,0.052788565,0.050946082,0.04794186,0.676840072,0.872164521,0.813567186,0.795816833,0.048579198
p05_straight_main_002,0.261301055,0.478041792,0.24001592,0.291852547,0.335779831,0.360864333,0.052185254,0.052588793,0.048531946,0.630376365,0.898259497,0.817894557,0.798220307,
p05_straight_main_003,0.257403608,0.490723591,0.290513552,0.288253287,0.320461121,0.347675526,0.052149529,0.051370528,0.048063621,0.634891988,0.91674212,0.832187081,0.749641109,
p05_straight_main_004,0.272201229,0.482787119,0.276719085,0.283254736,0.321152454,0.329307032,0.05278128,0.053062081,0.047786056,0.639133755,0.87837261,0.806600954,,
p05_straight_main_005,0.261992723,0.47978493,0.268759615,0.283331855,0.347940496,0.335741568,0.052564764,0.053019441,0.048357792,0.643324317,0.893311941,0.818315653,,
p05_straight_main_006,0.254850193,0.481927089,0.251295886,0.291975453,0.339902686,0.333980881,0.052501065,0.053530552,0.049404405,0.633906341,0.881181973,0.806999284,,
p05_straight_main_007,0.266812015,0.423606258,0.24063566,0.26570522,0.272414596,0.277662455,0.054139824,0.04812527,0.047620712,0.48058389,0.865259111,0.749856545,,
p05_straight_main_008,0.258896505,0.478656982,0.267150938,0.275574981,0.331880047,0.340023818,0.052568254,0.052017626,0.047809828,0.641014435,0.87368301,0.803882437,,
p05_straight_main_009,0.257925088,0.468651509,0.2678339,0.271359033,0.320952521,0.330665931,0.052600944,0.050537753,0.04766897,0.633581577,0.853379199,0.787439913,,
p05_straight_main_010,0.248082819,0.473978048,0.251093765,0.267563428,0.316458054,0.338739301,0.052576828,0.050089627,0.047711164,0.60771622,0.861521266,0.785379752,,
p05_straight_main_011,0.246570157,0.478093542,0.252694956,0.263092834,0.302082024,0.326768229,0.052437948,0.049785245,0.047686263,0.596749762,0.845307849,0.770740423,,
p05_straight_main_012,0.251393731,0.484646184,0.269093698,0.271199686,0.340325212,0.327798404,0.05003119,0.048756524,0.048355066,0.620821233,0.892408656,0.810932429,,
p05_straight_main_013,0.249428139,0.480130277,0.240658314,0.282473052,0.309366193,0.346042178,0.052616536,0.051622723,0.04789231,0.607858326,0.86788435,0.789876543,,
p05_straight_main_014,0.258710049,0.480610336,0.249826368,0.281583206,0.311624302,0.332235732,0.052466052,0.051043398,0.047775703,0.61712193,0.860235477,0.787301413,,
p05_straight_main_015,0.251677935,0.477801588,0.265542053,0.268743968,0.325748096,0.316485416,0.052316313,0.049823566,0.047647676,0.643042678,0.834297304,0.776920916,,
p05_straight_main_016,0.255391314,0.480514447,0.244176849,0.290919807,0.342577342,0.322168509,0.052498973,0.051084487,0.048235941,0.63271837,0.868943925,0.798076258,,
p05_straight_main_017,0.244251032,0.479259137,0.246707797,0.286083776,0.339788809,0.345716927,0.052508688,0.050548106,0.047903697,0.640217574,0.873972748,0.803846196,,
p05_straight_main_018,0.285635058,0.407013372,0.265356764,0.255788127,0.336818808,0.306554164,0.054299133,0.04816249,0.047901037,0.56739254,0.877902394,0.784749437,,
p05_straight_main_019,0.278005761,0.417281971,0.231815489,0.254306887,0.234144491,0.26573317,0.054503375,0.048077928,0.047893445,0.404368883,0.864353939,0.726358422,,
p05_straight_main_020,0.250714163,0.483397273,0.244966265,0.281682202,0.335866973,0.334204249,0.052561578,0.05178705,0.048089052,0.616011301,0.880090969,0.800867068,,
p05_straight_main_021,0.245031035,0.477985434,0.265137219,0.292746375,0.335425455,0.342782222,0.05263417,0.04974604,0.047681832,0.664272727,0.867269936,0.806370773,,
p05_straight_main_022,0.23561948,0.484183314,0.278064919,0.298005215,0.33658632,0.348293039,0.052465383,0.051900525,0.0480255,0.650536915,0.900491262,0.825504958,,
p05_straight_main_023,0.23913438,0.486468719,0.26835521,0.299401165,0.343657333,0.355044017,0.05252041,0.051626699,0.049113591,0.660620522,0.89886204,0.827389585,,
p05_straight_main_024,0.243910273,0.484550357,0.248993764,0.278401621,0.333448896,0.332840028,0.052933559,0.051779046,0.047961682,0.61246428,0.876722798,0.797445242,,
p05_straight_main_025,0.26080072,0.482779657,0.270767454,0.240969771,0.253114898,0.273111632,0.054746494,0.048058967,0.047620746,0.545256745,0.801788591,0.724829037,,
p05_straight_main_026,0.251821706,0.481419358,0.254296904,0.275937467,0.333449891,0.323769781,0.05194654,0.050301396,0.047954595,0.606064346,0.882797711,0.799777701,,
p05_straight_main_027,0.279984983,0.476562952,0.306606066,0.274359548,0.323055459,0.320919795,0.05409999,0.04821346,0.048210905,0.613292079,0.922721605,0.829892747,,
p05_straight_main_028,0.253962852,0.481464276,0.257345939,0.292477172,0.343687397,0.350193942,0.052402231,0.051861166,0.048169871,0.647055398,0.895999246,0.821316092,,
p05_straight_main_029,0.238386316,0.482369045,0.260637478,0.279655028,0.321951641,0.362719751,0.05253441,0.050583077,0.047714461,0.642818881,0.875304634,0.805558908,,
p05_straight_main_030,0.231283011,0.483014077,0.222424213,0.271742487,0.336439894,0.349285801,0.052155558,0.050890524,0.04830124,0.665764252,0.806997439,0.764627483,,
p05_straight_post_001,0.25688216,0.483056697,0.25751171,0.298486035,0.344370842,0.349751286,0.052511199,0.050893898,0.047867699,0.672835321,0.880962082,0.818524054,,
p05_straight_post_002,0.296462592,0.461117917,0.269573884,0.267517522,0.313366148,0.339663972,0.053356096,0.047870152,0.047935782,0.626438039,0.879470377,0.803560676,,
p05_straight_post_003,0.248644973,0.474786194,0.23622968,0.280756428,0.329807471,0.325852105,0.052279102,0.050488316,0.04786258,0.615415281,0.85435083,0.782670166,,
p05_straight_post_004,0.250126796,0.477344286,0.272675069,0.272126454,0.327235303,0.325909947,0.052740679,0.050242179,0.047698216,0.636204147,0.859474847,0.792493637,,
p05_straight_post_005,0.242102228,0.480704548,0.243264712,0.294283041,0.324323023,0.345417124,0.05268273,0.050532696,0.047793522,0.634718219,0.867656983,0.797775354,,
p05_straight_post_006,0.252213328,0.487395059,0.243726837,0.297863208,0.348581965,0.354539237,0.052173927,0.051553884,0.051383461,0.659086654,0.885631892,0.81766832,,
p05_straight_post_007,0.242676831,0.484556296,0.249401736,0.271211103,0.322279264,0.345031204,0.052425881,0.051141309,0.047745647,0.610312453,0.874578844,0.795298927,,
p05_straight_post_008,0.263456763,0.477553199,0.236035777,0.303889625,0.341111415,0.331834449,0.052501329,0.050811208,0.048293347,0.636560085,0.880812256,0.807536604,,
p05_straight_post_009,0.266703394,0.490546891,0.279219996,0.254245153,0.243956608,0.310813947,0.054429755,0.048116141,0.047623961,0.56248197,0.84307212,0.758895075,,
p05_straight_post_010,0.243975597,0.483547564,0.241814602,0.301359006,0.331771877,0.355584971,0.052648521,0.052102655,0.048108106,0.653153433,0.874048892,0.807780254,,
p05_straight_pre_001,0.258759769,0.475179949,0.226127721,0.274595787,0.27775359,0.295049869,0.052634826,0.048538447,0.047638761,0.582425742,0.795119839,0.73131161,,
p05_straight_pre_002,0.284494846,0.433521885,0.228504883,0.260121163,0.254081072,0.279101836,0.052245805,0.047975822,0.047692023,0.505098541,0.815628822,0.722469738,,
p05_straight_pre_003,0.284290135,0.475579554,0.251313613,0.234271542,0.237313462,0.300076221,0.050995246,0.047894541,0.047635694,0.539416314,0.805277559,0.725519185,,
p05_straight_pre_004,0.248597879,0.488058122,0.232310564,0.291419668,0.293413192,0.343908736,0.052229978,0.048450882,0.047677014,0.62253982,0.846716874,0.779463758,,
p05_straight_pre_005,0.263757396,0.4820435,0.224100988,0.301329081,0.282554732,0.334930562,0.051692102,0.048523511,0.047687871,0.615814067,0.842511685,0.774502399,,
p05_straight_pre_006,0.275376242,0.450040058,0.252470058,0.27079563,0.265627894,0.333646233,0.0521937,0.047976585,0.047663277,0.560301664,0.863397419,0.772468692,,
p05_straight_pre_007,0.250741201,0.4551032,0.235702446,0.276501916,0.26032845,0.318783627,0.051926215,0.048201127,0.047647747,0.559334684,0.825867593,0.74590772,,
p05_straight_pre_008,0.262511081,0.445452032,0.243972078,0.260323988,0.214547815,0.327124239,0.052800197,0.04789338,0.047627173,0.517589599,0.823012748,0.731385804,,
p05_straight_pre_009,0.254076864,0.475479875,0.243595339,0.280261803,0.274260455,0.31637838,0.051814451,0.048656268,0.047669292,0.576430554,0.842687443,0.762810376,,
p05_straight_pre_010,0.246058077,0.471385919,0.250783106,0.277550074,0.28076874,0.30804709,0.051678556,0.048491042,0.047658868,0.603423725,0.813635272,0.750571808,,
AVG,0.256989009,0.473673077,0.253353367,0.278695632,0.310900614,0.329387406,0.052589903,0.050145884,0.04799882,0.60930796,0.86324285,0.787062383,,
