uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p13_uppercut_left_main_001,0.320588916,0.428559793,0.302687932,0.249947283,0.223595371,0.221898853,0.052101261,0.047780577,0.047622969,0.515496981,0.796418751,0.71214222,0.663178758,-0.018398546
p13_uppercut_left_main_002,0.293406143,0.410107821,0.284389468,0.228304622,0.21174359,0.200267038,0.051265255,0.047746585,0.047624966,0.481442337,0.73287173,0.657442912,0.670876727,
p13_uppercut_left_main_003,0.318083158,0.452067043,0.308872393,0.247899843,0.219481744,0.237731148,0.053160622,0.0478085,0.047622929,0.535121194,0.800641514,0.720985418,0.689275273,
p13_uppercut_left_main_004,0.27414472,0.420734749,0.283088915,0.227695356,0.167006329,0.149005175,0.052003489,0.047811189,0.047622512,0.434460658,0.683184762,0.608567531,,
p13_uppercut_left_main_005,0.315106783,0.451225213,0.322218013,0.260652025,0.216167155,0.239620814,0.053163946,0.04781345,0.047622147,0.5374868,0.823126127,0.737434329,,
p13_uppercut_left_main_006,0.264805276,0.36963964,0.278361574,0.26784866,0.194429353,0.20738764,0.051243478,0.04802276,0.04762192,0.511956942,0.685770258,0.633626264,,
p13_uppercut_left_main_007,0.308981759,0.42655461,0.285854025,0.225169711,0.226605068,0.221388411,0.052176862,0.047779607,0.047622331,0.518421775,0.745173906,0.677148267,,
p13_uppercut_left_main_008,0.24375483,0.373025467,0.29125989,0.269552494,0.206701769,0.208367468,0.051349306,0.048022231,0.047624927,0.506770399,0.70833757,0.647867419,,
p13_uppercut_left_main_009,0.263106711,0.372741131,0.276866752,0.283114574,0.202146522,0.215735341,0.051427098,0.048082569,0.04762242,0.53293019,0.69540009,0.64665912,,
p13_uppercut_left_main_010,0.310388716,0.445298633,0.311268569,0.26787917,0.218030393,0.23126724,0.054029584,0.047765896,0.047622225,0.561317652,0.782550058,0.716180336,,
p13_uppercut_left_main_011,0.280312851,0.367301593,0.285750908,0.290997801,0.193084732,0.215663296,0.051038997,0.048035532,0.047622871,0.542561259,0.699026397,0.652086856,,
p13_uppercut_left_main_012,0.290547023,0.406362603,0.314466719,0.302766436,0.219480631,0.223379229,0.05163271,0.047846173,0.047620999,0.598889802,0.74784441,0.703158028,,
p13_uppercut_left_main_013,0.303575261,0.426449521,0.29659901,0.270102684,0.213601986,0.226902923,0.052741989,0.047789725,0.047621641,0.546691868,0.761441508,0.697016616,,
p13_uppercut_left_main_014,0.268431385,0.368807478,0.281195444,0.28876542,0.196550572,0.211290935,0.051260602,0.048091464,0.047622493,0.519123223,0.71126863,0.653625008,,
p13_uppercut_left_main_015,0.251305873,0.347989167,0.256798499,0.282015936,0.171906409,0.182642677,0.05108625,0.048074068,0.047621191,0.505082998,0.620254413,0.585702989,,
p13_uppercut_left_main_016,0.28799064,0.409027362,0.274937522,0.260781583,0.194121777,0.181332946,0.050858866,0.04776544,0.047619606,0.503321629,0.69599724,0.638194557,,
p13_uppercut_left_main_017,0.261470429,0.372950109,0.287398671,0.284999337,0.191334265,0.210523364,0.051371364,0.048121297,0.047622094,0.504561297,0.719915728,0.655309399,,
p13_uppercut_left_main_018,0.267010723,0.425245808,0.278629386,0.258670539,0.207496441,0.206812238,0.052849555,0.047784255,0.047620127,0.521236053,0.714770589,0.656710228,,
p13_uppercut_left_main_019,0.287851296,0.433550068,0.316173477,0.306853455,0.214370656,0.245940085,0.052501464,0.04784808,0.047632674,0.610288866,0.774581644,0.72529381,,
p13_uppercut_left_main_020,0.273887793,0.395852585,0.271335295,0.234473865,0.193076151,0.194869705,0.050376038,0.047742395,0.047620367,0.472244375,0.695789846,0.628726205,,
p13_uppercut_left_main_021,0.289086179,0.409150535,0.273736439,0.25809338,0.205195498,0.198285071,0.050902489,0.0477981,0.047620166,0.49830022,0.724324565,0.656517261,,
p13_uppercut_left_main_022,0.303981287,0.448424735,0.300768962,0.281752742,0.221282282,0.217091345,0.051474992,0.047686764,0.047619912,0.54804531,0.791703333,0.718605926,,
p13_uppercut_left_main_023,0.253834691,0.400122829,0.264723102,0.236954623,0.181325175,0.176823797,0.049958529,0.047725008,0.047619439,0.452221454,0.676357705,0.609116829,,
p13_uppercut_left_main_024,0.270060224,0.393933104,0.237056555,0.219356846,0.201315393,0.19057678,0.051778731,0.047794441,0.047619552,0.501255945,0.61527262,0.581067618,,
p13_uppercut_left_main_025,0.297346477,0.423831539,0.318321821,0.30757117,0.212916141,0.245297486,0.052266455,0.047813321,0.047620524,0.622784492,0.761230762,0.719696881,,
p13_uppercut_left_main_026,0.236244749,0.360489846,0.257464185,0.270531001,0.185806143,0.205316141,0.051331508,0.047952534,0.04762222,0.493043999,0.656913797,0.607752858,,
p13_uppercut_left_main_027,0.274842804,0.406643606,0.260568355,0.258165475,0.183693574,0.183771192,0.05150491,0.047805589,0.047619802,0.509637685,0.655647691,0.611844689,,
p13_uppercut_left_main_028,0.295751048,0.427185995,0.296992634,0.268791223,0.201473516,0.216417492,0.051914605,0.047760335,0.047621982,0.516383515,0.769396431,0.693492556,,
p13_uppercut_left_main_029,0.292616232,0.41856482,0.269517397,0.255187743,0.217402824,0.20750384,0.052445281,0.047775487,0.047621222,0.494780125,0.746380315,0.670900258,,
p13_uppercut_left_main_030,0.306031126,0.424025454,0.267148293,0.245768911,0.218308006,0.204440947,0.052926388,0.047766323,0.047619902,0.482866454,0.753757743,0.672490356,,
p13_uppercut_left_post_001,0.299776355,0.454157024,0.29275777,0.279018149,0.224029246,0.255837953,0.051427562,0.04768627,0.047621224,0.56719101,0.804662767,0.73342124,,
p13_uppercut_left_post_002,0.237778065,0.362348331,0.267707702,0.273863648,0.179193568,0.199283806,0.050957758,0.047974477,0.047622407,0.479676029,0.673335981,0.615237996,,
p13_uppercut_left_post_003,0.307937792,0.44532549,0.296386774,0.271445516,0.223166655,0.258172971,0.051493064,0.047674386,0.047620015,0.57877739,0.787235283,0.724697915,,
p13_uppercut_left_post_004,0.275922645,0.40713317,0.268007102,0.225471762,0.204059861,0.196284898,0.051906929,0.047781553,0.047619326,0.505388923,0.665754282,0.617644674,,
p13_uppercut_left_post_005,0.30998212,0.430086068,0.28424394,0.243021038,0.218073641,0.237061611,0.051770412,0.047799847,0.047622079,0.503648161,0.786067029,0.701341369,,
p13_uppercut_left_post_006,0.29504445,0.428014884,0.279171241,0.234668368,0.131621885,0.121533102,0.050060448,0.047695958,0.047619778,0.470348228,0.604565401,0.564300249,,
p13_uppercut_left_post_007,0.31933385,0.428983732,0.289044938,0.241613937,0.229491613,0.237267876,0.051831123,0.047728267,0.047619896,0.507306155,0.799821725,0.712067054,,
p13_uppercut_left_post_008,0.28949522,0.440926628,0.280357037,0.234382623,0.216439757,0.210515712,0.052223057,0.047752138,0.047620803,0.460650152,0.787808968,0.689661323,,
p13_uppercut_left_post_009,0.303267603,0.416640755,0.292778891,0.228006632,0.199683623,0.189039057,0.051160373,0.047754151,0.047619615,0.459943339,0.748861894,0.662186328,,
p13_uppercut_left_post_010,0.282121902,0.431656136,0.271220552,0.258352281,0.224275088,0.213980554,0.051155321,0.047776595,0.047619614,0.490647728,0.772878287,0.688209119,,
p13_uppercut_left_pre_001,0.312798797,0.417328012,0.281493682,0.25907653,0.206096919,0.203903385,0.051608295,0.048264267,0.047661271,0.485186065,0.765130935,0.681147474,,
p13_uppercut_left_pre_002,0.338007222,0.425589846,0.285520315,0.236775592,0.221201764,0.185202618,0.050824414,0.047801692,0.047620703,0.475583174,0.771923041,0.683021081,,
p13_uppercut_left_pre_003,0.3428327,0.43358859,0.301339248,0.253000069,0.219323469,0.203372218,0.052004394,0.047950642,0.047621126,0.512842844,0.790244856,0.707024252,,
p13_uppercut_left_pre_004,0.293115317,0.414161427,0.306041203,0.258957648,0.205886391,0.194665444,0.051698136,0.048584605,0.047653691,0.496594169,0.754243445,0.676948662,,
p13_uppercut_left_pre_005,0.293106781,0.403113236,0.306793039,0.261973969,0.201173754,0.210165964,0.051612945,0.048369359,0.04763873,0.520653319,0.738234702,0.672960288,,
p13_uppercut_left_pre_006,0.330448643,0.439323483,0.29556268,0.247186659,0.2123187,0.209826523,0.052011915,0.048010714,0.047623428,0.52018784,0.767515586,0.693317262,,
p13_uppercut_left_pre_007,0.333246461,0.424963832,0.28820944,0.246285382,0.217644669,0.196292231,0.051436062,0.047858604,0.047623267,0.514675898,0.749917702,0.679345161,,
