jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p15_jap_main_001,0.288071948,0.421503539,0.239183136,0.301454274,0.225728986,0.213757222,0.04804607,0.052993109,0.047636887,0.395444941,0.880648272,0.735087272,0.699322498,0.024851464
p15_jap_main_002,0.284618984,0.381681326,0.170043698,0.271025808,0.242456179,0.176803996,0.047754883,0.047728647,0.047619059,0.404578992,0.743044343,0.641504738,0.707790326,
p15_jap_main_003,0.306489419,0.41510679,0.212854858,0.311083484,0.230045621,0.213004768,0.047687375,0.048963835,0.047619683,0.446027844,0.832102007,0.716279758,0.682938862,
p15_jap_main_004,0.303182621,0.425994404,0.214804392,0.294415858,0.232905191,0.198878813,0.047783033,0.048754127,0.047621427,0.419114892,0.835949908,0.710899403,,
p15_jap_main_005,0.290415243,0.406161701,0.192084917,0.271571589,0.238364056,0.189019299,0.048084791,0.04987148,0.047620454,0.379484523,0.809031499,0.680167406,,
p15_jap_main_006,0.314256607,0.428491427,0.221576448,0.300133134,0.240272364,0.209623757,0.047755611,0.047779132,0.047619623,0.441919689,0.850589786,0.727988757,,
p15_jap_main_007,0.283896242,0.443107636,0.216438218,0.270692607,0.246749716,0.196142363,0.047863881,0.050029849,0.047620156,0.415137828,0.824929774,0.70199219,,
p15_jap_main_008,0.295524648,0.438883905,0.221156515,0.265280481,0.232178338,0.200745332,0.047987982,0.05117908,0.047619495,0.411675624,0.821151044,0.698308418,,
p15_jap_main_009,0.297129464,0.44149378,0.200785645,0.305918954,0.238189834,0.2142516,0.047794137,0.052376735,0.047625199,0.415132697,0.857103067,0.724511956,,
p15_jap_main_010,0.302043287,0.456760454,0.21412422,0.317213565,0.237335915,0.213605952,0.047647554,0.048253195,0.047619325,0.464239072,0.846470165,0.731800837,,
p15_jap_main_011,0.285128187,0.457936126,0.208720244,0.310377309,0.236394612,0.205880643,0.047650465,0.048290036,0.047619147,0.443111343,0.838776335,0.720076837,,
p15_jap_main_012,0.295180144,0.440186046,0.204071644,0.29312048,0.242734796,0.190345112,0.047705172,0.047784683,0.047619649,0.431229705,0.819086654,0.702729569,,
p15_jap_main_013,0.283570191,0.433715618,0.206180487,0.316437774,0.239866711,0.193755036,0.047764973,0.053008066,0.047621056,0.428017773,0.831885588,0.710725244,,
p15_jap_main_014,0.279889523,0.426393132,0.207263768,0.265991793,0.253266304,0.189748918,0.048156965,0.050883472,0.047632194,0.385607175,0.829936086,0.696637413,,
p15_jap_main_015,0.281894055,0.43615953,0.208418575,0.263320949,0.248955226,0.184007691,0.047908658,0.049587059,0.047629809,0.402999367,0.809108502,0.687275761,,
p15_jap_main_016,0.280916997,0.450581105,0.213479205,0.265081466,0.228201564,0.191142036,0.047808771,0.048275002,0.047622953,0.389239062,0.824733477,0.694085152,,
p15_jap_main_017,0.274833888,0.455172482,0.201836459,0.303974911,0.243616448,0.198385102,0.047816484,0.051534298,0.0476276,0.423397089,0.835326668,0.711747794,,
p15_jap_main_018,0.270407851,0.446902881,0.180062541,0.294009913,0.245565953,0.18420013,0.047684239,0.048212629,0.047619897,0.425726646,0.788862865,0.679921999,,
p15_jap_main_019,0.293822653,0.470217277,0.209768016,0.263575655,0.236645886,0.180375461,0.047756998,0.04843721,0.047620099,0.413673749,0.809578094,0.690806791,,
p15_jap_main_020,0.286421733,0.449125081,0.221869959,0.278388351,0.246499849,0.200008409,0.048016876,0.051679971,0.047628689,0.394610107,0.863047904,0.722516565,,
p15_jap_main_021,0.277024354,0.4680534,0.209886954,0.273662098,0.239576669,0.195011263,0.047774331,0.048933532,0.047627178,0.404795028,0.83398689,0.705229331,,
p15_jap_main_022,0.274416153,0.47596582,0.190107304,0.27998738,0.24559505,0.184904905,0.047720861,0.048335756,0.047619342,0.424700202,0.802196014,0.68894727,,
p15_jap_main_023,0.278406621,0.474299255,0.218999673,0.295421365,0.245270089,0.189578243,0.047750291,0.048737584,0.047619462,0.42935857,0.84341094,0.719195229,,
p15_jap_main_024,0.283767022,0.45088082,0.214344953,0.281017185,0.247758686,0.197821462,0.048077993,0.050656313,0.047634898,0.389224832,0.864015015,0.72157796,,
p15_jap_main_025,0.284348146,0.449993765,0.207096979,0.266339513,0.252409867,0.190780446,0.047831983,0.048790056,0.047621523,0.394788465,0.837246318,0.704508962,,
p15_jap_main_026,0.267750294,0.449312176,0.157333345,0.266600068,0.251859718,0.169902256,0.047816359,0.049171639,0.047619726,0.407560856,0.746911936,0.645106612,,
p15_jap_main_027,0.274633884,0.465702323,0.181017979,0.296559368,0.246573458,0.185509326,0.047659048,0.048212953,0.047619199,0.418051182,0.8129744,0.694497434,,
p15_jap_main_028,0.261531878,0.447705868,0.200026384,0.27797805,0.242104792,0.208011641,0.047958812,0.05155624,0.047634249,0.361345365,0.865546007,0.714285814,,
p15_jap_main_029,0.304827608,0.457129972,0.161034489,0.264551755,0.158031212,0.128955107,0.047879546,0.049208126,0.047620957,0.36627588,0.687185637,0.590912709,,
p15_jap_main_030,0.283452275,0.446552799,0.191595628,0.286567976,0.248313611,0.203582772,0.047758962,0.048480453,0.047620297,0.401503011,0.842712634,0.710349747,,
p15_jap_post_001,0.29487715,0.460049247,0.203055941,0.285152514,0.233062839,0.191382248,0.04774612,0.048202175,0.047620871,0.406964288,0.831235465,0.703954112,,
p15_jap_post_002,0.271751127,0.451593573,0.204955119,0.263861461,0.246419928,0.207893054,0.047984712,0.05037816,0.047622005,0.393625626,0.837272478,0.704178422,,
p15_jap_post_003,0.302665548,0.476842787,0.235440658,0.288648474,0.259710677,0.20779895,0.048157132,0.052494946,0.047641196,0.474300867,0.8509041,0.73792313,,
p15_jap_post_004,0.268051857,0.424311024,0.199576995,0.264221203,0.246251564,0.207580337,0.04803562,0.049729164,0.047619922,0.398130667,0.81207819,0.687893933,,
p15_jap_post_005,0.28779882,0.43728036,0.182990016,0.289012161,0.240114432,0.208962366,0.047983855,0.051363266,0.047619717,0.405702945,0.824191409,0.69864487,,
p15_jap_post_006,0.341997585,0.455382778,0.222963385,0.297829459,0.199285273,0.21778223,0.047674425,0.048651404,0.04761945,0.419511518,0.862726988,0.729762347,,
p15_jap_post_007,0.293257744,0.432716237,0.18681642,0.274418308,0.240984763,0.208747857,0.047876797,0.050569143,0.047621246,0.373096068,0.847189937,0.704961776,,
p15_jap_post_008,0.28555919,0.431636005,0.174629289,0.2780457,0.248431924,0.190733336,0.047726223,0.048317447,0.047619293,0.378737082,0.822903272,0.689653415,,
p15_jap_post_009,0.277470471,0.454742356,0.187348679,0.298983049,0.233776371,0.207228133,0.047655168,0.048449938,0.047619143,0.401673423,0.839833373,0.708385388,,
p15_jap_post_010,0.281468506,0.472873401,0.199548279,0.27625033,0.247121789,0.193233384,0.047783106,0.049938615,0.047620025,0.386917452,0.852100904,0.712545868,,
p15_jap_pre_001,0.318153529,0.482766288,0.179517505,0.265204324,0.236838655,0.195959924,0.047743402,0.047835276,0.047619682,0.38806427,0.837721709,0.702824477,,
p15_jap_pre_002,0.313210483,0.492305674,0.203320907,0.246612527,0.238948042,0.204457955,0.047965274,0.04933092,0.04764152,0.413264564,0.828953337,0.704246705,,
p15_jap_pre_003,0.303229167,0.49339228,0.187210084,0.247469007,0.237150544,0.192183784,0.047952778,0.048698926,0.047638246,0.388466306,0.822233575,0.692103394,,
p15_jap_pre_004,0.28460672,0.489513458,0.182079641,0.242304641,0.244565184,0.192175381,0.047981919,0.049088022,0.047635788,0.364141413,0.832701024,0.69213314,,
p15_jap_pre_005,0.290565015,0.483715143,0.157758868,0.249122732,0.241575833,0.193859538,0.047941014,0.04912909,0.047636575,0.382706871,0.795914176,0.671951985,,
p15_jap_pre_006,0.296802345,0.492731323,0.21225542,0.2511697,0.245154774,0.19258084,0.047942168,0.049552272,0.047629637,0.411235413,0.832446733,0.706083337,,
p15_jap_pre_007,0.291941199,0.477325045,0.175401379,0.247690734,0.239364482,0.184141466,0.047857746,0.048526687,0.047628879,0.395530116,0.787940787,0.670217586,,
p15_jap_pre_008,0.281569614,0.482021104,0.162300169,0.248839516,0.241459276,0.184859447,0.04792809,0.049465778,0.047627969,0.376654072,0.792903181,0.668028449,,
p15_jap_pre_009,0.277056747,0.480563252,0.147589398,0.241061055,0.239887608,0.177432206,0.047968374,0.049384004,0.047626096,0.367466979,0.769442821,0.648850068,,
p15_jap_pre_010,0.287559873,0.479754465,0.178541725,0.248298154,0.241121593,0.183371984,0.04797079,0.048790858,0.047624631,0.394433941,0.792313277,0.672949476,,
AVG,0.288748892,0.453253725,0.19758933,0.277118963,0.239293845,0.19480207,0.047855556,0.049512007,0.047624622,0.404971908,0.823211091,0.697739336,,
