hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p06_hook_left_main_001,0.328423193,0.478770522,0.295407587,0.277755223,0.296350852,0.220518414,0.054942441,0.054179728,0.047675235,0.568256647,0.856616484,0.770108533,0.740407022,-0.018396944
p06_hook_left_main_002,0.37739124,0.441177624,0.293049675,0.2609974,0.320197803,0.214741778,0.052660307,0.050410654,0.047870395,0.588411084,0.850115467,0.771604152,0.674116489,
p06_hook_left_main_003,0.35209109,0.41280136,0.280246096,0.278189678,0.306955716,0.181984354,0.052096766,0.048305622,0.047645397,0.566166549,0.80363964,0.732397713,0.692513433,
p06_hook_left_main_004,0.344262342,0.440093892,0.291644216,0.27621167,0.314037305,0.216775186,0.052196661,0.050578377,0.047879521,0.561296571,0.869489569,0.777031669,,
p06_hook_left_main_005,0.294821864,0.457578577,0.291803957,0.278518513,0.258065971,0.194517378,0.052677804,0.049846485,0.048209256,0.524884661,0.816668942,0.729133658,,
p06_hook_left_main_006,0.320207238,0.413737672,0.292705255,0.295733147,0.306078393,0.228098477,0.051738762,0.049723195,0.047642646,0.585539588,0.845272611,0.767352704,,
p06_hook_left_main_007,0.35138672,0.415087727,0.293928775,0.266374856,0.307291389,0.213003153,0.050669664,0.048311805,0.047672028,0.591707784,0.817891896,0.750036663,,
p06_hook_left_main_008,0.345372184,0.421518967,0.30391628,0.261308001,0.295006254,0.182891806,0.052184231,0.050313597,0.047751863,0.518763087,0.848612408,0.749657612,,
p06_hook_left_main_009,0.327061617,0.433305865,0.29404485,0.269526148,0.246772912,0.169027818,0.052121101,0.049701977,0.047661242,0.536760339,0.770807113,0.700593081,,
p06_hook_left_main_010,0.33635145,0.430362075,0.31309957,0.269207045,0.292535568,0.207140037,0.05275925,0.050781027,0.047820931,0.531233907,0.871675018,0.769542685,,
p06_hook_left_main_011,0.338213265,0.44005972,0.303451112,0.270688737,0.300030033,0.238166671,0.051047602,0.051168317,0.047715832,0.587679365,0.850228912,0.771464048,,
p06_hook_left_main_012,0.35838992,0.407976115,0.28587423,0.283585538,0.283456626,0.190942773,0.050688409,0.04875806,0.047626847,0.57709351,0.796249934,0.730503007,,
p06_hook_left_main_013,0.31237954,0.448604137,0.312403303,0.277448008,0.293349303,0.208834954,0.053394782,0.051576326,0.047716833,0.539169838,0.869479051,0.770386287,,
p06_hook_left_main_014,0.364443746,0.423658952,0.304407474,0.27852926,0.302868414,0.207266087,0.05081505,0.049377159,0.047816998,0.586842225,0.842582091,0.765860131,,
p06_hook_left_main_015,0.330562633,0.437988208,0.317517428,0.255983011,0.247549343,0.184931452,0.052084067,0.049485606,0.047826149,0.519592249,0.814508376,0.726033538,,
p06_hook_left_main_016,0.318394926,0.415504957,0.32611257,0.260203225,0.273174864,0.189191366,0.052883742,0.048924906,0.047688649,0.539075186,0.815629306,0.73266307,,
p06_hook_left_main_017,0.290473855,0.433163062,0.311199501,0.259388453,0.266450455,0.188027642,0.053373266,0.048659559,0.047622071,0.500377973,0.824755183,0.72744202,,
p06_hook_left_main_018,0.290102335,0.411069378,0.312872971,0.28042731,0.267914606,0.177324446,0.052899601,0.04822925,0.047621538,0.52706881,0.803101816,0.720291914,,
p06_hook_left_main_019,0.305351629,0.386800716,0.288881963,0.292802444,0.279448799,0.180696264,0.050336828,0.047978267,0.047630886,0.539679296,0.794991212,0.718397637,,
p06_hook_left_main_020,0.322626163,0.389515603,0.308172734,0.271324164,0.294830071,0.149697409,0.051620271,0.047953053,0.047623501,0.515324452,0.808634296,0.720641343,,
p06_hook_left_main_021,0.342271004,0.436447367,0.318892647,0.296877082,0.282007079,0.205014936,0.052209793,0.051021687,0.047726013,0.557194487,0.873447956,0.778571915,,
p06_hook_left_main_022,0.283194404,0.390060185,0.316994138,0.284993707,0.282171,0.140609989,0.051742285,0.04818255,0.047632322,0.51963116,0.77774586,0.70031145,,
p06_hook_left_main_023,0.317791665,0.437828797,0.308025497,0.285308325,0.266163283,0.179629776,0.055376024,0.054354204,0.047629152,0.477876931,0.869577262,0.752067163,,
p06_hook_left_main_024,0.339507437,0.427001958,0.326246773,0.286151754,0.281370848,0.185733755,0.052306531,0.048605972,0.047625687,0.556438809,0.847740306,0.760349857,,
p06_hook_left_main_025,0.33642403,0.41164365,0.316745391,0.302938352,0.284749127,0.18336164,0.052447791,0.050988991,0.047696571,0.54175054,0.859137798,0.76392162,,
p06_hook_left_main_026,0.305062973,0.434073245,0.306103377,0.279556925,0.277525664,0.17057614,0.052190769,0.048914992,0.047623899,0.514847379,0.833219092,0.737707578,,
p06_hook_left_main_027,0.327526619,0.422943165,0.303273415,0.277853331,0.28294842,0.179547327,0.050451134,0.04872496,0.047701359,0.517994647,0.843790189,0.746051526,,
p06_hook_left_main_028,0.285924311,0.457382242,0.304203226,0.275961147,0.272891359,0.183674761,0.053606022,0.05318385,0.047648677,0.484565417,0.857590193,0.74568276,,
p06_hook_left_main_029,0.256145486,0.440650655,0.296396153,0.249529451,0.201698366,0.119399169,0.052965528,0.048145057,0.047624846,0.476254583,0.69340943,0.628262976,,
p06_hook_left_main_030,0.30342956,0.430174316,0.309658857,0.24492346,0.233170581,0.178107504,0.053217877,0.049475247,0.047679838,0.473722411,0.794322315,0.698142344,,
p06_hook_left_post_001,0.311111969,0.424018836,0.314864543,0.266282818,0.269956485,0.188841103,0.052145327,0.048491151,0.047799355,0.502341766,0.844341945,0.741741891,,
p06_hook_left_post_002,0.308054495,0.431648356,0.320198491,0.271679449,0.277189521,0.184159372,0.051854095,0.049842862,0.047641953,0.529375516,0.836317097,0.744234623,,
p06_hook_left_post_003,0.30783895,0.436339855,0.31617764,0.277506941,0.270121573,0.176135251,0.052314295,0.050060953,0.047637622,0.525176012,0.825259297,0.735234312,,
p06_hook_left_post_004,0.317910275,0.415163069,0.315335601,0.278392851,0.29308889,0.177068319,0.050475618,0.049710461,0.047664045,0.545557587,0.827706282,0.743061674,,
p06_hook_left_post_005,0.275394808,0.443742879,0.308093584,0.271133031,0.23185089,0.166394505,0.052697454,0.049130767,0.047676275,0.470185685,0.810004623,0.708058942,,
p06_hook_left_post_006,0.258847684,0.451170683,0.300267211,0.260293802,0.213101793,0.14799947,0.05335336,0.049108467,0.047782784,0.470356797,0.756126435,0.670395544,,
p06_hook_left_post_007,0.224374288,0.414039399,0.264827783,0.233066733,0.182358135,0.121530109,0.053611699,0.047880343,0.047619174,0.44740913,0.621995085,0.569619299,,
p06_hook_left_post_008,0.225458675,0.41897833,0.267250216,0.232004615,0.167739627,0.115978265,0.05179557,0.047838525,0.047619173,0.415170301,0.642992602,0.574645911,,
p06_hook_left_post_009,0.251816312,0.413324171,0.281292326,0.204621004,0.245832099,0.173607365,0.053764315,0.048029555,0.047619429,0.428622843,0.743638177,0.649133577,,
p06_hook_left_post_010,0.217275803,0.413156165,0.295114049,0.189173877,0.220895778,0.159616477,0.052786767,0.048352452,0.047619494,0.438146279,0.676564624,0.60503912,,
p06_hook_left_pre_001,0.323549021,0.460036611,0.312771424,0.251199083,0.282441455,0.199908194,0.051544592,0.049410381,0.047706576,0.544324478,0.837608109,0.74962302,,
p06_hook_left_pre_002,0.263527126,0.440661867,0.277288252,0.274141364,0.233339383,0.172231681,0.053252836,0.048460119,0.047620467,0.461337092,0.790390955,0.691674796,,
p06_hook_left_pre_003,0.306120019,0.432583417,0.25006681,0.263036068,0.2965165,0.180259631,0.051643727,0.047933177,0.047639706,0.507308857,0.799022874,0.711508669,,
p06_hook_left_pre_004,0.310539134,0.456049891,0.298658395,0.261746465,0.268928723,0.195338522,0.052301878,0.049225397,0.047646722,0.513941063,0.838936974,0.741438201,,
p06_hook_left_pre_005,0.29210362,0.458318905,0.302221886,0.258067422,0.272065382,0.18572599,0.05191829,0.049326903,0.047642298,0.526300015,0.812242771,0.726459944,,
p06_hook_left_pre_006,0.268186096,0.422653758,0.2682643,0.246292974,0.230365027,0.18436237,0.052353373,0.049057386,0.047642379,0.497303796,0.715936973,0.65034702,,
p06_hook_left_pre_007,0.279895793,0.440081578,0.310311215,0.244476648,0.262999071,0.193478547,0.0512475,0.048577022,0.04764504,0.545517151,0.769636227,0.702400504,,
p06_hook_left_pre_008,0.278894051,0.419000131,0.282394928,0.231023303,0.253793433,0.191463919,0.051233267,0.048340252,0.047629698,0.52840364,0.723335664,0.664856057,,
p06_hook_left_pre_009,0.276657388,0.4464673,0.291094974,0.24603467,0.252921498,0.194803566,0.05307708,0.048989821,0.04763063,0.511559369,0.775519,0.696331111,,
p06_hook_left_pre_010,0.21235252,0.429703139,0.27518087,0.25330025,0.198448642,0.116564225,0.051756139,0.047992914,0.047620366,0.469754144,0.642241099,0.590495013,,
AVG,0.304309849,0.429882381,0.29957907,0.265235375,0.266820286,0.181897987,0.052296631,0.049432388,0.047688187,0.52006582,0.802214931,0.717570198,,
