jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p26_jap_main_001,0.153787705,0.312711407,0.232554129,0.213761382,0.201123643,0.250873454,0.047810651,0.047833682,0.04761917,0.52242522,0.548932528,0.540980335,0.588853356,
p26_jap_main_002,0.091757065,0.263592787,0.195130191,0.178122356,0.149180923,0.17256322,0.04780136,0.047784199,0.047619232,0.488162703,0.322206132,0.371993104,0.738424468,0.106340723
p26_jap_main_003,0.101358852,0.284534523,0.205171896,0.19053318,0.153126364,0.187030923,0.047804268,0.047775566,0.047619228,0.506816322,0.359410727,0.403632405,0.632083745,
p26_jap_main_004,0.07297411,0.289122229,0.171941951,0.164346977,0.130058442,0.165689237,0.047756855,0.047731831,0.047619209,0.498828623,0.251993079,0.326043742,,
p26_jap_main_005,0.07006323,0.292573643,0.178881026,0.155915014,0.132613248,0.164418867,0.047801365,0.047757116,0.047619228,0.510292233,0.240190161,0.321220783,,
p26_jap_main_006,0.081873774,0.254610277,0.186825553,0.133825511,0.140719548,0.187176449,0.047759002,0.047806443,0.047619085,0.49886118,0.254979891,0.328144278,,
p26_jap_main_007,0.194041357,0.365348182,0.297771079,0.230813225,0.221890342,0.285757161,0.048185577,0.052227447,0.047619102,0.500836894,0.754782165,0.678598584,,
p26_jap_main_008,0.14328459,0.350440997,0.231708205,0.19490925,0.176139509,0.203486371,0.047867993,0.047810503,0.047619487,0.547759264,0.447066971,0.477274659,,
p26_jap_main_009,0.105061264,0.290947882,0.2086335,0.136106472,0.169128426,0.154915676,0.047708124,0.047792153,0.047619065,0.476016515,0.329980858,0.373791555,,
p26_jap_main_010,0.184430615,0.388782678,0.284850367,0.245177967,0.205055788,0.236927664,0.047840314,0.048211817,0.047619165,0.490993185,0.709261631,0.643781097,,
p26_jap_main_011,0.183222396,0.438152539,0.285751016,0.235077217,0.215925701,0.243255246,0.047921985,0.048230375,0.047619173,0.516187408,0.715388691,0.655628306,,
p26_jap_main_012,0.13656541,0.35652164,0.232158451,0.175522517,0.182718641,0.161942511,0.047861049,0.047820001,0.047619205,0.474657135,0.466086197,0.468657478,,
p26_jap_main_013,0.166263325,0.423749191,0.270127287,0.220288231,0.196795878,0.208782943,0.047867834,0.048006191,0.047619139,0.481284859,0.649874523,0.599297624,,
p26_jap_main_014,0.159621111,0.427090772,0.261751511,0.219575945,0.201537501,0.224540993,0.047878037,0.048037983,0.04761927,0.493787072,0.644435768,0.599241159,,
p26_jap_main_015,0.147160619,0.415461093,0.262502046,0.193626967,0.197145302,0.213456947,0.047904887,0.04795667,0.047619326,0.504189821,0.581362874,0.558210958,,
p26_jap_main_016,0.181013262,0.468590562,0.300191081,0.257904495,0.214533302,0.254437793,0.047837509,0.048320184,0.047619268,0.509219067,0.779629177,0.698506144,,
p26_jap_main_017,0.164243557,0.449343787,0.289404056,0.241097913,0.211522918,0.232059515,0.047880265,0.048189454,0.047619221,0.525592058,0.69256558,0.642473523,,
p26_jap_main_018,0.209834431,0.476535036,0.32827486,0.274796756,0.202859153,0.274264338,0.047911711,0.049363855,0.048030797,0.50567868,0.85631601,0.751124811,,
p26_jap_main_019,0.224854463,0.483997906,0.344893028,0.28332229,0.223595373,0.264710935,0.047981044,0.049569042,0.047712904,0.512276302,0.897453003,0.781899993,,
p26_jap_main_020,0.18577135,0.462642091,0.311585523,0.263021345,0.216778434,0.242375551,0.04795968,0.04876894,0.04761952,0.526518723,0.76911971,0.696339414,,
p26_jap_main_021,0.113529779,0.380581453,0.231995621,0.190691386,0.129432061,0.202851036,0.047814907,0.048018813,0.047619151,0.509407801,0.429852576,0.453719143,,
p26_jap_main_022,0.196982073,0.469439317,0.326880452,0.260405353,0.202844556,0.25466743,0.047910572,0.049237612,0.047626533,0.505814628,0.811118969,0.719527667,,
p26_jap_main_023,0.140539099,0.402009964,0.269566701,0.216360116,0.150741761,0.216844228,0.047884036,0.048239521,0.04761931,0.539037625,0.524280535,0.528707662,,
p26_jap_main_024,0.121511056,0.384439724,0.238006693,0.162344156,0.187076704,0.127579651,0.047772468,0.047914396,0.04761913,0.465380774,0.442326269,0.44924262,,
p26_jap_main_025,0.213220584,0.476058347,0.336963677,0.286531604,0.23129839,0.252941853,0.047995085,0.049366131,0.047630844,0.523548944,0.867298655,0.764173742,,
p26_jap_main_026,0.19675504,0.458861472,0.333535344,0.280231824,0.204055866,0.216917097,0.047846822,0.049237515,0.047658592,0.502182874,0.799220503,0.710109214,,
p26_jap_main_027,0.229887598,0.488793478,0.344271221,0.310686416,0.237558247,0.248435601,0.047979746,0.049406067,0.047696699,0.550048693,0.890768757,0.788552738,,
p26_jap_main_028,0.221286126,0.459400794,0.337091038,0.293745716,0.233931094,0.263607185,0.047922119,0.049788703,0.048532584,0.520474701,0.887273992,0.777234205,,
p26_jap_main_029,0.222286207,0.485244116,0.337307269,0.296399054,0.234200526,0.248324777,0.047854732,0.049304655,0.047641118,0.540974112,0.86944326,0.770902515,,
p26_jap_main_030,0.227316901,0.482044536,0.341420578,0.306739166,0.230813772,0.279261452,0.04793312,0.048855213,0.047638481,0.576229018,0.876746452,0.786591221,,
p26_jap_post_001,0.210294432,0.471414092,0.336713936,0.274611804,0.21987686,0.262460203,0.047976341,0.049790175,0.048605387,0.499641986,0.872607298,0.760717705,,
p26_jap_post_002,0.199664944,0.423805837,0.330957939,0.279995532,0.222580897,0.281202609,0.047736588,0.048945058,0.047723266,0.500448702,0.866642239,0.756784178,,
p26_jap_post_003,0.207490509,0.470927451,0.335542984,0.275476311,0.221705279,0.232582425,0.047824699,0.049321443,0.047752914,0.481169953,0.863792337,0.749005622,,
p26_jap_post_004,0.200171961,0.469124809,0.310240277,0.267373339,0.221664356,0.259712321,0.047910911,0.048604357,0.047620031,0.506535388,0.82603454,0.730184794,,
p26_jap_post_005,0.205621594,0.463420413,0.325691076,0.302486486,0.208888959,0.263236695,0.047908232,0.049007178,0.047921968,0.518977078,0.855606421,0.754617618,,
p26_jap_post_006,0.209774276,0.477875896,0.335204248,0.293980623,0.21517075,0.276407659,0.047979638,0.050150375,0.048338355,0.531446686,0.869842259,0.768323587,,
p26_jap_post_007,0.202480869,0.481580042,0.329254096,0.268007432,0.23084265,0.19042885,0.047751073,0.048876555,0.047630411,0.466531173,0.835249287,0.724633853,,
p26_jap_post_008,0.205543195,0.474991048,0.329082253,0.271046034,0.220018374,0.252661481,0.047934213,0.049126669,0.047740905,0.491607654,0.860043572,0.749512797,,
p26_jap_post_009,0.210358741,0.480226312,0.331841183,0.271568613,0.230821768,0.210832417,0.047872394,0.049040277,0.047997521,0.467243243,0.86350274,0.744624891,,
p26_jap_post_010,0.160401582,0.397570739,0.312495889,0.260660701,0.191175363,0.210944269,0.048193287,0.051420192,0.04761946,0.469823449,0.721275137,0.645839631,,
p26_jap_pre_001,0.031256217,0.303955997,0.159644505,0.076655217,0.092973293,0.075244144,0.048782705,0.047846595,0.047619052,0.499278254,0.011355993,0.157732671,,
p26_jap_pre_002,0.196567591,0.492698833,0.353387657,0.271330033,0.226930127,0.144632125,0.047764591,0.047866113,0.047619053,0.516384645,0.769435684,0.693520372,,
p26_jap_pre_003,0.206755222,0.49207023,0.35792506,0.278065572,0.229385504,0.16556564,0.047937115,0.049409666,0.047619148,0.518261996,0.80466393,0.71874335,,
