uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p10_uppercut_left_main_001,0.30334407,0.430405774,0.290121009,0.232682928,0.222832976,0.240585608,0.055666078,0.047762498,0.047620916,0.505486524,0.779253899,0.697123686,0.739354303,0.030362659
p10_uppercut_left_main_002,0.308083785,0.447200169,0.285776663,0.231349543,0.227769299,0.271967974,0.053033945,0.047750538,0.04762253,0.54259078,0.786555505,0.713366087,0.752387305,
p10_uppercut_left_main_003,0.340409846,0.463710387,0.320089475,0.290511704,0.243072234,0.29108709,0.053083265,0.047724599,0.047620054,0.667567398,0.817376595,0.772433836,0.722024645,
p10_uppercut_left_main_004,0.338043327,0.445596856,0.303773869,0.270592317,0.263621171,0.267388373,0.053314104,0.048409921,0.0476281,0.626228312,0.805959889,0.752040416,,
p10_uppercut_left_main_005,0.338415906,0.432982084,0.298402589,0.211478086,0.281926297,0.25343808,0.054715659,0.048073761,0.047623561,0.628726529,0.73487177,0.703028198,,
p10_uppercut_left_main_006,0.331466524,0.427439991,0.30394308,0.284658878,0.240488175,0.264581476,0.050881402,0.04768611,0.047619943,0.605521807,0.806504787,0.746209893,,
p10_uppercut_left_main_007,0.349347848,0.438968846,0.3050896,0.241948452,0.236196314,0.283194545,0.055489736,0.048300433,0.047619855,0.606033805,0.789078644,0.734165192,,
p10_uppercut_left_main_008,0.32347841,0.445117141,0.29958665,0.246882577,0.244532255,0.262665284,0.054887525,0.048278066,0.047634847,0.570924732,0.80429183,0.7342817,,
p10_uppercut_left_main_009,0.32356099,0.44189705,0.282672219,0.268180237,0.273202799,0.25907523,0.053255716,0.047857198,0.047622488,0.609826751,0.793517396,0.738410202,,
p10_uppercut_left_main_010,0.347869071,0.448455972,0.290891898,0.28202959,0.24578295,0.252362813,0.05228925,0.047690207,0.047619498,0.625937838,0.783857781,0.736481798,,
p10_uppercut_left_main_011,0.346890556,0.432185009,0.30307423,0.292734184,0.2486274,0.261144105,0.053570789,0.049418315,0.04765705,0.606687353,0.825925317,0.760153928,,
p10_uppercut_left_main_012,0.33408336,0.430201738,0.288737293,0.276645209,0.249789718,0.241744025,0.050440838,0.04766698,0.047620535,0.589828673,0.784625542,0.726186481,,
p10_uppercut_left_main_013,0.360181084,0.457738091,0.281845646,0.26769675,0.256720585,0.285363456,0.053479154,0.047961587,0.047621099,0.613066887,0.827213005,0.762969169,,
p10_uppercut_left_main_014,0.34724573,0.45653727,0.274979373,0.332368298,0.247344577,0.278127671,0.052819953,0.048344028,0.047643826,0.617785819,0.85398077,0.783122285,,
p10_uppercut_left_main_015,0.359891013,0.46297857,0.292317628,0.263610551,0.250163947,0.257971222,0.055390008,0.048441117,0.047621476,0.613964669,0.796954693,0.742057686,,
p10_uppercut_left_main_016,0.358597424,0.458668443,0.278211718,0.272496626,0.266236201,0.271379142,0.054096451,0.047873206,0.047624252,0.61602844,0.820018343,0.758821372,,
p10_uppercut_left_main_017,0.32479547,0.435939292,0.275306456,0.299624593,0.243371538,0.242759295,0.051929982,0.047674683,0.047619263,0.606561674,0.776321844,0.725393793,,
p10_uppercut_left_main_018,0.348132778,0.446713726,0.284047096,0.330555356,0.228491576,0.250048754,0.052298753,0.047781873,0.047619877,0.649791347,0.782215788,0.742488455,,
p10_uppercut_left_main_019,0.335546316,0.460561669,0.266150552,0.287855455,0.24575863,0.283394624,0.053712195,0.047754614,0.047653235,0.636443763,0.786498298,0.741481937,,
p10_uppercut_left_main_020,0.352041446,0.427404741,0.294480083,0.308916548,0.225035849,0.278694591,0.053044551,0.049109304,0.047662939,0.609365796,0.825275703,0.760502731,,
p10_uppercut_left_main_021,0.315150481,0.437467638,0.262862129,0.244420114,0.256878305,0.251008919,0.052986153,0.047988741,0.047625207,0.615035081,0.712856833,0.683510307,,
p10_uppercut_left_main_022,0.355407746,0.435627548,0.285592871,0.334900403,0.242387402,0.277873702,0.052631457,0.047784483,0.047627042,0.665717775,0.797071817,0.757665604,,
p10_uppercut_left_main_023,0.318360207,0.433543959,0.241042656,0.206399601,0.249152426,0.215125365,0.052521582,0.047661997,0.047620906,0.603172904,0.626563852,0.619546567,,
p10_uppercut_left_main_024,0.348908586,0.434775374,0.277083204,0.336339145,0.243119596,0.273667689,0.052510411,0.048853179,0.047698485,0.612427703,0.847794693,0.777184596,,
p10_uppercut_left_main_025,0.328020574,0.458608465,0.287108603,0.242292885,0.257632773,0.264113122,0.053740426,0.047978315,0.047620818,0.572608271,0.810426573,0.739081083,,
p10_uppercut_left_main_026,0.338845979,0.430045544,0.290891624,0.347688948,0.238862763,0.244660206,0.05194907,0.047855539,0.047622518,0.655668861,0.788569108,0.748699034,,
p10_uppercut_left_main_027,0.337941878,0.451284142,0.299000719,0.275636801,0.263885761,0.264801142,0.052457312,0.047712502,0.047619401,0.631443161,0.8070767,0.754386638,,
p10_uppercut_left_main_028,0.344943173,0.424159418,0.31322932,0.339995484,0.246857639,0.254294798,0.05236943,0.048952773,0.047651499,0.653951782,0.82240092,0.771866179,,
p10_uppercut_left_main_029,0.332240568,0.415671953,0.298277785,0.320980334,0.232066493,0.25170174,0.051349255,0.04830524,0.047628642,0.636594466,0.777282409,0.735076026,,
p10_uppercut_left_main_030,0.348452932,0.427404183,0.301080286,0.312855001,0.241489459,0.275506027,0.052733354,0.049127243,0.047635623,0.637938825,0.816446499,0.762894197,,
p10_uppercut_left_post_001,0.356762118,0.436832749,0.307344644,0.284260663,0.2444575,0.291337653,0.052296841,0.04890731,0.047714746,0.604287342,0.856853706,0.781083797,,
p10_uppercut_left_post_002,0.357921179,0.441757692,0.276649526,0.331862808,0.244962814,0.282825727,0.051098412,0.048455245,0.047712134,0.630478603,0.845498199,0.78099232,,
p10_uppercut_left_post_003,0.338559471,0.446527853,0.26617884,0.261145704,0.251513078,0.236098101,0.051596051,0.047672625,0.047619198,0.543320226,0.806050445,0.727231379,,
p10_uppercut_left_post_004,0.35567501,0.452299483,0.284069357,0.225499606,0.273625097,0.257171132,0.052924357,0.047879961,0.047620212,0.609519191,0.774948071,0.725319407,,
p10_uppercut_left_post_005,0.347934717,0.433890543,0.301610908,0.319518169,0.280298671,0.280764374,0.052485275,0.048998234,0.047661576,0.682904796,0.826100808,0.783142004,,
p10_uppercut_left_post_006,0.326449387,0.438746877,0.272304712,0.227389832,0.289298621,0.251323623,0.052951524,0.047961842,0.047637594,0.584266096,0.778608967,0.720306106,,
p10_uppercut_left_post_007,0.340285476,0.422735778,0.290750565,0.302923102,0.254059228,0.268476445,0.051747967,0.048215982,0.04762891,0.640442194,0.79455384,0.748320346,,
p10_uppercut_left_post_008,0.323224728,0.450425772,0.290742043,0.252657315,0.284795416,0.261044548,0.05168603,0.047698225,0.047632533,0.626735173,0.793013661,0.743130115,,
p10_uppercut_left_post_009,0.347711028,0.436349847,0.299493477,0.324905452,0.24231459,0.29374283,0.05209836,0.047760518,0.047623088,0.687037753,0.794857391,0.762511499,,
p10_uppercut_left_post_010,0.286967576,0.444953757,0.292855944,0.233318014,0.29625287,0.28150193,0.051759245,0.047804805,0.047625934,0.588931052,0.821652511,0.751836073,,
p10_uppercut_left_pre_001,0.348196133,0.464456928,0.241585587,0.200668659,0.260476355,0.231344563,0.074550283,0.047778868,0.047626317,0.575213532,0.678055387,0.647202831,,
p10_uppercut_left_pre_002,0.338731348,0.452094237,0.28542332,0.270608893,0.252835863,0.222129996,0.053415837,0.047853122,0.047622489,0.567192051,0.795178011,0.726782223,,
p10_uppercut_left_pre_003,0.347998801,0.451248719,0.280004758,0.260638137,0.25038232,0.239906428,0.053581997,0.047720891,0.047622091,0.571423807,0.792605582,0.72625105,,
p10_uppercut_left_pre_004,0.321491074,0.438493832,0.291632241,0.306448993,0.246378746,0.245596262,0.053345599,0.047892028,0.047636628,0.608463926,0.794233637,0.738502724,,
p10_uppercut_left_pre_005,0.337516963,0.45063985,0.276155808,0.243336063,0.256601845,0.240394065,0.053452615,0.047730545,0.047628903,0.529558069,0.812852772,0.727864361,,
p10_uppercut_left_pre_006,0.352225996,0.453283171,0.27689303,0.258987644,0.246815128,0.235345457,0.053064486,0.047711089,0.047620895,0.558332465,0.795618331,0.724432571,,
p10_uppercut_left_pre_007,0.346950697,0.437569089,0.268439603,0.293951466,0.242141333,0.233618934,0.051980089,0.047742602,0.047624337,0.581041137,0.790379006,0.727577646,,
p10_uppercut_left_pre_008,0.350781171,0.423558261,0.289822856,0.283946765,0.237695265,0.259066357,0.05165031,0.048521177,0.047788895,0.590813338,0.806462867,0.741768009,,
p10_uppercut_left_pre_009,0.347650901,0.440108856,0.272565459,0.251150746,0.24187054,0.224240135,0.052783827,0.047898911,0.047621133,0.53739906,0.783168713,0.709437817,,
p10_uppercut_left_pre_010,0.356000945,0.46007483,0.276945098,0.272001469,0.24839847,0.23663323,0.053603541,0.047709236,0.0476201,0.538165682,0.841396454,0.750427222,,
AVG,0.339374636,0.442306783,0.286342682,0.277190922,0.251169417,0.258845757,0.053294409,0.048073845,0.047636264,0.605769064,0.795377503,0.738494972,,
