hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p23_hook_left_main_001,0.329754483,0.450110198,0.328977586,0.308600904,0.319543903,0.23531999,0.066595084,0.067911081,0.047661734,0.629024002,0.8600173,0.790719311,0.702578744,
p23_hook_left_main_002,0.346536626,0.434940743,0.339962414,0.262086113,0.314017511,0.278051045,0.06991323,0.065715152,0.047808365,0.618256169,0.871431412,0.795478839,0.684921887,-0.090639606
p23_hook_left_main_003,0.339926227,0.466939954,0.335610852,0.303674008,0.341082148,0.277763098,0.068426074,0.07152389,0.047825993,0.672114492,0.888717957,0.823736917,0.775561493,
p23_hook_left_main_004,0.331674943,0.47382315,0.322425281,0.322731797,0.328129339,0.147573185,0.068880422,0.069425953,0.048070107,0.593619553,0.833502381,0.761537533,,
p23_hook_left_main_005,0.354916074,0.466961018,0.321972735,0.329552074,0.319806888,0.17932514,0.070745816,0.067305876,0.047834288,0.594875413,0.869339536,0.787000299,,
p23_hook_left_main_006,0.319253128,0.456030508,0.324924733,0.328673715,0.327059877,0.173814708,0.0688012,0.070991092,0.047719692,0.609749653,0.835207509,0.767570152,,
p23_hook_left_main_007,0.308647971,0.435115904,0.324965488,0.2864511,0.317374649,0.14775921,0.070046805,0.066628737,0.047754655,0.576366749,0.780393618,0.719185558,,
p23_hook_left_main_008,0.331252841,0.447466917,0.334456579,0.301325061,0.32791023,0.188774134,0.069813518,0.070746778,0.047775172,0.588191807,0.853666269,0.774023931,,
p23_hook_left_main_009,0.30887856,0.433187511,0.339018964,0.338099634,0.284059293,0.16172944,0.11511377,0.086465915,0.047756825,0.57211972,0.764378325,0.706700744,,
p23_hook_left_main_010,0.320521253,0.442390734,0.328264976,0.297510191,0.263681082,0.14229819,0.067659071,0.063439578,0.04770497,0.561480137,0.765188366,0.704075897,,
p23_hook_left_main_011,0.325454959,0.438469251,0.31680413,0.309706367,0.294250939,0.185900577,0.067318535,0.067163333,0.047795805,0.564368472,0.830125866,0.750398648,,
p23_hook_left_main_012,0.319311149,0.448011701,0.339459461,0.360787393,0.285962001,0.173628602,0.16162774,0.112317689,0.04776389,0.553456198,0.761112782,0.698815807,,
p23_hook_left_main_013,0.273092199,0.391565031,0.2988119,0.320769055,0.268315157,0.140763171,0.068758165,0.069181253,0.047630661,0.565543782,0.702866299,0.661669543,,
p23_hook_left_main_014,0.306534182,0.399114735,0.32437323,0.323633912,0.269222639,0.147390563,0.06556016,0.067939323,0.04772272,0.579580905,0.749160617,0.698286704,,
p23_hook_left_main_015,0.303120147,0.411153856,0.318016063,0.317985835,0.278163208,0.167579045,0.067102878,0.068207487,0.04792552,0.566314121,0.779586737,0.715604952,,
p23_hook_left_main_016,0.292086999,0.394719035,0.318933103,0.33330829,0.261563894,0.151166386,0.0694819,0.071432274,0.047963336,0.545939269,0.76567637,0.69975524,,
p23_hook_left_main_017,0.302258131,0.396324533,0.313746764,0.32309053,0.251158574,0.13503612,0.06938687,0.067728301,0.047807711,0.533538291,0.746488814,0.682603657,,
p23_hook_left_main_018,0.287339212,0.39061561,0.309874062,0.333301856,0.252462725,0.140083056,0.067206914,0.067844801,0.047639927,0.556539399,0.729034525,0.677285987,,
p23_hook_left_main_019,0.318178532,0.409321699,0.325883856,0.340397807,0.275817532,0.159426409,0.072039582,0.071052088,0.047947067,0.588690741,0.77636417,0.720062141,,
p23_hook_left_main_020,0.326390833,0.403422368,0.314204352,0.323258735,0.255140402,0.154285764,0.065752198,0.067278942,0.047708906,0.56853821,0.756140633,0.699859906,,
p23_hook_left_main_021,0.346235091,0.399820879,0.315559477,0.284265104,0.251102215,0.155669501,0.066606849,0.065833646,0.04771031,0.56221623,0.731945896,0.681026996,,
p23_hook_left_main_022,0.316338715,0.38858865,0.31471905,0.328426354,0.251482815,0.152481366,0.071968542,0.069927255,0.047834609,0.540272358,0.762359322,0.695733233,,
p23_hook_left_main_023,0.135170048,0.202180242,0.130708011,0.120838207,0.14916638,0.069339386,0.068449555,0.066309344,0.047619077,0.529653928,0.007581384,0.164203147,,
p23_hook_left_main_024,0.306641875,0.402464612,0.32261392,0.31181174,0.259680846,0.164772294,0.071581897,0.067357462,0.047775736,0.536988068,0.78042627,0.70739481,,
