uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p08_uppercut_right_main_001,0.350759868,0.422198368,0.28817735,0.300982064,0.344690918,0.282394726,0.054878852,0.051437042,0.049105845,0.61125103,0.919253055,0.826852448,0.795366293,
p08_uppercut_right_main_002,0.355723361,0.41910142,0.282833587,0.28166595,0.329506389,0.28301896,0.053910186,0.050374909,0.049465912,0.603136265,0.892146165,0.805443195,0.797837785,0.010849201
p08_uppercut_right_main_003,0.33984941,0.428066425,0.325385191,0.272004475,0.333394319,0.287397244,0.053702508,0.050634757,0.051191834,0.623014688,0.906817408,0.821676592,0.786988584,
p08_uppercut_right_main_004,0.352163622,0.400013327,0.32068748,0.260805325,0.330018973,0.290881322,0.054568086,0.051816186,0.049001962,0.598201969,0.90590573,0.813594602,,
p08_uppercut_right_main_005,0.341879536,0.431560692,0.269778542,0.263596279,0.264542501,0.270045494,0.052011811,0.047792253,0.050631656,0.578162741,0.820023243,0.747465092,,
p08_uppercut_right_main_006,0.352012858,0.433841796,0.294231851,0.279573324,0.33344157,0.298142565,0.053461942,0.050653111,0.048241346,0.60894063,0.919915639,0.826623137,,
p08_uppercut_right_main_007,0.287995011,0.393446771,0.248396139,0.289803974,0.271894405,0.264628126,0.05230999,0.047841347,0.047774171,0.608927795,0.752301784,0.709289587,,
p08_uppercut_right_main_008,0.350798184,0.368093864,0.286606667,0.287138831,0.340988365,0.271426783,0.053556035,0.051199124,0.04876786,0.568821677,0.905834011,0.804730311,,
p08_uppercut_right_main_009,0.339791614,0.454266266,0.278754915,0.313290705,0.323324742,0.302487459,0.054991617,0.049066284,0.047647953,0.755513796,0.794314715,0.782674439,,
p08_uppercut_right_main_010,0.347173519,0.472671217,0.331534798,0.300502548,0.349409811,0.282250748,0.055395859,0.053353817,0.049526373,0.700736169,0.898201902,0.838962182,,
p08_uppercut_right_main_011,0.348978776,0.467997208,0.31100194,0.283312619,0.337686188,0.269816581,0.055192248,0.053468485,0.054775678,0.635914368,0.892025168,0.815191928,,
p08_uppercut_right_main_012,0.345256725,0.410119986,0.302633835,0.25906033,0.317702605,0.269642345,0.054492331,0.055392059,0.050548032,0.542155486,0.904412608,0.795735471,,
p08_uppercut_right_main_013,0.33079581,0.420915532,0.293279957,0.266496109,0.280863037,0.266323556,0.051751653,0.047868598,0.048687938,0.576063831,0.846211455,0.765167168,,
p08_uppercut_right_main_014,0.349291027,0.424842961,0.279875401,0.25510212,0.322374596,0.266852576,0.054698796,0.052351567,0.049955708,0.550603066,0.888652919,0.787237963,,
p08_uppercut_right_main_015,0.345893133,0.461330646,0.312055446,0.27627561,0.348127875,0.278739611,0.054509808,0.052783102,0.05317485,0.629134922,0.911518057,0.826803117,,
p08_uppercut_right_main_016,0.339703084,0.465040887,0.312844029,0.265956496,0.354220387,0.293657952,0.05481042,0.05447079,0.050451967,0.643150362,0.908771198,0.829084948,,
p08_uppercut_right_main_017,0.33780441,0.452156606,0.290588395,0.275230808,0.360296067,0.302255534,0.054409778,0.051857308,0.050162603,0.631040187,0.918730662,0.832423519,,
p08_uppercut_right_main_018,0.35199391,0.433445739,0.311171495,0.2418047,0.341533039,0.291293577,0.054069275,0.053667588,0.054179631,0.597734777,0.900147109,0.80942341,,
p08_uppercut_right_main_019,0.310396342,0.355299376,0.263263863,0.127923327,0.291987497,0.274654033,0.053322452,0.050977935,0.047698493,0.572703151,0.647190567,0.624844342,,
p08_uppercut_right_main_020,0.344016513,0.435853341,0.348635076,0.235643152,0.334107991,0.279474793,0.054462571,0.051055672,0.050790557,0.607905713,0.90568675,0.816352439,,
p08_uppercut_right_main_021,0.342374335,0.453334621,0.311409189,0.247109488,0.339910345,0.286896568,0.054616546,0.053209097,0.050993596,0.607574229,0.90031972,0.812496073,,
p08_uppercut_right_main_022,0.316147993,0.462140167,0.300448973,0.248126482,0.340410552,0.252047931,0.053792392,0.050874473,0.048279064,0.600475132,0.861292467,0.783047267,,
p08_uppercut_right_main_023,0.350761415,0.458356812,0.32371133,0.228564163,0.338203491,0.290293596,0.054728513,0.052672432,0.050108727,0.62937152,0.883535133,0.807286049,,
p08_uppercut_right_main_024,0.348048013,0.464786166,0.334308811,0.217471112,0.331852141,0.271587534,0.053937986,0.050733805,0.053499321,0.611832643,0.875383317,0.796318115,,
p08_uppercut_right_main_025,0.340522719,0.451696417,0.319572651,0.245536381,0.344458979,0.290728359,0.054532783,0.051814226,0.049161597,0.640154043,0.885582801,0.811954173,,
p08_uppercut_right_main_026,0.298051554,0.467665482,0.311876697,0.280840593,0.309767952,0.239631708,0.054134901,0.050326442,0.048599888,0.617944679,0.836717082,0.771085361,,
p08_uppercut_right_main_027,0.338620177,0.440521428,0.333858715,0.209631807,0.340032135,0.292055805,0.053912705,0.051750301,0.050839703,0.619781091,0.872031816,0.796356598,,
p08_uppercut_right_main_028,0.326539773,0.447908499,0.32311758,0.227826793,0.338891234,0.290086157,0.053962369,0.052945667,0.048252197,0.623445591,0.873603714,0.798556277,,
p08_uppercut_right_main_029,0.350439612,0.422982192,0.322720106,0.240730279,0.358036967,0.269637555,0.051930432,0.049059347,0.052606087,0.609437742,0.898376646,0.811694975,,
p08_uppercut_right_main_030,0.327384386,0.448610988,0.322971633,0.217946744,0.343873343,0.264698357,0.054555551,0.051984239,0.050737235,0.580279879,0.883620083,0.792618022,,
p08_uppercut_right_main_031,0.348886231,0.435370195,0.291352498,0.262749621,0.325601184,0.266048904,0.054210955,0.051267664,0.048871848,0.579172236,0.887516937,0.795013527,,
p08_uppercut_right_post_001,0.362174326,0.429284422,0.308680906,0.266942603,0.341706467,0.263527267,0.054731205,0.053072575,0.049602476,0.606522159,0.89548204,0.808794076,,
p08_uppercut_right_post_002,0.360654592,0.440268957,0.313557527,0.297436617,0.339725978,0.249279918,0.055083364,0.055234969,0.050023218,0.616724167,0.906426643,0.819515901,,
p08_uppercut_right_post_003,0.355364776,0.444938465,0.306344216,0.28350895,0.356670193,0.262013399,0.054565967,0.05464313,0.051296338,0.610271981,0.920005295,0.827085301,,
p08_uppercut_right_post_004,0.328516042,0.459580772,0.334915525,0.287723615,0.336102709,0.257925432,0.054238334,0.051608846,0.049490831,0.625273909,0.911836115,0.825867453,,
p08_uppercut_right_post_005,0.372544097,0.420943252,0.308209428,0.255151548,0.340714827,0.282971331,0.054350776,0.054956035,0.050621712,0.583613376,0.921056911,0.819823851,,
p08_uppercut_right_post_006,0.354746217,0.423160662,0.359046988,0.245822184,0.335721366,0.268297106,0.054605981,0.054066348,0.049914322,0.606731865,0.913513148,0.821478763,,
p08_uppercut_right_post_007,0.318240038,0.464117878,0.283872115,0.269715857,0.330520161,0.247883763,0.054395708,0.050498846,0.047701779,0.631490056,0.826166104,0.76776329,,
p08_uppercut_right_post_008,0.273251908,0.412346449,0.260978433,0.25389158,0.292570031,0.234255993,0.051815754,0.048022601,0.051064848,0.601732154,0.730211726,0.691667854,,
p08_uppercut_right_post_009,0.363297458,0.422056715,0.307411686,0.246702958,0.32589791,0.263940434,0.054450525,0.056595001,0.053235464,0.538132564,0.914182955,0.801367838,,
p08_uppercut_right_post_010,0.348690234,0.425402331,0.334354904,0.258101548,0.315554523,0.264064477,0.05423129,0.052468311,0.049448737,0.562075846,0.919917157,0.812564764,,
p08_uppercut_right_pre_001,0.341424672,0.451460306,0.29259518,0.272412719,0.330118627,0.301244423,0.055442812,0.050246136,0.04814262,0.634030043,0.888142224,0.811908569,,
p08_uppercut_right_pre_002,0.340970938,0.450937439,0.284681676,0.30364759,0.32116252,0.289626122,0.05613202,0.052263039,0.048309101,0.644433954,0.877435611,0.807535114,,
p08_uppercut_right_pre_003,0.321144826,0.43533273,0.264305285,0.272266831,0.316441987,0.325001772,0.051579535,0.047827933,0.047695032,0.653725863,0.844157226,0.787027817,,
p08_uppercut_right_pre_004,0.331312413,0.403908714,0.252066116,0.282298758,0.290938179,0.292478616,0.053731678,0.048024279,0.047626582,0.618439232,0.802294199,0.747137709,,
p08_uppercut_right_pre_005,0.304928882,0.45733215,0.284082766,0.294592335,0.338801077,0.26086516,0.054241928,0.050956199,0.048101823,0.603998979,0.885016562,0.800711287,,
p08_uppercut_right_pre_006,0.324817669,0.444011723,0.288155038,0.290720271,0.335563691,0.279414233,0.055267108,0.050950723,0.048281624,0.633754758,0.873372108,0.801486903,,
p08_uppercut_right_pre_007,0.319440545,0.45647747,0.297177699,0.28141216,0.332859003,0.279162757,0.054252175,0.05124113,0.048207654,0.610077609,0.896820647,0.810797736,,
p08_uppercut_right_pre_008,0.354763553,0.405172388,0.279903339,0.29799958,0.316673605,0.252712969,0.053701581,0.050603959,0.048674061,0.567313586,0.888305566,0.792007972,,
p08_uppercut_right_pre_009,0.336197051,0.401197228,0.235954657,0.228982042,0.286571847,0.292688666,0.052736134,0.047866248,0.047621421,0.616196056,0.73407022,0.698707971,,
p08_uppercut_right_pre_010,0.354682343,0.398280092,0.291449478,0.293763246,0.316703851,0.236692446,0.053427686,0.051336855,0.048209285,0.560895309,0.883208636,0.786514638,,
AVG,0.338768931,0.434310697,0.300682884,0.263643043,0.32788565,0.27535574,0.054074567,0.051513388,0.04974507,0.609568919,0.873091391,0.79403465,,
