straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p14_straight_main_001,0.260618048,0.474639714,0.307998657,0.361858408,0.315784955,0.222750033,0.050107566,0.050083669,0.049486456,0.600640034,0.912170824,0.818711587,0.753170595,-0.070075685
p14_straight_main_002,0.290124159,0.481825515,0.30181715,0.356505772,0.2746122,0.219058849,0.051298218,0.048417535,0.050942011,0.567012351,0.908511434,0.806061709,0.717693606,
p14_straight_main_003,0.305139533,0.4660938,0.302818547,0.358614031,0.278961925,0.220151735,0.048075815,0.048550508,0.050121127,0.592877065,0.895838298,0.804949928,0.787769291,
p14_straight_main_004,0.305849679,0.466975534,0.302687608,0.345565378,0.261981683,0.215482051,0.048065526,0.048079472,0.050995839,0.569602008,0.885081809,0.790437868,,
p14_straight_main_005,0.278765706,0.476095688,0.306441789,0.34767175,0.206648125,0.137239609,0.047992779,0.048935537,0.0489916,0.555257848,0.773166324,0.707793781,,
p14_straight_main_006,0.28611043,0.465641801,0.303237117,0.358054747,0.27580391,0.222853807,0.048129862,0.04976978,0.050970467,0.594563918,0.882038471,0.795796105,,
p14_straight_main_007,0.253927306,0.460181432,0.297603949,0.35496785,0.275665902,0.226908234,0.047894381,0.05063127,0.051406632,0.568536596,0.882612006,0.788389383,,
p14_straight_main_008,0.259376248,0.379326699,0.228577187,0.317566025,0.128788232,0.125615341,0.04782715,0.047739285,0.047619565,0.420733221,0.655424699,0.585017256,,
p14_straight_main_009,0.275073322,0.438623881,0.245663099,0.331068687,0.139808963,0.135729433,0.048381452,0.047935415,0.047620342,0.477076428,0.684432455,0.622225647,,
p14_straight_main_010,0.27556241,0.451874276,0.301454058,0.355395919,0.294452212,0.244874219,0.051428519,0.051317883,0.050345537,0.595936864,0.897731062,0.807192802,,
p14_straight_main_011,0.278154901,0.478578849,0.310055406,0.369147265,0.272883586,0.225706056,0.048134909,0.049564472,0.053409171,0.60986336,0.884345516,0.802000869,,
p14_straight_main_012,0.283019216,0.480987434,0.307109344,0.369226532,0.283048542,0.230463208,0.048710608,0.048852536,0.049472241,0.62154743,0.891620255,0.810598408,,
p14_straight_main_013,0.293522919,0.464678607,0.304011842,0.369073096,0.279090662,0.24255475,0.051367735,0.05176644,0.050560418,0.606249068,0.900657514,0.81233498,,
p14_straight_main_014,0.291435823,0.46729341,0.295768899,0.357169959,0.282597772,0.250412971,0.048060456,0.050511501,0.049020452,0.623384375,0.883329414,0.805345902,,
p14_straight_main_015,0.294115616,0.478626507,0.308027776,0.358789369,0.273204772,0.235470982,0.048048088,0.051607747,0.048996823,0.61444551,0.887296964,0.805441528,,
