straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p15_straight_main_001,0.353515279,0.45783154,0.225701066,0.306248033,0.313407899,0.263812795,0.04862197,0.056695483,0.049899071,0.5677877,0.879688377,0.786118174,0.73386738,0.048842186
p15_straight_main_002,0.328970922,0.479780011,0.189723916,0.313912112,0.29621065,0.238445889,0.049123568,0.053907613,0.049188779,0.576374258,0.808236177,0.738677602,0.743411405,
p15_straight_main_003,0.336723813,0.46811747,0.167148416,0.311455982,0.28298725,0.242658878,0.048608144,0.053023527,0.048746335,0.582006791,0.771578022,0.714706653,0.694569219,
p15_straight_main_004,0.361036833,0.4782037,0.173464327,0.308988255,0.309997806,0.264225671,0.048636238,0.053898933,0.050626093,0.600868459,0.817240791,0.752329091,,
p15_straight_main_005,0.359025786,0.477997697,0.199844599,0.305175062,0.319949055,0.267306559,0.049504242,0.058001778,0.054205239,0.599410525,0.841801641,0.769084306,,
p15_straight_main_006,0.351185795,0.457176959,0.249536225,0.305151645,0.303756388,0.281692318,0.048915099,0.061994084,0.051514181,0.568299326,0.900751927,0.801016147,,
p15_straight_main_007,0.340094177,0.465163357,0.160032328,0.303830453,0.276521306,0.227641717,0.048603592,0.051258149,0.048289158,0.582893768,0.738053494,0.691505576,,
p15_straight_main_008,0.346630467,0.467302948,0.169896001,0.303779549,0.286241435,0.235228982,0.048566499,0.052556202,0.048607239,0.591976631,0.757117904,0.707575522,,
p15_straight_main_009,0.344507564,0.48049426,0.190973227,0.302888732,0.29792462,0.242652413,0.048682613,0.053870278,0.049713599,0.567589818,0.819933581,0.744230452,,
p15_straight_main_010,0.346311538,0.472408168,0.179063324,0.299407983,0.296695456,0.246667356,0.048734097,0.052196417,0.048371293,0.581189832,0.795019731,0.730870761,,
p15_straight_main_011,0.350050325,0.466987528,0.167221047,0.298976574,0.297561287,0.243408147,0.048660825,0.052677723,0.049444702,0.59334569,0.769405123,0.716587293,,
