uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p12_uppercut_right_main_001,0.347787872,0.476825422,0.271758449,0.316310625,0.25288399,0.199351821,0.04807612,0.049882201,0.047983235,0.626188572,0.773784926,0.72950602,0.802736244,
p12_uppercut_right_main_002,0.335953919,0.476197461,0.259149197,0.28459928,0.187522967,0.203683622,0.048000042,0.048077218,0.047638421,0.578049434,0.716933115,0.675268011,0.779750782,-0.008285806
p12_uppercut_right_main_003,0.298232931,0.391927375,0.263720394,0.289241239,0.229640554,0.258818342,0.04774938,0.047628051,0.047620046,0.569857887,0.760590858,0.703370967,0.788036588,
p12_uppercut_right_main_004,0.347961339,0.451867512,0.327548021,0.309452113,0.324638225,0.294476993,0.048251676,0.048624087,0.047809439,0.702512499,0.895785628,0.837803689,,
p12_uppercut_right_main_005,0.346222609,0.47576289,0.319574049,0.272789636,0.322614829,0.28542878,0.048294309,0.049005311,0.047759227,0.710688069,0.843605782,0.803730468,,
p12_uppercut_right_main_006,0.34711369,0.470652179,0.323011295,0.246873912,0.30279327,0.260968189,0.048260463,0.048417239,0.04768295,0.680140071,0.805219099,0.767695391,,
p12_uppercut_right_main_007,0.369112265,0.48177806,0.312824818,0.267301428,0.324847225,0.283266001,0.048212194,0.048969558,0.047786343,0.700073131,0.856757128,0.809751929,,
p12_uppercut_right_main_008,0.332541318,0.411049296,0.334182021,0.284539748,0.284432936,0.254069607,0.0478417,0.047731543,0.047629363,0.625240512,0.845601821,0.779493428,,
p12_uppercut_right_main_009,0.315288841,0.455570002,0.326444356,0.301440191,0.298970832,0.321962287,0.048097734,0.049697598,0.047655889,0.725852154,0.848985291,0.81204535,,
p12_uppercut_right_main_010,0.337597483,0.460125527,0.340691359,0.317059382,0.311203618,0.338375123,0.048003602,0.050651951,0.047894575,0.722895977,0.922205976,0.862412976,,
p12_uppercut_right_main_011,0.364023812,0.480478038,0.314865239,0.256022089,0.328732228,0.279454111,0.04826595,0.049173347,0.047802063,0.688962853,0.853915142,0.804429455,,
p12_uppercut_right_main_012,0.359149567,0.471456333,0.299306603,0.252924581,0.321302627,0.260961295,0.048259081,0.04882099,0.047716326,0.684042377,0.810434898,0.772517141,,
p12_uppercut_right_main_013,0.370194906,0.494109011,0.312723164,0.269166471,0.333681533,0.29993434,0.048244827,0.049143134,0.048172143,0.705163144,0.883959933,0.830320896,,
p12_uppercut_right_main_014,0.368176154,0.483039884,0.322693645,0.340713506,0.309085676,0.33994648,0.048446802,0.05286137,0.047733576,0.740545539,0.934202124,0.876105148,,
p12_uppercut_right_main_015,0.335629766,0.463231056,0.286695479,0.290007646,0.316756635,0.318729064,0.048236267,0.05099551,0.047740396,0.667768263,0.883645504,0.818882332,,
p12_uppercut_right_main_016,0.357047517,0.479813513,0.30877882,0.244868698,0.343245713,0.298244808,0.048404673,0.04973933,0.04793133,0.710667829,0.845314401,0.80492043,,
p12_uppercut_right_main_017,0.370226236,0.482409487,0.32843193,0.262053591,0.324227635,0.29682209,0.048269964,0.050180259,0.048416779,0.685507578,0.892692308,0.830536889,,
p12_uppercut_right_main_018,0.364188554,0.485621057,0.342274918,0.252341012,0.3252107,0.299178506,0.048189412,0.049466903,0.047977348,0.709194539,0.876646484,0.826410901,,
p12_uppercut_right_main_019,0.325298025,0.429334492,0.306279514,0.350091515,0.250000341,0.286029602,0.06847876,0.056614219,0.047624224,0.67681539,0.803455285,0.765463316,,
p12_uppercut_right_main_020,0.364802826,0.488495888,0.321475805,0.267124659,0.347561545,0.314998195,0.048399721,0.050900987,0.048411258,0.713648126,0.902057759,0.845534869,,
p12_uppercut_right_main_021,0.369556811,0.49273596,0.320936487,0.260587746,0.34096693,0.313214742,0.048642714,0.050513036,0.048332618,0.705584606,0.900409692,0.841962166,,
p12_uppercut_right_main_022,0.343495817,0.485825802,0.316280223,0.266276658,0.333086933,0.29220746,0.047842388,0.047670674,0.049159233,0.659034883,0.904046734,0.830543179,,
p12_uppercut_right_main_023,0.297136526,0.423487492,0.294742067,0.315524672,0.273593008,0.272519718,0.047748464,0.047680013,0.047624573,0.645024731,0.806694097,0.758193287,,
p12_uppercut_right_main_024,0.363461215,0.47305869,0.306460866,0.268510493,0.338820709,0.307082686,0.048335706,0.051113079,0.048422208,0.690337095,0.887557967,0.828391705,,
p12_uppercut_right_main_025,0.357903124,0.472043741,0.321280356,0.308805809,0.299063919,0.321577135,0.048699512,0.051535012,0.047729759,0.716396018,0.88835847,0.836769734,,
p12_uppercut_right_main_026,0.318192067,0.457409187,0.320216136,0.270147052,0.288025499,0.299246034,0.04899548,0.050773762,0.047633004,0.694853248,0.811593459,0.776571396,,
p12_uppercut_right_main_027,0.370050762,0.487561696,0.348844786,0.257672268,0.341147773,0.300885102,0.048703133,0.051074506,0.049388539,0.702673525,0.911108607,0.848578082,,
p12_uppercut_right_main_028,0.365093383,0.486396453,0.3370451,0.271584463,0.340564783,0.280017838,0.048567364,0.050089627,0.048186659,0.71711408,0.877859911,0.829636162,,
p12_uppercut_right_main_029,0.266682666,0.433388702,0.273880383,0.317622234,0.255345301,0.271403433,0.047820017,0.0476832,0.047624188,0.625054776,0.783446044,0.735928664,,
p12_uppercut_right_main_030,0.325776168,0.458229903,0.335188633,0.290994259,0.332940004,0.309806409,0.048622264,0.052545235,0.048405854,0.696207898,0.900644245,0.839313341,,
p12_uppercut_right_post_001,0.319862652,0.429241171,0.25965763,0.299932384,0.258310992,0.298501927,0.047765267,0.047677941,0.047621463,0.603858941,0.829415575,0.761748585,,
p12_uppercut_right_post_002,0.309959277,0.436454631,0.288912022,0.304430576,0.238612318,0.206165972,0.048039989,0.047986443,0.047667389,0.584481316,0.773257138,0.716624391,,
p12_uppercut_right_post_003,0.363590337,0.417628022,0.263342188,0.285298306,0.305382028,0.279097889,0.047841875,0.047647201,0.047749582,0.67320864,0.783297146,0.750270594,,
p12_uppercut_right_post_004,0.371599685,0.502079721,0.346310526,0.25838736,0.333612333,0.301477627,0.048404476,0.051016504,0.049436359,0.688538586,0.925391773,0.854335817,,
p12_uppercut_right_post_005,0.2829607,0.452194927,0.300138157,0.304298188,0.316894018,0.28419838,0.048883117,0.049522248,0.047741036,0.656182698,0.853999746,0.794654631,,
p12_uppercut_right_post_006,0.29558285,0.444539545,0.26809689,0.23757574,0.22860538,0.242603708,0.047909803,0.047681964,0.047622832,0.576121271,0.713983427,0.67262478,,
p12_uppercut_right_post_007,0.333925221,0.456316715,0.255140661,0.279945217,0.302680087,0.284061284,0.047888716,0.047867644,0.047861002,0.622095152,0.836004396,0.771831623,,
p12_uppercut_right_post_008,0.380234339,0.502594855,0.314753662,0.289507753,0.303970599,0.339640673,0.048735754,0.054700588,0.048063085,0.687376352,0.935105018,0.860786418,,
