uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p24_uppercut_right_main_001,0.29693773,0.328936897,0.250315367,0.323366326,0.148531297,0.214398299,0.047932324,0.047698472,0.047622773,0.449695687,0.745613961,0.656838478,0.527270525,-0.004036381
p24_uppercut_right_main_002,0.331996014,0.399895506,0.268507679,0.30152344,0.239169749,0.246161269,0.048353107,0.048906349,0.047755686,0.57359125,0.790947624,0.725740712,0.477423826,
p24_uppercut_right_main_003,0.299210282,0.312427243,0.256279644,0.314997054,0.170426101,0.21622923,0.047949149,0.047648635,0.047621738,0.515474094,0.687938502,0.63619918,0.481460207,
p24_uppercut_right_main_004,0.293543363,0.306246492,0.233837957,0.286736343,0.172969288,0.198144248,0.048119671,0.047964661,0.04762008,0.509179857,0.623932909,0.589506993,,
p24_uppercut_right_main_005,0.183121646,0.203226059,0.142082852,0.165208324,0.072499777,0.132001167,0.047952159,0.047659921,0.047619115,0.519342889,0.124413171,0.242892086,,
p24_uppercut_right_main_006,0.216292981,0.330395503,0.176549126,0.198382338,0.124660008,0.16110694,0.04792675,0.047795297,0.04762152,0.426171707,0.44396435,0.438626557,,
p24_uppercut_right_main_007,0.227670442,0.317428131,0.204740343,0.286912219,0.169169044,0.208395166,0.048096137,0.047686403,0.04761935,0.513771686,0.571613717,0.554261108,,
p24_uppercut_right_main_008,0.258562981,0.354476965,0.230208341,0.268318837,0.123665648,0.198558666,0.047927156,0.048177668,0.04762587,0.456844843,0.617514419,0.569313546,,
p24_uppercut_right_main_009,0.266309487,0.399794609,0.262080783,0.292406687,0.252569978,0.247551112,0.048081062,0.048150649,0.047632636,0.648639013,0.682413393,0.672281079,,
p24_uppercut_right_main_010,0.322885588,0.345846739,0.205042832,0.271837072,0.115531314,0.189845452,0.054850928,0.048717899,0.047625954,0.455357117,0.597168356,0.554624984,,
p24_uppercut_right_main_011,0.281365729,0.315785814,0.233657662,0.308935869,0.183723683,0.234080622,0.047793802,0.047658854,0.047619292,0.506252933,0.697257209,0.639955926,,
p24_uppercut_right_main_012,0.202012607,0.260410628,0.175819122,0.232442956,0.077837454,0.155744404,0.047877933,0.04763894,0.047619104,0.421872814,0.39284313,0.401552035,,
p24_uppercut_right_main_013,0.132990926,0.180689023,0.080882919,0.113769629,0.048226009,0.131217887,0.047784799,0.047646927,0.047619048,0.417011185,0.052385305,0.161773069,,
p24_uppercut_right_main_014,0.13827931,0.161955388,0.068781592,0.108687889,0.041981051,0.1250041,0.047770868,0.047645026,0.047619048,0.424352534,0.009518007,0.133968365,,
p24_uppercut_right_main_015,0.249642424,0.335537967,0.229290054,0.272163759,0.190048627,0.209838722,0.047905609,0.047659274,0.047619178,0.4948448,0.642492244,0.598198011,,
