hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p10_hook_right_main_001,0.238616878,0.387184117,0.169343635,0.304797259,0.125255301,0.215977733,0.055476646,0.048556282,0.047619246,0.50030458,0.56747568,0.54732435,0.626740838,0.046990208
p10_hook_right_main_002,0.258576827,0.405582705,0.210407374,0.320515543,0.160864589,0.247548459,0.077483162,0.053279978,0.047619658,0.555649429,0.624982844,0.60418282,0.593940365,
p10_hook_right_main_003,0.243069701,0.388388653,0.168086738,0.322341918,0.110669297,0.248168734,0.057876447,0.048005472,0.047619821,0.504374761,0.596467244,0.568839499,0.546950157,
p10_hook_right_main_004,0.217174047,0.385266077,0.190450285,0.287040254,0.143018617,0.216537449,0.065075478,0.049081339,0.04761933,0.535417066,0.528006012,0.530229328,,
p10_hook_right_main_005,0.274230881,0.433544662,0.329919608,0.326512195,0.199190243,0.267471212,0.059792095,0.048946147,0.047705296,0.658258957,0.754910829,0.725915267,,
p10_hook_right_main_006,0.295167749,0.417913528,0.303961089,0.339370527,0.104688118,0.180133571,0.052049498,0.048492861,0.04764886,0.494349694,0.738307299,0.665120017,,
p10_hook_right_main_007,0.276470053,0.441578059,0.337113926,0.325757697,0.202186815,0.274350527,0.057123803,0.04995974,0.047882199,0.649984467,0.785929286,0.74514584,,
p10_hook_right_main_008,0.283257625,0.454695625,0.323803684,0.332934714,0.211355832,0.268283865,0.056810155,0.049003334,0.047734195,0.712553809,0.734427655,0.727865501,,
p10_hook_right_main_009,0.270734018,0.359339731,0.152895612,0.264693249,0.133400878,0.214466652,0.061108175,0.048609776,0.047619068,0.515090081,0.500556642,0.504916674,,
p10_hook_right_main_010,0.29639316,0.372598019,0.306053454,0.326107848,0.143227357,0.252758255,0.053630678,0.049436206,0.04765758,0.504893871,0.798987137,0.710759157,,
p10_hook_right_main_011,0.24930977,0.385044333,0.198617779,0.297507732,0.131394805,0.237066395,0.059482069,0.048838796,0.047619344,0.529710069,0.584998802,0.568412182,,
p10_hook_right_main_012,0.32864439,0.407876618,0.333411914,0.308508011,0.181181265,0.298872748,0.061925647,0.049574172,0.047703404,0.604756418,0.81713021,0.753418072,,
p10_hook_right_main_013,0.257761812,0.349768843,0.242351296,0.311413724,0.089510548,0.210849199,0.056642711,0.047953934,0.047619239,0.435056345,0.662641561,0.594365996,,
p10_hook_right_main_014,0.307182124,0.442508045,0.32535346,0.322377,0.212926857,0.300420679,0.056564354,0.049033904,0.047679378,0.689289381,0.786645517,0.757438677,,
p10_hook_right_main_015,0.309835736,0.41448368,0.214252917,0.269854417,0.17395871,0.268890694,0.074187811,0.055853121,0.047620049,0.478091954,0.719164311,0.646842604,,
p10_hook_right_main_016,0.268986499,0.390689103,0.188994307,0.267228732,0.14981581,0.237904373,0.085618373,0.052044435,0.047619085,0.477524341,0.593513537,0.558716778,,
p10_hook_right_main_017,0.309705324,0.398879048,0.190271012,0.265561066,0.199096282,0.248870356,0.079640855,0.058295849,0.047619327,0.498952488,0.65833445,0.610519862,,
p10_hook_right_main_018,0.251183441,0.4301798,0.291603703,0.336675427,0.207617855,0.261463004,0.058931843,0.050075848,0.047640621,0.691648125,0.678959385,0.682766007,,
p10_hook_right_main_019,0.210478999,0.346232973,0.191780249,0.31747509,0.105828744,0.233361547,0.055990956,0.048125209,0.04762031,0.52920406,0.532908075,0.53179687,,
p10_hook_right_main_020,0.304144215,0.432832742,0.29887256,0.347684067,0.201983631,0.27235348,0.057700103,0.048905489,0.047648392,0.688970663,0.739508112,0.724346877,,
p10_hook_right_main_021,0.319752938,0.428967659,0.217098741,0.30812765,0.195917929,0.262484013,0.080865214,0.056815279,0.047619768,0.590157759,0.670212573,0.646196129,,
p10_hook_right_main_022,0.219635473,0.333821492,0.247514312,0.335340886,0.086926815,0.182817636,0.056709232,0.047962279,0.047619361,0.471086628,0.599106831,0.56070077,,
