straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p07_straight_main_001,0.276799,0.407172369,0.244228991,0.260641475,0.24777243,0.239243196,0.047924054,0.047889195,0.047626839,0.535916983,0.744592115,0.681989575,0.718849907,0.013428431
p07_straight_main_002,0.261152472,0.386905843,0.230384776,0.264294236,0.204658394,0.22644253,0.04796546,0.047785403,0.047631989,0.49912315,0.699127646,0.639126297,0.775707322,
p07_straight_main_003,0.300861954,0.414276189,0.284208945,0.271964363,0.333187133,0.24594585,0.048245902,0.048643104,0.049462955,0.636625427,0.797849361,0.749482181,0.762278891,
p07_straight_main_004,0.302520118,0.408488045,0.321516637,0.281338212,0.330852491,0.23107832,0.047908377,0.04780108,0.049644964,0.647499351,0.816111071,0.765527555,,
p07_straight_main_005,0.330843438,0.398217065,0.224482109,0.222068736,0.251108306,0.224043699,0.047787812,0.047773654,0.047635745,0.547156154,0.686391345,0.644620788,,
p07_straight_main_006,0.29947841,0.468004116,0.296576242,0.273283866,0.359152684,0.24422965,0.049166898,0.056567879,0.0512166,0.664168852,0.822872396,0.775261333,,
p07_straight_main_007,0.33229855,0.456980813,0.286290542,0.25088742,0.349129559,0.254394589,0.048173435,0.054366833,0.051748059,0.664735251,0.803693635,0.76200612,,
p07_straight_main_008,0.265097887,0.439588232,0.222375165,0.23869894,0.205124966,0.211248511,0.047993706,0.047841058,0.047627738,0.489002206,0.69947498,0.636333148,,
p07_straight_main_009,0.291024513,0.422747398,0.29221438,0.276932565,0.344711993,0.237321201,0.048024183,0.047847255,0.049840447,0.639214476,0.810242555,0.758934131,,
p07_straight_main_010,0.2699177,0.366482989,0.209597602,0.272608492,0.181270586,0.184607429,0.047913409,0.04777517,0.047620269,0.446069509,0.670842725,0.60341076,,
p07_straight_main_011,0.303080367,0.428011822,0.289186185,0.272021273,0.3475145,0.254162899,0.047866829,0.047857324,0.049097263,0.656179905,0.815481489,0.767691014,,
p07_straight_main_012,0.263608,0.378934171,0.21347413,0.272761636,0.199977159,0.178397204,0.047945099,0.047818774,0.047622203,0.447965557,0.687909806,0.615926531,,
