hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p21_hook_left_main_001,0.34320506,0.447759861,0.288565654,0.29806852,0.336472125,0.286148219,0.054147999,0.054687533,0.048082797,0.630773722,0.897602891,0.81755414,0.50756031,-0.171309346
p21_hook_left_main_002,0.27091661,0.394742318,0.255748642,0.270717414,0.266039465,0.221670552,0.052464988,0.04849492,0.047620381,0.544901299,0.733543988,0.676951181,0.54552134,
p21_hook_left_main_003,0.168978329,0.318127463,0.150613789,0.185027534,0.183931823,0.102855508,0.051895597,0.047825475,0.04761917,0.580555249,0.220015309,0.328177291,0.716830686,
p21_hook_left_main_004,0.322862455,0.429315747,0.293688098,0.286370421,0.3138747,0.226300884,0.052424935,0.048324409,0.047645933,0.578557438,0.851608033,0.769692854,,
p21_hook_left_main_005,0.391610906,0.49059432,0.357887461,0.292679189,0.328475219,0.204321216,0.185657265,0.103136422,0.047623053,0.592606587,0.796457185,0.735302006,,
p21_hook_left_main_006,0.211474298,0.361089567,0.22613528,0.198689037,0.225640143,0.163257242,0.053176897,0.04797173,0.047619093,0.61658339,0.417867228,0.477482077,,
p21_hook_left_main_007,0.134564847,0.236486972,0.122786525,0.111022054,0.156347252,0.121309788,0.053093665,0.048265698,0.047619053,0.621853815,0.008539504,0.192533798,,
p21_hook_left_main_008,0.213071843,0.322594921,0.198170706,0.191358365,0.21133385,0.222312872,0.051581322,0.047886091,0.047619073,0.525061132,0.498479847,0.506454233,,
p21_hook_left_main_009,0.180650309,0.286962872,0.19309454,0.1563988,0.199529163,0.125298004,0.055210561,0.048352778,0.047619394,0.612478485,0.230518975,0.345106828,,
p21_hook_left_main_010,0.32459124,0.442214714,0.328890984,0.289676184,0.322823445,0.275460513,0.055072306,0.049161865,0.047627587,0.5997014,0.931611576,0.832038523,,
p21_hook_left_main_011,0.335678025,0.445283572,0.334584709,0.298595465,0.34780979,0.284880805,0.053923338,0.056271251,0.047642037,0.658181723,0.921241308,0.842323432,,
p21_hook_left_main_012,0.324846416,0.432854776,0.321274154,0.270559978,0.332636598,0.246946333,0.052569617,0.048985138,0.04762399,0.587633644,0.89726401,0.804374901,,
p21_hook_left_main_013,0.155293664,0.244574074,0.132363921,0.098269333,0.15154631,0.083043787,0.052616933,0.048312637,0.047619071,0.584587063,0.01456485,0.185571514,,
p21_hook_left_main_014,0.274196398,0.413648973,0.311269007,0.278542131,0.293240512,0.232285767,0.051692467,0.048337661,0.04761995,0.559202017,0.839072918,0.755111647,,
p21_hook_left_main_015,0.225758381,0.391389618,0.291637765,0.248015619,0.283074612,0.194566907,0.0523157,0.047945167,0.047619089,0.598951659,0.665669909,0.645654434,,
p21_hook_left_main_016,0.236878732,0.339920629,0.198186316,0.190495278,0.262145041,0.092576101,0.055397456,0.049158548,0.0476191,0.589610313,0.381891588,0.444207205,,
p21_hook_left_main_017,0.284914091,0.46109131,0.31353434,0.299495413,0.323835855,0.2829352,0.050737022,0.048915231,0.047659596,0.603359884,0.9253156,0.828728885,,
p21_hook_left_main_018,0.33396589,0.443488695,0.315950359,0.238574872,0.341278758,0.25033795,0.053836504,0.05394003,0.047620928,0.584571895,0.880269668,0.791560336,,
p21_hook_left_main_019,0.345349213,0.431397945,0.318409064,0.221584305,0.337610159,0.222689993,0.052855498,0.04902379,0.047624752,0.605481512,0.821273986,0.756536244,,
p21_hook_left_main_020,0.211650261,0.330244908,0.192919338,0.164582375,0.225587705,0.143158204,0.054271384,0.04849782,0.047619076,0.632826767,0.294210039,0.395795058,,
p21_hook_left_main_021,0.141924776,0.282294867,0.161973759,0.114994178,0.187978896,0.117561248,0.051847926,0.047862224,0.047619184,0.597313766,0.134654784,0.273452479,,
p21_hook_left_main_022,0.084926603,0.250014333,0.157575974,0.103488021,0.13525574,0.101618715,0.050932438,0.047731651,0.047619048,0.585730161,0.016374809,0.187181415,,
p21_hook_left_main_023,0.095446702,0.254018009,0.150908432,0.080243679,0.133904079,0.109870302,0.052379146,0.048172375,0.047619048,0.581657867,0.002620533,0.176331734,,
