uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p02_uppercut_left_main_001,0.233990932994121,0.44783355898236454,0.2851899070848883,0.3062685485774123,0.294750258814341,0.13343110892587134,0.04811683276262516,0.048124354861455484,0.04764781871432667,0.5433073389266168,0.7631098999608373,0.6971691316505711
p02_uppercut_left_main_002,0.2027773789933877,0.4204025198611457,0.25041962120047173,0.30448121056002947,0.26607491660642557,0.11251942626338747,0.04832224918990895,0.04802362369325301,0.04763244734508748,0.5480088005452163,0.6412913255772891,0.6133065680676673
p02_uppercut_left_main_003,0.19274618124944365,0.43130798193373227,0.2527300239353119,0.3165088425531083,0.25805694712480587,0.12189718478833171,0.048673857444533224,0.0480014363425351,0.0476353187437595,0.5657838094459806,0.6379069170227221,0.6162699847496996
p02_uppercut_left_main_004,0.22336720132163085,0.44406391070372814,0.27805653762761107,0.31066141732769914,0.29473350971524875,0.13212942962054205,0.049997778652685225,0.048796608420955456,0.04764712028156125,0.5411722658567564,0.750616361418168,0.6877831327497445
p02_uppercut_left_main_005,0.19926319192382644,0.41624566568895005,0.25026577944564776,0.2975798145982253,0.2745055981949872,0.11839730036587237,0.049333939097797555,0.0483194526775676,0.04763346590071951,0.5690154589683349,0.623290104342856,0.6070077107304996
p02_uppercut_left_main_006,0.22023814016862725,0.45057816610376883,0.28271619647007246,0.3153684732324398,0.2857660211604438,0.1277445520290128,0.049435461810702984,0.04858808773466215,0.0476450699153502,0.56452600806035,0.7253298424504794,0.6770886921334405
p02_uppercut_left_main_007,0.18176677984845063,0.3575810609411524,0.21739571464508206,0.3060497567258233,0.253578533353103,0.11999416542275128,0.04827086675058304,0.04798433915750251,0.047639268152226105,0.55067810837659,0.559545856523363,0.5568855320793311
p02_uppercut_left_main_008,0.21026333216951315,0.43651073720413136,0.2643670222953702,0.2886264242610852,0.2960271154941503,0.112422770569236,0.05011367777132612,0.04906311349889467,0.04764816694088586,0.5153792573579398,0.7116026832480346,0.6527356554810061
p02_uppercut_left_main_009,0.19431712151239283,0.4102001472816933,0.2946279424939379,0.2649150549665037,0.2811471624258067,0.11253192326363445,0.04976417134589112,0.04796288281557018,0.047628163570365686,0.5180786876597518,0.6802868981880104,0.6316244350295328
p02_uppercut_left_main_010,0.1885653203478821,0.41456139302321693,0.25387105269024124,0.2839133119754835,0.27652378987403303,0.10653816330075827,0.05136690809225473,0.048650651010975175,0.04763644648497597,0.5043110897441495,0.6587276932573467,0.6124027122033875
p02_uppercut_left_main_011,0.22191023953100966,0.45539495441779937,0.2748595118096667,0.31312711815672395,0.3041032092264026,0.12035455755758868,0.04944577580942002,0.04901650612179786,0.04767248451547344,0.5354100051334102,0.7586924014564961,0.6917076825595703
p02_uppercut_left_main_012,0.17748280627826718,0.40564184266224024,0.25756872341327286,0.25416683915125143,0.25897155093343727,0.10390697644591125,0.049421701170138124,0.0483531623459367,0.04763083460101327,0.5252495877008879,0.583514842532298,0.5660352660828749
p02_uppercut_left_main_013,0.19320790437715848,0.428104486887828,0.27916686654659617,0.29631982950459557,0.2749924966911744,0.1112548580603494,0.05038171350346912,0.04816645707595976,0.04762626915242955,0.5678991975756136,0.6447526957177789,0.6216966462751293
p02_uppercut_left_main_014,0.20035378994560435,0.40929454666228154,0.24474113141060044,0.2924892152220115,0.25794639665093555,0.12402718940215589,0.07654884743159514,0.052762639064975476,0.04764378188627902,0.5053077991964592,0.6354046223700929,0.5963755754180027
p02_uppercut_left_main_015,0.056594021885896226,0.24384373713264523,0.10168835865336201,0.13248088161471422,0.13491820308406927,0.06860256994420957,0.05020431248265177,0.04788830698049556,0.04762054119392674,0.4477974937796705,0.07740088502200228,0.18851986764930273
p02_uppercut_left_main_016,0.16512969390344254,0.3871105207464945,0.24300823620231257,0.2487644786494485,0.23438810497954946,0.08993106742894379,0.04993105774858419,0.048243274450788895,0.04762257023019794,0.4751064576320377,0.5571881763612506,0.5325636607424867
p02_uppercut_left_main_017,0.18501735346264608,0.42473416234077516,0.24908985791910637,0.2539331623156046,0.2549271777033759,0.10084925486219054,0.04997148238557069,0.048317344828679186,0.04762902578851355,0.48793093253810005,0.6177852344288988,0.5788289438616592
p02_uppercut_left_main_018,0.1628678714037366,0.391256870968138,0.2771926907173149,0.22255187321169362,0.23147576886883864,0.09670940830403203,0.04956238705681489,0.04774757721986645,0.04762115135125674,0.504993420740946,0.5418265120082595,0.5307765846280654
p02_uppercut_left_main_019,0.16917501374933103,0.38265039365879694,0.28782716702287514,0.1969522105792521,0.23233355114970272,0.11696820220731544,0.05084811967263568,0.04775486026741598,0.04762015263724858,0.5073323143786584,0.5442837618481633,0.5331983276073118
p02_uppercut_left_main_020,0.18902549174869382,0.4210783668297581,0.3016700558083462,0.26220163647167627,0.27014942316979046,0.10628574569819407,0.05253322192638519,0.04778390391048382,0.047624023938065335,0.514594281247456,0.6708335580511077,0.6239617750100122
p02_uppercut_left_main_021,0.18578880658936597,0.40267219676973215,0.27110066152592605,0.25717770593607336,0.2530456128124645,0.1068192457282855,0.05111905928199149,0.048310835209540534,0.04762681785335726,0.4976750527046553,0.6265082435279593,0.587858286280968
p02_uppercut_left_main_022,0.12902792873152524,0.33948268034656903,0.20926559179942422,0.2336799436240186,0.19205105434494615,0.08958516495912076,0.048311556688167986,0.04788490191440925,0.04763440561443151,0.5350474218184489,0.3637160716055942,0.4151154766694506
p02_uppercut_left_main_023,0.15844775701994038,0.39223800733745967,0.23593397873805952,0.2487434736367867,0.22601560613407656,0.08665792155865329,0.04855812363144234,0.04794187814841363,0.04762809283671526,0.5022056478332269,0.5119556603142127,0.5090306565699169
p02_uppercut_left_main_024,0.1761807994603548,0.40021360148735086,0.23800315738453662,0.25459982657687796,0.23725504486758045,0.11020370725780722,0.04857750397739373,0.04807481506521846,0.04763417650308239,0.4826216509287276,0.5867784123858671,0.5555313839487253
p02_uppercut_left_main_025,0.2063322257646794,0.42986718129227935,0.26212498944821594,0.27139276732817397,0.2644887786264092,0.17876206912101295,0.04847569857865913,0.04837924349000706,0.047648652969109286,0.48074748909429854,0.7548623932489834,0.6726279220025779
p02_uppercut_left_main_026,0.18482497173753668,0.42835172328281956,0.2677893745556422,0.2794853707247952,0.2606046659770385,0.14771250635998112,0.0483255832022388,0.04829058260165642,0.047642605991732576,0.5169691366549538,0.6862690471018879,0.6354790739678076
p02_uppercut_left_main_027,0.18611079815339535,0.42413491252016994,0.25997771659221014,0.26769084669775534,0.26532222094656444,0.15405043604396354,0.048143276978803974,0.04824713495034628,0.047648672367625426,0.5233496795850368,0.6691875439531884,0.6254361846427429
p02_uppercut_left_main_028,0.17667238624989032,0.40776198250550044,0.24644678609467574,0.2623254624513932,0.2462967939888719,0.14411672007071247,0.04826236196592074,0.04798898832156604,0.04763753472446102,0.5060761390298893,0.625352019905519,0.58956925564283
p02_uppercut_left_main_029,0.2006331827979416,0.40363698352492844,0.29677098903899946,0.21924612557083717,0.241303295295417,0.1581536288393301,0.0523518481928229,0.048128627800816406,0.04762076404160259,0.5090267843498059,0.6446138153727627,0.6039377060658757
p02_uppercut_left_main_030,0.14224836881560549,0.3649416506850134,0.22470580441530083,0.2262218981975324,0.2042517472671416,0.1304604723113424,0.0482929291162798,0.047870213567762686,0.04763585465670811,0.5016561618717884,0.47541866739909494,0.48328991574090296
p02_uppercut_left_post_001,0.16178113641090974,0.38551231198044694,0.20177384897204914,0.23551544759287416,0.20818792883434517,0.12680692655694417,0.048157081398854565,0.04786316271976095,0.04762873093916887,0.49301217027016986,0.495513652254886,0.4947632076594711
p02_uppercut_left_post_002,0.16483707787502372,0.4039320256580184,0.2132959848899752,0.2238042635081981,0.1869131189678007,0.13009014209474712,0.04804499916430659,0.04780343983710381,0.047628015028550005,0.44464184561524334,0.5363896176604029,0.508865286046855
p02_uppercut_left_post_003,0.14740911774656307,0.38069092955809236,0.22656216677605068,0.22989481947972976,0.1967819623170125,0.13319446227864778,0.04808435113244722,0.047805509733667095,0.047630768199503286,0.5278798999667622,0.4628965746938142,0.48239157227569857
p02_uppercut_left_post_004,0.1624557711956657,0.3983945540279675,0.22010357813103668,0.2293971799010958,0.20229085973430566,0.14376464597938496,0.04827096173999441,0.047852901342799355,0.047632010333856965,0.4919107078554611,0.5277048347172899,0.5169665966587412
p02_uppercut_left_post_005,0.18823257635969798,0.40908020465068,0.2571158073025714,0.241798470754122,0.21619156965708256,0.16683881981439935,0.04899813585559835,0.048000506422229625,0.04763597158250893,0.480059308928093,0.6422412614620295,0.5935866757018485
p02_uppercut_left_post_006,0.17466105198521684,0.40710666773476384,0.27635936718189874,0.26635035925833755,0.22068362031429464,0.16439617248327862,0.04806904019778825,0.047894191389682976,0.047627660415942095,0.5557652821964968,0.6033227612355115,0.589055517523807
p02_uppercut_left_post_007,0.17570969110906592,0.4039285612911153,0.28550217249771725,0.2333115875806225,0.2379897335321906,0.1679761632512931,0.04811425919321817,0.04794583980520542,0.04762742989057496,0.5170599432670013,0.6362583087770918,0.6004987991240646
p02_uppercut_left_post_008,0.14382947556514222,0.37507180091132264,0.21662902420004748,0.2177327741424521,0.21014661992810288,0.1206216366391794,0.04824735195005751,0.047768898793709144,0.0476244211185222,0.49177388581214376,0.471759391651663,0.47776373989980714
p02_uppercut_left_post_009,0.08218904328223223,0.3082033908627114,0.17414096701602202,0.14771844650874394,0.14141397229820302,0.08275998410425837,0.07346512703547792,0.04875180693808541,0.047623699297370946,0.5147248257626651,0.1401322906111626,0.25251005115661335
p02_uppercut_left_post_010,0.17712850820534656,0.41822011292825706,0.2635635252459216,0.2284213753546719,0.25335597662221226,0.14539811827151108,0.04811594329790561,0.04800429901314416,0.047632059272892976,0.5013933163922719,0.6268902666827816,0.5892411815956287
p02_uppercut_left_pre_001,0.19749066359328543,0.4176828639205247,0.2447211635604248,0.2616579500932331,0.2904099074573578,0.11870070180208998,0.04797863757984565,0.04786451703282692,0.04763404377976708,0.5202545815289848,0.6494266006693419,0.6106749949272348
p02_uppercut_left_pre_002,0.16869561708636405,0.39411893304507234,0.22062280899096764,0.24208962222080635,0.24516586859784556,0.11649002373535314,0.04801268783526117,0.04777894031061444,0.04762965025832989,0.5302245480342436,0.5210451432956992,0.5237989647172625
p02_uppercut_left_pre_003,0.1758340453389291,0.42234854444132264,0.24461218232442244,0.2677704379693074,0.25145156213393227,0.11664376700857866,0.047996442742542056,0.04775710366578074,0.04762963231254907,0.5750065700214098,0.549704978235305,0.5572954557711364
p02_uppercut_left_pre_004,0.19754847383063429,0.4457984618235578,0.2733091454937431,0.31902901349542495,0.2856196890433914,0.1131040953137318,0.04809847758295738,0.04779808649296845,0.04764539125750203,0.5218807647963553,0.733974303768195,0.6703462420766431
p02_uppercut_left_pre_005,0.19545969322032558,0.4288556312008664,0.24958271014871652,0.3215727350891016,0.27207991994676756,0.12251924976109843,0.04804537216162565,0.047876125287302805,0.047631832636886785,0.5407803883490006,0.6815957376939177,0.6393511328904424
p02_uppercut_left_pre_006,0.1937683918298112,0.419679573161302,0.2559964316577711,0.31763135206197035,0.2701377923757692,0.1226459829031569,0.048036253765179664,0.04787575510212846,0.04763985592389175,0.531961656810311,0.6846655022817364,0.6388543486403088
p02_uppercut_left_pre_007,0.2050053373160777,0.44162518264849826,0.2645790448063264,0.3226171083655882,0.2732223542890931,0.12051224812094372,0.04799433351634482,0.047889927027440174,0.04764512277474842,0.5445810935673141,0.7033450923875461,0.6557158927414765
p02_uppercut_left_pre_008,0.20243809605818308,0.44601724644028684,0.27790705823774653,0.3208558320826884,0.27545065212716235,0.11831915514645734,0.04817016605705391,0.04786674845161576,0.04763936939194861,0.5611151488328333,0.7016274646375844,0.659473769896159
p02_uppercut_left_pre_009,0.18982972530550984,0.41605882022725404,0.2485823070686851,0.3141109643102942,0.2731206804679467,0.11898696053909966,0.04799990000673981,0.047825457806224374,0.047631267863882686,0.532413744618404,0.6679183787884538,0.6272669885374389
p02_uppercut_left_pre_010,0.1896456632690799,0.426432932043675,0.25839943320526154,0.31740129930576944,0.26364724105343507,0.1133907231264282,0.04803738720915525,0.047877507176086936,0.04763429094639578,0.5499461561065795,0.6544565922995501,0.6231034614416588
AVG,0.18016552297436716,0.406409093846764,0.2506386034938487,0.2649320911894812,0.24800531170358767,0.12212355411282157,0.050011984262832945,0.048175330557957696,0.04763425844254563,0.51947286634935,0.6003784180080897,0.5761067525104678
