uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p22_uppercut_left_main_001,0.29354955,0.450394751,0.297341005,0.259710562,0.279397241,0.294132386,0.048577437,0.050387483,0.047751528,0.624421016,0.818771358,0.760466255,0.74205867,-0.024222353
p22_uppercut_left_main_002,0.28702996,0.445700471,0.271017931,0.277081865,0.303672378,0.266060024,0.048767647,0.048120882,0.047730247,0.643608693,0.786235133,0.743447201,0.684270617,
p22_uppercut_left_main_003,0.280170553,0.454390649,0.24512498,0.255129152,0.264736982,0.282438669,0.048472582,0.049998388,0.047728367,0.57746677,0.781683687,0.720418612,0.708492969,
p22_uppercut_left_main_004,0.253039088,0.461180198,0.298797979,0.278034767,0.27857919,0.24701434,0.048673636,0.048197325,0.047713667,0.589395131,0.814907452,0.747253756,,
p22_uppercut_left_main_005,0.238368389,0.440979863,0.249333491,0.252394417,0.260606596,0.283162753,0.0484958,0.049841914,0.04773946,0.596614186,0.732689332,0.691866788,,
p22_uppercut_left_main_006,0.239448046,0.454295323,0.301798097,0.28771103,0.290106474,0.25283003,0.048592098,0.048341213,0.047770206,0.576274782,0.844015031,0.763692956,,
p22_uppercut_left_main_007,0.221344129,0.476466907,0.273373359,0.274637536,0.282941871,0.247234402,0.048803218,0.048383996,0.04774829,0.578669674,0.790640686,0.727049382,,
p22_uppercut_left_main_008,0.261218903,0.446653747,0.282923368,0.254714501,0.270824473,0.324313171,0.048373672,0.049904095,0.047781159,0.618205778,0.807980575,0.751048136,,
p22_uppercut_left_main_009,0.273761419,0.466965093,0.294187066,0.290122754,0.314502539,0.300129979,0.048635854,0.048804388,0.048056895,0.608104843,0.902050483,0.813866791,,
p22_uppercut_left_main_010,0.268611228,0.488650749,0.29026993,0.295517099,0.312263596,0.28594406,0.048744241,0.048902038,0.048573029,0.601564399,0.900849491,0.811063963,,
p22_uppercut_left_main_011,0.265482809,0.465371087,0.320214708,0.301325763,0.317424144,0.279294355,0.048997338,0.048948686,0.048399595,0.626282276,0.896641106,0.815533457,,
p22_uppercut_left_main_012,0.266300596,0.45306076,0.284218327,0.273515375,0.293983435,0.321541713,0.049042432,0.051937645,0.048084377,0.648778526,0.823903999,0.771366357,,
p22_uppercut_left_main_013,0.272895272,0.464696717,0.269125041,0.27204303,0.306239319,0.31683767,0.049168537,0.051025036,0.048089686,0.649502497,0.823929,0.771601049,,
p22_uppercut_left_main_014,0.276581117,0.470036722,0.271491356,0.284876656,0.30448415,0.324895909,0.049096858,0.054405609,0.048613995,0.650298529,0.844971947,0.786569922,,
p22_uppercut_left_main_015,0.210186692,0.435853708,0.280900963,0.287246031,0.247380043,0.284140044,0.048055804,0.048525738,0.047622301,0.680231258,0.683363124,0.682423564,,
p22_uppercut_left_main_016,0.274395698,0.484128486,0.269910865,0.27899793,0.313961219,0.333387101,0.049497812,0.056112234,0.04934603,0.633867973,0.873924336,0.801907427,,
p22_uppercut_left_main_017,0.248933133,0.467941595,0.261333598,0.278379695,0.293546434,0.262304004,0.049145662,0.049320938,0.04778673,0.599673839,0.797404986,0.738085642,,
p22_uppercut_left_main_018,0.252041409,0.459719156,0.250219145,0.27021762,0.288900459,0.315454804,0.048715308,0.052520488,0.048007172,0.617737638,0.804550481,0.748506628,,
p22_uppercut_left_main_019,0.266497034,0.461464352,0.267646034,0.281681873,0.303238563,0.334517844,0.049096635,0.05314719,0.048224347,0.642863193,0.846084016,0.785117769,,
p22_uppercut_left_main_020,0.242167348,0.4539244,0.288681427,0.282698538,0.278402494,0.297757521,0.048746861,0.049830865,0.047741983,0.655541328,0.784287885,0.745663918,,
p22_uppercut_left_main_021,0.25622947,0.464831853,0.259930385,0.273012698,0.294385811,0.317011808,0.048788145,0.05303414,0.048084799,0.634015279,0.812318123,0.75882727,,
p22_uppercut_left_main_022,0.249111959,0.485683321,0.282877748,0.288851185,0.316332242,0.259208463,0.048960706,0.049004669,0.047847026,0.607213542,0.849205698,0.776608051,,
p22_uppercut_left_main_023,0.242910992,0.489835266,0.306941533,0.294644724,0.307671099,0.274321893,0.049099177,0.049730534,0.048086225,0.602947187,0.884590612,0.800097584,,
p22_uppercut_left_main_024,0.233436053,0.482862941,0.283392842,0.266704342,0.285756254,0.243105446,0.048950652,0.048771581,0.047746327,0.549829998,0.82911137,0.745326958,,
p22_uppercut_left_main_025,0.275158118,0.47676724,0.290273612,0.283806576,0.306345388,0.348626343,0.049378018,0.055717371,0.049131203,0.658052656,0.87912899,0.812806089,,
p22_uppercut_left_main_026,0.224048954,0.45849321,0.315474475,0.290917531,0.275689998,0.244172023,0.048677519,0.047968613,0.047620628,0.605566321,0.803332008,0.744002302,,
p22_uppercut_left_main_027,0.106271357,0.323045061,0.141801691,0.135458216,0.155109349,0.193964272,0.048017802,0.047668437,0.04761945,0.67065869,0.110004174,0.278200528,,
p22_uppercut_left_main_028,0.214422442,0.434252253,0.27008978,0.266739726,0.246873398,0.279526634,0.048015584,0.049015518,0.047626701,0.649038511,0.678882558,0.669929344,,
p22_uppercut_left_main_029,0.241051661,0.467743343,0.285950577,0.28707682,0.266414273,0.259071145,0.048112035,0.047654628,0.047619275,0.621102987,0.775307398,0.729046075,,
p22_uppercut_left_main_030,0.242574755,0.48449553,0.280084922,0.285049212,0.310778539,0.263155307,0.049058587,0.049284691,0.048086662,0.600934362,0.842408582,0.769966316,,
p22_uppercut_left_post_001,0.09011468,0.290775329,0.132520554,0.121792525,0.132011514,0.168383844,0.048024132,0.047666964,0.047619067,0.672607589,0.011789489,0.210034919,,
p22_uppercut_left_post_002,0.229305926,0.46085028,0.264833819,0.282195691,0.285202522,0.272273014,0.048192682,0.04769767,0.047620528,0.626667438,0.766900998,0.72483093,,
p22_uppercut_left_post_003,0.260203005,0.46820208,0.243685309,0.258286692,0.292649329,0.315273812,0.048809321,0.055227552,0.048289438,0.555887407,0.8539494,0.764530802,,
p22_uppercut_left_post_004,0.242362304,0.482091862,0.236144764,0.272141319,0.305874119,0.263776484,0.048733541,0.049054346,0.047909285,0.526662761,0.854053665,0.755836394,,
p22_uppercut_left_post_005,0.222282321,0.463220761,0.241582036,0.283385836,0.274163492,0.258794456,0.048008204,0.0476433,0.047619403,0.583522125,0.760695783,0.707543686,,
p22_uppercut_left_post_006,0.245652654,0.472504804,0.273786152,0.282094242,0.314453371,0.25818268,0.048493809,0.048072293,0.047718356,0.589608119,0.841148023,0.765686052,,
p22_uppercut_left_post_007,0.262355919,0.493039117,0.257724433,0.276134181,0.320067902,0.266119818,0.048690185,0.048647586,0.047968182,0.565099513,0.874001204,0.781330696,,
p22_uppercut_left_post_008,0.259890009,0.460353476,0.262574753,0.291125262,0.283275813,0.247634382,0.047857128,0.047670715,0.047620915,0.628109093,0.761437568,0.721439025,,
p22_uppercut_left_post_009,0.257399348,0.442054127,0.248715371,0.251551193,0.221130594,0.207400246,0.047970409,0.047989518,0.047622322,0.562303924,0.667910591,0.636228591,,
p22_uppercut_left_post_010,0.254356108,0.447021166,0.30362239,0.29814106,0.302217899,0.250923645,0.048168788,0.04832814,0.047664048,0.589838077,0.854705214,0.775245073,,
p22_uppercut_left_pre_001,0.259040494,0.427533195,0.268548129,0.250389375,0.269807709,0.323602415,0.048539511,0.049058908,0.047681274,0.631541498,0.767654056,0.726820288,,
p22_uppercut_left_pre_002,0.243641073,0.450902038,0.280147004,0.281193178,0.275097965,0.227273928,0.048161703,0.047935903,0.047638013,0.587358693,0.765525343,0.712075348,,
p22_uppercut_left_pre_003,0.263471383,0.45002783,0.295073633,0.285789729,0.286535714,0.254758871,0.048366731,0.04804657,0.047668406,0.59839976,0.823796206,0.756177273,,
p22_uppercut_left_pre_004,0.26145441,0.462093243,0.254157063,0.267111041,0.281279379,0.338305374,0.048690858,0.048891261,0.04770423,0.654594879,0.79063345,0.749821879,,
p22_uppercut_left_pre_005,0.262004979,0.456764962,0.292939425,0.28540303,0.287379443,0.250926045,0.04839405,0.04788094,0.047638719,0.599226962,0.821175923,0.754591235,,
p22_uppercut_left_pre_006,0.229615741,0.443311963,0.284650009,0.297370309,0.259747684,0.324420551,0.048300192,0.048250413,0.047666952,0.680157588,0.763707841,0.738642765,,
p22_uppercut_left_pre_007,0.260540558,0.453873198,0.262989087,0.26592224,0.283691162,0.245390249,0.048622473,0.048234417,0.047676994,0.557656772,0.801509712,0.72835383,,
p22_uppercut_left_pre_008,0.199153635,0.411591823,0.213694561,0.242304446,0.223158188,0.224659094,0.048085505,0.047646658,0.047619336,0.630472404,0.527805818,0.558605794,,
p22_uppercut_left_pre_009,0.285513736,0.468971577,0.290583768,0.281305264,0.227063427,0.202939715,0.047935641,0.047639906,0.047619603,0.627682847,0.704076326,0.681158282,,
p22_uppercut_left_pre_010,0.257684726,0.460156502,0.304003382,0.267692185,0.223436412,0.209739418,0.048082468,0.047769221,0.047621364,0.602173305,0.71147287,0.678683001,,
AVG,0.246465623,0.454704482,0.269934038,0.27099252,0.278375832,0.272926643,0.0485777,0.049477172,0.047883276,0.613760652,0.770942462,0.723787919,,
