uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p14_uppercut_right_main_001,0.312662754,0.452490463,0.272211282,0.312287126,0.157251293,0.127056387,0.048073969,0.047903187,0.047634483,0.442194379,0.758802624,0.66382015,0.662412704,-0.008652382
p14_uppercut_right_main_002,0.347434676,0.390230243,0.266690046,0.345498825,0.176266511,0.158447367,0.049682456,0.048205278,0.047643337,0.452701035,0.807218975,0.700863593,0.65789676,
p14_uppercut_right_main_003,0.315061294,0.404167174,0.254984516,0.332751632,0.152474665,0.151584738,0.048154917,0.047893033,0.047686386,0.434360987,0.77222447,0.670865425,0.666549142,
p14_uppercut_right_main_004,0.302899947,0.439493793,0.252183969,0.316412893,0.146596381,0.125987795,0.050012921,0.04774018,0.04762644,0.430944387,0.732952601,0.642350137,,
p14_uppercut_right_main_005,0.316112276,0.445845076,0.327459116,0.335384491,0.174205306,0.135214811,0.047942116,0.047878713,0.047900638,0.539872994,0.765679008,0.697937204,,
p14_uppercut_right_main_006,0.275326969,0.409026858,0.292048155,0.310686077,0.144128506,0.11576465,0.047838637,0.047732009,0.047621048,0.443550565,0.721152557,0.637871959,,
p14_uppercut_right_main_007,0.349119243,0.413498923,0.339887885,0.353243193,0.222529893,0.190402467,0.04884882,0.049135002,0.048561612,0.560941994,0.868485483,0.776222436,,
p14_uppercut_right_main_008,0.325723443,0.428496864,0.28030757,0.328142519,0.208315869,0.14097401,0.047867567,0.047682634,0.047624626,0.476644187,0.806337778,0.707429701,,
p14_uppercut_right_main_009,0.372712425,0.452134741,0.290315027,0.325913122,0.219942935,0.215604206,0.048780996,0.048075976,0.048000203,0.516411044,0.889217656,0.777375672,,
p14_uppercut_right_main_010,0.352167552,0.429209495,0.267843042,0.329660096,0.218811066,0.204131585,0.047893705,0.048216032,0.047627066,0.473579619,0.880954081,0.758741742,,
p14_uppercut_right_main_011,0.279435146,0.400549985,0.269840646,0.309690465,0.128405147,0.121726394,0.048178352,0.047732654,0.047670077,0.40067286,0.728208018,0.62994747,,
p14_uppercut_right_main_012,0.271943814,0.39441346,0.283577627,0.310483203,0.139782827,0.122757975,0.048634112,0.047698704,0.047632046,0.425678637,0.717922047,0.630249024,,
p14_uppercut_right_main_013,0.290215634,0.438565917,0.26951034,0.316276926,0.136049535,0.106558159,0.048043875,0.04774554,0.047652256,0.417898051,0.731709659,0.637566176,,
p14_uppercut_right_main_014,0.249492958,0.432874757,0.304880235,0.337915456,0.116879687,0.104580706,0.047979217,0.047661717,0.0476295,0.456666988,0.706901549,0.631831181,,
p14_uppercut_right_main_015,0.288934948,0.419059527,0.275193754,0.318587668,0.139614002,0.133782611,0.04892777,0.047749356,0.047705527,0.436512362,0.738280531,0.64775008,,
p14_uppercut_right_main_016,0.23847134,0.410567279,0.256889987,0.326444914,0.130626247,0.106957543,0.048107386,0.047698885,0.0476235,0.405386847,0.694420576,0.607710457,,
p14_uppercut_right_main_017,0.273124499,0.43695888,0.270288308,0.32526661,0.151717064,0.136150257,0.047946566,0.047702983,0.047671142,0.431153462,0.762394784,0.663022387,,
p14_uppercut_right_main_018,0.281225685,0.453310746,0.300335441,0.343037706,0.158472999,0.138711111,0.048026853,0.047802811,0.047698785,0.467281286,0.78968455,0.69296357,,
p14_uppercut_right_main_019,0.279908102,0.433558515,0.31378562,0.336200074,0.157456332,0.122924897,0.047756577,0.047926315,0.047933476,0.463950773,0.774807241,0.681550301,,
p14_uppercut_right_main_020,0.282492672,0.433523696,0.325871303,0.341268707,0.153476383,0.122827705,0.049202648,0.047754005,0.047713134,0.500784301,0.750721196,0.675740127,,
p14_uppercut_right_main_021,0.284374531,0.440752982,0.314544878,0.338879445,0.157159821,0.145889963,0.048615447,0.047843083,0.047658117,0.483190211,0.783267873,0.693244574,,
p14_uppercut_right_main_022,0.223871559,0.40997172,0.247854007,0.304762017,0.121450151,0.093553562,0.047781554,0.04774737,0.047619426,0.436303631,0.597033295,0.548814396,,
p14_uppercut_right_main_023,0.292036842,0.44895273,0.312807328,0.338221841,0.162468538,0.133101671,0.048793539,0.047959289,0.048050739,0.494998304,0.771696106,0.688686766,,
p14_uppercut_right_main_024,0.254920375,0.392692783,0.280843429,0.307697354,0.13866079,0.11138295,0.048471869,0.047710657,0.04765723,0.410548845,0.709454276,0.619782647,,
p14_uppercut_right_main_025,0.25105525,0.450549612,0.279010026,0.325746868,0.143110553,0.124971335,0.049307882,0.047765586,0.047637989,0.421956282,0.755535139,0.655461482,,
p14_uppercut_right_main_026,0.282368352,0.448270749,0.279450852,0.315018841,0.153558952,0.129679729,0.048272687,0.047779112,0.047671585,0.434414625,0.76086799,0.66293198,,
p14_uppercut_right_main_027,0.257842636,0.443213032,0.280837915,0.295002438,0.138878044,0.115182707,0.048118551,0.047703556,0.047727649,0.406823825,0.727841371,0.631536107,,
p14_uppercut_right_main_028,0.23813049,0.463972557,0.310363576,0.32091927,0.118935426,0.105325074,0.047926407,0.047677225,0.047676265,0.451037381,0.712816554,0.634282802,,
p14_uppercut_right_main_029,0.253654274,0.441524967,0.309858962,0.328385067,0.121636391,0.110207493,0.047844683,0.047712187,0.047660624,0.444925963,0.73242929,0.646178292,,
p14_uppercut_right_main_030,0.25053528,0.44448775,0.272335754,0.204715861,0.147722141,0.123024994,0.047744922,0.047850122,0.047619974,0.451553357,0.605981825,0.559653285,,
p14_uppercut_right_post_001,0.255136521,0.429969873,0.246231197,0.320663122,0.127919213,0.120483571,0.048092385,0.047752954,0.047623813,0.423299381,0.688044723,0.60862112,,
p14_uppercut_right_post_002,0.240237052,0.428398919,0.300868891,0.319764103,0.13325342,0.115153213,0.048057988,0.047728755,0.047622156,0.426912703,0.729912573,0.639012612,,
