jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p10_jap_main_001,0.249708073,0.469461143,0.300193676,0.313788638,0.218021686,0.15448059,0.050744213,0.04779098,0.047622776,0.599932515,0.691981425,0.664366752,0.778543537,0.002598535
p10_jap_main_002,0.385485067,0.48584289,0.311216933,0.319268967,0.228474122,0.273822109,0.047999341,0.048193447,0.047648687,0.604250584,0.90847688,0.817208991,0.781166878,
p10_jap_main_003,0.385867649,0.499128417,0.312885372,0.3303232,0.212839574,0.27012495,0.048723729,0.049878843,0.04762374,0.606632308,0.902877833,0.814004176,0.778568344,
p10_jap_main_004,0.357792359,0.476323468,0.31831866,0.298436602,0.187684717,0.273928756,0.048024049,0.048853615,0.04764684,0.61581652,0.821190912,0.759578595,,
p10_jap_main_005,0.363995629,0.468376195,0.30211763,0.318351857,0.197491936,0.259968122,0.048074477,0.051844063,0.047656603,0.583097046,0.850460347,0.770251357,,
p10_jap_main_006,0.333700334,0.483387025,0.326740082,0.320144688,0.227020738,0.280313572,0.048647533,0.049790479,0.047734902,0.611593542,0.889547422,0.806161258,,
p10_jap_main_007,0.361640862,0.483614277,0.309334043,0.325977482,0.20381985,0.294562425,0.049932379,0.052351619,0.047646198,0.647384517,0.843558527,0.784706324,,
p10_jap_main_008,0.37934719,0.501529306,0.327056108,0.317659007,0.228627979,0.285648952,0.049251776,0.052013002,0.047666824,0.633232029,0.903872707,0.822680504,,
p10_jap_main_009,0.338938056,0.503294369,0.313412513,0.338516577,0.224141281,0.294433652,0.047966626,0.049192504,0.047658076,0.611618517,0.921322047,0.828410988,,
p10_jap_main_010,0.363185133,0.493377914,0.317356799,0.280355439,0.201928166,0.293216821,0.0482481,0.049733172,0.047673503,0.59006839,0.871368745,0.786978639,,
p10_jap_main_011,0.340449322,0.45058118,0.315148169,0.329473136,0.182730047,0.263860558,0.049181337,0.052164729,0.047627046,0.579565367,0.843551717,0.764355812,,
p10_jap_main_012,0.355556856,0.463242785,0.316330252,0.321073827,0.193196001,0.264407716,0.048812969,0.051785038,0.047643856,0.573591939,0.868238028,0.779844201,,
p10_jap_main_013,0.353770606,0.479075557,0.289311104,0.287476154,0.179489813,0.309368557,0.050187612,0.057091014,0.047620484,0.600932115,0.810713284,0.747778933,,
p10_jap_main_014,0.377944509,0.493269425,0.305623789,0.313428203,0.201006219,0.30547894,0.050194423,0.057534773,0.047640189,0.613329142,0.87844221,0.798908289,,
p10_jap_main_015,0.379539807,0.490248931,0.30620797,0.304888846,0.199211714,0.297304148,0.050280939,0.060619548,0.047631001,0.591480553,0.880091922,0.793508511,,
p10_jap_main_016,0.339527807,0.467372333,0.32370249,0.320235416,0.185845659,0.264686984,0.049138366,0.048058472,0.047621102,0.607336082,0.831711522,0.76439889,,
p10_jap_main_017,0.373487443,0.480785042,0.31063368,0.321045821,0.197013818,0.287762432,0.051515081,0.06075663,0.047624891,0.59358345,0.875822137,0.791150531,,
