uppercut_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p24_uppercut_left_main_001,0.334977225,0.356564558,0.332761803,0.328029724,0.250475805,0.284272809,0.048916335,0.047851945,0.047626484,0.655089637,0.823776989,0.773170783,0.656890031,-0.027985199
p24_uppercut_left_main_002,0.326166281,0.337445495,0.302240492,0.273823131,0.24013199,0.237043484,0.049240256,0.048059588,0.047619232,0.60850981,0.712637921,0.681399487,0.621627505,
p24_uppercut_left_main_003,0.352081502,0.339659314,0.326620221,0.284206063,0.247946451,0.241482707,0.048846533,0.04774452,0.047619119,0.592294194,0.793236023,0.732953474,0.649612704,
p24_uppercut_left_main_004,0.337656102,0.336395158,0.286828842,0.279602384,0.212554725,0.24255227,0.048485542,0.047729964,0.047622883,0.494992631,0.806038153,0.712724496,,
p24_uppercut_left_main_005,0.331844014,0.331794734,0.312665971,0.290293836,0.227690774,0.196763449,0.048472999,0.048014098,0.047635193,0.570866358,0.726387469,0.679731136,,
p24_uppercut_left_main_006,0.32353423,0.359980634,0.299008114,0.296090807,0.246435578,0.274503822,0.04877987,0.048052681,0.047625248,0.576398886,0.821024166,0.747636582,,
p24_uppercut_left_main_007,0.333192796,0.369779118,0.295066068,0.335055493,0.245968351,0.280684632,0.048864044,0.047671984,0.047619414,0.621836509,0.827383869,0.765719661,,
p24_uppercut_left_main_008,0.276464829,0.371674988,0.293893097,0.306807585,0.200923259,0.249603777,0.048758706,0.047725103,0.047628017,0.565581378,0.747827232,0.693153476,,
p24_uppercut_left_main_009,0.288077112,0.302999856,0.274117605,0.269618651,0.197036303,0.189744789,0.048337838,0.04790748,0.047623743,0.577055141,0.58619943,0.583456143,,
p24_uppercut_left_main_010,0.324699823,0.358066518,0.264391453,0.316234968,0.183852369,0.223313975,0.048757405,0.047985689,0.04762293,0.566622738,0.705843191,0.664077055,,
p24_uppercut_left_main_011,0.282043357,0.369966786,0.271590905,0.324040205,0.236023332,0.269594167,0.048774659,0.047734926,0.047624346,0.584578513,0.782000565,0.722773949,,
p24_uppercut_left_main_012,0.108988587,0.224971611,0.107704441,0.140711194,0.101908135,0.153167926,0.04848303,0.047667911,0.047619077,0.478042034,0.131602174,0.235534132,,
p24_uppercut_left_main_013,0.29094455,0.361852132,0.308500391,0.311951979,0.221421657,0.272065341,0.048624338,0.04772922,0.047634074,0.589509873,0.790538048,0.730229595,,
p24_uppercut_left_main_014,0.32045478,0.322974743,0.277448126,0.264303745,0.227663885,0.25409456,0.048743681,0.047780058,0.047619369,0.52069351,0.761211264,0.689055938,,
p24_uppercut_left_main_015,0.325275965,0.349127436,0.307509656,0.279114897,0.246623236,0.268679148,0.048556318,0.047749074,0.04762238,0.551477302,0.825239686,0.74311097,,
p24_uppercut_left_main_016,0.265870974,0.332470964,0.250485944,0.261539334,0.135431781,0.181864946,0.04826406,0.047646474,0.047625178,0.449303747,0.623370447,0.571150437,,
p24_uppercut_left_main_017,0.254959227,0.346232339,0.245876211,0.269483786,0.165846275,0.195461445,0.048413896,0.047672872,0.047621123,0.412113507,0.711664339,0.621799089,,
p24_uppercut_left_main_018,0.259907135,0.352825868,0.252353942,0.275349705,0.168500179,0.20918481,0.048395355,0.047669133,0.047621772,0.422064322,0.736569553,0.642217984,,
p24_uppercut_left_main_019,0.267142065,0.347688421,0.273144994,0.287480314,0.171857531,0.236538108,0.048328574,0.047722061,0.047620195,0.527623098,0.68954027,0.640965118,,
p24_uppercut_left_main_020,0.294385325,0.348635451,0.310796206,0.299147972,0.245416532,0.27372761,0.04840881,0.047670174,0.047620731,0.552974575,0.838591082,0.75290613,,
p24_uppercut_left_main_021,0.299754846,0.346695205,0.301094147,0.286852136,0.259303581,0.284102167,0.048887568,0.047698478,0.04762539,0.543145142,0.85142818,0.758943269,,
p24_uppercut_left_main_022,0.267334095,0.35705989,0.219130694,0.280708225,0.241327188,0.252689942,0.048639394,0.047702365,0.047619228,0.449545555,0.795380949,0.691630331,,
p24_uppercut_left_main_023,0.265586739,0.343866033,0.232876044,0.261365692,0.151178331,0.196215361,0.048443929,0.047660281,0.047619529,0.42811215,0.662405054,0.592117183,,
p24_uppercut_left_main_024,0.279248463,0.352003113,0.248920576,0.269140599,0.169411521,0.223289309,0.048599023,0.047692607,0.047620478,0.439379636,0.731333931,0.643747642,,
p24_uppercut_left_main_025,0.246220603,0.350978992,0.246897241,0.288450079,0.151804118,0.215157241,0.048426549,0.047702571,0.047631047,0.488443689,0.655517027,0.605395025,,
p24_uppercut_left_main_026,0.259775491,0.359453044,0.261846857,0.28275488,0.168469155,0.22268062,0.048821615,0.047667245,0.047619255,0.495624524,0.692197927,0.633225906,,
p24_uppercut_left_main_027,0.296340757,0.344359344,0.266891053,0.304360583,0.220697522,0.266469843,0.048612528,0.047689977,0.047619234,0.526434982,0.792839869,0.712918403,,
p24_uppercut_left_main_028,0.24791733,0.321376757,0.269525309,0.27111334,0.168737144,0.225843717,0.055568681,0.048072067,0.047619218,0.478157696,0.680031683,0.619469487,,
p24_uppercut_left_main_029,0.187355693,0.304422173,0.152264212,0.225302875,0.134892615,0.1840816,0.048982897,0.047673063,0.047619249,0.404189159,0.483693004,0.459841851,,
p24_uppercut_left_main_030,0.259879329,0.341912854,0.229462168,0.256255554,0.161297255,0.203778423,0.048585927,0.047745425,0.047625092,0.405983036,0.691216133,0.605646204,,
p24_uppercut_left_post_001,0.246324572,0.339745921,0.238252653,0.284141243,0.151836187,0.204176585,0.048761452,0.047663452,0.047619365,0.427415847,0.690566658,0.611621415,,
p24_uppercut_left_post_002,0.282292688,0.318438728,0.238564713,0.274227078,0.206520514,0.238818271,0.048383716,0.047729076,0.047619301,0.456007499,0.743701868,0.657393557,,
p24_uppercut_left_post_003,0.310663335,0.337646126,0.257508647,0.272594508,0.232574718,0.236295971,0.048253485,0.047633368,0.04761911,0.527568124,0.734118558,0.672153428,,
p24_uppercut_left_post_004,0.305078688,0.345933979,0.245464171,0.25275679,0.14825806,0.174175806,0.048591395,0.04771138,0.047620388,0.443349211,0.646245413,0.585376552,,
p24_uppercut_left_post_005,0.252866354,0.34581427,0.224637032,0.26013221,0.153567652,0.194435043,0.048276871,0.047643681,0.047619233,0.40730868,0.671282314,0.592090224,,
p24_uppercut_left_post_006,0.249846942,0.337708925,0.206459936,0.24607308,0.158389797,0.210124524,0.048571243,0.047673129,0.047619387,0.42363024,0.63382746,0.570768294,,
p24_uppercut_left_post_007,0.262104444,0.35498456,0.262223434,0.283268592,0.193739304,0.240859934,0.048763871,0.047683901,0.047625474,0.471080891,0.758968814,0.672602437,,
p24_uppercut_left_post_008,0.253190903,0.343448969,0.262308605,0.28081887,0.212379211,0.24231942,0.04920226,0.047825758,0.047623106,0.477397382,0.753077376,0.670373377,,
p24_uppercut_left_post_009,0.246132854,0.345024004,0.229175304,0.259583097,0.154020553,0.197451815,0.048439496,0.047697725,0.047620044,0.390426377,0.691027744,0.600847334,,
p24_uppercut_left_post_010,0.211587105,0.335484579,0.220906406,0.278695003,0.135566104,0.192281677,0.048523641,0.047657682,0.047620756,0.375414199,0.672034524,0.583048427,,
p24_uppercut_left_pre_001,0.261530902,0.369070979,0.271293595,0.309267459,0.15776232,0.228114567,0.048881818,0.047698948,0.047621426,0.491680747,0.739360386,0.665056494,,
p24_uppercut_left_pre_002,0.327819391,0.389410201,0.300450704,0.292322196,0.238148955,0.307655518,0.049095308,0.047794106,0.04762265,0.582816691,0.85481982,0.773218882,,
p24_uppercut_left_pre_003,0.276609799,0.364120138,0.224692875,0.276971516,0.165636414,0.197961894,0.049984537,0.047681005,0.0476194,0.421455675,0.709596694,0.623154388,,
p24_uppercut_left_pre_004,0.225755615,0.340309815,0.206581299,0.271982666,0.138272117,0.17648139,0.057697035,0.048171719,0.047619067,0.394801492,0.620727555,0.552949736,,
p24_uppercut_left_pre_005,0.271784356,0.350030729,0.190689228,0.271248452,0.235360449,0.244552532,0.048960898,0.047712054,0.047619059,0.475778605,0.715975551,0.643916467,,
p24_uppercut_left_pre_006,0.310360671,0.363604304,0.287869437,0.310524305,0.237826284,0.268195812,0.048503936,0.047827991,0.047624648,0.557202375,0.821668279,0.742328508,,
p24_uppercut_left_pre_007,0.223993887,0.347228803,0.209817471,0.23849839,0.14392527,0.171391047,0.055461482,0.04818805,0.047627493,0.346811662,0.641161306,0.552856412,,
p24_uppercut_left_pre_008,0.254689569,0.351813941,0.231791529,0.277731545,0.163717398,0.221400041,0.051949535,0.048440347,0.047621697,0.416707928,0.727864063,0.634517222,,
