hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p25_hook_left_post_001,0.3103334041370222,0.4592730199697853,0.2945641107685277,0.26389526360502524,0.2807531381333838,0.17894882123169492,0.06871239820595568,0.06343428848142012,0.04768015346894283,0.5539485468704666,0.7575159240492548,0.6964457108956184
p25_hook_left_post_002,0.30032394863449585,0.5044511274658013,0.3348276543811457,0.3163174064784656,0.2982542225505398,0.19217822830602352,0.07494544759616299,0.07387909050544177,0.04775808009579346,0.5971002968171287,0.8374808820303944,0.7653667064664147
p25_hook_left_post_003,0.2995113494623694,0.4932106168935425,0.33884182480352615,0.31499962392351666,0.3054151262216324,0.23012557209226592,0.07589044534913882,0.07333296852136441,0.04767540195414148,0.5997989952720021,0.8725339588979872,0.7907134698101916
p25_hook_left_post_004,0.3026359471020644,0.5048034477583629,0.3355781829374264,0.3207897083985285,0.30657887134573053,0.19874813447109693,0.06776294070295809,0.07026960957447852,0.04797600289417514,0.6016681222889415,0.8635334450564089,0.7849738482261687
p25_hook_left_post_005,0.28890626880630454,0.5070169396218125,0.3321228409438088,0.3194074680189073,0.31775125262033804,0.21092831410090568,0.07222800638886175,0.0757379164647132,0.04781414374218737,0.583342624759594,0.8834012831900208,0.7933836856608927
p25_hook_left_post_006,0.2838359321286571,0.5037073764719711,0.330466330132449,0.32738057350257466,0.31641186197920834,0.19703815694049123,0.07228177520284607,0.078080305084635,0.04797867913630488,0.5930367097315502,0.8586248863880745,0.7789484333911172
p25_hook_left_post_007,0.2958461386092329,0.5055359211999871,0.32129044182386074,0.3196163482038864,0.3158679627582156,0.18207955197156714,0.07318022505476993,0.07673384096367523,0.047688754108624325,0.5942453574528528,0.8333365143942759,0.7616091673118489
p25_hook_left_post_008,0.3111184976317844,0.4983859598381316,0.3375748500517422,0.3076064965454798,0.31079038816294835,0.20276207194968396,0.07678372141168982,0.07761250131369198,0.04771866300509463,0.5752159698022663,0.8708149301695045,0.782135242059333
p25_hook_left_post_009,0.30543457947561653,0.5098705482857769,0.33324293435501123,0.3187696335739203,0.309191213167389,0.20802393300190664,0.07435505941469298,0.07712811457299995,0.047951105681609804,0.5918069868697262,0.8702734188131969,0.7867334892301556
p25_hook_left_post_010,0.3167962686196592,0.5010302170799752,0.33294479133581206,0.31230408856263586,0.3023185960749986,0.20982028886081322,0.07185121938099778,0.07572071116568195,0.04785921224053532,0.5849995507236656,0.8702883175088526,0.7847016874732965
p25_hook_left_pre_001,0.3218998517809057,0.47844783533212365,0.2965477714134471,0.23822372130271513,0.31357143881389876,0.16395014450679996,0.06817534805367662,0.06418928819518316,0.04765448445126118,0.552393506540094,0.7703137852669771,0.7049377016489121
p25_hook_left_pre_002,0.31988441865329487,0.46743521145299116,0.3241482272019433,0.23590705657870242,0.24615493619994516,0.15862083588335485,0.06547859214240286,0.060873341656342006,0.04766258607699289,0.539117289253763,0.7342981887479683,0.6757439188997066
p25_hook_left_pre_003,0.3167260794569287,0.4775928525273926,0.3271444621791457,0.24398312304756628,0.29936435774445996,0.22398285074306443,0.06731537371041313,0.06439884812940998,0.04768418160644951,0.5557578404465452,0.8415885958307725,0.7558393692155043
p25_hook_left_pre_004,0.2937592788667507,0.4923892222792469,0.3286521399817856,0.2674084960650937,0.32639102235138306,0.21410121735536208,0.07409263120121452,0.06909900329472018,0.0476843222044072,0.5909509856500147,0.8340152637649465,0.7610959803304669
p25_hook_left_pre_005,0.31636796092727415,0.49446954452085795,0.3303672279405886,0.24689941916086725,0.3197774883084457,0.21863909372514012,0.07372405147017733,0.0698923813123023,0.04773515524500031,0.5753736308095201,0.8423772619493597,0.7622761726074078
p25_hook_left_pre_006,0.3245112109273692,0.4698785991040381,0.3321299794702792,0.23476696191061203,0.29571828684816415,0.19574493985732105,0.0698126261374992,0.06455620553868147,0.047637807151474816,0.5588153644922966,0.8010837291469228,0.7284032197505349
p25_hook_left_pre_007,0.3333436171383312,0.4512888648505265,0.328449884285825,0.23729461130965465,0.28169208736600615,0.18224942210826808,0.06960264664222361,0.0628532184449668,0.04766079400939005,0.5004357712061823,0.8318257791878333,0.732408776793338
p25_hook_left_pre_008,0.32137628114915295,0.47488139855008127,0.3388104734348241,0.24953706648750393,0.32153230922633047,0.21429138676700682,0.0736792778086313,0.06886054778703643,0.0476781289151958,0.5730729879416736,0.8460713311033577,0.7641718281548525
p25_hook_left_pre_009,0.3251763967944899,0.46453243675654327,0.3363033931613432,0.23800947998528849,0.3002483094214023,0.21080769732934385,0.06959103293927342,0.06586794366610074,0.047652011266546127,0.5595116342952444,0.8236759205985341,0.7444266347075472
p25_hook_left_pre_010,0.32691655392309615,0.4808367194213137,0.33224193332760776,0.24359078028040412,0.3103405117692266,0.20388628324749214,0.07095255960572648,0.06736494268142305,0.04767688451879996,0.5484233270149622,0.8466397794350459,0.7571748437090208
AVG,0.31073519921124,0.48695189296901314,0.32831247269650504,0.2778353663470674,0.3039061690531823,0.19984634722248013,0.07152076892096562,0.06999425336771341,0.047741327588646354,0.5714507749119246,0.8344846597764844,0.7555744943171164
