straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p26_straight_main_001,0.210880129,0.457878121,0.277288523,0.251932832,0.243010988,0.235612047,0.048545814,0.050635988,0.047658055,0.468930476,0.814167277,0.710596237,0.430555312,0.075657278
p26_straight_main_002,0.155193663,0.365212137,0.182867786,0.188466159,0.210229594,0.196260182,0.048613742,0.048516508,0.04793539,0.434741346,0.540094572,0.508488605,0.690882031,
p26_straight_main_003,0.069447427,0.321626633,0.111762991,0.116824576,0.151193533,0.134316645,0.048489326,0.047853999,0.047620298,0.424900142,0.222540936,0.283248698,0.615224753,
p26_straight_main_004,0.160700091,0.43412882,0.193302267,0.253564709,0.209433972,0.190980949,0.048434953,0.048083326,0.048971508,0.392051426,0.691840936,0.601904083,,
p26_straight_main_005,0.037934268,0.286883312,0.122458006,0.079872691,0.108233139,0.093892608,0.048301715,0.047741736,0.047623429,0.476799759,0.02831234,0.162858566,,
p26_straight_main_006,0.068167982,0.257520973,0.102693991,0.091516893,0.11148434,0.090205372,0.048392818,0.047821931,0.047620878,0.45510257,0.042197673,0.166069142,,
p26_straight_main_007,0.102085216,0.359564144,0.140867589,0.158151463,0.175264173,0.106275314,0.048604871,0.047913751,0.047619196,0.375260113,0.373866937,0.37428489,,
p26_straight_main_008,0.21612143,0.408211982,0.233421141,0.219935918,0.216529081,0.220998828,0.048669229,0.048882225,0.047623535,0.478275168,0.665312568,0.609201348,,
p26_straight_main_009,0.054786279,0.320368404,0.085935367,0.099945707,0.129289063,0.05365166,0.048652254,0.04785637,0.047619069,0.375498955,0.118026067,0.195267934,,
p26_straight_main_010,0.210067934,0.456473009,0.2344156,0.236856564,0.209856239,0.25177278,0.048288654,0.047861203,0.047625756,0.442112503,0.771501903,0.672685083,,
p26_straight_main_011,0.093488253,0.345867078,0.133045411,0.093141592,0.11693738,0.111325346,0.048333209,0.047709859,0.047619079,0.439793406,0.176911797,0.25577628,,
p26_straight_main_012,0.059438878,0.268332168,0.099309895,0.077073504,0.093631451,0.083760328,0.049720932,0.047866161,0.047619188,0.433565102,0.022033204,0.145492773,,
p26_straight_main_013,0.118067661,0.313484037,0.146191254,0.112570242,0.123918125,0.100859454,0.048458504,0.047818617,0.04761908,0.35901148,0.288313698,0.309523032,,
p26_straight_main_014,0.188556026,0.382659855,0.182376737,0.168390665,0.194210686,0.211882801,0.048463858,0.048129933,0.047621235,0.480383014,0.504864933,0.497520357,,
p26_straight_main_015,0.085957832,0.281425762,0.103805441,0.094068113,0.105661181,0.103260191,0.048389519,0.04770851,0.04761923,0.474078381,0.055782951,0.18127158,,
p26_straight_main_016,0.091249931,0.292632996,0.088398763,0.087412841,0.11427964,0.101681413,0.04829619,0.047716063,0.04761934,0.464518974,0.058151738,0.180061909,,
