straight,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p04_straight_main_001,0.256022013,0.471167465,0.270715045,0.32200019,0.239100038,0.286779438,0.048394797,0.048620398,0.048770959,0.519875987,0.902903937,0.787995552,0.709532955,0.093680468
p04_straight_main_002,0.229776387,0.418079222,0.227035955,0.314093235,0.222045768,0.212956137,0.048612702,0.048384498,0.04762164,0.444080027,0.796851649,0.691020162,0.708722617,
p04_straight_main_003,0.180733718,0.365568812,0.191399077,0.278219052,0.203691926,0.187436061,0.048861691,0.048077964,0.047619869,0.38238165,0.68938178,0.597281741,0.615042149,
p04_straight_main_004,0.165533859,0.343932952,0.180597894,0.26620479,0.188858286,0.185967278,0.048224891,0.047846476,0.04761922,0.350731724,0.661954334,0.568587551,,
p04_straight_main_005,0.224563167,0.457970079,0.265711529,0.281233695,0.245242875,0.284701327,0.049398936,0.051058575,0.048785782,0.484296861,0.869872875,0.754200071,,
p04_straight_main_006,0.187609656,0.385605376,0.216979413,0.260537589,0.211393278,0.219453658,0.048641187,0.048117881,0.047619434,0.379839181,0.753357667,0.641302121,,
p04_straight_main_007,0.225534398,0.475224871,0.266411282,0.263013028,0.248629912,0.291479924,0.049661914,0.060632065,0.04848884,0.458974153,0.888863523,0.759896712,,
p04_straight_main_008,0.23947574,0.497079533,0.272336641,0.23338165,0.256141343,0.279875961,0.048603777,0.052096058,0.04922763,0.478396738,0.873126274,0.754707413,,
p04_straight_main_009,0.222462769,0.464850685,0.257137263,0.264717916,0.23502909,0.288378892,0.048362051,0.048198641,0.051310948,0.459726433,0.868954402,0.746186011,,
p04_straight_main_010,0.186302667,0.404559375,0.223818703,0.253112828,0.216222942,0.225997637,0.048951503,0.048289773,0.047621615,0.364180743,0.791563413,0.663348612,,
p04_straight_main_011,0.234410939,0.478034811,0.321441953,0.236782687,0.254445029,0.272838625,0.048746026,0.054678695,0.055596687,0.443254935,0.924251728,0.77995269,,
p04_straight_main_012,0.233572769,0.475870082,0.330504728,0.236932313,0.235674159,0.280601231,0.049063212,0.052770138,0.051503129,0.443681365,0.925983684,0.781292988,,
p04_straight_main_013,0.180487375,0.38697236,0.200333537,0.243811842,0.20006301,0.266508572,0.04858084,0.048003012,0.047625579,0.40792905,0.723416163,0.628770029,,
p04_straight_main_014,0.16318577,0.377203999,0.206610691,0.24044378,0.192494035,0.234814353,0.048440141,0.0482214,0.047620341,0.384405712,0.694933364,0.601775068,,
p04_straight_main_015,0.221936727,0.457298625,0.290258757,0.246612944,0.240773019,0.279083747,0.048591049,0.04908467,0.051168237,0.430730095,0.90285231,0.761215645,,
p04_straight_main_016,0.211702541,0.475411321,0.260051496,0.25469047,0.229158431,0.286413238,0.04854963,0.047957722,0.049648611,0.446721897,0.866259455,0.740398187,,
p04_straight_main_017,0.220537541,0.456927196,0.253989674,0.256392725,0.235791779,0.289619196,0.048957246,0.052763227,0.05241585,0.420403369,0.886290191,0.746524145,,
p04_straight_main_018,0.18336591,0.378638026,0.204583163,0.243364441,0.216154526,0.27021783,0.048776243,0.048186887,0.047629449,0.3911842,0.764382244,0.652422831,,
p04_straight_main_019,0.215643338,0.409194203,0.233291266,0.242177595,0.212615583,0.268598585,0.048175141,0.047852086,0.047746852,0.362280575,0.849307792,0.703199627,,
p04_straight_main_020,0.224047815,0.454521225,0.292774234,0.253279867,0.250849528,0.272952837,0.049600228,0.055002235,0.054007783,0.442448509,0.892772396,0.75767523,,
p04_straight_main_021,0.200577871,0.402115958,0.2404255,0.24166655,0.218232746,0.267461074,0.048397484,0.048700227,0.047640432,0.393418171,0.816128773,0.689315593,,
p04_straight_main_022,0.226713414,0.482231361,0.26428297,0.260249437,0.240399609,0.275597296,0.048456299,0.050473279,0.052045482,0.449420916,0.88190334,0.752158613,,
p04_straight_main_023,0.230004917,0.4514612,0.273903447,0.251364985,0.264134988,0.26126782,0.048626773,0.051374925,0.052325469,0.433363184,0.892946379,0.755071421,,
p04_straight_main_024,0.22361742,0.450937816,0.257590578,0.269626399,0.23247102,0.247321715,0.048324748,0.050905198,0.050847506,0.427505161,0.854112003,0.72612995,,
p04_straight_main_025,0.189753307,0.360846514,0.211332522,0.243157682,0.182973283,0.222193505,0.048234914,0.047702522,0.047627821,0.362460009,0.706883817,0.603556675,,
p04_straight_main_026,0.187017789,0.383073766,0.227910164,0.265308153,0.199916937,0.259480187,0.048688429,0.047761696,0.04877052,0.439671449,0.719727737,0.635710851,,
p04_straight_main_027,0.231513624,0.467517736,0.27227576,0.259292349,0.242770787,0.279709168,0.048972279,0.050380911,0.05116029,0.465326995,0.874112786,0.751477048,,
p04_straight_main_028,0.230376077,0.464261224,0.248681485,0.258639169,0.249414215,0.270358235,0.048666473,0.051219566,0.052375275,0.427026319,0.881005181,0.744811522,,
p04_straight_main_029,0.230088439,0.454592081,0.290768424,0.266778411,0.245146585,0.275290269,0.048572969,0.050993878,0.052767013,0.478140306,0.875837473,0.756528323,,
p04_straight_main_030,0.22335172,0.467530441,0.276354518,0.260238867,0.240744222,0.280530276,0.048592689,0.050785417,0.054681518,0.452733037,0.882366223,0.753476267,,
p04_straight_post_001,0.253679739,0.468789244,0.295630651,0.264200833,0.240591736,0.260716605,0.048590792,0.05038989,0.050952879,0.496319667,0.861536507,0.751971455,,
p04_straight_post_002,0.240183221,0.469707086,0.265468208,0.295237967,0.224462345,0.265809133,0.048298766,0.052244752,0.047947183,0.513787587,0.825628201,0.732076017,,
p04_straight_post_003,0.203100871,0.463078338,0.257279602,0.236839921,0.196329506,0.242397254,0.048436689,0.048871368,0.047729614,0.471863173,0.734557526,0.65574922,,
p04_straight_post_004,0.163471957,0.342922561,0.177435236,0.24700951,0.179829096,0.201520642,0.048329904,0.047776561,0.047619258,0.351013778,0.647211058,0.558351874,,
p04_straight_post_005,0.225974978,0.48100676,0.280365456,0.258769429,0.236158568,0.266496843,0.048490184,0.051448683,0.052312481,0.478035439,0.851938535,0.739767606,,
p04_straight_post_006,0.229106295,0.48893936,0.292087422,0.230823615,0.234784394,0.27773928,0.048762789,0.051709883,0.052729379,0.462411409,0.866012584,0.744932232,,
p04_straight_post_007,0.225198538,0.472447185,0.304593599,0.240762348,0.249014101,0.289918617,0.049714155,0.057270814,0.049308421,0.468100179,0.89582261,0.767505881,,
p04_straight_post_008,0.226323509,0.470406115,0.262926185,0.258562593,0.229970702,0.281871491,0.048300401,0.047923154,0.047652227,0.4641168,0.862477999,0.742969639,,
p04_straight_post_009,0.23522202,0.480809178,0.297770998,0.26052955,0.244281175,0.265743512,0.04852866,0.05180858,0.054360902,0.463693381,0.895156316,0.765717436,,
p04_straight_post_010,0.186781631,0.367410047,0.20142507,0.243294191,0.200882678,0.231715429,0.048333979,0.0478239,0.047621527,0.351550755,0.746742257,0.628184806,,
p04_straight_pre_001,0.134248428,0.27714143,0.164947593,0.109310157,0.146009452,0.061567311,0.048941818,0.048146998,0.04761905,0.616036616,0.009009728,0.191117794,,
p04_straight_pre_002,0.255062085,0.461707546,0.294684758,0.277466876,0.317601226,0.199704664,0.048299615,0.050611517,0.047923503,0.523601968,0.865512127,0.762939079,,
p04_straight_pre_003,0.251977142,0.475497495,0.272926497,0.26164009,0.251019304,0.160315159,0.048776532,0.050882921,0.050202763,0.444845523,0.807026147,0.69837196,,
p04_straight_pre_004,0.214804697,0.395418185,0.226785446,0.266965252,0.178746769,0.106621484,0.049464514,0.048312273,0.047627229,0.432560581,0.598037022,0.54839409,,
p04_straight_pre_005,0.23341594,0.440516677,0.29498852,0.251602042,0.219268666,0.15075394,0.049552971,0.048892136,0.048309091,0.435447549,0.761460091,0.663656328,,
p04_straight_pre_006,0.235973555,0.451469951,0.322062194,0.267459763,0.236034321,0.16044534,0.048541233,0.049765835,0.049289218,0.464350724,0.808015525,0.704916085,,
p04_straight_pre_007,0.173541639,0.339595907,0.172558819,0.248202981,0.147212556,0.111133229,0.047964454,0.047806824,0.047621205,0.351223344,0.528366377,0.475223467,,
p04_straight_pre_008,0.23875876,0.476787533,0.277834447,0.25188524,0.244652147,0.177225357,0.048443796,0.049894392,0.050507806,0.428534745,0.822219177,0.704113847,,
p04_straight_pre_009,0.24733158,0.462472984,0.292143831,0.258234996,0.250428918,0.170841657,0.048564154,0.049408534,0.050175676,0.423496153,0.84608676,0.719309578,,
p04_straight_pre_010,0.24341206,0.456562069,0.263491107,0.2541902,0.232127284,0.166228563,0.048183167,0.047899235,0.048732186,0.4173174,0.795977199,0.682379259,,
AVG,0.215949766,0.435227279,0.254938266,0.255006244,0.226199678,0.237452992,0.048664897,0.050100565,0.049722628,0.43765791,0.798821933,0.690472726,,
