jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p02_jap_main_001,0.189608616,0.338593408,0.272872957,0.267704716,0.271401941,0.25548337,0.048086553,0.047792567,0.047621272,0.378240692,0.890744052,0.736993044
p02_jap_main_002,0.189913098,0.340424429,0.274097641,0.269458916,0.291517222,0.254906562,0.04840369,0.047761183,0.047619738,0.409447107,0.883185393,0.741063907
p02_jap_main_003,0.190085958,0.340095915,0.276056949,0.258404922,0.312433816,0.254621806,0.048382123,0.047713066,0.047619794,0.424893894,0.87997042,0.743447462
p02_jap_main_004,0.177700909,0.335286867,0.254900821,0.244969904,0.294071848,0.194863944,0.048314739,0.047827062,0.047619131,0.396224209,0.79357372,0.674368867
p02_jap_main_005,0.189496124,0.342180915,0.27107451,0.263314745,0.310742783,0.273439178,0.048183765,0.047772943,0.047619754,0.460092261,0.864340724,0.743066185
p02_jap_main_006,0.188292106,0.339260548,0.265514111,0.267308989,0.2941677,0.279554064,0.048252741,0.047944449,0.047620227,0.452698387,0.858243781,0.736580163
p02_jap_main_007,0.192048253,0.343608974,0.279137749,0.269951974,0.29523588,0.279233175,0.048270368,0.047820042,0.047631491,0.426526651,0.901984764,0.75934733
p02_jap_main_008,0.188852017,0.343588814,0.269244522,0.249551205,0.274906944,0.217870591,0.048242111,0.047781533,0.047627544,0.325484643,0.888660167,0.71970751
p02_jap_main_009,0.187287833,0.327819109,0.287199525,0.298392583,0.277428889,0.242507836,0.048278449,0.047832341,0.047619375,0.451451176,0.85252689,0.732204176
p02_jap_main_010,0.185135831,0.323483767,0.279755992,0.270623773,0.280817914,0.282888922,0.048324682,0.047729351,0.047619307,0.488411633,0.822461652,0.722246646
p02_jap_main_011,0.17131614,0.304584645,0.236323134,0.262342981,0.257968277,0.268063874,0.048114112,0.047707915,0.047619128,0.477318887,0.732848485,0.656189605
p02_jap_main_012,0.184871039,0.316610437,0.261272863,0.297325628,0.273364626,0.215441551,0.04823903,0.04781983,0.047619433,0.417931432,0.824042651,0.702209286
p02_jap_main_013,0.185068936,0.322440259,0.256806077,0.286136332,0.280653092,0.21999502,0.048277955,0.047821577,0.047619165,0.414684406,0.826480964,0.702941996
p02_jap_main_014,0.187183845,0.323540108,0.250536148,0.270857085,0.290535684,0.274397356,0.048273797,0.047799646,0.04761959,0.468272935,0.817304244,0.712594851
p02_jap_main_015,0.17863616,0.314078717,0.234047086,0.267633776,0.278218839,0.266662487,0.04811673,0.047769711,0.047619174,0.473499048,0.766445163,0.678561328
p02_jap_main_016,0.183926859,0.326672159,0.259185949,0.280452063,0.281416408,0.270593767,0.048218198,0.047749692,0.047619302,0.469033191,0.820938632,0.715367
p02_jap_main_017,0.180359113,0.322437971,0.236799016,0.264869004,0.268063193,0.268279552,0.048276424,0.047789593,0.047619159,0.452094929,0.782445379,0.683340244
p02_jap_main_018,0.177208111,0.321032363,0.240801219,0.27217692,0.293537438,0.209846118,0.048083635,0.047956581,0.04761934,0.417520137,0.793778323,0.680900867
p02_jap_main_019,0.184141696,0.324911014,0.240788506,0.260761132,0.290408163,0.26407472,0.048215675,0.04783936,0.047619581,0.438196443,0.816004894,0.702662359
p02_jap_main_020,0.168364007,0.30422568,0.220764448,0.246797455,0.281715095,0.244405659,0.048166183,0.047735544,0.047619146,0.451223575,0.7269487,0.644231163
p02_jap_main_021,0.175643524,0.316166819,0.23934754,0.262686708,0.298383788,0.261360295,0.04801339,0.047752262,0.047619406,0.46655245,0.786363958,0.690420505
p02_jap_main_022,0.179831811,0.32195466,0.242311506,0.265312693,0.294063294,0.256658676,0.048123438,0.047791233,0.047619342,0.444319006,0.80938776,0.699867134
p02_jap_main_023,0.183266303,0.332549721,0.248338975,0.265004734,0.30949446,0.274273743,0.048226665,0.047878903,0.04762038,0.464206717,0.833458717,0.722683117
p02_jap_main_024,0.175744824,0.325540912,0.23825666,0.252346662,0.286407999,0.268081686,0.048179198,0.047808202,0.047619338,0.435277087,0.806229373,0.694943687
p02_jap_main_025,0.17321293,0.319028118,0.229708304,0.259764133,0.283883953,0.277429032,0.04842622,0.047780257,0.047619816,0.467652886,0.773874174,0.682007787
p02_jap_main_026,0.178939409,0.337122938,0.236150558,0.280493947,0.289872643,0.273477237,0.0500229,0.047853162,0.047620756,0.46694184,0.812222299,0.708638161
p02_jap_main_027,0.179321294,0.341386468,0.25804751,0.26247072,0.238828846,0.261817805,0.048333241,0.047806667,0.047619382,0.357797294,0.865667612,0.713306516
p02_jap_main_028,0.184717261,0.328077863,0.296541389,0.295612055,0.133222547,0.251829493,0.048996641,0.047955932,0.047619403,0.358119679,0.818481407,0.680372889
p02_jap_main_029,0.18555524,0.330100956,0.28920706,0.286698195,0.134317785,0.259052495,0.048700316,0.04788179,0.047619511,0.353847896,0.814678271,0.676429159
p02_jap_main_030,0.180491003,0.331446639,0.292132349,0.294567626,0.129044957,0.207312638,0.04816535,0.047933874,0.047619226,0.323658881,0.799381541,0.656664743
p02_jap_post_001,0.192568262,0.3463862,0.286379242,0.295684916,0.260326747,0.28903252,0.048487451,0.049505721,0.047632318,0.428549608,0.907540521,0.763843247
