uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p17_uppercut_right_main_001,0.329052976,0.474747131,0.261850736,0.255311346,0.193196941,0.162822091,0.047774412,0.047838439,0.047645451,0.440221924,0.781975978,0.679449762,0.720633485,-0.004295386
p17_uppercut_right_main_002,0.316902665,0.378897628,0.257856447,0.276744245,0.240865389,0.194617063,0.048106106,0.047851835,0.047634996,0.417071521,0.842926665,0.715170122,0.714777654,
p17_uppercut_right_main_003,0.316022624,0.474262667,0.261939867,0.296367235,0.238302808,0.183654319,0.048211959,0.04782989,0.047643149,0.478882973,0.838434135,0.730568787,0.71907304,
p17_uppercut_right_main_004,0.350502016,0.484806732,0.300900584,0.297676809,0.23546861,0.172488542,0.048080545,0.053796929,0.047987613,0.544841422,0.818287491,0.736253671,,
p17_uppercut_right_main_005,0.345636799,0.504502721,0.334403019,0.308421594,0.257415668,0.178402475,0.048917333,0.051325134,0.047750074,0.589132083,0.851292346,0.772644267,,
p17_uppercut_right_main_006,0.31700193,0.496535415,0.319894665,0.308890617,0.239008346,0.168868324,0.048450793,0.050255838,0.047690354,0.538583518,0.844245995,0.752547252,,
p17_uppercut_right_main_007,0.303470613,0.470585922,0.273348755,0.284200599,0.250821288,0.181850187,0.047951715,0.047937017,0.047649279,0.4787997,0.840085464,0.731699735,,
p17_uppercut_right_main_008,0.303463304,0.475825557,0.293372014,0.30546591,0.237763245,0.177853474,0.048151943,0.049575747,0.047759175,0.503215766,0.84219377,0.740500369,,
p17_uppercut_right_main_009,0.318191741,0.462946936,0.329544044,0.318034857,0.240485001,0.171871964,0.049094378,0.05137843,0.047822401,0.54401013,0.840654527,0.751661208,,
p17_uppercut_right_main_010,0.327390369,0.467371473,0.345920963,0.310585363,0.230532379,0.172355113,0.048696844,0.052351326,0.047761964,0.543293751,0.848651049,0.75704386,,
p17_uppercut_right_main_011,0.263940659,0.445618105,0.292006488,0.300648699,0.224908121,0.171679684,0.048197852,0.047893743,0.047678104,0.447103125,0.837190324,0.720164165,,
p17_uppercut_right_main_012,0.302433548,0.467220505,0.328497609,0.306553766,0.254491456,0.212864333,0.04849753,0.054271099,0.047740829,0.559427246,0.861594981,0.770944661,,
p17_uppercut_right_main_013,0.281746821,0.443833451,0.275458456,0.289718036,0.208108283,0.182111491,0.04823555,0.048048673,0.047643407,0.455898706,0.805339096,0.700506979,,
p17_uppercut_right_main_014,0.307517871,0.470164254,0.311071733,0.298710108,0.245567186,0.204006234,0.048524753,0.052087643,0.047719815,0.535619755,0.849745193,0.755507562,,
p17_uppercut_right_main_015,0.278707145,0.398532134,0.281688661,0.292014499,0.211328731,0.186341123,0.048306856,0.04777329,0.047637844,0.437781186,0.813020388,0.700448628,,
p17_uppercut_right_main_016,0.281319968,0.388624617,0.276379979,0.311280407,0.218889294,0.174703102,0.048446715,0.047915919,0.047698978,0.434342027,0.819765905,0.704138742,,
p17_uppercut_right_main_017,0.303059856,0.47578471,0.328655586,0.303808047,0.218924446,0.189422525,0.048992598,0.049919228,0.047694955,0.527930947,0.841941266,0.74773817,,
p17_uppercut_right_main_018,0.283769095,0.383413966,0.282162938,0.282844671,0.221609926,0.181515735,0.048169017,0.047867167,0.047665022,0.416482981,0.825528337,0.702814731,,
p17_uppercut_right_main_019,0.307796309,0.43188129,0.29870329,0.289082955,0.220525353,0.18298765,0.048150046,0.04792509,0.047703637,0.461935638,0.840530303,0.726951903,,
p17_uppercut_right_main_020,0.301507801,0.390467429,0.262378969,0.292260179,0.224872179,0.172097468,0.048151199,0.047879932,0.047643562,0.421177691,0.820265461,0.70053913,,
p17_uppercut_right_main_021,0.283862643,0.417707761,0.271215319,0.282201793,0.206490588,0.187338936,0.047861886,0.047963753,0.047628348,0.435640409,0.804393031,0.693767245,,
p17_uppercut_right_main_022,0.298719663,0.384701836,0.233886772,0.284331444,0.224190618,0.169040424,0.047868766,0.047904407,0.047688427,0.407237775,0.787728075,0.673580985,,
p17_uppercut_right_main_023,0.296893583,0.465911528,0.294554866,0.267686375,0.205997381,0.190136454,0.0478546,0.048322367,0.047667938,0.462619403,0.823407138,0.715170818,,
p17_uppercut_right_main_024,0.329916875,0.449109598,0.274724306,0.301910359,0.223318581,0.186148395,0.048624318,0.047991759,0.047685815,0.492075789,0.824514921,0.724783181,,
p17_uppercut_right_main_025,0.327031134,0.458620729,0.305946646,0.304871551,0.224934234,0.182432014,0.048160347,0.05070677,0.047696856,0.509885029,0.840857464,0.741565734,,
p17_uppercut_right_main_026,0.304391787,0.452247516,0.262487599,0.278281721,0.208193885,0.181280833,0.047713079,0.048147567,0.04764804,0.467360138,0.787941556,0.69176713,,
p17_uppercut_right_main_027,0.309874984,0.497333818,0.282066475,0.287706973,0.20182803,0.177965024,0.048057924,0.053847214,0.047684312,0.480646076,0.812378762,0.712858956,,
p17_uppercut_right_main_028,0.316664493,0.409392084,0.28292732,0.275778279,0.198895872,0.185720976,0.047838033,0.048221256,0.047631116,0.451777262,0.802392488,0.69720792,,
p17_uppercut_right_main_029,0.303620369,0.453565307,0.229016141,0.292443463,0.231391141,0.189383779,0.047950284,0.048028361,0.047674221,0.46461439,0.801417141,0.700376315,,
p17_uppercut_right_main_030,0.327000642,0.484568516,0.262605032,0.265021923,0.184524733,0.154926953,0.047790207,0.050021855,0.04774795,0.45683623,0.762259559,0.67063256,,
p17_uppercut_right_post_001,0.330532719,0.478200347,0.27793438,0.25572978,0.184977212,0.148458759,0.047855355,0.048181668,0.047658456,0.453387259,0.766242362,0.672385831,,
p17_uppercut_right_post_002,0.31640185,0.386204096,0.258624965,0.273157244,0.218909975,0.190677467,0.047895728,0.047776974,0.047636495,0.414928174,0.82156848,0.699576388,,
p17_uppercut_right_post_003,0.29660499,0.475597935,0.282509043,0.267312619,0.200718373,0.209692637,0.04803619,0.048491647,0.047649119,0.462564182,0.830749607,0.720293979,,
p17_uppercut_right_post_004,0.335190822,0.468781951,0.280001689,0.281069496,0.202549508,0.205091869,0.04784662,0.048280178,0.047709176,0.492340312,0.825792171,0.725756614,,
p17_uppercut_right_post_005,0.34072576,0.477856242,0.279480913,0.299370454,0.212303028,0.183075101,0.048989664,0.054502355,0.047830208,0.490635135,0.829565217,0.727886192,,
p17_uppercut_right_post_006,0.330782579,0.46737921,0.270682302,0.270748232,0.211021335,0.182524122,0.047953968,0.048331227,0.047645072,0.463458381,0.816741876,0.710756828,,
p17_uppercut_right_post_007,0.284219088,0.402707349,0.234028739,0.264377678,0.199789187,0.175643404,0.048186015,0.047905808,0.047630745,0.407641667,0.760282091,0.654489964,,
p17_uppercut_right_post_008,0.340034779,0.487758319,0.281592985,0.312163751,0.230745488,0.184334705,0.048844624,0.052644097,0.048000406,0.507825216,0.850431169,0.747649383,,
p17_uppercut_right_post_009,0.337971354,0.480062974,0.279084285,0.314747875,0.229986934,0.174981745,0.048904116,0.051317377,0.047962749,0.502020907,0.841933046,0.739959404,,
p17_uppercut_right_post_010,0.343875657,0.475920108,0.30069901,0.306588948,0.23569657,0.178053343,0.048560153,0.050460933,0.047714201,0.522308653,0.846184797,0.749021954,,
p17_uppercut_right_pre_001,0.293279893,0.459473518,0.288327016,0.278810324,0.212978303,0.147741914,0.049821392,0.050764634,0.047703158,0.439833015,0.803821392,0.694624879,,
p17_uppercut_right_pre_002,0.344112362,0.452794432,0.285217145,0.280137229,0.234704409,0.190042472,0.049144696,0.051850521,0.047695133,0.484713165,0.842835231,0.735398611,,
p17_uppercut_right_pre_003,0.326312542,0.42995354,0.301721532,0.287874167,0.231175905,0.168318559,0.048632029,0.049718349,0.047720733,0.46965211,0.839923604,0.728842156,,
p17_uppercut_right_pre_004,0.282088305,0.397994211,0.279778609,0.279667382,0.240082249,0.141575966,0.048226779,0.047814763,0.047636518,0.413425512,0.80994803,0.690991275,,
p17_uppercut_right_pre_005,0.29678113,0.424994572,0.27411437,0.269464692,0.223414636,0.185767267,0.07983498,0.056195621,0.047660272,0.453609124,0.766648644,0.672736788,,
p17_uppercut_right_pre_006,0.316796028,0.38271895,0.277720643,0.275110956,0.241171828,0.145888951,0.04813532,0.047835916,0.047672883,0.414154273,0.817929851,0.696797178,,
p17_uppercut_right_pre_007,0.311884387,0.475785453,0.295760673,0.280868811,0.230290691,0.177662625,0.048071938,0.05128436,0.047826627,0.483032202,0.837036509,0.730835217,,
p17_uppercut_right_pre_008,0.351166099,0.467230575,0.321863763,0.301115146,0.24287277,0.162780856,0.048516961,0.050100563,0.047718634,0.539089647,0.838440837,0.74863548,,
p17_uppercut_right_pre_009,0.361607805,0.443210477,0.305477006,0.287597755,0.234183957,0.180522482,0.047979523,0.047770182,0.04765037,0.516925599,0.837598902,0.741396911,,
p17_uppercut_right_pre_010,0.359471899,0.471892705,0.309938708,0.291421464,0.242493914,0.176478523,0.048394092,0.049962806,0.047705472,0.53350693,0.843456896,0.750471906,,
AVG,0.314745007,0.449313966,0.286000461,0.288923757,0.22365832,0.178723989,0.048933155,0.049681353,0.047707001,0.477389921,0.82276179,0.71915023,,
