hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p12_hook_right_main_001,0.341026341,0.469284292,0.33836544,0.322027308,0.271880751,0.310827434,0.054710293,0.053349967,0.050575969,0.722722885,0.853972897,0.814597894,0.779914309,-0.016859665
p12_hook_right_main_002,0.325210769,0.456292985,0.27507573,0.28102201,0.231668925,0.247254131,0.054593027,0.051381755,0.047770432,0.634437507,0.729807627,0.701196591,0.749970083,
p12_hook_right_main_003,0.28797105,0.423330173,0.292086687,0.279093346,0.225973908,0.247869719,0.054460875,0.050187,0.047635314,0.671241801,0.667499498,0.668622189,0.766829748,
p12_hook_right_main_004,0.327811215,0.47516971,0.282395574,0.290697463,0.242289326,0.253608969,0.055689645,0.051764513,0.04769352,0.613454337,0.796033984,0.74126009,,
p12_hook_right_main_005,0.301908302,0.434997324,0.313315711,0.303873711,0.253373417,0.299743728,0.055291949,0.051582176,0.04821442,0.634783048,0.838229944,0.777195875,,
p12_hook_right_main_006,0.342980691,0.4948215,0.270819598,0.274040073,0.251765628,0.288498094,0.052910745,0.051771072,0.049310939,0.64871466,0.79297685,0.749698193,,
p12_hook_right_main_007,0.323213298,0.453495748,0.325408996,0.331466214,0.279071549,0.339205309,0.055995343,0.055106643,0.050335999,0.712168261,0.877925644,0.828198429,,
p12_hook_right_main_008,0.315535118,0.443059623,0.329726721,0.304440664,0.185745202,0.25490279,0.055141847,0.048432896,0.047699039,0.582678326,0.807057969,0.739744076,,
p12_hook_right_main_009,0.342364096,0.496291093,0.298481722,0.286436714,0.260610396,0.304308984,0.052853759,0.052165989,0.05002446,0.685690123,0.81916371,0.779121634,,
p12_hook_right_main_010,0.362391734,0.487891536,0.292103939,0.295436013,0.239731447,0.290485773,0.053035943,0.051436914,0.049033098,0.697252687,0.783440035,0.757583831,,
p12_hook_right_main_011,0.33245002,0.48892399,0.32370092,0.310311041,0.26367583,0.323870798,0.055525201,0.054381892,0.049066801,0.708770948,0.854634912,0.810875723,,
p12_hook_right_main_012,0.362995555,0.492451148,0.28863915,0.283356718,0.247338445,0.2891817,0.052692212,0.051085695,0.048890909,0.685762552,0.790662791,0.759192719,,
p12_hook_right_main_013,0.348325632,0.481592568,0.284471411,0.297371764,0.243290346,0.290267921,0.052886333,0.050963049,0.048602501,0.693857741,0.77597808,0.751341979,,
p12_hook_right_main_014,0.27927104,0.459612918,0.278195518,0.332248295,0.181194025,0.286439343,0.056598609,0.048000799,0.047623565,0.595188379,0.787316154,0.729677821,,
p12_hook_right_main_015,0.305147574,0.463363674,0.313806873,0.290916258,0.263510779,0.341904645,0.055577483,0.054994273,0.049510082,0.649429204,0.872113655,0.80530832,,
p12_hook_right_main_016,0.313009419,0.481868079,0.316700797,0.310875592,0.259391025,0.334055033,0.055192136,0.055050002,0.049108543,0.674513326,0.871933562,0.812707491,,
p12_hook_right_main_017,0.339387969,0.487454599,0.302138219,0.275250173,0.251940819,0.294454724,0.052871074,0.052168048,0.049841071,0.677532418,0.797044095,0.761190591,,
p12_hook_right_main_018,0.357371593,0.477709525,0.298311608,0.268316339,0.261751344,0.303969602,0.052850624,0.053087445,0.049586881,0.671073967,0.815288508,0.772024145,,
p12_hook_right_main_019,0.326962281,0.493330923,0.32035879,0.304911229,0.267852892,0.335480079,0.055148914,0.056194819,0.050563443,0.684145227,0.880215168,0.821394186,,
p12_hook_right_main_020,0.363201451,0.49548922,0.297124254,0.276258028,0.26279916,0.29884311,0.052568898,0.052677962,0.050461567,0.676064853,0.824017054,0.779631394,,
p12_hook_right_main_021,0.304066173,0.475819114,0.322644937,0.295517948,0.268066682,0.316759228,0.054518584,0.053625805,0.050037279,0.682032667,0.839344012,0.792150609,,
p12_hook_right_main_022,0.356041148,0.497276736,0.300523449,0.26582951,0.260845773,0.320940304,0.052764882,0.055881482,0.051862668,0.646260872,0.856984691,0.793767545,,
p12_hook_right_main_023,0.313232179,0.456137984,0.329874292,0.304647983,0.217216156,0.310209764,0.054150605,0.050088493,0.047989813,0.635369641,0.847115555,0.783591781,,
p12_hook_right_main_024,0.349738204,0.501458423,0.331037364,0.316086692,0.26809289,0.349567332,0.055404929,0.056651658,0.049127559,0.734053493,0.883634792,0.838760402,,
p12_hook_right_main_025,0.375380083,0.494464029,0.303970892,0.285141499,0.259158494,0.314436512,0.052384963,0.05406077,0.050309873,0.7032855,0.829127207,0.791374695,,
p12_hook_right_main_026,0.350536157,0.49522133,0.334738668,0.322641127,0.268887052,0.352586626,0.055703598,0.054925715,0.048692718,0.764821236,0.866095782,0.835713418,,
p12_hook_right_main_027,0.306479675,0.469316846,0.323176961,0.30327805,0.220440831,0.289929121,0.054592677,0.050384523,0.048276113,0.62446264,0.835108009,0.771914398,,
p12_hook_right_main_028,0.353148516,0.49548814,0.297040363,0.253608401,0.272729172,0.304892853,0.052697352,0.047978558,0.049817114,0.614311901,0.875721402,0.797298552,,
p12_hook_right_main_029,0.354480546,0.506882702,0.341122265,0.30639137,0.258723184,0.329817826,0.056352822,0.057913194,0.048398851,0.695073457,0.896837223,0.836308093,,
p12_hook_right_main_030,0.373084272,0.500892883,0.302285573,0.264294208,0.261840454,0.323098675,0.052473461,0.055401275,0.050385215,0.671063666,0.849524993,0.795986595,,
p12_hook_right_post_001,0.369979097,0.494192979,0.261569522,0.259992579,0.25185611,0.324467297,0.053192635,0.054743294,0.05203018,0.635018787,0.825998295,0.768704443,,
p12_hook_right_post_002,0.368433695,0.493535268,0.283335252,0.285540497,0.25123506,0.320983838,0.052770012,0.053496263,0.050555534,0.67789754,0.827631613,0.782711391,,
p12_hook_right_post_003,0.346555558,0.488573295,0.329973185,0.323697593,0.250471162,0.330946621,0.056183898,0.055259577,0.048557933,0.70594517,0.876210612,0.825130979,,
p12_hook_right_post_004,0.295446295,0.456541662,0.265013108,0.312180158,0.135364241,0.257470322,0.054469104,0.047883938,0.047623404,0.56188573,0.722875296,0.674578426,,
p12_hook_right_post_005,0.251169692,0.44989553,0.262619481,0.297346171,0.128153523,0.252363717,0.053610418,0.047752252,0.047622153,0.519526013,0.70593407,0.650011653,,
p12_hook_right_post_006,0.317907263,0.451216417,0.32170455,0.300237845,0.247645218,0.326936985,0.053880462,0.052439708,0.049425969,0.668682247,0.843466416,0.791031165,,
p12_hook_right_post_007,0.301872527,0.477730279,0.292075124,0.301865587,0.193981704,0.2392059,0.054015406,0.050137622,0.048081584,0.602566177,0.755956034,0.709939077,,
p12_hook_right_post_008,0.377503807,0.492530639,0.316028037,0.285938187,0.252144283,0.323142847,0.05317441,0.05358692,0.050814729,0.685630347,0.858759959,0.806821075,,
p12_hook_right_post_009,0.288438674,0.453428603,0.268185564,0.326948211,0.134010008,0.251446413,0.055353987,0.04778511,0.047621222,0.568637919,0.719603531,0.674313847,,
p12_hook_right_post_010,0.361112529,0.497599155,0.322427739,0.284774888,0.252247913,0.338312351,0.056201487,0.057820661,0.049205344,0.676225318,0.876558825,0.816458773,,
p12_hook_right_pre_001,0.37004874,0.482636908,0.304206523,0.262555522,0.239899149,0.326016295,0.052804534,0.052687959,0.04912316,0.662544068,0.832533357,0.78153657,,
p12_hook_right_pre_002,0.375562082,0.482747087,0.329259947,0.264412694,0.240702304,0.322949127,0.052686695,0.052539348,0.048495985,0.680526608,0.842046482,0.793590519,,
p12_hook_right_pre_003,0.315675873,0.468994591,0.345809413,0.315148049,0.218287251,0.333513218,0.055206985,0.051440341,0.048064454,0.673156196,0.864491337,0.807090795,,
p12_hook_right_pre_004,0.37167184,0.469736238,0.287150918,0.273521276,0.237345647,0.332058175,0.053130003,0.050997239,0.049038145,0.680490995,0.809543304,0.770827611,,
p12_hook_right_pre_005,0.375399627,0.464880799,0.287270573,0.271205361,0.227818553,0.313281502,0.052835335,0.050616387,0.049154348,0.659402907,0.799339282,0.75735837,,
p12_hook_right_pre_006,0.372843585,0.47728612,0.307652518,0.302800457,0.243041853,0.316248828,0.053045894,0.050678492,0.049093812,0.716992338,0.816122571,0.786383501,,
p12_hook_right_pre_007,0.324105997,0.463014943,0.302741445,0.301200709,0.246454638,0.324333719,0.055501567,0.053276552,0.049017312,0.663707936,0.836052859,0.784349382,,
p12_hook_right_pre_008,0.365531134,0.470401928,0.282904021,0.272145983,0.221930505,0.309148233,0.052883192,0.050935991,0.04851843,0.653974724,0.792072562,0.750643211,,
p12_hook_right_pre_009,0.322153492,0.462772498,0.261194484,0.310759942,0.124134104,0.249631971,0.055953955,0.047847061,0.047621603,0.578481908,0.702459338,0.665266109,,
p12_hook_right_pre_010,0.372215148,0.472137939,0.291253426,0.276937787,0.224770615,0.322228107,0.05341715,0.051180489,0.048687048,0.652867759,0.821987264,0.771251412,,
AVG,0.337566975,0.476384834,0.303000345,0.293299905,0.236446995,0.305241912,0.054159118,0.052315992,0.049095962,0.66028756,0.818888976,0.771308551,,
