uppercut_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p13_uppercut_right_main_001,0.284392075,0.408662987,0.291652228,0.274042583,0.194064201,0.247198511,0.048130529,0.050163704,0.047998386,0.490571121,0.801522008,0.708236742,0.66788093,
p13_uppercut_right_main_002,0.255113631,0.400499753,0.275217146,0.24932352,0.17773748,0.217374584,0.048070214,0.049015112,0.047650918,0.473291751,0.709699636,0.638777271,0.588069225,-0.02551293
p13_uppercut_right_main_003,0.261551501,0.412495829,0.279643213,0.263637978,0.176368616,0.24726726,0.04886228,0.049842575,0.047679926,0.502294735,0.739310289,0.668205623,0.613582155,
p13_uppercut_right_main_004,0.271942782,0.420849843,0.291425594,0.260486883,0.186371878,0.257748757,0.049690524,0.049908199,0.047745427,0.504883399,0.771614193,0.691594955,,
p13_uppercut_right_main_005,0.284793239,0.415424738,0.284456306,0.261028589,0.175474793,0.250323987,0.048020713,0.049214673,0.047668173,0.495498906,0.763474436,0.683081777,,
p13_uppercut_right_main_006,0.275460503,0.415651023,0.277207525,0.260554475,0.177921559,0.259813457,0.048364398,0.049386243,0.0476646,0.51947307,0.738792538,0.672996697,,
p13_uppercut_right_main_007,0.231929292,0.409585607,0.309967075,0.265480079,0.190180179,0.205774464,0.048902843,0.048393286,0.047685072,0.49794357,0.730045528,0.66041494,,
p13_uppercut_right_main_008,0.25272676,0.403991964,0.285337102,0.252915095,0.153062163,0.200759018,0.049556582,0.048541577,0.047624606,0.454311128,0.704447679,0.629406713,,
p13_uppercut_right_main_009,0.282648479,0.412764678,0.287221836,0.254335126,0.18059711,0.241016721,0.05069667,0.049777262,0.047646064,0.511695605,0.733019592,0.666622396,,
p13_uppercut_right_main_010,0.264809691,0.416986066,0.292941293,0.254636008,0.179404243,0.232339541,0.048985074,0.049472892,0.047648922,0.507009273,0.730413057,0.663391922,,
p13_uppercut_right_main_011,0.255772239,0.403484139,0.310668624,0.241896159,0.194885728,0.198411654,0.049267502,0.048816524,0.047691592,0.481659867,0.728015722,0.654108965,,
