hook_left,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p14_hook_left_main_001,0.328279644,0.476821847,0.34736939,0.325724615,0.217763785,0.125834177,0.071136019,0.065242444,0.047640135,0.610042749,0.71965263,0.686769666,0.732509284,-0.032251011
p14_hook_left_main_002,0.359606184,0.484502887,0.35561099,0.345164014,0.283297419,0.196851388,0.066588416,0.064001515,0.047713595,0.653841057,0.855186807,0.794783082,0.713705307,
p14_hook_left_main_003,0.356350148,0.495856453,0.358615655,0.342233388,0.289025181,0.19592847,0.066293561,0.065494403,0.047991571,0.637041415,0.880679064,0.80758777,0.745956318,
p14_hook_left_main_004,0.33953551,0.497634353,0.362646664,0.352171425,0.241972778,0.144678993,0.067983891,0.06630882,0.048114603,0.648760669,0.781497759,0.741676632,,
p14_hook_left_main_005,0.374498122,0.492474481,0.373422343,0.357780946,0.296575499,0.201023407,0.071420202,0.067409155,0.048078851,0.674877343,0.88418657,0.821393802,,
p14_hook_left_main_006,0.367931282,0.491307077,0.353210706,0.35506224,0.284173121,0.193100756,0.066201492,0.065487657,0.048129335,0.647134985,0.874153019,0.806047609,,
p14_hook_left_main_007,0.355855228,0.493008652,0.347138574,0.326677146,0.250272022,0.142683364,0.068563488,0.066607303,0.047862807,0.662905549,0.736166046,0.714187896,,
p14_hook_left_main_008,0.360383779,0.466886752,0.353475191,0.353948516,0.239011394,0.148334229,0.069847129,0.065290384,0.047670152,0.630979292,0.785403965,0.739076563,,
p14_hook_left_main_009,0.342848112,0.492617147,0.361384578,0.339709345,0.290921866,0.196332545,0.068345884,0.0654027,0.048030162,0.638846806,0.870371498,0.80091409,,
p14_hook_left_main_010,0.331757141,0.471262846,0.362357554,0.338903616,0.234964471,0.142895473,0.069514209,0.064945105,0.047770308,0.629895258,0.759109174,0.720344999,,
p14_hook_left_main_011,0.308997755,0.413245887,0.335452195,0.292924099,0.230789043,0.141620068,0.070432679,0.064074973,0.047622132,0.616427137,0.648900744,0.639158662,,
p14_hook_left_main_012,0.323372975,0.481830239,0.367684127,0.346615722,0.232150724,0.134668477,0.070466681,0.066489246,0.047667101,0.629182577,0.761347127,0.721697762,,
p14_hook_left_main_013,0.203454569,0.316074525,0.208491537,0.199553091,0.169409798,0.091007784,0.07061295,0.064700602,0.047619065,0.612815583,0.213289598,0.333147394,,
p14_hook_left_main_014,0.338938963,0.460423837,0.365743143,0.335152122,0.279368455,0.205962986,0.070859612,0.064554946,0.047669039,0.640383982,0.844380894,0.783181821,,
p14_hook_left_main_015,0.359156601,0.477329091,0.334941999,0.345187769,0.26068325,0.175163381,0.067143241,0.066077305,0.047858433,0.629132296,0.812005594,0.757143604,,
p14_hook_left_main_016,0.354895461,0.491649733,0.357989119,0.367212436,0.269059755,0.181190236,0.070082501,0.066837323,0.048049219,0.652155451,0.848919127,0.789890024,,
p14_hook_left_main_017,0.342023697,0.461791516,0.364451564,0.356098031,0.255388102,0.158494458,0.066670447,0.066883321,0.048014124,0.641806983,0.803849701,0.755236886,,
p14_hook_left_main_018,0.355005955,0.487756557,0.362415715,0.326738643,0.281766487,0.178946789,0.068964318,0.067054036,0.048213285,0.653178112,0.816976098,0.767836702,,
p14_hook_left_main_019,0.347988133,0.480248316,0.35046421,0.315457256,0.246097122,0.148009719,0.068913463,0.06337493,0.047830412,0.640209788,0.746711457,0.714760956,,
p14_hook_left_main_020,0.337807401,0.485754877,0.359727782,0.334747555,0.224533897,0.127158999,0.068169816,0.065476161,0.047699201,0.630316277,0.738656085,0.706154143,,
p14_hook_left_main_021,0.337568993,0.480357429,0.358172231,0.329686347,0.242874863,0.154827994,0.067412128,0.065944269,0.047891656,0.64340753,0.759237752,0.724488685,,
p14_hook_left_main_022,0.339557635,0.480638025,0.362152394,0.325939878,0.248661517,0.148926973,0.068820939,0.065867172,0.047852779,0.651123236,0.753079598,0.722492689,,
p14_hook_left_main_023,0.340418858,0.475108371,0.367680998,0.348453259,0.243743415,0.169864204,0.068566097,0.064488597,0.047934128,0.642432724,0.799885314,0.752649537,,
p14_hook_left_main_024,0.352905222,0.463682199,0.373496571,0.345180696,0.240854699,0.136867547,0.066143094,0.063502672,0.047748898,0.647543218,0.77121615,0.734114271,,
p14_hook_left_main_025,0.367093276,0.490570368,0.369487633,0.357477023,0.258337391,0.171858063,0.066413628,0.066828925,0.048192175,0.659926633,0.833259293,0.781259495,,
p14_hook_left_main_026,0.36145604,0.486981051,0.366772362,0.340918634,0.245042418,0.135236264,0.069059009,0.068404022,0.047834867,0.634907314,0.781022933,0.737188248,,
p14_hook_left_main_027,0.367440927,0.492190871,0.361445089,0.362338912,0.219513439,0.12956156,0.070386468,0.06844241,0.047834498,0.633205594,0.776190067,0.733294725,,
p14_hook_left_main_028,0.311023468,0.476883278,0.361241191,0.326405861,0.217235266,0.119002569,0.071213034,0.064613736,0.047655983,0.609680796,0.721215884,0.687755358,,
p14_hook_left_main_029,0.332348215,0.46694081,0.360950572,0.304756183,0.231426746,0.1244136,0.068319139,0.06306672,0.047724872,0.627999717,0.708770138,0.684539012,,
p14_hook_left_main_030,0.338879384,0.486361879,0.373578775,0.341157622,0.294417458,0.205467009,0.069396896,0.065022889,0.048144225,0.632595126,0.895325577,0.816506442,,
p14_hook_left_post_001,0.350951129,0.487816724,0.365270092,0.334781427,0.227891948,0.134764185,0.068469197,0.064645145,0.047736336,0.623447068,0.770210372,0.726181381,,
p14_hook_left_post_002,0.34977293,0.485196992,0.3524502,0.32732002,0.23185661,0.133624975,0.067710408,0.063665661,0.047790208,0.62922457,0.748056956,0.71240724,,
p14_hook_left_post_003,0.338433606,0.491012227,0.351138386,0.34737146,0.248081464,0.15055533,0.066006842,0.064945883,0.047738802,0.638605781,0.785270103,0.741270806,,
p14_hook_left_post_004,0.321641124,0.468401577,0.361768623,0.328993673,0.242604258,0.155269375,0.069255185,0.065792165,0.047934161,0.624479402,0.768551592,0.725329935,,
p14_hook_left_post_005,0.366064521,0.481062384,0.365918639,0.316232484,0.23294158,0.135783067,0.068090607,0.062317203,0.048965892,0.653963764,0.73811954,0.712872807,,
p14_hook_left_post_006,0.328079044,0.474847851,0.350579609,0.332604199,0.215943313,0.11951685,0.070501065,0.065291863,0.047642283,0.595462271,0.735553633,0.693526225,,
p14_hook_left_post_007,0.337522519,0.466691272,0.365510377,0.333796654,0.236496652,0.144240885,0.066461939,0.063847665,0.047736966,0.626324235,0.765887125,0.724018258,,
p14_hook_left_post_008,0.355557153,0.481147222,0.359530463,0.320734462,0.231777363,0.137763775,0.06806421,0.062344194,0.047875931,0.654655092,0.730607049,0.707821462,,
