hook_right,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall,,
p21_hook_right_main_001,0.257190427,0.487338643,0.30862972,0.308323622,0.358760043,0.277925022,0.058694211,0.062791609,0.047746273,0.649927833,0.887339065,0.816115695,0.614545546,-0.068326936
p21_hook_right_main_002,0.095668741,0.2808032,0.117770924,0.127578133,0.126698717,0.123746335,0.054359285,0.047793641,0.047619055,0.530530795,0.08689381,0.219984905,0.644408157,
p21_hook_right_main_003,0.081178987,0.304587904,0.108715494,0.115003683,0.158129031,0.147886537,0.059091079,0.049127824,0.047619055,0.623466169,0.026660789,0.205702403,0.712735093,
p21_hook_right_main_004,0.209768775,0.426142396,0.237820657,0.239980886,0.262840806,0.188609446,0.052132501,0.048192813,0.047658076,0.613326389,0.567643735,0.581348532,,
p21_hook_right_main_005,0.188608694,0.324646238,0.171213338,0.229753448,0.125319715,0.159950462,0.054075932,0.047735639,0.047619103,0.475385575,0.404225808,0.425573738,,
p21_hook_right_main_006,0.233316704,0.455584804,0.263380122,0.273937291,0.318657368,0.227620657,0.058493931,0.056088932,0.047884185,0.611564267,0.738739569,0.700586978,,
p21_hook_right_main_007,0.187363939,0.397288053,0.27810347,0.296479231,0.182044914,0.232936501,0.055682883,0.048234591,0.047647849,0.555290949,0.653366919,0.623944128,,
p21_hook_right_main_008,0.205882286,0.429015897,0.267267916,0.259569404,0.285117486,0.211804652,0.05263973,0.048318676,0.047698764,0.620358316,0.6540018,0.643908755,,
p21_hook_right_main_009,0.241159091,0.416543889,0.240258876,0.276754108,0.194707118,0.236336465,0.054539569,0.047972127,0.047623248,0.459590585,0.752644593,0.664728391,,
p21_hook_right_main_010,0.105727555,0.296769929,0.122828556,0.119269311,0.149670998,0.133732551,0.056097255,0.048249326,0.047619056,0.622982767,0.034188886,0.21082705,,
p21_hook_right_main_011,0.212501468,0.371344884,0.208779307,0.255864326,0.176314325,0.217231637,0.055817084,0.047858905,0.047619193,0.510912835,0.571326946,0.553202713,,
p21_hook_right_main_012,0.276745064,0.468631029,0.289375833,0.361464341,0.326182998,0.280843708,0.052139921,0.049534191,0.047804888,0.689785222,0.873258092,0.818216231,,
p21_hook_right_main_013,0.23793962,0.404364269,0.27142088,0.344001741,0.17608911,0.237458685,0.054891024,0.048321507,0.047623969,0.529223467,0.755902034,0.687898464,,
p21_hook_right_main_014,0.248436551,0.456520334,0.292226108,0.310281966,0.299061567,0.241043583,0.05258037,0.048034041,0.048229925,0.683910597,0.743784938,0.725822636,,
p21_hook_right_main_015,0.213812443,0.397968676,0.259785311,0.294796427,0.185012707,0.238265406,0.055738486,0.048035453,0.047619892,0.521678178,0.695417036,0.643295379,,
p21_hook_right_main_016,0.220910551,0.436655874,0.298487038,0.309908851,0.306004289,0.24262301,0.052203328,0.048857936,0.04806795,0.652926733,0.765057811,0.731418487,,
p21_hook_right_main_017,0.185354256,0.328865121,0.18164621,0.219116745,0.115314358,0.165948495,0.054094352,0.047721242,0.047619173,0.430152905,0.446221965,0.441401247,,
p21_hook_right_main_018,0.177142568,0.364111256,0.217986739,0.268814501,0.159710646,0.195426325,0.055617774,0.047960399,0.047619231,0.49587165,0.548335332,0.532596227,,
p21_hook_right_main_019,0.238825407,0.460970934,0.270950572,0.301224211,0.30327012,0.227749034,0.052491436,0.049192185,0.047975491,0.632424176,0.754009282,0.71753375,,
p21_hook_right_main_020,0.193617022,0.384269357,0.282549757,0.29938905,0.144565186,0.225084076,0.053886461,0.04805542,0.047620577,0.490220175,0.679964037,0.623040878,,
p21_hook_right_main_021,0.211497703,0.423740744,0.256708201,0.28492766,0.267162786,0.212564743,0.052295981,0.048566683,0.04767442,0.618852903,0.653544672,0.643137141,,
p21_hook_right_main_022,0.251207404,0.45482024,0.282503655,0.304258231,0.314092823,0.271015522,0.052719604,0.049842755,0.048005956,0.624543748,0.831780434,0.769609428,,
p21_hook_right_main_023,0.228391465,0.417056339,0.227607281,0.294613711,0.146758711,0.248239597,0.056384959,0.04825282,0.047623357,0.469404381,0.707334,0.635955114,,
p21_hook_right_main_024,0.257928699,0.405375741,0.245887327,0.299275482,0.148127054,0.176230704,0.054425765,0.047846371,0.047768727,0.519470001,0.621686826,0.591021779,,
p21_hook_right_main_025,0.257451698,0.421530141,0.256725026,0.284062493,0.137676086,0.17751948,0.054435196,0.047852552,0.047619302,0.495155608,0.642444509,0.598257838,,
p21_hook_right_main_026,0.193378231,0.404620967,0.248452567,0.280385136,0.170681181,0.197052688,0.055542179,0.047900791,0.047619536,0.508424939,0.621578857,0.587632682,,
p21_hook_right_main_027,0.262340239,0.472514939,0.286325245,0.331337483,0.328980803,0.234317195,0.052979622,0.049238489,0.048265104,0.645690562,0.834698966,0.777996445,,
p21_hook_right_main_028,0.238896888,0.458869738,0.270802345,0.340311631,0.315848731,0.22696869,0.051877149,0.049083631,0.048155875,0.64598257,0.789953037,0.746761897,,
p21_hook_right_main_029,0.250847644,0.459655643,0.276097807,0.3462193,0.321299662,0.248269986,0.052799672,0.050537292,0.048300978,0.644819882,0.833170908,0.7766656,,
p21_hook_right_main_030,0.238369815,0.450779591,0.284366995,0.31215595,0.303122585,0.232176959,0.052625771,0.049083165,0.048158682,0.608379386,0.799525773,0.742181857,,
p21_hook_right_post_001,0.213358028,0.38664451,0.239830088,0.287075349,0.178025911,0.243486934,0.056090418,0.048046627,0.0476203,0.486643276,0.696139947,0.633290946,,
p21_hook_right_post_002,0.226588762,0.418294127,0.250021158,0.290547163,0.203017091,0.219940527,0.054424451,0.047732081,0.047622261,0.535901025,0.688150987,0.642475998,,
p21_hook_right_post_003,0.101746479,0.28311796,0.129681317,0.164037238,0.143798095,0.142265962,0.055393001,0.047912445,0.047619049,0.531843112,0.172637128,0.280398923,,
p21_hook_right_post_004,0.21344069,0.372376154,0.240988796,0.303919678,0.156633139,0.230961662,0.054858116,0.047931721,0.047619817,0.483436475,0.675503652,0.617883499,,
p21_hook_right_post_005,0.249709827,0.449026716,0.283345319,0.356850538,0.332300048,0.295780517,0.053370821,0.050401385,0.048046503,0.670127612,0.87842255,0.815934069,,
p21_hook_right_post_006,0.271461114,0.466953979,0.281846718,0.315192533,0.338444671,0.304381149,0.052835783,0.051654756,0.047661344,0.657883914,0.881685879,0.81454529,,
p21_hook_right_post_007,0.230131865,0.388005983,0.238057922,0.304617454,0.155327224,0.254355511,0.055254491,0.047846886,0.047620891,0.508276525,0.687772238,0.633923524,,
p21_hook_right_post_008,0.255566494,0.454997746,0.282440922,0.320055726,0.33756927,0.257144086,0.052834399,0.050832429,0.04836926,0.633334692,0.84937857,0.784565406,,
p21_hook_right_post_009,0.21133513,0.382542678,0.240568802,0.280593799,0.164405093,0.224754717,0.055634712,0.048147027,0.047620166,0.494542734,0.64652479,0.600930173,,
p21_hook_right_post_010,0.212732406,0.381996561,0.227863173,0.303012344,0.176693452,0.236408013,0.055720077,0.048054468,0.047620357,0.510465985,0.667134214,0.620133746,,
p21_hook_right_pre_001,0.347137969,0.487854945,0.273005256,0.33993377,0.294945706,0.239487254,0.05282867,0.049511136,0.048191218,0.682380606,0.814750689,0.775039664,,
p21_hook_right_pre_002,0.258318378,0.433183967,0.240241495,0.289677153,0.250118412,0.220426803,0.05551066,0.048483609,0.047625909,0.586746945,0.694960894,0.66249671,,
p21_hook_right_pre_003,0.294352455,0.449958737,0.289756087,0.296809427,0.262627955,0.273753458,0.05589209,0.0509279,0.047638516,0.582746144,0.842783907,0.764772578,,
p21_hook_right_pre_004,0.244954561,0.387168167,0.235914602,0.307311584,0.188806198,0.215982693,0.05433561,0.047909898,0.047624396,0.50484115,0.697695399,0.639839124,,
p21_hook_right_pre_005,0.259569436,0.398482985,0.238639013,0.294350582,0.189111611,0.2314699,0.054040826,0.047856127,0.04762791,0.492093585,0.733063709,0.660772672,,
p21_hook_right_pre_006,0.277783249,0.408586703,0.23766976,0.284301016,0.216249988,0.217149877,0.054016944,0.047785323,0.04762246,0.526905169,0.70963016,0.654812662,,
p21_hook_right_pre_007,0.336430019,0.482157729,0.282598465,0.329479366,0.276767462,0.262926513,0.053350354,0.05071884,0.047691738,0.628409044,0.866032457,0.794745433,,
p21_hook_right_pre_008,0.236213743,0.37360284,0.234081859,0.307454294,0.171288336,0.224954323,0.056204033,0.048080608,0.047620335,0.499413219,0.677596325,0.624141393,,
p21_hook_right_pre_009,0.316476831,0.474200981,0.260923382,0.320429662,0.277866007,0.257236065,0.052939024,0.049169968,0.047899705,0.62333084,0.822550568,0.76278465,,
p21_hook_right_pre_010,0.299481903,0.486715438,0.259351685,0.345965523,0.272771998,0.280289699,0.053199192,0.050372584,0.047864098,0.627659206,0.856640406,0.787946046,,
AVG,0.229164986,0.412545113,0.245829982,0.286613451,0.227879792,0.225394676,0.054401724,0.049113137,0.047771062,0.568944696,0.670675098,0.640155977,,
