jap,Head,Core,Right_Leg,Left_Leg,Right_Arm,Left_Arm,Acceleration,Velocity,Position,Joint Angle,rotation,Overall
p06_jap_main_001,0.2783093070834706,0.5057444733982278,0.24018191650097936,0.26390059015698586,0.24729619665911473,0.22343996280797107,0.04813236886140263,0.049484635274309845,0.04768189094696041,0.3940641831195923,0.9138110365762538,0.7578869805392554
p06_jap_main_002,0.25999220850719246,0.4951366178535751,0.2705109278012947,0.2582782463940284,0.22731935837580522,0.24198237620124424,0.04805710522674306,0.04959593401763013,0.04766984915679882,0.43011994579165347,0.8817306468146613,0.7462474365077589
p06_jap_main_003,0.2644451073239633,0.501009905020135,0.328678003778143,0.3012637548139718,0.23973745354135384,0.24220384321339455,0.04813319098933223,0.052743647007411854,0.04887684284395326,0.5200298101202205,0.9079840073453243,0.791597748177793
p06_jap_main_004,0.26404297641959407,0.49524787427293776,0.2864178614474805,0.28850369774382145,0.2416419609580173,0.20801889052726047,0.047943630803158784,0.051234477245797466,0.047629504873501025,0.4896746534888557,0.8564174037757898,0.7463945786897095
p06_jap_main_005,0.2674477639756454,0.4961137204386227,0.30766744480771974,0.29792537752644765,0.2521531255455228,0.19648219898897323,0.047975611888664546,0.049620773110026925,0.047631229688644916,0.5283615578476628,0.8509958118916375,0.7542055356784451
p06_jap_main_006,0.2783218719305283,0.5040992740930363,0.2930813589050273,0.3060401272292887,0.24508432311509015,0.22414944890722105,0.048123006326119946,0.05099620314347719,0.047720234660411975,0.49984227398608827,0.8999093158503748,0.7798892032910888
p06_jap_main_007,0.2890912873235932,0.5045462185575763,0.2889123920937843,0.31286048255946924,0.24847892755009066,0.21357655957204208,0.048076198509314876,0.05001886547531587,0.047653838184271005,0.5321406616677737,0.8714377627873097,0.7696486324514489
p06_jap_main_008,0.2996907250577435,0.5019697864533315,0.28810197814347427,0.2753255262008808,0.24469050495047412,0.22770269460947565,0.048043253148666615,0.04886169637932601,0.047658119385198004,0.5034193669290419,0.8773479997494769,0.7651694099033463
p06_jap_main_009,0.3072010660754406,0.47908069097829065,0.2444697148055114,0.26159261829701325,0.23265032636532487,0.18493894527207005,0.04782380553422562,0.047792696721375254,0.04761910241951563,0.45119313874430456,0.8154179071084662,0.7061504765992177
p06_jap_main_010,0.3053680965750812,0.4911429023062232,0.28521130562019176,0.3056012387276178,0.24697536940619919,0.19395287252511867,0.04798137917170488,0.04869138465283817,0.047625027464050194,0.5542508995472214,0.8215623951333142,0.7413689464574863
